timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-4.66329,"[ 0.90370175  1.71044745 -0.03006049  1.49222405 -1.37578046  1.10380749
 -0.61454257  0.35750132  3.07366279 -1.21241645  0.        ]",[ 3.39251938 -0.36625287],-0.390323194207,[ 2.72216988 -0.12875398],[-0.7367838 -0.6768924],"[[-0.0409576   0.0788028  -0.15909958  0.12749468]
 [ 0.00339108  0.0016967   0.          0.        ]]"
1,-4.6862,"[ 0.90505849  1.71186157  0.03101201  1.45461421 -1.37577959  1.10380695
 -0.49421755  0.11925801  3.0731147  -1.12439203  0.        ]",[ 2.92167082 -0.53502152],-0.388120447837,[ 2.69028211  0.00356632],[-0.7367838 -0.6768924],"[[ -1.19426133e-03   6.42705283e-02  -1.59099581e-01   1.27494682e-01]
 [  3.95976736e+00  -1.45008082e+00   0.00000000e+00   0.00000000e+00]]"
2,-4.68495,"[ 0.89400299  1.71453481  0.21205762  1.32503777 -1.37577872  1.10380641
 -0.37626513 -0.22392809  3.05952387 -0.87325608  0.        ]",[ 2.33389871 -0.00531404],-0.381216411374,[ 2.70080733  0.09927654],[-0.7367838 -0.6768924],"[[ 0.11691389  0.01428652 -0.15909958  0.12749468]
 [ 7.83813121 -3.54134586  0.          0.        ]]"
3,-4.60657,"[ 0.82696193  1.71253122  0.50417067  1.14258529 -1.37577785  1.10380588
 -0.26067068 -0.21611554  2.99423782 -0.44974185  0.        ]",[ 2.61552751  0.36486552],-0.367239655379,[ 2.59991622 -0.20832856],[-0.7367838 -0.6768924],"[[  0.31181135  -0.05606286  -0.15909958   0.12749468]
 [ 11.63896375  -3.49373902   0.           0.        ]]"
4,-4.41178,"[ 0.63844963  1.70631957  0.87732346  1.00117214 -1.37577697  1.10380534
 -0.14737913  0.03209508  2.80095261  0.15582228  0.        ]",[ 3.59709811 -0.535095  ],-0.341400981208,[ 2.37136531 -0.87841344],[-0.7367838 -0.6768924],"[[  0.58196573  -0.11076228  -0.15909958   0.12749468]
 [ 15.36407544  -1.98122463   0.           0.        ]]"
5,-4.22542,"[ 0.25903685  1.69473117  1.26063018  0.84577506 -1.3757761   1.10380481
 -0.0362849  -0.30936746  2.40276941  0.81321809  0.        ]",[ 2.44232886 -0.44422473],-0.300636096437,[ 1.90217745 -1.25514197],[-0.7367838 -0.6768924],"[[  0.92589736  -0.17126404  -0.15909958   0.12749468]
 [ 19.01693719  -4.06198569   0.           0.        ]]"
6,-3.9535,"[-0.34744584  1.66552738  1.5292065   0.59751741 -1.37577523  1.10380427
  0.0726112  -0.58497889  1.77572425  1.31923268  0.        ]",[ 0.78322933 -1.51519021],-0.243574914408,[ 0.86115241 -1.70952702],[-0.7367838 -0.6768924],"[[  1.3421609   -0.2693552   -0.15909958   0.12749468]
 [ 22.59752313  -5.74147193   0.           0.        ]]"
7,-3.24817,"[-1.11511186  1.59467341  1.52144934  0.22341986 -1.37577436  1.10380373
  0.15330756 -1.2161381   0.99457719  1.46564012  0.        ]",[ 0.25968925 -1.49825123],-0.17187903663,[ 0.21147349 -1.77554786],[-0.7367838 -0.6768924],"[[  1.82073257  -0.42277462  -0.15909958   0.12749468]
 [ 25.2508804   -9.58755155   0.           0.        ]]"
8,-2.06719,"[-1.83060374  1.43482768  1.14615079 -0.28707896 -1.37577349  1.1038032
  0.16943343 -1.83457055  0.27203369  1.15984113  0.        ]",[ 1.47718974 -1.36853439],-0.0953328222616,[ 1.0890696  -1.51678932],[-0.7367838 -0.6768924],"[[  2.33106923  -0.65233765  -0.15909958   0.12749468]
 [ 25.7811119  -13.35608554   0.           0.        ]]"
9,-1.51493,"[-2.27954045  1.137313    0.42824331 -0.83233    -1.37577262  1.10380266
  0.27434211 -2.44075542 -0.24854255  0.46931253  0.        ]",[ 1.97490524 -1.04924934],-0.0243803469547,[ 1.84928036 -1.13309896],[-0.7367838 -0.6768924],"[[  2.88129893  -0.95652409  -0.15909958   0.12749468]
 [ 29.23058787 -17.05000077   0.           0.        ]]"
10,-2.15553,"[-2.2312671   0.67173873 -0.50586027 -1.23414072 -1.37577175  1.10380213
  0.37722002 -3.03466831 -0.44681465 -0.48213036  0.        ]",[ 2.29963467 -1.00346614],-0.0715737948568,[ 2.03081799 -1.24605083],[-0.7367838 -0.6768924],"[[  3.49984768  -1.3338392   -0.15909958   0.12749468]
 [ 32.61329087 -20.66915709   0.           0.        ]]"
11,-2.89413,"[-1.52906211  0.06504324 -1.29505106 -1.24855077 -1.37577087  1.10380159
  0.47810839 -3.6165554  -0.21807708 -1.37437251  0.        ]",[ 1.8527389  -1.10984334],-0.142514176515,[ 1.8915199  -1.14375424],[-0.7367838 -0.6768924],"[[  4.18539465  -1.78280185  -0.15909958   0.12749468]
 [ 35.93057658 -24.21506508   0.           0.        ]]"
12,-3.0062,"[-0.35436347 -0.55821809 -1.46502899 -0.6434373  -1.37577     1.10380105
  0.57702183 -4.18680538  0.33790473 -1.78878239  0.        ]",[ 1.80498233 -0.97459511],-0.191561892151,[ 1.59558928 -0.73130405],[-0.7367838 -0.6768924],"[[  4.93663811  -2.30196907  -0.15909958   0.12749468]
 [ 39.18292608 -27.69010483   0.           0.        ]]"
13,-2.69039,"[ 0.68212006 -0.96776988 -0.74503384  0.63940641 -1.37576913  1.10380052
  0.67393996 -4.72948338  0.86231976 -1.47977613  0.        ]",[ 2.18256491  0.34784761],-0.20336249573,[ 1.51005173 -0.47828862],[-0.7367838 -0.6768924],"[[  5.7522745   -2.88894748  -0.15909958   0.12749468]
 [ 42.36966951 -30.99718496   0.           0.        ]]"
14,-2.7653,"[ 0.80808102 -1.0100043   0.5564957   1.38879517 -1.37576826  1.10379998
  0.76889525  0.04044295  0.94242517 -1.18629818  0.        ]",[ 1.62925975  0.72383968],-0.193903290731,[ 1.45640385  0.33932838],[-0.7367838 -0.6768924],"[[  6.63099817  -3.18046151  -0.15909958   0.12749468]
 [ 45.49187487  -1.9304105    0.           0.        ]]"
15,-2.93801,"[-0.26312002 -1.01102488  1.50830796  1.29703953 -1.37576739  1.10379945
  0.86192816  0.97092347  1.01875073 -1.33664506  0.        ]",[ 1.73402426 -0.29286371],-0.207424595675,[ 1.42972326 -0.03080425],[-0.7367838 -0.6768924],"[[  7.57152832  -3.14508812  -0.15909958   0.12749468]
 [ 48.55087241   3.73971338   0.           0.        ]]"
16,-3.08691,"[-1.78078887 -1.00838479  1.18924592  1.12630697 -1.37576652  1.10379891
  0.95310817  0.80138803  1.1624999  -1.25053625  0.        ]",[ 1.62783135 -0.46836576],-0.214778355036,[ 1.43354726 -0.69256032],[-0.7367838 -0.6768924],"[[  8.57262664  -3.07924524  -0.15909958   0.12749468]
 [ 51.54894788   2.70660754   0.           0.        ]]"
17,-3.1118,"[-2.29907615 -1.00385108 -0.2848853   1.02196372 -1.37576565  1.10379837
  1.04248159  0.5905578   1.1169815  -1.04369751  0.        ]",[ 2.30966048 -0.88228397],-0.201642946828,[ 1.61677647 -1.10305893],[-0.7367838 -0.6768924],"[[  9.63309023  -3.03889001  -0.15909958   0.12749468]
 [ 54.48762362   1.42186068   0.           0.        ]]"
18,-3.00897,"[-1.10551337 -1.00081879 -1.45805262  0.97091931 -1.37576478  1.10379784
  1.13008695  0.46391621  0.94611232 -1.054696    0.        ]",[ 1.61628079 -0.71312346],-0.187840747689,[ 1.44679117 -0.97772682],[-0.7367838 -0.6768924],"[[ 10.75174405  -3.01909123  -0.15909958   0.12749468]
 [ 57.36816731   0.65013869   0.           0.        ]]"
19,-2.88814,"[ 0.5855716  -0.99925194 -0.88333657  0.94757064 -1.3757639   1.1037973
  1.21595919  0.40622546  0.89761535 -1.29412765  0.        ]",[ 1.88678758  0.32745062],-0.19592425279,[ 1.1376282  -0.11303222],[-0.7367838 -0.6768924],"[[ 11.92743705  -3.01001935  -0.15909958   0.12749468]
 [ 60.19172794   0.29858606   0.           0.        ]]"
20,-3.02048,"[ 0.62884627 -0.99562203  0.89101119  0.89890543 -1.37576303  1.10379676
  1.30013214  0.61841903  1.06944412 -1.45568764  0.        ]",[ 1.5513518  -0.54088589],-0.217422268141,[ 1.34975278  0.23990747],[-0.7367838 -0.6768924],"[[ 13.15904094  -2.99107483  -0.15909958   0.12749468]
 [ 62.95941866   1.59164236   0.           0.        ]]"
21,-3.08214,"[-1.20592574 -0.99349815  1.49675721  0.87312504 -1.37576216  1.10379623
  1.38263488  0.26227765  1.23732806 -1.25040175  0.        ]",[ 1.82130148 -0.09194929],-0.220991675264,[ 1.54650104 -0.40447712],[-0.7367838 -0.6768924],"[[ 14.44544718  -2.98101737  -0.15909958   0.12749468]
 [ 65.67219608  -0.57859443   0.           0.        ]]"
22,-3.08179,"[-2.3292107  -0.99663033 -0.08627033  0.91179076 -1.37576129  1.10379569
  1.46350992  0.2049177   1.12367074 -0.9968182   0.        ]",[ 1.2952292  -0.96729519],-0.200202910682,[ 1.69131386 -1.08796394],[-0.7367838 -0.6768924],"[[ 15.78557229  -2.99609618  -0.15909958   0.12749468]
 [ 68.33145825  -0.92813142   0.           0.        ]]"
23,-2.96196,"[-0.87685119 -0.99943565 -1.49575911  0.95024774 -1.37576042  1.10379516
  1.54278504  0.31382448  0.92295369 -1.07681036  0.        ]",[ 0.67578239 -0.35646877],-0.187006712039,[ 1.41253686 -0.93784118],[-0.7367838 -0.6768924],"[[ 17.1783549   -3.01106062  -0.15909958   0.12749468]
 [ 70.93811857  -0.2644803    0.           0.        ]]"
24,-2.9142,"[ 0.85876394 -0.99932544 -0.3318746   0.94865932 -1.37575955  1.10379462
  1.58144819  0.38614044  0.93294366 -1.36726617  0.        ]",[ 0.97089708  0.00833059],-0.20243344071,[ 1.13271129  0.05099455],[-0.7367838 -0.6768924],"[[ 18.60987289  -3.0104433   -0.15909958   0.12749468]
 [ 72.20943106   0.17619548   0.           0.        ]]"
25,-3.0432,"[-0.17125342 -0.99855343  1.48017599  0.93770281 -1.37575868  1.10379408
  1.65488062  0.39532074  1.15642615 -1.38887389  0.        ]",[ 1.25778727 -0.93225006],-0.220886483632,[ 1.46591687 -0.05441555],[-0.7367838 -0.6768924],"[[ 20.07828757  -3.00618287  -0.15909958   0.12749468]
 [ 74.62398849   0.23213852   0.           0.        ]]"
26,-3.06164,"[-2.20907221 -0.99811631  0.62471943  0.93165358 -1.3757578   1.10379355
  1.73036342  0.36467554  1.1864602  -1.07629489  0.        ]",[ 0.76067178 -0.42316635],-0.209003902751,[ 1.61800694 -1.00880682],[-0.7367838 -0.6768924],"[[  2.15956698e+01  -3.00382964e+00  -1.59099581e-01   1.27494682e-01]
 [  7.71059697e+01   4.53950129e-02   0.00000000e+00   0.00000000e+00]]"
