timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.677293,"[ 0.89567801  2.03092262  0.05478299  1.11120202  1.21628779  0.2901156
 -0.69719205  0.35862619  0.2459944  -0.00470572  0.        ]",[ 1.20551361 -2.52050634],-0.0749071370687,[ 1.66560376 -1.90798414],[-0.38318425 -0.34110504],"[[ 0.0193025   0.03528264  0.13934923  0.03333422]
 [ 0.00436812 -0.00035126  0.          0.        ]]"
1,-0.692961,"[ 0.89337816  2.03176974  0.11879186  1.00289383  1.21628617  0.29011543
 -0.56855675 -0.21866957  0.24471807  0.03769793  0.        ]",[ 0.96377847 -2.66216835],-0.0735036514108,[ 1.21819031 -1.58967745],[-0.38318425 -0.34110504],"[[ 0.05909494 -0.0044676   0.13934923  0.03333422]
 [ 3.96169453 -3.96146647  0.          0.        ]]"
2,-0.646942,"[ 0.8732238   2.02131767  0.30529348  0.68165429  1.21628456  0.29011527
 -0.44712408 -0.78452145  0.23361426  0.15943834  0.        ]",[ 0.45016714 -1.73028257],-0.0696755629014,[ 0.47108132 -1.2786454 ],[-0.38318425 -0.34110504],"[[ 0.17581068 -0.12265239  0.13934923  0.03333422]
 [ 7.69744139 -7.84406142  0.          0.        ]]"
3,-0.533852,"[ 0.80851752  1.9620871   0.56986493  0.16374191  1.21628294  0.2901151
 -0.39413678 -1.33904092  0.19863839  0.30560344  0.        ]",[ 0.97248391 -1.23144402],-0.0647829844166,[-0.17437802 -0.91827083],[-0.38318425 -0.34110504],"[[  0.34611464  -0.31770907   0.13934923   0.03333422]
 [  9.32753503 -11.64890734   0.           0.        ]]"
4,-0.449746,"[ 0.66330814  1.79782666  0.89169639 -0.49684736  1.21628132  0.29011493
 -0.27502687 -1.88265846  0.11832284  0.46343319  0.        ]",[ 0.19703879 -0.76228668],-0.0578968391817,[-0.85375804 -0.56573236],[-0.38318425 -0.34110504],"[[  0.56942968  -0.58811283   0.13934923   0.03333422]
 [ 12.99182541 -15.37896905   0.           0.        ]]"
5,-0.435915,"[ 0.41166782  1.47966513  1.21661484 -1.15790855  1.2162797   0.29011476
 -0.25799627 -2.27812124 -0.02458483  0.59695278  0.        ]",[-1.21161778  0.07861933],-0.0485919837675,[-1.21475458 -0.14523664],[-0.38318425 -0.34110504],"[[  0.83452276  -0.9229183    0.13934923   0.03333422]
 [ 13.51574955 -18.09249146   0.           0.        ]]"
6,-0.368207,"[ 0.13919786  1.04119478  1.43005255 -1.59416579  1.21627808  0.29011459
 -0.39530157 -2.18030415 -0.19300224  0.59098646  0.        ]",[-1.6281834   0.67677595],-0.0348036957609,[-1.20117605  0.23692742],[-0.38318425 -0.34110504],"[[  1.06245815  -1.2780335    0.13934923   0.03333422]
 [  9.29168839 -17.42136357   0.           0.        ]]"
7,-0.283299,"[-0.05343473  0.60411161  1.52810027 -1.70924618  1.21627646  0.29011442
 -0.52993688 -1.73933326 -0.34633067  0.46163939  0.        ]",[-0.75316246  1.17777959],-0.0184626582243,[-0.94094151  0.54257023],[-0.38318425 -0.34110504],"[[  1.20673588  -1.5961019    0.13934923   0.03333422]
 [  5.14976501 -14.3956518    0.           0.        ]]"
8,-0.271398,"[-0.15398506  0.26710144  1.56546357 -1.61092887  1.21627484  0.29011425
 -0.6301728  -1.12065541 -0.47340822  0.30605197  0.        ]",[-0.83385252  0.08455655],-0.0179178180118,[-0.66984892  0.58787417],[-0.38318425 -0.34110504],"[[  1.27879196  -1.84142225   0.13934923   0.03333422]
 [  2.06610011 -10.1505763    0.           0.        ]]"
9,-0.31512,"[-0.16500077  0.0108983   1.56902535 -1.41676203  1.21627322  0.29011408
 -0.73880154 -1.04252541 -0.58370298  0.13254729  0.        ]",[-0.76466237  0.7669444 ],-0.0334426768356,[-0.35811692  0.87367272],[-0.38318425 -0.34110504],"[[ 1.28658472 -2.03905481  0.13934923  0.03333422]
 [-1.27576417 -9.61449185  0.          0.        ]]"
10,-0.373217,"[-0.08694139 -0.17893055  1.54152828 -1.18988916  1.2162716   0.29011391
 -0.83639049 -0.5721741  -0.68708143 -0.05015739  0.        ]",[-1.40015462  0.17885253],-0.052780217406,[-0.14725022  0.94330025],[-0.38318425 -0.34110504],"[[ 1.23094693 -2.1989637   0.13934923  0.03333422]
 [-4.27800515 -6.38715818  0.          0.        ]]"
11,-0.546755,"[ 0.08177927 -0.30726898  1.46318492 -0.98348746  1.21626998  0.29011375
 -0.96232921 -0.45049605 -0.7874261  -0.23388131  0.        ]",[ 0.14705412  1.60402903],-0.0729929825902,[ 0.21846355  1.15306973],[-0.38318425 -0.34110504],"[[ 1.10651408 -2.31833018  0.13934923  0.03333422]
 [-8.1524025  -5.55226112  0.          0.        ]]"
12,-0.644427,"[ 0.27809296 -0.37657577  1.3340822  -0.84858833  1.21626837  0.29011358
 -0.93816859  0.14261899 -0.87512091 -0.38370665  0.        ]",[ 1.06808805  0.49822075],-0.0903285976454,[ 0.4821915   0.98194349],[-0.38318425 -0.34110504],"[[ 0.95092263 -2.38854287  0.13934923  0.03333422]
 [-7.40915661 -1.48257851  0.          0.        ]]"
13,-0.730274,"[ 0.40134737 -0.38563537  1.22671449 -0.82948792  1.21626675  0.29011341
 -0.80471713  0.43441049 -0.91123944 -0.46500601  0.        ]",[ 1.53762144  1.31991285],-0.0987725741124,[ 0.34760016  0.68442833],[-0.38318425 -0.34110504],"[[ 0.84393079 -2.39810611  0.13934923  0.03333422]
 [-3.30369092  0.51956115  0.          0.        ]]"
14,-0.681004,"[ 0.42933282 -0.33723477  1.19882633 -0.92747184  1.21626513  0.29011324
 -0.67390884  1.00997348 -0.87386527 -0.48264684  0.        ]",[-0.73213366  1.40711959],-0.0967317456598,[ 0.15069637 -0.0180985 ],[-0.38318425 -0.34110504],"[[ 0.81823292 -2.34809066  0.13934923  0.03333422]
 [ 0.72046527  4.46881281  0.          0.        ]]"
15,-0.579804,"[ 0.44516591 -0.20230606  1.18239347 -1.1559179   1.21626351  0.29011307
 -0.76859012  1.57415955 -0.76362389 -0.48054889  0.        ]",[-0.16237677 -0.44134511],-0.0878521109154,[ 0.48689914 -0.66352564],[-0.38318425 -0.34110504],"[[ 0.80341731 -2.21987349  0.13934923  0.03333422]
 [-2.19231913  8.34001415  0.          0.        ]]"
