timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-4.15116,"[ 0.92140571  1.62084698  0.01804558  1.32603772  1.05253546 -0.71043701
 -0.58232367  0.35335316  0.37061542  1.57180857  0.        ]",[-1.19008358 -4.32380047],-0.118312591243,[-1.71433389 -3.5641048 ],[-0.78662544 -0.74327165],"[[-0.0145639  -0.01006662  0.1211699  -0.0823632 ]
 [-0.00384371  0.00069522  0.          0.        ]]"
1,-3.88382,"[ 0.91913598  1.61923563 -0.04196056  1.22284843  1.05253507 -0.71043682
 -0.70377495 -0.31722972  0.36360123  1.39736924  0.        ]",[-1.06669923 -2.64728067],-0.10977803881,[-0.49560431 -2.31517029],[-0.78662544 -0.74327165],"[[-0.05431508 -0.04976525  0.1211699  -0.0823632 ]
 [-3.95811514 -3.95737174  0.          0.        ]]"
2,-2.98642,"[ 0.89700954  1.60185633 -0.21903656  0.91777365  1.05253467 -0.71043663
 -0.82282689 -0.97453926  0.29285962  0.8886158   0.        ]",[ 0.50078621 -0.76026041],-0.0859140485323,[ 1.06784344 -0.74742174],[-0.78662544 -0.74327165],"[[-0.17236768 -0.16783921  0.1211699  -0.0823632 ]
 [-7.83426921 -7.83709481  0.          0.        ]]"
3,-2.30633,"[ 0.84374566  1.53717852 -0.41732316  0.45256352  1.05253428 -0.71043644
 -0.75719428 -1.45839433  0.09129057  0.28438086  0.        ]",[ 1.55844537 -0.04403109],-0.0629003680662,[ 1.38481843  0.37014487],[-0.78662544 -0.74327165],"[[ -0.30761264  -0.3532356    0.1211699   -0.0823632 ]
 [ -5.69738044 -10.69301845   0.           0.        ]]"
4,-2.17699,"[ 0.8028393   1.40888052 -0.52128528 -0.04401699  1.05253388 -0.71043625
 -0.63223792 -1.45231193 -0.16083344 -0.11000033  0.        ]",[ 0.49715922  1.00126508],-0.0568618944722,[ 0.85121393  0.71258759],[-0.78662544 -0.74327165],"[[ -0.38074129  -0.56673592   0.1211699   -0.0823632 ]
 [ -1.62900113 -10.65712228   0.           0.        ]]"
5,-2.22908,"[ 0.79499146  1.26801196 -0.5388259  -0.39759562  1.05253349 -0.71043606
 -0.57088798 -0.74584073 -0.34046804 -0.26666647  0.        ]",[ 0.93030595  0.24923542],-0.058351838897,[ 0.47201577  0.42384085],[-0.78662544 -0.74327165],"[[-0.39328102 -0.73804054  0.1211699  -0.0823632 ]
 [ 0.36845267 -6.48722771  0.          0.        ]]"
6,-2.23086,"[ 0.82158436  1.15302844 -0.47658244 -0.61288863  1.05253309 -0.71043586
 -0.45807582 -0.55708116 -0.39992516 -0.25402888  0.        ]",[-0.87091238  0.30187696],-0.0559085296753,[-0.32400408  0.28165439],[-0.78662544 -0.74327165],"[[-0.34906036 -0.85660682  0.1211699  -0.0823632 ]
 [ 4.04143672 -5.3730887   0.          0.        ]]"
7,-2.25398,"[ 0.84574152  1.0524881  -0.41155697 -0.76468966  1.0525327  -0.71043567
 -0.5663777  -0.33636177 -0.43621331 -0.21951254  0.        ]",[ 0.32877157  0.42106444],-0.052761804532,[ 0.35882583  0.51903439],[-0.78662544 -0.74327165],"[[-0.30361019 -0.95099715  0.1211699  -0.0823632 ]
 [ 0.5152933  -4.07030893  0.          0.        ]]"
8,-2.25547,"[ 0.85683827  0.98041672 -0.37792432 -0.85679658  1.0525323  -0.71043548
 -0.52675286 -0.04030463 -0.47245221 -0.20684793  0.        ]",[ 0.67687935  1.54656066],-0.0513875474583,[ 0.024417   0.2352244],[-0.78662544 -0.74327165],"[[-0.28036036 -1.0148706   0.1211699  -0.0823632 ]
 [ 1.80541178 -2.32285352  0.          0.        ]]"
9,-2.28285,"[ 0.88242342  0.9731736  -0.28628263 -0.86536491  1.05253191 -0.71043529
 -0.44562623  0.63820683 -0.39758162 -0.09796391  0.        ]",[-0.61935749 -1.16547484],-0.044956620978,[-0.95178974 -0.93165755],[-0.78662544 -0.74327165],"[[-0.21775057 -1.02114569  0.1211699  -0.0823632 ]
 [ 4.44676357  1.68201068  0.          0.        ]]"
