timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.16312,"[ 0.88084642  1.974203    0.16355523  0.88258113  1.31817042 -0.77966032
 -0.69767559  0.36258441  0.13708844  1.43929719  0.        ]",[-2.14663392 -3.11356628],-0.115048657502,[-1.50449049 -1.56810975],[-0.43327674 -0.37845337],"[[ 0.08112171 -0.07431404  0.15105779 -0.09014772]
 [ 0.00209271  0.00341382  0.          0.        ]]"
1,-1.8709,"[ 0.88448658  1.96901946  0.09999334  0.77708034  1.31816895 -0.77965981
 -0.81972625 -0.23139007  0.13672235  1.29703205  0.        ]",[-0.44969778 -1.31328702],-0.104326576604,[-0.63122314 -0.68321329],[-0.43327674 -0.37845337],"[[ 0.04148798 -0.11395886  0.15105779 -0.09014772]
 [-3.95230962 -3.9547085   0.          0.        ]]"
2,-1.28625,"[ 0.88354105  1.94079459 -0.05435649  0.46645795  1.31816747 -0.7796593
 -0.87217596 -0.81373411  0.10061086  0.92925409  0.        ]",[ 0.03091291  1.10988408],-0.0763013908821,[ 0.22511807  0.08339375],[-0.43327674 -0.37845337],"[[-0.05460815 -0.23198857  0.15105779 -0.09014772]
 [-5.65167576 -7.8353295   0.          0.        ]]"
3,-0.881241,"[ 0.8653339   1.8949843  -0.23107396  0.17093665  1.318166   -0.77965879
 -0.86500231 -0.19626811  0.00844451  0.54879795  0.        ]",[ 0.23646377 -0.59739307],-0.047704384979,[ 0.66684884 -0.56740665],[-0.43327674 -0.37845337],"[[-0.16531012 -0.34741144  0.15105779 -0.09014772]
 [-5.41927286 -3.72066803  0.          0.        ]]"
4,-0.690019,"[ 0.83412637  1.8427578  -0.38475261 -0.06919899  1.31816453 -0.77965827
 -0.83279826 -0.54023399 -0.11340466  0.24391182  0.        ]",[ 0.7452674  -0.07652142],-0.0299876822375,[ 1.11541617 -0.10908222],[-0.43327674 -0.37845337],"[[-0.26322689 -0.44482237  0.15105779 -0.09014772]
 [-4.37589583 -6.01278444  0.          0.        ]]"
5,-0.622,"[ 0.80951499  1.76055479 -0.47256651 -0.35456076  1.31816305 -0.77965776
 -0.73912906 -0.56800005 -0.24673766  0.02806844  0.        ]",[ 1.56576069  0.53539349],-0.0297739278135,[ 1.04352701 -0.0484862 ],[-0.43327674 -0.37845337],"[[-0.32029573 -0.56693456  0.15105779 -0.09014772]
 [-1.34107425 -6.19781345  0.          0.        ]]"
6,-0.626789,"[ 0.81559012  1.6789035  -0.45249882 -0.57559056  1.31816158 -0.77965725
 -0.61622877 -0.23166491 -0.30938756 -0.02303191  0.        ]",[ 1.53493337 -0.91730452],-0.0317336996907,[ 0.42821738 -0.47306108],[-0.43327674 -0.37845337],"[[-0.30716613 -0.66840366  0.15105779 -0.09014772]
 [ 2.64082373 -3.95655045  0.          0.        ]]"
7,-0.620787,"[ 0.85119679  1.57304389 -0.30973209 -0.80499897  1.31816011 -0.77965674
 -0.49569234 -0.76515377 -0.30697664  0.06126389  0.        ]",[-0.47212726  0.50422708],-0.0244734046217,[-0.2650373  0.1205309],[-0.43327674 -0.37845337],"[[-0.21516676 -0.78320404  0.15105779 -0.09014772]
 [ 6.54613582 -7.5116053   0.          0.        ]]"
8,-0.637879,"[ 0.87762559  1.43902264 -0.13392786 -1.03253069  1.31815864 -0.77965623
 -0.55736051 -0.44311803 -0.3060818   0.17243251  0.        ]",[-1.28258191 -0.10823907],-0.0151568044711,[-0.37781316  0.05431101],[-0.43327674 -0.37845337],"[[-0.1042907  -0.91190471  0.15105779 -0.09014772]
 [ 4.54810892 -5.3656323   0.          0.        ]]"
9,-0.601913,"[ 0.88359224  1.31259244 -0.05326341 -1.20016482  1.31815716 -0.77965572
 -0.68225442 -0.49130911 -0.35124537  0.19161576  0.        ]",[ 0.33249358  0.80185109],-0.0121072934529,[ 0.16147375  0.5759477 ],[-0.43327674 -0.37845337],"[[-0.05392783 -1.02243912  0.15105779 -0.09014772]
 [ 0.50159766 -5.6867685   0.          0.        ]]"
10,-0.620292,"[ 0.88506003  1.21454292 -0.01614306 -1.30513527  1.31815569 -0.7796552
 -0.64198368  0.00198979 -0.3984534   0.18555202  0.        ]",[ 0.61291537 -0.289374  ],-0.0134096874381,[-0.15768506  0.09544277],[-0.43327674 -0.37845337],"[[-0.0308054  -1.10319268  0.15105779 -0.09014772]
 [ 1.80633648 -2.39953658  0.          0.        ]]"
