timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.792338,"[ 0.89306392  1.99849302 -0.09282743  0.85960185  1.11142504 -0.21367178
 -0.702491    0.35906643  0.32524929  0.31273757  0.        ]",[ 0.41666985 -1.41392743],-0.0800424959191,[ 0.69012171 -1.99166298],[-0.38917547 -0.34708333],"[[-0.07137464 -0.06743404  0.12865031 -0.02328506]
 [-0.00192693  0.00251271  0.          0.        ]]"
1,-0.805393,"[ 0.89460338  1.99368797 -0.06635333  0.75269291  1.11142384 -0.21367167
 -0.64975431 -0.2243513   0.32295433  0.30327903  0.        ]",[ 0.19938054 -1.4382752 ],-0.0797595307297,[ 0.55220217 -1.51068974],[-0.38917547 -0.34708333],"[[-0.05485952 -0.10711855  0.12865031 -0.02328506]
 [ 1.64793996 -3.95776272  0.          0.        ]]"
2,-0.678069,"[  8.96675870e-01   1.96658951e+00  -1.24725618e-03   4.37882577e-01
   1.11142263e+00  -2.13671560e-01  -6.25537419e-01  -7.96166785e-01
   3.10056391e-01   2.56576388e-01   0.00000000e+00]",[ 1.64169414 -1.17962452],-0.0783144156211,[ 0.47828755 -0.96503711],[-0.38917547 -0.34708333],"[[-0.01429921 -0.22521839  0.12865031 -0.02328506]
 [ 2.40555805 -7.83928317  0.          0.        ]]"
3,-0.67519,"[ 0.89288392  1.88091181  0.13893534 -0.06139327  1.11142143 -0.21367145
 -0.5005642  -1.35683046  0.27964324  0.22831043  0.        ]",[-0.18618291 -0.1483608 ],-0.074834808769,[-0.11169679 -0.48348421],[-0.38917547 -0.34708333],"[[  0.07304009  -0.42018943   0.12865031  -0.02328506]
 [  6.31536548 -11.64511219   0.           0.        ]]"
4,-0.562498,"[ 0.87001947  1.71301169  0.32618456 -0.60917065  1.11142023 -0.21367134
 -0.52809638 -1.40934932  0.22415093  0.22465162  0.        ]",[-0.46056826  0.96763458],-0.068188839595,[-0.30726725 -0.17844409],[-0.38917547 -0.34708333],"[[  0.1907053   -0.65666867   0.12865031  -0.02328506]
 [  5.45400472 -12.00162712   0.           0.        ]]"
5,-0.543505,"[ 0.83907465  1.52362157  0.46624053 -1.00038872  1.11141902 -0.21367124
 -0.58983194 -0.80980585  0.15731901  0.20592903  0.        ]",[-0.00263546 -0.69909877],-0.0603869323159,[-0.21597125 -0.45076001],[-0.38917547 -0.34708333],"[[ 0.28040678 -0.85586806  0.12865031 -0.02328506]
 [ 3.52258222 -7.93189336  0.          0.        ]]"
6,-0.455061,"[ 0.80714858  1.31552127  0.57258853 -1.29143737  1.11141782 -0.21367113
 -0.59236994 -1.19445647  0.07753876  0.16698656  0.        ]",[ 0.21358067 -0.15462461],-0.0516122750814,[-0.35229182  0.23121497],[-0.38917547 -0.34708333],"[[  0.35006202  -1.04070336   0.12865031  -0.02328506]
 [  3.44316834 -10.54293471   0.           0.        ]]"
7,-0.396699,"[ 0.7642334   1.04403811  0.68652166 -1.52936869  1.11141662 -0.21367102
 -0.56753455 -1.2539218  -0.03299898  0.12437773  0.        ]",[-0.02377659  0.93251192],-0.0402124307805,[-0.56495637  0.66183293],[-0.38917547 -0.34708333],"[[  0.42672082  -1.25561227   0.12865031  -0.02328506]
 [  4.22013715 -10.94659966   0.           0.        ]]"
8,-0.423252,"[ 0.70914334  0.80126997  0.80491157 -1.63780806  1.11141541 -0.21367091
 -0.5732389  -0.67802908 -0.13171008  0.13031014  0.        ]",[-1.05715984  0.894686  ],-0.0294180757004,[-0.64544666  0.40692458],[-0.38917547 -0.34708333],"[[ 0.50933239 -1.43532202  0.12865031 -0.02328506]
 [ 4.04166396 -7.03740621  0.          0.        ]]"
9,-0.402036,"[ 0.67903416  0.65778684  0.86079893 -1.66122798  1.11141421 -0.2136708
 -0.70231372 -0.13550368 -0.1957545   0.12449986  0.        ]",[-0.07783665  0.34851277],-0.0236424037691,[-0.19669069  0.20950833],[-0.38917547 -0.34708333],"[[ 0.54965    -1.53912016  0.12865031 -0.02328506]
 [ 0.00351965 -3.35471049  0.          0.        ]]"
10,-0.386462,"[ 0.68136362  0.5848237   0.85665265 -1.66199068  1.111413   -0.21367069
 -0.71217081  0.07758167 -0.23746584  0.08677678  0.        ]",[ 0.18880706  1.66692556],-0.0232105521621,[-0.10293959  0.09303924],[-0.38917547 -0.34708333],"[[ 0.54662607 -1.59170179  0.12865031 -0.02328506]
 [-0.30487743 -1.90827429  0.          0.        ]]"
11,-0.338938,"[ 0.68024469  0.58751531  0.85864545 -1.66209224  1.1114118  -0.21367059
 -0.68811439  0.66644539 -0.23543402  0.09015055  0.        ]",[ 1.1392138  -0.24023959],-0.023074176262,[-0.17833631 -0.61397499],[-0.38917547 -0.34708333],"[[ 0.54807952 -1.58976164  0.12865031 -0.02328506]
 [ 0.44771626  2.08896866  0.          0.        ]]"
12,-0.323989,"[ 0.64134706  0.63166348  0.92422562 -1.66235234  1.1114106  -0.21367048
 -0.56189243  0.52012178 -0.19560696  0.18620097  0.        ]",[ 1.32647872 -0.44465717],-0.0201343511548,[-0.82268345 -0.70819294],[-0.38917547 -0.34708333],"[[ 0.59665413 -1.55794799  0.12865031 -0.02328506]
 [ 4.39657807  1.09571824  0.          0.        ]]"
13,-0.505773,"[ 0.52649389  0.63724978  1.08497158 -1.66218751  1.11140939 -0.21367037
 -0.43816358  0.25747637 -0.16701338  0.39237297  0.        ]",[-0.62860568 -0.89772063],-0.0221052494763,[-1.62034357 -0.59258306],[-0.38917547 -0.34708333],"[[ 0.72342315 -1.55392191  0.12865031 -0.02328506]
 [ 8.26744473 -0.68713143  0.          0.        ]]"
14,-0.64537,"[ 0.38046831  0.56889074  1.24126863 -1.66115108  1.11140819 -0.21367026
 -0.52288873 -0.2640778  -0.19110893  0.5735778   0.        ]",[-1.37436225 -1.2140878 ],-0.0305335186414,[-1.63430238  0.22422031],[-0.38917547 -0.34708333],"[[ 0.86217732 -1.60318556  0.12865031 -0.02328506]
 [ 5.61679747 -4.22746734  0.          0.        ]]"
15,-0.699666,"[ 0.29778602  0.39846129  1.31284531 -1.62980184  1.11140699 -0.21367015
 -0.65292747 -0.83496484 -0.27010307  0.5773331   0.        ]",[-2.48248436  0.60007936],-0.0265505326805,[-1.29319012  1.13531101],[-0.38917547 -0.34708333],"[[ 0.93369591 -1.72661576  0.12865031 -0.02328506]
 [ 1.54850615 -8.10267913  0.          0.        ]]"
16,-0.521674,"[ 0.30851066  0.21377487  1.30413978 -1.54776047  1.11140578 -0.21367005
 -0.78043644 -0.46122263 -0.36492165  0.45880235  0.        ]",[-0.30917655  1.23804847],-0.014792772267,[-0.76004648  1.26499379],[-0.38917547 -0.34708333],"[[ 0.92464199 -1.86321484  0.12865031 -0.02328506]
 [-2.44064514 -5.56570228  0.          0.        ]]"
17,-0.488856,"[ 0.37838696  0.12118726  1.24319762 -1.48642934  1.11140458 -0.21366994
 -0.818026    0.13835117 -0.42637358  0.33361502  0.        ]",[-0.78978418  0.03785159],-0.0112372089181,[-0.36652875  0.84706295],[-0.38917547 -0.34708333],"[[ 0.8640294  -1.93369393  0.12865031 -0.02328506]
 [-3.61665908 -1.49576975  0.          0.        ]]"
18,-0.410712,"[ 0.4888911   0.08491547  1.12949934 -1.45844482  1.11140338 -0.21366983
 -0.9156642   0.1648505  -0.47258348  0.19078069  0.        ]",[ 0.40958511  1.68112414],-0.0194142969693,[ 0.24020562  1.03480899],[-0.38917547 -0.34708333],"[[ 0.76104808 -1.96180471  0.12865031 -0.02328506]
 [-6.67130525 -1.31589071  0.          0.        ]]"
19,-0.436194,"[ 0.59958028  0.10250533  0.98764347 -1.4722996   1.11140217 -0.21366972
 -0.85963239  0.75200348 -0.49890408  0.05663253  0.        ]",[ 0.00820594 -0.59543937],-0.0299843205576,[ 0.3697201   0.28250369],[-0.38917547 -0.34708333],"[[ 0.64520952 -1.94813337  0.12865031 -0.02328506]
 [-4.91836725  2.66972836  0.          0.        ]]"
20,-0.452105,"[ 0.68019033  0.1404031   0.85872792 -1.50032586  1.11140097 -0.21366961
 -0.85547326  0.39689806 -0.51382082 -0.04926331  0.        ]",[ 0.9703523   1.27584571],-0.0388629508539,[ 0.57746983  0.63737452],[-0.38917547 -0.34708333],"[[ 0.54814757 -1.91892379  0.12865031 -0.02328506]
 [-4.78827113  0.25926221  0.          0.        ]]"
21,-0.439421,"[ 0.72153513  0.19937919  0.78028466 -1.53913718  1.11139977 -0.2136695
 -0.72968815  0.97940717 -0.50092721 -0.10494038  0.        ]",[ 0.74723952 -1.07587641],-0.0424808921009,[ 0.31919122 -0.28709039],[-0.38917547 -0.34708333],"[[ 0.49186532 -1.8740656   0.12865031 -0.02328506]
 [-0.85308987  4.21335851  0.          0.        ]]"
22,-0.476623,"[ 0.71249937  0.25763418  0.79832503 -1.57195281  1.11139856 -0.2136694
 -0.63459689  0.38375075 -0.4557828  -0.07822356  0.        ]",[-1.19426905  0.6038809 ],-0.0379287091462,[-0.12284757  0.14042279],[-0.38917547 -0.34708333],"[[ 0.50465185 -1.83036651  0.12865031 -0.02328506]
 [ 2.12183459  0.17002568  0.          0.        ]]"
23,-0.446404,"[ 0.71085082  0.2944641   0.80155675 -1.58996221  1.11139736 -0.21366929
 -0.76246213  0.73557979 -0.43064233 -0.06690692  0.        ]",[-0.03308403 -0.06912149],-0.0358896420791,[ 0.35322696 -0.11672142],[-0.38917547 -0.34708333],"[[ 0.50695227 -1.80300412  0.12865031 -0.02328506]
 [-1.87845692  2.5582549   0.          0.        ]]"
24,-0.446191,"[ 0.73753067  0.35951202  0.74691562 -1.6167456   1.11139616 -0.21366918
 -0.76545705  0.68780206 -0.40750127 -0.10075784  0.        ]",[-0.18606305 -0.59162932],-0.0381333595036,[ 0.46406347 -0.15020704],[-0.38917547 -0.34708333],"[[ 0.46844285 -1.75509297  0.12865031 -0.02328506]
 [-1.97217177  2.23394174  0.          0.        ]]"
25,-0.434982,"[ 0.7670978   0.38784913  0.67960327 -1.62644535  1.11139495 -0.21366907
 -0.78773715  0.33619469 -0.41348145 -0.1544727   0.        ]",[ 0.80874444  0.62888405],-0.0431189201556,[ 0.65622127  0.24568173],[-0.38917547 -0.34708333],"[[ 0.42200568 -1.73436089  0.12865031 -0.02328506]
 [-2.66922536 -0.15277665  0.          0.        ]]"
26,-0.461593,"[ 0.77936826  0.41796294  0.64906928 -1.63546687  1.11139375 -0.21366896
 -0.6837454   0.70341564 -0.4055806  -0.17476668  0.        ]",[-0.45195463 -1.64022592],-0.044757837503,[ 0.34502244 -0.37085575],[-0.38917547 -0.34708333],"[[ 0.40126339 -1.71240621  0.12865031 -0.02328506]
 [ 0.58414712  2.3399307   0.          0.        ]]"
27,-0.40977,"[ 0.7830214   0.42704646  0.63963042 -1.63792788  1.11139255 -0.21366885
 -0.74127239  0.11330914 -0.4032958  -0.18103807  0.        ]",[ 1.29722738 -0.190983  ],-0.0452753869832,[ 0.54666638  0.36980233],[-0.38917547 -0.34708333],"[[ 0.39488885 -1.70579765  0.12865031 -0.02328506]
 [-1.21560476 -1.66572388  0.          0.        ]]"
28,-0.475809,"[ 0.77395744  0.37141566  0.66274233 -1.62095397  1.11139134 -0.21366875
 -0.61399044  0.00668345 -0.43037763 -0.17274473  0.        ]",[-1.21081951  0.92520515],-0.0452329722889,[ 0.03491005  0.37968656],[-0.38917547 -0.34708333],"[[ 0.41052928 -1.74637414  0.12865031 -0.02328506]
 [ 2.76640304 -2.38950088  0.          0.        ]]"
29,-0.466943,"[ 0.76491452  0.3570082   0.68485287 -1.61581752  1.11139014 -0.21366864
 -0.74226637  0.553422   -0.43144524 -0.1564974   0.        ]",[-0.17235763 -0.54163142],-0.043819579408,[ 0.50478375 -0.01819813],[-0.38917547 -0.34708333],"[[ 0.42559235 -1.75692768  0.12865031 -0.02328506]
 [-1.24673049  1.32177038  0.          0.        ]]"
30,-0.4503,"[ 0.78348849  0.36336072  0.63840549 -1.61811604  1.11138894 -0.21366853
 -0.7632731   0.23363642 -0.4448626  -0.19509284  0.        ]",[ 0.88107837 -0.58307895],-0.0476799137124,[ 0.65480137  0.3718603 ],[-0.38917547 -0.34708333],"[[ 0.39406375 -1.7522717   0.12865031 -0.02328506]
 [-1.90394491 -0.8489371   0.          0.        ]]"
31,-0.450341,"[ 0.78502108  0.30900326  0.6343842  -1.59647963  1.11138773 -0.21366842
 -0.65059244 -0.10407582 -0.48212973 -0.20752125  0.        ]",[ 1.39864166  0.4548814 ],-0.0501806382538,[ 0.23423854  0.66757512],[-0.38917547 -0.34708333],"[[ 0.39135422 -1.79225084  0.12865031 -0.02328506]
 [ 1.62125736 -3.14133101  0.          0.        ]]"
32,-0.474923,"[ 0.74102935  0.24956385  0.73934111 -1.56769917  1.11138653 -0.21366831
 -0.52510887  0.17036844 -0.48199576 -0.13054916  0.        ]",[-0.30960947  0.33441101],-0.0436061265542,[-0.40305418  0.23841223],[-0.38917547 -0.34708333],"[[ 0.46316735 -1.83638635  0.12865031 -0.02328506]
 [ 5.54700164 -1.27840133  0.          0.        ]]"
33,-0.423331,"[ 0.6704043   0.23348587  0.87587622 -1.55897149  1.11138533 -0.21366821
 -0.5677921   0.3692028  -0.4459556  -0.01393926  0.        ]",[ 0.233623   -0.02233169],-0.0320212765985,[-0.52125955  0.07563332],[-0.38917547 -0.34708333],"[[ 0.56070942 -1.8484124   0.12865031 -0.02328506]
 [ 4.21164531  0.07128812  0.          0.        ]]"
34,-0.471269,"[ 0.59226364  0.23418558  0.9980939  -1.55935715  1.11138412 -0.2136681
 -0.54089857  0.35596748 -0.40947775  0.10467678  0.        ]",[-1.8430938 -0.4192978],-0.0202549847497,[-0.8827548   0.02650759],[-0.38917547 -0.34708333],"[[ 0.65338389 -1.84788809  0.12865031 -0.02328506]
 [ 5.05299858 -0.01855189  0.          0.        ]]"
35,-0.40824,"[ 0.53591879  0.21152215  1.07323473 -1.54638695  1.11138292 -0.21366799
 -0.67060489  0.11150853 -0.40464974  0.17554342  0.        ]",[-0.16126652 -1.49919131],-0.0143141040227,[-0.60065848  0.52196324],[-0.38917547 -0.34708333],"[[ 0.71373    -1.86490808  0.12865031 -0.02328506]
 [ 0.99512491 -1.67793801  0.          0.        ]]"
