timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-5.3438,"[ 0.92506322  1.59898355 -0.01016387  1.28752707 -0.68810375 -0.1910504
 -0.57400219  0.35263996  2.40576474  0.67291899  0.        ]",[-1.52541013 -3.09424292],-0.289733431598,[-1.40438855 -3.26224732],[-0.80635363 -0.7846601 ],"[[-0.03429161 -0.03018379 -0.07978219 -0.0222717 ]
 [ 0.00392044  0.00320349  0.          0.        ]]"
1,-5.27217,"[ 0.92149454  1.59629606 -0.06964572  1.18450695 -0.68810358 -0.19105036
 -0.69581743 -0.32309405  2.39440942  0.49711772  0.        ]",[-1.33297397 -2.34136175],-0.2883771363,[-1.19077325 -2.55696702],[-0.80635363 -0.7846601 ],"[[-0.07388907 -0.06983275 -0.07978219 -0.0222717 ]
 [-3.95050762 -3.95491319  0.          0.        ]]"
2,-5.04101,"[ 0.89547789  1.57574957 -0.24536032  0.88016048 -0.68810341 -0.19105033
 -0.8152265  -0.98545256  2.3106242  -0.01414975  0.        ]",[-0.65557312 -1.27393543],-0.282623347215,[-0.68110633 -1.64028966],[-0.80635363 -0.7846601 ],"[[-0.19179115 -0.18785803 -0.07978219 -0.0222717 ]
 [-7.82682705 -7.8346837   0.          0.        ]]"
3,-4.71457,"[ 0.81155117  1.50152797 -0.50652145  0.39446263 -0.68810324 -0.1910503
 -0.89031293 -1.63478107  2.03538794 -0.73899046  0.        ]",[ 0.05148471 -1.72486639],-0.26837595909,[-0.23446319 -0.82188952],[-0.80635363 -0.7846601 ],"[[ -0.37278286  -0.38271309  -0.07978219  -0.0222717 ]
 [-10.26432582 -11.63813498   0.           0.        ]]"
4,-4.26982,"[ 0.65890269  1.32079443 -0.77547843 -0.21446116 -0.68810306 -0.19105026
 -0.87777281 -2.27141628  1.50639718 -1.38021991  0.        ]",[-0.76754751 -0.62097632],-0.242328373576,[-0.09826654 -0.22195762],[-0.80635363 -0.7846601 ],"[[ -0.57398352  -0.65289134  -0.07978219  -0.0222717 ]
 [ -9.85725104 -15.36724411   0.           0.        ]]"
5,-3.93748,"[ 0.42088069  0.99702797 -1.03745254 -0.79733843 -0.68810289 -0.19105023
 -0.96535337 -2.63901857  0.75185779 -1.6787308   0.        ]",[ 2.13157519  0.29434876],-0.201611384612,[ 1.51173258  0.39668748],[-0.80635363 -0.7846601 ],"[[ -0.79965124  -0.98184081  -0.07978219  -0.0222717 ]
 [-12.7003412  -17.52049945   0.           0.        ]]"
6,-3.4779,"[ 0.1435995   0.58426043 -1.2337817  -1.15238329 -0.68810272 -0.1910502
 -0.83581027 -2.38093325  0.04942007 -1.47505831  0.        ]",[ 1.86517738  0.35336363],-0.153464346342,[ 2.1443758  0.9965657],[-0.80635363 -0.7846601 ],"[[ -1.01146718  -1.31708321  -0.07978219  -0.0222717 ]
 [ -8.49506237 -16.00877594   0.           0.        ]]"
7,-2.98024,"[-0.04480584  0.17727124 -1.32558669 -1.23251655 -0.68810255 -0.19105016
 -0.7087907  -2.08805951 -0.33396785 -1.01742269  0.        ]",[ 3.33875999  2.15873498],-0.111262135324,[ 2.63897991  1.39838099],[-0.80635363 -0.7846601 ],"[[ -1.13999991  -1.62004663  -0.07978219  -0.0222717 ]
 [ -4.37170162 -14.29327274   0.           0.        ]]"
8,-2.59144,"[-0.11654032 -0.14694289 -1.3535218  -1.12512497 -0.68810238 -0.19105013
 -0.58424816 -1.36385257 -0.45321607 -0.6123839   0.        ]",[ 2.55631772  1.44832959],-0.0808491227517,[ 2.43891478  1.44902217],[-0.80635363 -0.7846601 ],"[[ -1.18687249  -1.86335037  -0.07978219  -0.0222717 ]
 [ -0.32874984 -10.05121626   0.           0.        ]]"
9,-2.4673,"[-0.06558337 -0.34789403 -1.3340488  -0.97455572 -0.68810221 -0.19105009
 -0.46213202 -0.65395617 -0.42617952 -0.40125738  0.        ]",[ 1.65938431  0.51724082],-0.0661472685996,[ 1.54207468  1.16936624],[-0.80635363 -0.7846601 ],"[[-1.15367503 -2.02265407 -0.07978219 -0.0222717 ]
 [ 3.63543548 -5.89298058  0.          0.        ]]"
10,-2.48891,"[ 0.10009189 -0.46222888 -1.25753488 -0.85469662 -0.68810204 -0.19105006
 -0.34241115 -0.28441568 -0.32581451 -0.35424582  0.        ]",[-0.09650173  0.94931581],-0.0651833740084,[ 0.26661363  0.68085265],[-0.80635363 -0.7846601 ],"[[-1.04197305 -2.11879601 -0.07978219 -0.0222717 ]
 [ 7.5218651  -3.72838811  0.          0.        ]]"
11,-2.56906,"[ 0.29937118 -0.5035425  -1.13412629 -0.80431335 -0.68810186 -0.19105003
 -0.35876867  0.36994492 -0.20022197 -0.40683501  0.        ]",[-1.54537774 -0.53565945],-0.0733855635186,[-0.58046949 -0.12877472],[-0.80635363 -0.7846601 ],"[[-0.89686328 -2.15490663 -0.07978219 -0.0222717 ]
 [ 6.99085782  0.10454554  0.          0.        ]]"
12,-2.55066,"[ 0.42267367 -0.52512335 -1.03587406 -0.7763573  -0.68810169 -0.19104999
 -0.48496927  0.00754603 -0.11369913 -0.43669144  0.        ]",[-0.04968251  1.07065165],-0.079378994021,[ 0.0558354   0.38474342],[-0.80635363 -0.7846601 ],"[[-0.79815043 -2.17411379 -0.07978219 -0.0222717 ]
 [ 2.89407627 -2.01821454  0.          0.        ]]"
13,-2.62628,"[ 0.4869062  -0.52538571 -0.97614736 -0.77600991 -0.68810152 -0.19104996
 -0.4927981   0.69035721 -0.0626007  -0.46413514  0.        ]",[-1.0085477  -0.72351004],-0.0837390965663,[-0.35151872 -0.5464921 ],[-0.80635363 -0.7846601 ],"[[-0.74281871 -2.17434895 -0.07978219 -0.0222717 ]
 [ 2.63993007  1.98136843  0.          0.        ]]"
