timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.54785,"[ 0.96685616  2.07577879 -0.11394095  1.05199096  0.83950771 -1.4761455
 -0.63930783  0.34379224  0.58966611  1.6038981   0.        ]",[-1.67355212 -1.82203288],-0.201664841914,[-1.48030698 -0.96117234],[-0.26442793 -0.2057068 ],"[[-0.06614374  0.08486492  0.09541857 -0.17066559]
 [ 0.00156814 -0.00266662  0.          0.        ]]"
1,-1.41274,"[ 0.96199128  2.07930014 -0.17585473  0.93692477  0.83950596 -1.47613975
 -0.81049392 -0.19454403  0.58578057  1.48885434  0.        ]",[-2.18984317 -0.20977197],-0.191047005005,[-1.03341079 -0.67716932],[-0.26442793 -0.2057068 ],"[[-0.1057878   0.04509969  0.09541857 -0.17066559]
 [-3.95280973 -3.9606711   0.          0.        ]]"
2,-0.987682,"[ 0.93436336  2.07949161 -0.3581618   0.68545037  0.8395042  -1.47613401
 -0.97834713 -0.29664706  0.54433638  1.18198289  0.        ]",[-0.13517372 -0.12179256],-0.161327851085,[-0.3879236  -0.56948942],[-0.26442793 -0.2057068 ],"[[-0.22374708 -0.04164565  0.09541857 -0.17066559]
 [-7.83021387 -4.71136384  0.          0.        ]]"
3,-0.504786,"[ 0.86584311  2.06731391 -0.59784842  0.40217148  0.83950245 -1.47612826
 -0.99478413 -0.34952831  0.42775834  0.80557338  0.        ]",[ 0.31912291  0.24675892],-0.121125862037,[ 0.14607212 -0.51118761],[-0.26442793 -0.2057068 ],"[[-0.38416136 -0.13977394  0.09541857 -0.17066559]
 [-8.2099588  -5.10016459  0.          0.        ]]"
4,-0.209373,"[ 0.77102039  2.044299   -0.80831686  0.14234393  0.8395007  -1.47612251
 -0.93312191 -0.20296988  0.2604538   0.4917492   0.        ]",[ 0.41220202 -0.9038321 ],-0.0824597575171,[ 0.49954629 -0.53708923],[-0.26442793 -0.2057068 ],"[[-0.53406989 -0.23096601  0.09541857 -0.17066559]
 [-6.78563277 -4.02263055  0.          0.        ]]"
5,-0.0591816,"[ 0.67685774  1.99926015 -0.96160919 -0.17873648  0.83949895 -1.47611677
 -0.85666577 -0.67898469  0.06462066  0.25510436  0.        ]",[ 0.30803835 -1.87734055],-0.0470087524921,[ 0.79078513 -0.28923777],[-0.26442793 -0.2057068 ],"[[-0.65206281 -0.3465332   0.09541857 -0.17066559]
 [-5.01956516 -7.52242091  0.          0.        ]]"
6,0.077231,"[ 0.59708106  1.88918252 -1.06645717 -0.6728532   0.83949719 -1.47611102
 -0.79956451 -1.19734083 -0.18056262  0.07889629  0.        ]",[ 0.92767399 -0.4133577 ],-0.0107764196856,[ 0.98542064  0.00869501],[-0.26442793 -0.2057068 ],"[[ -0.73921984  -0.53521977   0.09541857  -0.17066559]
 [ -3.70058398 -11.33353032   0.           0.        ]]"
7,0.0802844,"[ 0.5612988   1.68863317 -1.10797479 -1.22514515  0.83949544 -1.47610527
 -0.63751356 -1.38960588 -0.42213684  0.01150769  0.        ]",[ 0.03554178 -0.37029912],-0.0238348804762,[ 0.87905663  0.22689274],[-0.26442793 -0.2057068 ],"[[ -0.77567424  -0.77607385   0.09541857  -0.17066559]
 [  0.04270676 -12.74714819   0.           0.        ]]"
8,0.0171008,"[ 0.5635508   1.40085352 -1.10544548 -1.69937344  0.83949369 -1.47609952
 -0.63147135 -1.55470599 -0.63525298  0.04281034  0.        ]",[ 0.80865809  1.27832401],-0.0509751865542,[ 0.84122443  0.46452716],[-0.26442793 -0.2057068 ],"[[ -0.77341952  -1.04319636   0.09541857  -0.17066559]
 [  0.18225433 -13.96105505   0.           0.        ]]"
9,-0.100499,"[ 0.59851803  1.10422468 -1.06471291 -1.9718839   0.83949193 -1.47609378
 -0.49316897 -0.97866594 -0.77128974  0.13441108  0.        ]",[ 2.46703082  1.16871697],-0.069084556264,[ 0.63994926  0.52660215],[-0.26442793 -0.2057068 ],"[[-0.7377228  -1.2799248   0.09541857 -0.17066559]
 [ 3.37696539 -9.72586833  0.          0.        ]]"
