timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-5.52256,"[ 0.91988431  1.60538299  0.15544236  1.24905288  1.62111949 -1.5411625
 -0.5767235   0.35281923 -0.29587459  3.13350381  0.        ]",[-2.83738751 -2.61183389],-0.190880023997,[-2.51601982 -1.43147874],[-0.80206096 -0.76198459],"[[ 0.07641172 -0.0432986   0.18668684 -0.17821848]
 [ 0.00411435  0.00216192  0.          0.        ]]"
1,-5.1865,"[ 0.92361175  1.60198887  0.09590274  1.14607141  1.62111848 -1.54116161
 -0.69841013 -0.32118589 -0.29418235  2.95783584  0.        ]",[-1.6610208   0.42638236],-0.178336148232,[-1.20471585 -0.16712616],[-0.80206096 -0.76198459],"[[ 0.03681808 -0.08296819  0.18668684 -0.17821848]
 [-3.95032014 -3.9559344   0.          0.        ]]"
2,-4.76461,"[ 0.91926969  1.59255139 -0.08157143  0.98746119  1.62111746 -1.54116071
 -0.81775879 -0.02009861 -0.32378812  2.52366638  0.        ]",[-0.22768594  0.04315058],-0.146925297975,[-0.36447224 -0.07821828],[-0.80206096 -0.76198459],"[[-0.08110205 -0.14434659  0.18668684 -0.17821848]
 [-7.82877964 -2.18779926  0.          0.        ]]"
3,-4.24202,"[ 0.87498232  1.58327783 -0.32513732  0.88071633  1.62111645 -1.54115982
 -0.84071352  0.0164289  -0.42434928  2.00281636  0.        ]",[ 0.53913106  0.8228026 ],-0.108466830932,[-0.00755614  0.21970603],[-0.80206096 -0.76198459],"[[-0.2451621  -0.18595037  0.18668684 -0.17821848]
 [-8.57474327 -1.97329146  0.          0.        ]]"
4,-3.96473,"[ 0.79752025  1.58164689 -0.53718207  0.86437972  1.62111544 -1.54115893
 -0.76990362  0.57772125 -0.55521885  1.60139131  0.        ]",[ 0.09641981 -0.64109616],-0.0790864247592,[-0.42010507 -0.39077908],[-0.80206096 -0.76198459],"[[-0.39356958 -0.19234444  0.18668684 -0.17821848]
 [-6.27365399  1.32289774  0.          0.        ]]"
5,-3.67513,"[ 0.70975817  1.58183327 -0.70007482  0.86622861  1.62111443 -1.54115803
 -0.75431721  0.14096804 -0.68860948  1.30569675  0.        ]",[ 0.79356752  0.64184319],-0.0598654785577,[ 0.01898554  0.36645749],[-0.80206096 -0.76198459],"[[-0.5139607  -0.19162029  0.18668684 -0.17821848]
 [-5.76715196 -1.24193434  0.          0.        ]]"
6,-3.61404,"[ 0.63721834  1.58206281 -0.8059094   0.86851329  1.62111342 -1.54115714
 -0.65423433  0.57771383 -0.79452553  1.11657144  0.        ]",[-0.14500575 -0.18330076],-0.051359240523,[-0.65908909 -0.25199986],[-0.80206096 -0.76198459],"[[-0.59667181 -0.19072561  0.18668684 -0.17821848]
 [-2.5147827   1.32285465  0.          0.        ]]"
7,-3.59213,"[ 0.5831844   1.58668486 -0.87378272  0.91690823  1.62111241 -1.54115624
 -0.67034639  0.44969697 -0.85673281  1.01540481  0.        ]",[-0.81407227 -0.61743889],-0.0490889851947,[-0.33376613  0.03469416],[-0.80206096 -0.76198459],"[[-0.65222085 -0.17181135  0.18668684 -0.17821848]
 [-3.03837858  0.57107671  0.          0.        ]]"
8,-3.3749,"[ 0.48428047  1.5835056  -0.98041025  0.88309265  1.6211114  -1.54115535
 -0.76756673  0.03166725 -1.00715985  0.81416449  0.        ]",[ 0.65145588  1.76430555],-0.0523480599118,[ 0.8636564   1.08760011],[-0.80206096 -0.76198459],"[[-0.74468711 -0.1850204   0.18668684 -0.17821848]
 [-6.19773587 -1.88380082  0.          0.        ]]"
9,-3.3586,"[ 0.36945273  1.58410332 -1.08275961  0.88927084  1.62111039 -1.54115445
 -0.68453826  0.71210477 -1.16409021  0.6392197   0.        ]",[ 0.61707062  0.76816326],-0.0636226801629,[ 0.22362353  0.25867233],[-0.80206096 -0.76198459],"[[-0.84157055 -0.18260458  0.18668684 -0.17821848]
 [-3.49958163  2.11206571  0.          0.        ]]"
