timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-5.15971,"[ 0.91812149  1.60475986 -0.1149398   1.10293905  0.48504781 -1.50695322
 -0.58198753  0.35292442  1.0002915   2.46613144  0.        ]",[-2.76243628 -3.23779563],-0.207402481675,[-2.61765027 -3.29034114],[-0.7820527  -0.74658704],"[[-0.09992758 -0.09684283  0.05595911 -0.17321349]
 [ 0.00061182  0.00124954  0.          0.        ]]"
1,-4.81872,"[ 0.91026657  1.59850126 -0.17424018  1.00041253  0.48504771 -1.50695236
 -0.70356382 -0.31963415  0.97497784  2.29496702  0.        ]",[-1.79322079 -1.16931967],-0.197217196139,[-1.28912282 -2.00388432],[-0.7820527  -0.74658704],"[[-0.13959069 -0.13653052  0.05595911 -0.17321349]
 [-3.95376849 -3.95683133  0.          0.        ]]"
2,-4.27621,"[ 0.87171209  1.56744613 -0.34830495  0.69933706  0.4850476  -1.50695149
 -0.82273987 -0.9788793   0.85154646  1.80591237  0.        ]",[-0.19472529 -1.21394306],-0.165752637079,[ 0.22228909 -0.4909454 ],[-0.7820527  -0.74658704],"[[-0.25755782 -0.25459377  0.05595911 -0.17321349]
 [-7.83008038 -7.83656224  0.          0.        ]]"
3,-3.16984,"[ 0.78210197  1.47656807 -0.57922658  0.22421369  0.4850475  -1.50695062
 -0.84162955 -1.62527446  0.54632623  1.17875245  0.        ]",[ 0.68094384  0.97563712],-0.116763824772,[ 0.94559503  0.94049275],[-0.7820527  -0.74658704],"[[ -0.42032312  -0.449493     0.05595911  -0.17321349]
 [ -8.44449189 -11.64067368   0.           0.        ]]"
4,-2.57672,"[ 0.67272381  1.34205611 -0.76533433 -0.20155656  0.48504739 -1.50694975
 -0.75373064 -0.92984509  0.16540681  0.75287228  0.        ]",[-0.23263479 -0.36279789],-0.0706035080988,[ 0.35708988  0.76719034],[-0.7820527  -0.74658704],"[[-0.5605288  -0.64124336  0.05595911 -0.17321349]
 [-5.58551081 -7.54799733  0.          0.        ]]"
5,-2.19007,"[ 0.55729888  1.19534362 -0.9120812  -0.52076587  0.48504729 -1.50694889
 -0.77863155 -1.14848483 -0.20937699  0.52200717  0.        ]",[ 1.53054174  1.53932431],-0.0311580028125,[ 1.12015378  1.96064305],[-0.7820527  -0.74658704],"[[-0.68036478 -0.80511344  0.05595911 -0.17321349]
 [-6.39544156 -8.83471894  0.          0.        ]]"
6,-2.24108,"[ 0.46186162  1.05514518 -1.01017456 -0.74667221  0.48504718 -1.50694802
 -0.65315019 -0.44615274 -0.51257775  0.44086429  0.        ]",[ 1.06107293  2.40059564],-0.0052763355727,[ 0.45796865  1.62021542],[-0.7820527  -0.74658704],"[[-0.76732512 -0.94033707  0.05595911 -0.17321349]
 [-2.31405814 -4.70141796  0.          0.        ]]"
7,-2.37289,"[ 0.45477719  0.99563833 -1.01680639 -0.82549307  0.48504708 -1.50694715
 -0.53013482  0.2422794  -0.58179969  0.44976236  0.        ]",[-0.34946281  2.07299359],-0.0074233379969,[-0.5579946   0.67557991],[-0.7820527  -0.74658704],"[[-0.77346178 -0.9937155   0.05595911 -0.17321349]
 [ 1.68711788 -0.64991945  0.          0.        ]]"
8,-2.44718,"[ 0.47715842  1.02585851 -0.99557058 -0.7865886   0.48504697 -1.50694629
 -0.57370768  0.91735088 -0.51763137  0.45709567  0.        ]",[-0.76466001 -0.76353437],-0.00403375029914,[-0.57400894 -0.25727847],[-0.7820527  -0.74658704],"[[-0.75393904 -0.96685277  0.05595911 -0.17321349]
 [ 0.2698693   3.32295089  0.          0.        ]]"
9,-2.35165,"[ 0.44841345  1.06491297 -1.02269426 -0.73284965  0.48504686 -1.50694542
 -0.66686006  0.39260992 -0.52356271  0.42997455  0.        ]",[ 0.05710826  0.86275405],-0.0059703495387,[ 0.28668839  0.63988531],[-0.7820527  -0.74658704],"[[-0.77894136 -0.93137828  0.05595911 -0.17321349]
 [-2.75999601  0.23479419  0.          0.        ]]"
