timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.40679,"[ 0.89995625  1.7513465  -0.00871992  1.4388075   1.33167981 -0.40289822
 -0.63602745  0.35901346  0.06739033  1.06017092  0.        ]",[-1.1378781  -2.59290216],-0.0740062180357,[-0.96746504 -2.902107  ],[-0.67694962 -0.6021108 ],"[[-0.02294624  0.07208543  0.15396903 -0.04542226]
 [-0.00357712  0.00152521  0.          0.        ]]"
1,-2.14348,"[ 0.89724679  1.75417218 -0.07024782  1.3359578   1.33167891 -0.40289811
 -0.75571429 -0.28150229  0.06656521  0.89909846  0.        ]",[-0.55158565 -1.71007109],-0.066300510286,[ 0.20291816 -1.84735656],[-0.67694962 -0.6021108 ],"[[-0.06269216  0.0324032   0.15396903 -0.04542226]
 [-3.95785193 -3.95656131  0.          0.        ]]"
2,-1.61927,"[ 0.87928249  1.74988343 -0.2245371   1.02980377  1.33167802 -0.40289799
 -0.81934388 -0.90945233  0.02456142  0.47176861  0.        ]",[ 0.99630858 -1.48461623],-0.0513700214821,[ 1.37856853 -0.6772697 ],[-0.67694962 -0.6021108 ],"[[-0.16294136 -0.08566172  0.15396903 -0.04542226]
 [-6.06008454 -7.83699875  0.          0.        ]]"
3,-1.42186,"[ 0.85344393  1.7015224  -0.34658846  0.53311393  1.33167712 -0.40289788
 -0.69638081 -1.52535257 -0.09790352  0.01705939  0.        ]",[ 1.553843    0.05555802],-0.0510437519767,[ 1.58680236  0.36403796],[-0.67694962 -0.6021108 ],"[[ -0.24338254  -0.28058843   0.15396903  -0.04542226]
 [ -1.99758663 -11.64297913   0.           0.        ]]"
4,-1.41978,"[ 0.85349439  1.58194461 -0.34638919 -0.01281112  1.33167623 -0.40289776
 -0.57545625 -1.45268979 -0.23845071 -0.23799192  0.        ]",[ 1.28254878  0.55908134],-0.0586924353736,[ 1.17682934  0.57877934],[-0.67694962 -0.6021108 ],"[[ -0.2432501   -0.50894308   0.15396903  -0.04542226]
 [  1.9975636  -11.19396407   0.           0.        ]]"
5,-1.43899,"[ 0.87900406  1.42658359 -0.22617293 -0.43683112  1.33167533 -0.40289765
 -0.45693401 -1.05880345 -0.31373905 -0.25489493  0.        ]",[-0.37873444  0.90694237],-0.0572694301428,[ 0.29006925  0.31522068],[-0.67694962 -0.6021108 ],"[[-0.16401149 -0.7084013   0.15396903 -0.04542226]
 [ 5.91334581 -8.75993433  0.          0.        ]]"
6,-1.43581,"[ 0.89731717  1.29519683 -0.06912101 -0.69092342  1.33167444 -0.40289754
 -0.50586315 -0.44950952 -0.33137382 -0.15736065  0.        ]",[ 0.01743228 -0.02619084],-0.0493599625531,[ 0.09797473 -0.10776711],[-0.67694962 -0.6021108 ],"[[-0.0619639  -0.84582286  0.15396903 -0.04542226]
 [ 4.29679998 -4.99478394  0.          0.        ]]"
7,-1.40451,"[ 0.89992139  1.18877207  0.06372835 -0.85295766  1.33167354 -0.40289742
 -0.50634634 -0.45027829 -0.34146034 -0.06067948  0.        ]",[ 0.06810651  0.75011679],-0.0417493529682,[-0.1010907   0.07559928],[-0.67694962 -0.6021108 ],"[[ 0.02381188 -0.94576622  0.15396903 -0.04542226]
 [ 4.28083117 -4.99953536  0.          0.        ]]"
8,-1.40928,"[ 0.89052415  1.11035199  0.19890375 -0.9529254   1.33167265 -0.40289731
 -0.50077826  0.04638557 -0.33205462  0.06553094  0.        ]",[-0.65956936 -0.43241493],-0.0327867258579,[-0.61114514 -0.48340562],[-0.67694962 -0.6021108 ],"[[ 0.1112741  -1.01496317  0.15396903 -0.04542226]
 [ 4.46478648 -1.93038635  0.          0.        ]]"
9,-1.38376,"[ 0.87646354  1.04507126  0.29434201 -1.02536935  1.33167175 -0.4028972
 -0.58242738 -0.22437472 -0.33479882  0.14961533  0.        ]",[ 0.74466001 -0.51411655],-0.0267359680597,[-0.15817213  0.12028491],[-0.67694962 -0.6021108 ],"[[ 0.1735046  -1.07035819  0.15396903 -0.04542226]
 [ 1.76722463 -3.60355751  0.          0.        ]]"
10,-1.37409,"[ 0.85545935  0.93258174  0.39225678 -1.12993071  1.33167086 -0.40289708
 -0.49428451 -0.54237304 -0.36951925  0.20641263  0.        ]",[-0.85853858  0.53303546],-0.0210466058118,[-0.67565107  0.562392  ],[-0.67694962 -0.6021108 ],"[[ 0.23806677 -1.16214588  0.15396903 -0.04542226]
 [ 4.67931795 -5.56863757  0.          0.        ]]"
11,-1.36795,"[ 0.83082489  0.8190353   0.47977314 -1.21224133  1.33166997 -0.40289697
 -0.59992894 -0.18283881 -0.40961328  0.25295495  0.        ]",[-0.91137643  0.33533276],-0.0159959874083,[-0.28036135  0.5554055 ],[-0.67694962 -0.6021108 ],"[[ 0.29663389 -1.2512268   0.15396903 -0.04542226]
 [ 1.18899068 -3.34688697  0.          0.        ]]"
12,-1.37727,"[ 0.83658791  0.74988328  0.46100053 -1.25193721  1.33166907 -0.40289686
 -0.70980993  0.04288957 -0.46291161  0.1871963   0.        ]",[ 0.90096524  0.41051294],-0.0203034898804,[ 0.4417901  0.7041012],[-0.67694962 -0.6021108 ],"[[ 0.28398999 -1.30416905  0.15396903 -0.04542226]
 [-2.44130711 -1.95199294  0.          0.        ]]"
13,-1.38386,"[ 0.84207679  0.72037438  0.44226259 -1.26659515  1.33166818 -0.40289674
 -0.60044663  0.31205255 -0.49085154  0.14703666  0.        ]",[ 0.18705393  0.55642517],-0.0237086332997,[-0.29413283  0.16571733],[-0.67694962 -0.6021108 ],"[[ 0.27141579 -1.32652051  0.15396903 -0.04542226]
 [ 1.1718714  -0.28869377  0.          0.        ]]"
14,-1.37742,"[ 0.82828423  0.74202603  0.48778059 -1.25596962  1.33166728 -0.40289663
 -0.57875937  0.66948757 -0.45720216  0.21798833  0.        ]",[-0.59722051 -0.0933343 ],-0.0178722819306,[-0.69021189 -0.45025608],[-0.67694962 -0.6021108 ],"[[ 0.30204223 -1.310133    0.15396903 -0.04542226]
 [ 1.88837707  1.92008497  0.          0.        ]]"
15,-1.38593,"[ 0.82166086  0.78705536  0.50797767 -1.23154073  1.33166639 -0.40289652
 -0.65141907  0.60362123 -0.41968525  0.27162425  0.        ]",[-0.65884556 -0.51043205],-0.0142648426954,[-0.28407872 -0.29946321],[-0.67694962 -0.6021108 ],"[[ 0.31572404 -1.27581507  0.15396903 -0.04542226]
 [-0.51218771  1.51306383  0.          0.        ]]"
16,-1.37234,"[ 0.83860563  0.79968551  0.45421098 -1.22411276  1.33166549 -0.4028964
 -0.73000885  0.271811   -0.43244867  0.20674407  0.        ]",[ 0.45297858 -0.04026196],-0.018967621037,[ 0.45540476  0.33304217],[-0.67694962 -0.6021108 ],"[[ 0.27942896 -1.26612645  0.15396903 -0.04542226]
 [-3.10867353 -0.53736348  0.          0.        ]]"
17,-1.37944,"[ 0.85628289  0.78371695  0.38892766 -1.23345949  1.3316646  -0.40289629
 -0.67389187  0.24766716 -0.4711244   0.11216022  0.        ]",[-0.10600295  0.54436628],-0.0262471909432,[ 0.28046703  0.31052241],[-0.67694962 -0.6021108 ],"[[ 0.23585726 -1.27837063  0.15396903 -0.04542226]
 [-1.25466893 -0.68656041  0.          0.        ]]"
