timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.610435,"[ 1.05313098  1.21747279 -0.01059886  0.21851552  1.29068089 -1.69283273
 -0.01971121  0.10152333  0.11813072  1.39434588  0.        ]",[-1.14321427  0.07269437],-0.209401445358,[-0.03681131 -0.26078278],[-0.00841563  0.00954376],"[[ 0.00621726  0.03590322  0.1481266  -0.19482876]
 [-0.00104598  0.00239906  0.          0.        ]]"
1,-0.576256,"[ 1.05235171  1.21729547 -0.07178672  0.22349464  1.29063592 -1.6927472
 -0.39114162  0.13909431  0.11839492  1.33882808  0.        ]",[-0.92069609  0.11981288],-0.201774909703,[-0.03378592 -0.26063928],[-0.00841563  0.00954376],"[[-0.03349509  0.03885415  0.1481266  -0.19482876]
 [-3.95701658  0.29172412  0.          0.        ]]"
2,-0.517606,"[ 1.03787503  1.21667429 -0.2480226   0.24129909  1.29059095 -1.69266168
 -0.72577139  0.2001295   0.10836763  1.18022293  0.        ]",[-1.15521294  0.12630123],-0.179579268206,[-0.02714059 -0.25855863],[-0.00841563  0.00954376],"[[-0.14839488  0.04940445  0.1481266  -0.19482876]
 [-7.52109519  0.76173317  0.          0.        ]]"
3,-0.408208,"[ 0.97514289  1.21514083 -0.52975813  0.2752214   1.29054598 -1.69257617
 -1.08322507  0.26330246  0.05822657  0.92752978  0.        ]",[-1.11560281 -0.39924941],-0.142638119104,[-0.01676182 -0.25390944],[-0.00841563  0.00954376],"[[ -0.33701666   0.06952014   0.1481266   -0.19482876]
 [-11.32840639   1.24820494   0.           0.        ]]"
4,-0.307451,"[ 0.81028606  1.21428251 -0.89160531  0.29016101  1.29050102 -1.69249068
 -1.43350476  0.05496801 -0.08566493  0.58601429  0.        ]",[-1.16701162 -0.05351808],-0.0884967483305,[-0.00324392 -0.25081885],[-0.00841563  0.00954376],"[[ -0.60102098   0.078389     0.1481266   -0.19482876]
 [-15.05960281  -0.35598363   0.           0.        ]]"
5,-0.297792,"[ 0.48597231  1.21508759 -1.26363449  0.27471961  1.29045606 -1.69240519
 -1.776861    0.02853425 -0.3888638   0.2169613   0.        ]",[-2.14107649 -0.97721273],-0.0351103328389,[ 0.01529731 -0.24246712],[-0.00841563  0.00954376],"[[ -0.93891412   0.06922727   0.1481266   -0.19482876]
 [-18.71753155  -0.55952046   0.           0.        ]]"
6,-0.337045,"[-0.02786766  1.21780812 -1.52345214  0.19051479  1.29041111 -1.69231973
 -2.11322552 -0.47237223 -0.90807852 -0.05751517  0.        ]",[ 0.22175259 -0.3898761 ],-0.100356466543,[ 0.03287138 -0.23867151],[-0.00841563  0.00954376],"[[ -1.34922552e+00   1.93384319e-02   1.48126602e-01  -1.94828755e-01]
 [ -2.23016759e+01  -4.41650313e+00   0.00000000e+00   0.00000000e+00]]"
7,-0.520914,"[-0.6227805   1.21363667 -1.52680736  0.01673741  1.29036617 -1.69223427
 -1.98927349 -0.66155452 -1.55010888 -0.04818699  0.        ]",[-0.24989394 -2.10437194],-0.201224905161,[ 0.0444142  -0.23350143],[-0.00841563  0.00954376],"[[ -1.7820262   -0.08360817   0.1481266   -0.19482876]
 [-20.98280606  -5.87326675   0.           0.        ]]"
8,-0.677234,"[-1.15588416  1.18225203 -1.25913509 -0.24318546  1.29032123 -1.69214883
 -2.04286648 -1.16059764 -2.12779361  0.31342336  0.        ]",[-0.4746483  -0.02642841],-0.295389582608,[ 0.04375658 -0.23569606],[-0.00841563  0.00954376],"[[ -2.20742383  -0.23962994   0.1481266   -0.19482876]
 [-21.55513115  -9.71605052   0.           0.        ]]"
9,-0.919288,"[-1.5555753   1.1025553  -0.74317598 -0.55121762  1.29027629 -1.6920634
 -2.17902565 -1.14900769 -2.47138399  0.99064562  0.        ]",[-0.6702621  -1.12123988],-0.374172120032,[ 0.03631373 -0.23651434],[-0.00841563  0.00954376],"[[ -2.65309522  -0.43305903   0.1481266   -0.19482876]
 [-23.00725488  -9.62707863   0.           0.        ]]"
10,-1.08784,"[-1.71749405  0.95282405 -0.02969894 -0.88262819  1.29023136 -1.69197798
 -2.38503563 -1.63814824 -2.40110761  1.8187088   0.        ]",[ 1.21800174 -1.31005852],-0.425082241123,[ 0.01668663 -0.24656345],[-0.00841563  0.00954376],"[[ -3.13527853  -0.66339628   0.1481266   -0.19482876]
 [-25.20402059 -13.39398089   0.           0.        ]]"
11,-1.15978,"[-1.57767097  0.67629744  0.65460052 -1.2343021   1.29018643 -1.69189258
 -1.96689208 -2.11776334 -1.88810537  2.4140494   0.        ]",[ 0.22303058  1.701312  ],-0.430574876977,[-0.00591346 -0.26106322],[-0.00841563  0.00954376],"[[ -3.59467623  -0.96834117   0.1481266   -0.19482876]
 [-20.75075921 -17.08818189   0.           0.        ]]"
12,-1.06734,"[-1.24098169  0.34196378  1.14299621 -1.45432993  1.29014151 -1.69180719
 -1.84582214 -1.55938965 -1.26427438  2.52887452  0.        ]",[ 1.59548116  2.14791599],-0.396060713626,[-0.01644947 -0.26581603],[-0.00841563  0.00954376],"[[ -3.99676358  -1.26697041   0.1481266   -0.19482876]
 [-19.46205305 -12.78905206   0.           0.        ]]"
