timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-5.81474,"[ 0.91780216  1.61337909  0.1509533   1.55975339 -1.65869729  1.5921921
 -0.58069218  0.35311559  3.50381015 -1.70174237  0.        ]",[ 2.99953543  1.13173966],-0.430906207729,[ 3.24866438  0.9643153 ],[-0.78638631 -0.7462694 ],"[[  7.36212346e-02   7.88531167e-02  -1.91781475e-01   1.83726703e-01]
 [  4.00890273e-03   1.83885508e-04   0.00000000e+00   0.00000000e+00]]"
1,-5.74271,"[ 0.91164187  1.60807003  0.21069592  1.66253888 -1.65869619  1.59219111
 -0.45917067  1.02460326  3.48328106 -1.52903147  0.        ]",[ 2.87400275  0.19829415],-0.424508143053,[ 3.06614304  0.35855564],[-0.78638631 -0.7462694 ],"[[ 0.1133758   0.11856918 -0.19178148  0.1837267 ]
 [ 3.95829196  3.95823526  0.          0.        ]]"
2,-5.49986,"[ 0.87804144  1.5892454   0.38617381  1.88384448 -1.65869509  1.59219012
 -0.34001234  1.14425417  3.38888859 -1.0766749   0.        ]",[ 3.82305932  0.46093095],-0.405269431753,[ 3.08616686  0.03004262],[-0.78638631 -0.7462694 ],"[[ 0.23144445  0.20481018 -0.19178148  0.1837267 ]
 [ 7.8356781   4.66351411  0.          0.        ]]"
3,-5.30369,"[ 0.77375835  1.55066917  0.6640851   2.16177957 -1.65869399  1.59218912
 -0.22321847  1.43795567  3.13858949 -0.43932314  0.        ]",[ 1.79530764  0.01543523],-0.370247644983,[ 2.92521    -0.79060006],[-0.78638631 -0.7462694 ],"[[  0.42628862   0.31545042  -0.19178148   0.1837267 ]
 [ 11.63612552   6.39472704   0.           0.        ]]"
4,-4.83327,"[ 0.53583207  1.4868626   1.0081907   2.46896482 -1.6586929   1.59218813
 -0.10870618  1.42655918  2.64147301  0.22763264  0.        ]",[ 2.41520303 -2.4217098 ],-0.315143193946,[ 2.36688137 -1.69374704],[-0.78638631 -0.7462694 ],"[[  0.69639683   0.44267132  -0.19178148   0.1837267 ]
 [ 15.36233063   6.32755549   0.           0.        ]]"
5,-4.1987,"[ 0.10229498  1.43274193  1.34193804  2.66569241 -1.6586918   1.59218714
  0.0035877   0.73322982  1.91806556  0.67148355  0.        ]",[ 1.49490643 -2.87293731],-0.242951403424,[ 1.77451134 -1.90637147],[-0.78638631 -0.7462694 ],"[[  1.0403057    0.52821878  -0.19178148   0.1837267 ]
 [ 19.01634931   2.240761     0.           0.        ]]"
6,-3.09619,"[-0.54829689  1.42957052  1.53956419  2.67605344 -1.6586907   1.59218614
  0.11365029  0.05357469  1.07129878  0.72103486  0.        ]",[ 0.87452945 -2.94591423],-0.15928513264,[ 0.79697841 -2.17416453],[-0.78638631 -0.7462694 ],"[[  1.45656674   0.53283907  -0.19178148   0.1837267 ]
 [ 22.59776229  -1.76543218   0.           0.        ]]"
7,-2.06468,"[-1.33453055  1.47773314  1.44835847  2.50515123 -1.6586896   1.59218515
  0.20626909 -0.61263394  0.23079967  0.28012026  0.        ]",[ 0.11434526 -2.09571149],-0.0765904578307,[ 0.29119009 -2.31216455],[-0.78638631 -0.7462694 ],"[[  1.93876093   0.45813045  -0.19178148   0.1837267 ]
 [ 25.6115582   -5.69236588   0.           0.        ]]"
8,-2.49202,"[-2.01637472  1.55471652  1.00208263  2.13755657 -1.6586885   1.59218415
  0.20462943 -1.2654413  -0.39429527 -0.58487809  0.        ]",[ 1.11803355 -2.05616004],-0.0796636133603,[ 0.75407445 -1.76952112],[-0.78638631 -0.7462694 ],"[[  2.45045678   0.30567478  -0.19178148   0.1837267 ]
 [ 25.55820508  -9.54030864   0.           0.        ]]"
9,-3.68997,"[-2.37975325  1.61356485  0.25854183  1.55497163 -1.6586874   1.59218316
  0.31069732 -1.90547382 -0.69318509 -1.73024507  0.        ]",[ 1.05944171 -0.89762908],-0.162613409947,[ 1.40234303 -1.13211429],[-0.78638631 -0.7462694 ],"[[  2.99624964   0.07701545  -0.19178148   0.1837267 ]
 [ 29.00963115 -13.31295691   0.           0.        ]]"
