timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.346333895981,"[[ 0.01808093  0.02526199 -0.13645243  0.00569276]
 [ 0.00173646 -0.00316702  0.          0.        ]]",[-2.3669126  -2.96580338],-2.9216,"[ 1.01499598  1.87444881 -0.12345481  1.06443239 -1.17597296  0.06454065
  0.50751847  0.36805826  2.71508259  0.13489314  0.        ]",[-0.51238143 -0.25461861],[-2.50683265 -2.29409783]
1,-0.34655909588,"[[-0.02155975 -0.01451312 -0.13645243  0.00569276]
 [-3.95264244 -3.96115811  0.          0.        ]]",[-2.28946757 -2.73307037],-2.94196,"[ 1.01489594  1.87472381 -0.18466076  0.94669453 -1.17597151  0.06454062
  0.37378762 -0.22119062  2.71530016  0.01584932  0.        ]",[-0.51238143 -0.25461861],[-2.71188077 -2.62924242]
2,-0.344954446129,"[[ -1.39503790e-01  -1.32662082e-01  -1.36452427e-01   5.69276438e-03]
 [ -7.82888084e+00  -7.84080920e+00   0.00000000e+00   0.00000000e+00]]",[-2.20807147 -2.79051709],-2.94925,"[ 1.00128227  1.86337269 -0.36608552  0.59808672 -1.17597006  0.06454059
  0.24269939 -0.7987763   2.67014725 -0.33449873  0.        ]",[-0.51238143 -0.25461861],[-1.89252455 -3.51624621]
3,-0.33494358403,"[[ -3.34206053e-01  -3.27633210e-01  -1.36452427e-01   5.69276438e-03]
 [ -1.16287928e+01  -1.16436152e+01   0.00000000e+00   0.00000000e+00]]",[-2.05768323 -2.89998007],-2.82263,"[ 0.93579982  1.80532819 -0.65787472  0.03702095 -1.17596861  0.06454055
  0.11419241 -1.36492037  2.45256455 -0.86847535  0.        ]",[-0.51238143 -0.25461861],[-1.59260697 -3.67094762]
4,-0.306644497363,"[[ -6.04161030e-01  -5.97903669e-01  -1.36452427e-01   5.69276438e-03]
 [ -1.53545469e+01  -1.53709643e+01   0.00000000e+00   0.00000000e+00]]",[-1.85387313 -2.98103833],-2.49827,"[ 0.76110347  1.64810446 -1.0285452  -0.67673206 -1.17596716  0.06454052
 -0.01180667 -1.91982783  1.90903716 -1.42196666  0.        ]",[-0.51238143 -0.25461861],[-1.30305078 -2.13492573]
5,-0.249621220801,"[[ -9.47910336e-01  -9.41977343e-01  -1.36452427e-01   5.69276438e-03]
 [ -1.90086643e+01  -1.90241470e+01   0.00000000e+00   0.00000000e+00]]",[-1.15162528 -2.52951312],-1.99579,"[ 0.41714774  1.33660367 -1.40550509 -1.4044079  -1.17596571  0.06454049
 -0.13538311 -2.46368862  1.00968205 -1.66823414  0.        ]",[-0.51238143 -0.25461861],[-0.24061932 -3.20820797]
6,-0.162497522136,"[[ -1.33389834e+00  -1.35839354e+00  -1.36452427e-01   5.69276438e-03]
 [ -1.95886308e+01  -2.26054838e+01   0.00000000e+00   0.00000000e+00]]",[-0.81307441 -1.55526829],-1.61885,"[-0.08342104  0.84335868 -1.65236508 -1.90411613 -1.17596426  0.06454045
 -0.1549966  -2.99684543  0.09810559 -1.28665829  0.        ]",[-0.51238143 -0.25461861],[-1.00790145 -2.10209829]
7,-0.0577749961209,"[[ -1.76154936e+00  -1.84571544e+00  -1.36452427e-01   5.69276438e-03]
 [ -2.31650867e+01  -2.61149707e+01   0.00000000e+00   0.00000000e+00]]",[-1.40135098 -1.3673538 ],-1.40712,"[-0.69250842  0.21301091 -1.66748047 -1.85947036 -1.17596281  0.06454042
 -0.27594669 -3.51929451 -0.28352991 -0.38445322  0.        ]",[-0.51238143 -0.25461861],[-0.92634699 -1.44048294]
8,-0.0724213037993,"[[ -2.25711822e+00  -2.40253006e+00  -1.36452427e-01   5.69276438e-03]
 [ -2.63811273e+01  -2.95551146e+01   0.00000000e+00   0.00000000e+00]]",[-2.03984237 -1.76926374],-1.42294,"[-1.3300346  -0.39819267 -1.34586904 -1.00438207 -1.17596136  0.06454039
 -0.38470807 -4.03140556  0.15715908  0.37795605  0.        ]",[-0.51238143 -0.25461861],[-2.29427979 -0.49574976]
9,-0.140778808936,"[[ -2.81927975e+00  -3.00744051e+00  -1.36452427e-01   5.69276438e-03]
 [ -2.98224763e+01  -2.56374144e+01   0.00000000e+00   0.00000000e+00]]",[-2.12150097 -1.92387843],-1.62638,"[-1.78195729 -0.72745013 -0.64048128  0.59372012 -1.17595991  0.06454035
 -0.50108899 -3.44814455  0.82682862  0.23090576  0.        ]",[-0.51238143 -0.25461861],[-1.83513053 -2.19803619]
10,-0.144458799632,"[[ -3.44951921e+00  -3.19443207e+00  -1.36452427e-01   5.69276438e-03]
 [ -3.31904059e+01   2.39277591e-02   0.00000000e+00   0.00000000e+00]]",[-1.3102684  -1.10364556],-1.52594,"[-1.78835416 -0.73736884  0.31663474  1.14600671 -1.17595846  0.06454032
 -0.6149869   0.37210312  0.85709991 -0.01728181  0.        ]",[-0.51238143 -0.25461861],[-0.72157374 -0.92708353]
11,-0.142204890926,"[[ -4.13539733e+00  -3.14368075e+00  -1.36452427e-01   5.69276438e-03]
 [ -3.53901457e+01   3.49471867e+00   0.00000000e+00   0.00000000e+00]]",[-1.0638423  -0.99925542],-1.47229,"[-1.20342333 -0.73918958  1.14277677  0.99583941 -1.17595701  0.06454029
 -0.68937832  0.8888051   0.83727407 -0.00797822  0.        ]",[-0.51238143 -0.25461861],[-0.54623086 -1.29837167]
12,-0.142518569033,"[[ -4.85787003e+00  -3.08102639e+00  -1.36452427e-01   5.69276438e-03]
 [ -3.68522527e+01   2.56475082e+00   0.00000000e+00   0.00000000e+00]]",[-1.1516099  -1.13528633],-1.34277,"[-0.2122115  -0.73679531  1.376445    0.81047274 -1.17595556  0.06454025
 -0.73882403  0.75035852  0.83817941 -0.02671621  0.        ]",[-0.51238143 -0.25461861],[-0.87095124 -1.3506642 ]
13,-0.137210638817,"[[ -5.62219384e+00  -3.04180255e+00  -1.36452427e-01   5.69276438e-03]
 [ -3.95710650e+01   1.41530691e+00   0.00000000e+00   0.00000000e+00]]",[-1.25890863 -1.32171082],-1.25201,"[ 0.71288144 -0.73268894  0.79656994  0.69473838 -1.17595411  0.06454022
 -0.83076956  0.5792383   0.78451065 -0.06237779  0.        ]",[-0.51238143 -0.25461861],[-1.56898267 -1.83918603]
14,-0.126415442298,"[[ -6.44548019e+00  -3.02140457e+00  -1.36452427e-01   5.69276438e-03]
 [ -4.27469850e+01   6.94850642e-01   0.00000000e+00   0.00000000e+00]]",[-1.25680387 -1.3511765 ],-1.21906,"[ 0.99636672 -0.72976195 -0.40087114  0.63471971 -1.17595267  0.06454019
 -0.93817363  0.47198233  0.68837944 -0.03499171  0.        ]",[-0.51238143 -0.25461861],[-2.48668034 -0.9623728 ]
15,-0.119670578535,"[[ -7.33165409e+00  -3.01165616e+00  -1.36452427e-01   5.69276438e-03]
 [ -4.58600314e+01   3.22756344e-01   0.00000000e+00   0.00000000e+00]]",[-1.23032594 -1.38278401],-1.33033,"[ 0.29587274 -0.72817206 -1.48959464  0.60608655 -1.17595122  0.06454015
 -1.0434512   0.41658767  0.63643146  0.08025155  0.        ]",[-0.51238143 -0.25461861],[-1.59157746 -2.32256731]
16,-0.127039613546,"[[ -8.27947062e+00  -3.00725985e+00  -1.36452427e-01   5.69276438e-03]
 [ -4.89114523e+01   1.40812856e-01   0.00000000e+00   0.00000000e+00]]",[-1.31570458 -1.4425019 ],-1.38613,"[-1.0128716  -0.72741443 -1.5578061   0.59318519 -1.17594977  0.06454012
 -1.14664443  0.38950115  0.70224716  0.20724778  0.        ]",[-0.51238143 -0.25461861],[-1.21724352  0.8879421 ]
17,-0.142866519972,"[[ -9.28770714e+00  -2.96918158e+00  -1.36452427e-01   5.69276438e-03]
 [ -5.19021899e+01   3.65540454e+00   0.00000000e+00   0.00000000e+00]]",[-1.33703399 -1.41024244],-1.50015,"[-1.8424092  -0.71981102 -0.36235474  0.48179162 -1.17594832  0.06454008
 -1.24778515  0.91272481  0.84355707  0.25929332  0.        ]",[-0.51238143 -0.25461861],[-0.59913708 -1.57745004]
18,-0.15890770335,"[[ -1.03392423e+01  -2.93650547e+00  -1.36452427e-01   5.69276438e-03]
 [ -5.32468938e+01  -3.74278938e-01   0.00000000e+00   0.00000000e+00]]",[-1.08301723 -1.09701371],-1.53527,"[-1.29631501 -0.71179741  1.07194491  0.3867824  -1.17594687  0.06454005
 -1.29325927  0.31281728  0.99692715  0.1442893   0.        ]",[-0.51238143 -0.25461861],[-0.94050076 -1.74870848]
