timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.125990831397,[-0.49193707 -0.26032317],[ 1.86600566 -0.86536646],-1.58958,"[ 1.01731221  1.89536959 -0.10842429  0.9794652   1.37740109  1.04218953
  0.50534852  0.37015859  0.01305273 -0.91941138  0.        ]","[[ 0.03290527 -0.00137761  0.15920805  0.1221043 ]
 [-0.00394089  0.00245465  0.          0.        ]]",[ 1.58736795 -1.34862558]
1,-0.122300457994,[-0.49193707 -0.26032317],[ 1.3364228  -0.26257318],-1.62516,"[ 1.01431181  1.89425828 -0.04735643  0.86195699  1.37739892  1.04218835
  0.64067844 -0.21701202  0.01116311 -0.88221262  0.        ]","[[ 0.07253318 -0.04107229  0.15920805  0.1221043 ]
 [ 3.95355061 -3.95871546  0.          0.        ]]",[ 2.52894645 -1.21796816]
2,-0.111080186772,[-0.49193707 -0.26032317],[ 0.63866049  0.36601797],-1.43565,"[ 0.99209564  1.8787493   0.13306053  0.51410919  1.37739676  1.04218717
  0.77333111 -0.79255012 -0.00285041 -0.77220837  0.        ]","[[ 0.19052537 -0.15920309  0.15920805  0.1221043 ]
 [ 7.83275499 -7.84141213  0.          0.        ]]",[ 1.86015413  0.26141463]
3,-0.0870217352469,[-0.49193707 -0.26032317],[-0.47249329  0.25368956],-1.17952,"[ 0.91277053  1.83508305  0.42084211  0.09686853  1.37739459  1.04218599
  0.9032968  -0.61630402 -0.05570349 -0.54491668  0.        ]","[[  0.38531307  -0.30410216   0.15920805   0.1221043 ]
 [ 11.63338896  -6.65242503   0.           0.        ]]",[-1.14062119 -1.04756054]
4,-0.0660794596931,[-0.49193707 -0.26032317],[-0.130052    1.09090662],-1.0651,"[ 0.78632183  1.74960123  0.68137993 -0.37212251  1.37739243  1.04218481
  0.76020095 -1.18346432 -0.1372624  -0.3659075   0.        ]","[[  0.57599637  -0.47553973   0.15920805   0.1221043 ]
 [  7.44883304 -10.4786071    0.           0.        ]]",[-0.24274198  0.79422226]
5,-0.0562304522227,[-0.49193707 -0.26032317],[-0.30570376  0.8107096 ],-0.983536,"[ 0.66738343  1.62630946  0.85125835 -0.81196958  1.37739026  1.04218363
  0.7222855  -0.68647983 -0.20922428 -0.30158288  0.        ]","[[ 0.71384851 -0.65147259  0.15920805  0.1221043 ]
 [ 6.34008304 -7.12585779  0.          0.        ]]",[-0.73144424 -0.0680537 ]
6,-0.0518756383343,[-0.49193707 -0.26032317],[ 0.01055408  0.9984349 ],-0.884684,"[ 0.57170533  1.50138487  0.95895797 -1.13086124  1.37738809  1.04218245
  0.61904225 -0.70535106 -0.26778537 -0.28476652  0.        ]","[[ 0.81035861 -0.79526685  0.15920805  0.1221043 ]
 [ 3.32093898 -7.25317062  0.          0.        ]]",[-0.12603626  2.50217471]
7,-0.050989466355,[-0.49193707 -0.26032317],[-0.20238815  0.35200635],-0.95856,"[ 0.50670055  1.39914875  1.02146694 -1.33444916  1.37738593  1.04218127
  0.59969958 -0.09709755 -0.30908094 -0.29135461  0.        ]","[[ 0.87110208 -0.89915955  0.15920805  0.1221043 ]
 [ 2.75531164 -3.14977806  0.          0.        ]]",[-0.00957035 -0.47688247]
8,-0.0494812073908,[-0.49193707 -0.26032317],[-0.11878681  0.78117335],-0.931525,"[ 0.44582721  1.31292143  1.07355827 -1.47645526  1.37738376  1.04218009
  0.59655962 -0.36774594 -0.34862008 -0.28762116  0.        ]","[[ 0.92528726 -0.98047441  0.15920805  0.1221043 ]
 [ 2.66350224 -4.97562364  0.          0.        ]]",[ 0.47005081  0.96629752]
9,-0.0432610833531,[-0.49193707 -0.26032317],[-0.77926338  0.10937989],-0.970227,"[ 0.36178209  1.24600638  1.13664272 -1.57107141  1.3773816   1.04217891
  0.65831966  0.21394295 -0.4010989  -0.23749757  0.        ]","[[ 0.99667795 -1.04061444  0.15920805  0.1221043 ]
 [ 4.46957324 -1.05144387  0.          0.        ]]",[ 0.21802051 -0.57039962]
