timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0873124542208,[-0.09603283 -0.17646642],[ 0.78163534 -1.03357613],-0.912799,"[ 1.11653197  1.98137796  0.07494102  0.63674378  1.25419517  0.5299403
  0.0839787   0.34570366  0.23105701 -0.36753615  0.        ]","[[ 0.03712116 -0.01622486  0.14623304  0.06575146]
 [-0.00337436  0.00414579  0.          0.        ]]",[ 1.66593888 -0.97898074]
1,-0.084425281602,[-0.09603283 -0.17646642],[ 0.76170653 -0.99610984],-0.927894,"[ 1.11341536  1.97952194  0.1347649   0.52420598  1.25418512  0.52993818
  0.33586369 -0.18881109  0.22942737 -0.33531027  0.        ]","[[ 0.07675997 -0.055051    0.14623304  0.06575146]
 [ 3.95407431 -3.8738296   0.          0.        ]]",[ 1.11457496 -1.62765348]
2,-0.0758095114568,[-0.09603283 -0.17646642],[ 0.68259239 -0.95587736],-0.829794,"[ 1.09140903  1.96213003  0.31141488  0.18879863  1.25417507  0.52993607
  0.58276754 -0.72420658  0.21796416 -0.24085706  0.        ]","[[ 0.19476256 -0.17150092  0.14623304  0.06575146]
 [ 7.83327208 -7.75820373  0.          0.        ]]",[ 1.10108408  0.20897581]
3,-0.0593774008142,[-0.09603283 -0.17646642],[ 0.49327785 -0.96561211],-0.741309,"[ 1.01419739  1.91577323  0.5929826  -0.21987917  1.25416501  0.52993396
  0.82467458 -0.5891664   0.17596069 -0.04919827  0.        ]","[[  0.38956139  -0.31683556   0.14623304   0.06575146]
 [ 11.63398587  -6.77849278   0.           0.        ]]",[-0.9389686   0.13849768]
4,-0.0464341126773,[-0.09603283 -0.17646642],[ 0.39606938 -0.9449805 ],-0.752472,"[ 0.89004918  1.85259939  0.85068777 -0.56615093  1.25415496  0.52993184
  0.57358934 -0.49485661  0.106095    0.1427742   0.        ]","[[ 0.5826619  -0.44554027  0.14623304  0.06575146]
 [ 7.68918077 -6.09428194  0.          0.        ]]",[ 0.63453695 -0.58855489]
5,-0.040942998344,[-0.09603283 -0.17646642],[ 0.292227   -0.88446999],-0.713658,"[ 0.73810414  1.75858759  1.06045253 -0.92896071  1.25414491  0.52992973
  0.72374405 -0.79953068  0.02308727  0.28220401  0.        ]","[[  0.76011536  -0.58960447   0.14623304   0.06575146]
 [ 10.04833575  -8.30474016   0.           0.        ]]",[ 1.15198397  0.29004219]
6,-0.0483711310775,[-0.09603283 -0.17646642],[ 0.11229361 -0.85227478],-0.834805,"[ 0.48529668  1.63397849  1.2899421  -1.27737824  1.25413486  0.52992761
  0.96289157 -0.61869236 -0.12263271  0.47653254  0.        ]","[[  0.9987802   -0.74253653   0.14623304   0.06575146]
 [ 13.80569986  -6.99276813   0.           0.        ]]",[-0.16389024 -1.95438636]
7,-0.0680180814502,[-0.09603283 -0.17646642],[ 0.08413675 -0.73295474],-0.79411,"[ 0.15326636  1.46040491  1.46075509 -1.62507184  1.2541248   0.5299255
  0.90434096 -1.14525437 -0.31595611  0.64081804  0.        ]","[[  1.2656655   -0.92072206   0.14623304   0.06575146]
 [ 12.88588534 -10.81305528   0.           0.        ]]",[ 0.50977661  0.19708235]
8,-0.0892570989961,[-0.09603283 -0.17646642],[-0.02092924 -0.7052815 ],-0.846529,"[-0.21980996  1.22828284  1.52990416 -1.93565945  1.25411475  0.52992338
  1.01651521 -1.00815088 -0.53006396  0.73348888  0.        ]","[[  1.5410661   -1.12700413   0.14623304   0.06575146]
 [ 14.64836728  -9.81840925   0.           0.        ]]",[-0.44430133 -0.46412639]
9,-0.108994305077,[-0.09603283 -0.17646642],[-0.04299981 -0.68130696],-0.951253,"[-0.59200279  0.96371512  1.48625052 -2.1395821   1.2541047   0.52992127
  0.88623208 -1.23448165 -0.7437365   0.75766134  0.        ]","[[  1.81349771  -1.3398477    0.14623304   0.06575146]
 [ 12.60155331 -11.46051968   0.           0.        ]]",[ 0.60063911 -1.28631918]
