timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.73407,"[ 0.89400619  0.94257323  0.08183579 -0.54553796 -1.02526876 -0.21789307
  0.4819941  -0.24889078  2.65433457  0.32416527  0.        ]",[-1.28107059  2.20667246],-0.327777368143,[-1.29788613  1.93667424],[-0.77558231 -0.72491652],"[[ 0.044358   -0.08504985 -0.11696533 -0.02564348]
 [-0.00155406 -0.00300923  0.          0.        ]]"
1,-3.65254,"[ 0.89562511  0.94570228  0.02094573 -0.46424735 -1.02526835 -0.21789302
  0.28663294  0.53102568  2.65540413  0.26288551  0.        ]",[-1.13483544  1.26022046],-0.327587603299,[-0.96502697  1.71228838],[-0.77558231 -0.72491652],"[[ 0.00462127 -0.04536616 -0.11696533 -0.02564348]
 [-3.95893702  3.95817167  0.          0.        ]]"
2,-3.63532,"[ 0.88493899  0.94374548 -0.15971434 -0.22191506 -1.02526795 -0.21789298
  0.09513728  1.29549444  2.64829978  0.08129599  0.        ]",[-0.53706484  1.68070732],-0.326379613331,[-0.97531211  1.75057805],[-0.77558231 -0.72491652],"[[-0.11347745  0.072754   -0.11696533 -0.02564348]
 [-7.83801773  7.84089622  0.          0.        ]]"
3,-3.44915,"[  8.26144994e-01   9.03823345e-01  -4.24494041e-01   1.71990293e-01
  -1.02526754e+00  -2.17892934e-01  -2.16672383e-03   2.04466920e+00
   2.60992021e+00  -1.53648295e-01   0.00000000e+00]",[-1.64384889  1.38028056],-0.322807473275,[-1.1267513   1.76469076],[-0.77558231 -0.72491652],"[[ -0.29001397   0.26774948  -0.11696533  -0.02564348]
 [ -9.80908101  11.64595027   0.           0.        ]]"
4,-3.26708,"[ 0.67238355  0.77591886 -0.75306135  0.68100018 -1.02526714 -0.21789289
 -0.18796179  2.77909831  2.50788973 -0.42224216  0.        ]",[-1.85243047  1.9679735 ],-0.314369908565,[-0.85702157  1.80899262],[-0.77558231 -0.72491652],"[[ -0.52395636   0.53809526  -0.11696533  -0.02564348]
 [-13.57268583  15.37612717   0.           0.        ]]"
5,-2.92019,"[ 0.35158336  0.50565512 -1.11981992  1.21415311 -1.02526673 -0.21789285
 -0.37010839  3.49886457  2.29324705 -0.73042924  0.        ]",[-1.15152612  1.27036436],-0.297239635131,[-0.57484293  1.48988163],[-0.77558231 -0.72491652],"[[ -0.83242869   0.88229828  -0.11696533  -0.02564348]
 [-17.26238487  19.03185801   0.           0.        ]]"
6,-2.42452,"[-0.18725347  0.0617267  -1.42247806  1.60638428 -1.02526633 -0.2178928
 -0.54869752  4.20418097  1.93218463 -0.97545164  0.        ]",[ 0.03023643  0.94089596],-0.268014073137,[-0.71309602  0.4791328 ],[-0.77558231 -0.72491652],"[[ -1.21397139   1.29888054  -0.11696533  -0.02564348]
 [-20.88002168  22.61423747   0.           0.        ]]"
7,-2.03007,"[-0.86080071 -0.51944823 -1.51667707  1.63531514 -1.02526592 -0.21789276
 -0.52250933  4.8491505   1.47369541 -0.94758803  0.        ]",[-1.26266863 -1.55817658],-0.227298798413,[-1.20340085 -1.23074448],[-0.77558231 -0.72491652],"[[ -1.62625040e+00   1.78403354e+00  -1.16965328e-01  -2.56434750e-02]
 [ -2.03495370e+01   2.58901651e+01   0.00000000e+00   0.00000000e+00]]"
8,-1.82427,"[-1.56369241 -1.03011204 -1.33274978  1.21720298 -1.02526552 -0.21789271
 -0.69810972  3.96830833  1.00012191 -0.71211233  0.        ]",[-1.03353323 -1.13264289],-0.182074264205,[-0.46448475 -1.15393543],[-0.77558231 -0.72491652],"[[ -2.06892835   2.25695091  -0.11696533  -0.02564348]
 [-23.90663189  21.41639825   0.           0.        ]]"
9,-1.77052,"[-2.17896729 -1.3252547  -0.79979447  0.61365916 -1.02526511 -0.21789267
 -0.87026598  3.10488344  0.61042848 -0.39283271  0.        ]",[-0.64710154 -0.29844704],-0.143556058636,[-0.23814622 -1.0334686 ],[-0.77558231 -0.72491652],"[[ -2.58205044e+00   2.64127894e+00  -1.16965328e-01  -2.56434750e-02]
 [ -2.73939616e+01   1.70310493e+01   0.00000000e+00   0.00000000e+00]]"
10,-1.98494,"[-2.43269618 -1.45512061  0.02706662 -0.01381951 -1.02526471 -0.21789263
 -0.97001984  2.8055904   0.42344698  0.02865316  0.        ]",[-0.08899861 -1.38524796],-0.125286349583,[-0.38403493 -1.04832983],[-0.77558231 -0.72491652],"[[ -3.15020514e+00   2.96664677e+00  -1.16965328e-01  -2.56434750e-02]
 [ -2.94146563e+01   1.55109457e+01   0.00000000e+00   0.00000000e+00]]"
11,-2.37295,"[-2.14712529 -1.47275826  0.87256981 -0.29489659 -1.0252643  -0.21789258
 -0.95870859 -0.14926203  0.40391262  0.19668192  0.        ]",[-0.43817181  0.17977367],-0.124567074585,[-0.15091811  0.13268575],[-0.77558231 -0.72491652],"[[ -3.73620114e+00   3.10444241e+00  -1.16965328e-01  -2.56434750e-02]
 [ -2.91855345e+01   5.03046721e-01   0.00000000e+00   0.00000000e+00]]"
