timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.41509,"[ 0.8982992   0.93278752  0.03499967 -0.3519363   1.56215346 -0.30599218
  0.44277715 -0.24333382 -0.69081174  0.59790981  0.        ]",[-0.53023806 -0.62642314],-0.0504853013824,[-0.62423933 -0.75645065],[-0.8538214  -0.84758317],"[[ 0.01463249  0.02850379  0.18207442 -0.03592673]
 [-0.00349777  0.00464792  0.          0.        ]]"
1,-2.33775,"[ 0.89844264  0.93328454  0.00273273 -0.4014418   1.56215261 -0.30599212
  0.33565192 -0.74756584 -0.68953974  0.4805541   0.        ]",[ 1.02872034  0.38202435],-0.0447577785697,[ 0.8783114   0.15420686],[-0.8538214  -0.84758317],"[[-0.00647251  0.00371758  0.18207442 -0.03592673]
 [-2.10002482 -2.47500829  0.          0.        ]]"
2,-2.34601,"[  8.98418859e-01   9.32727609e-01  -1.71115760e-04  -4.69046086e-01
   1.56215175e+00  -3.05992071e-01   5.39874837e-01  -4.30321292e-01
  -6.90490447e-01   4.12834412e-01   0.00000000e+00]",[-0.77937183 -0.56387609],-0.0415558474718,[-0.51525772 -0.42563978],[-0.8538214  -0.84758317],"[[-0.00837184 -0.03012956  0.18207442 -0.03592673]
 [ 1.8967861  -0.91489939  0.          0.        ]]"
3,-2.29517,"[ 0.89847457  0.93018691  0.00997198 -0.54985242  1.5621509  -0.30599202
  0.38046581 -0.88040957 -0.69282374  0.36282537  0.        ]",[ 1.46247068  0.26875498],-0.0392024020828,[ 1.09400737  0.49805927],[-0.8538214  -0.84758317],"[[ -1.73757987e-03  -7.06352127e-02   1.82074420e-01  -3.59267348e-02]
 [ -1.22297665e+00  -3.12829350e+00   0.00000000e+00   0.00000000e+00]]"
4,-2.37712,"[ 0.89831948  0.92404761  0.03362266 -0.65181015  1.56215004 -0.30599196
  0.58381142 -0.65173394 -0.69702173  0.32371618  0.        ]",[-0.12505962  0.39457915],-0.0372814965341,[-0.29301473  0.03866306],[-0.8538214  -0.84758317],"[[ 0.01373175 -0.12191813  0.18207442 -0.03592673]
 [ 2.75666395 -2.00373927  0.          0.        ]]"
5,-2.37164,"[ 0.89512899  0.9200567   0.10941786 -0.69931998  1.56214919 -0.30599191
  0.55571522 -0.32591876 -0.69613123  0.45111443  0.        ]",[-0.66659809 -0.32260738],-0.0430030619999,[-0.77701867 -0.33197317],[-0.8538214  -0.84758317],"[[ 0.06334808 -0.14591694  0.18207442 -0.03592673]
 [ 2.20680095 -0.40148299  0.          0.        ]]"
6,-2.40863,"[ 0.89305914  0.91603263  0.13571586 -0.74027613  1.56214833 -0.30599186
  0.41876853 -0.58384694 -0.69793087  0.47306984  0.        ]",[ 0.28517652  0.81629221],-0.0439471635463,[ 0.27124915  0.18281129],[-0.8538214  -0.84758317],"[[ 0.08059333 -0.16667293  0.18207442 -0.03592673]
 [-0.47335451 -1.6698931   0.          0.        ]]"
7,-2.3883,"[ 0.89279605  0.91589966  0.13866153 -0.74153867  1.56214748 -0.3059918
  0.47682624  0.08004352 -0.69797465  0.47846432  0.        ]",[-0.95429338 -0.76831936],-0.0442036174112,[-0.69043809 -0.62822902],[-0.8538214  -0.84758317],"[[ 0.08252641 -0.16731396  0.18207442 -0.03592673]
 [ 0.66288327  1.59491069  0.          0.        ]]"
8,-2.29129,"[ 0.89568993  0.91612112  0.10093221 -0.73942592  1.56214662 -0.30599175
  0.28332255 -0.54471058 -0.69886441  0.3955974   0.        ]",[ 1.47451161 -0.19654011],-0.0402884950717,[ 1.35411501  0.42031536],[-0.8538214  -0.84758317],"[[ 0.05778782 -0.16624154  0.18207442 -0.03592673]
 [-3.1241377  -1.47743284  0.          0.        ]]"
9,-2.36344,"[ 0.89741698  0.9076367   0.06707499 -0.81222981  1.56214577 -0.3059917
  0.4886275  -0.69732485 -0.70799887  0.25326444  0.        ]",[ 0.59921072  0.44972909],-0.0337475132217,[ 0.61129385  0.48428935],[-0.8538214  -0.84758317],"[[ 0.03561866 -0.20332035  0.18207442 -0.03592673]
 [ 0.8938457  -2.22794225  0.          0.        ]]"
