timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.17506,"[ 1.06337027  1.78802639  0.03335862 -0.92721074 -0.18564984  0.22319747
  0.79971732 -0.35627039  1.41528361 -0.4014361   0.        ]",[ 1.60053573  0.16107417],-0.232992772495,[ 1.13891017  1.43173051],[-0.21510299 -0.26901066],"[[-0.03007463 -0.09200706 -0.02003557  0.02562097]
 [-0.00347444  0.00422159  0.          0.        ]]"
1,-0.986956,"[ 1.0639361   1.78874126  0.09389494 -0.90948854 -0.18564964  0.22319722
  1.0073761  -0.26184808  1.41940437 -0.32016117  0.        ]",[-0.32787985  0.73464563],-0.23207471291,[ 0.61964083  1.19241226],[-0.21510299 -0.26901066],"[[ 0.00954465 -0.08553974 -0.02003557  0.02562097]
 [ 3.95223247  0.64039649  0.          0.        ]]"
2,-1.14064,"[ 1.0600922   1.79214091  0.19347679 -0.79455289 -0.18564943  0.22319697
  0.93512048  0.1680923   1.41931956 -0.15499765  0.        ]",[ 1.9713216   1.14619202],-0.230174541861,[ 0.26033622  0.89163816],[-0.21510299 -0.26901066],"[[ 0.07477992 -0.04366773 -0.02003557  0.02562097]
 [ 2.57587964  3.53714795  0.          0.        ]]"
3,-0.795609,"[ 1.04491083  1.79058284  0.33100483 -0.49281045 -0.18564923  0.22319672
  1.1400343   0.74516143  1.38910242  0.12322833  0.        ]",[-0.61198691  0.34238362],-0.226307845531,[-0.68248987  0.31851798],[-0.21510299 -0.26901066],"[[ 0.16546165  0.06608521 -0.02003557  0.02562097]
 [ 6.47930962  7.42519167  0.          0.        ]]"
4,-0.701145,"[ 1.0135668   1.76106308  0.48612689 -0.05611101 -0.18564903  0.22319647
  1.00619281  0.92469976  1.29334117  0.45984606  0.        ]",[-1.08640801 -0.3748183 ],-0.21974042767,[-1.11299276  0.06458646],[-0.21510299 -0.26901066],"[[ 0.26946792  0.22672603 -0.02003557  0.02562097]
 [ 3.92982046  8.63485287  0.          0.        ]]"
5,-0.707856,"[ 0.99840365  1.70205962  0.54198629  0.35310585 -0.18564882  0.22319622
  0.79447543  0.67927403  1.19423723  0.6525542   0.        ]",[-1.89531794 -0.1362957 ],-0.21363760264,[-1.08778596  0.13967541],[-0.21510299 -0.26901066],"[[ 0.30760081  0.38283246 -0.02003557  0.02562097]
 [-0.10313168  6.98129146  0.          0.        ]]"
6,-0.828703,"[ 1.01489235  1.62937716  0.4808225   0.68202215 -0.18564862  0.22319597
  0.58691723  0.57887261  1.15200857  0.683452    0.        ]",[-0.65290812  0.23388211],-0.209702693154,[-0.83487946  0.2777147 ],[-0.21510299 -0.26901066],"[[ 0.26586956  0.5156714  -0.02003557  0.02562097]
 [-4.05686503  6.3048376   0.          0.        ]]"
7,-0.755346,"[ 1.04622339  1.53637595  0.32218995  0.98989644 -0.18564841  0.22319573
  0.45551202  0.69791575  1.152404    0.60910265  0.        ]",[-1.286923    0.21051347],-0.206824785565,[-0.5663467   0.37776014],[-0.21510299 -0.26901066],"[[ 0.15961808  0.64981576 -0.02003557  0.02562097]
 [-6.5599729   7.1069033   0.          0.        ]]"
8,-0.746997,"[ 1.06391426  1.41192806  0.0640574   1.29678005 -0.18564821  0.22319548
  0.2546082   0.80090569  1.17434661  0.44240799  0.        ]",[-1.08432519  0.79758877],-0.2041234646,[-0.02659069  0.608778  ],[-0.21510299 -0.26901066],"[[ -9.97802582e-03   7.98916591e-01  -2.00355727e-02   2.56209673e-02]
 [ -1.03869522e+01   7.80081141e+00   0.00000000e+00   0.00000000e+00]]"
9,-0.813798,"[ 1.01866749  1.22952484 -0.30670277  1.61783525 -0.18564801  0.22319523
  0.05761763  1.24681073  1.18384491  0.18068967  0.        ]",[-0.01125767 -1.16907858],-0.200047224257,[ 0.50680554  0.71441793],[-0.21510299 -0.26901066],"[[ -0.25536558   0.98507708  -0.02003557   0.02562097]
 [-14.13938948  10.80513573   0.           0.        ]]"
