timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.49055,"[ 0.89412815  0.95322495 -0.01415673 -0.16814835  1.55139941  0.35422324
  0.50181    -0.25012396 -0.62025475 -0.58378338  0.        ]",[ 1.85030887 -1.48870066],-0.0454151293224,[ 1.95707035 -0.5454343 ],[-0.68622482 -0.66707265],"[[-0.02077957  0.08640508  0.18095216  0.04025989]
 [ 0.00190405  0.0042767   0.          0.        ]]"
1,-2.34845,"[ 0.89418761  0.95636904  0.04687529 -0.25072018  1.55139829  0.35422315
  0.69528622 -1.01678586 -0.62022181 -0.52438773  0.        ]",[ 1.5342655   0.20298842],-0.0424128449675,[ 1.117998    0.31652167],[-0.68622482 -0.66707265],"[[ 0.01896409  0.04674649  0.18095216  0.04025989]
 [ 3.95928015 -3.95692924  0.          0.        ]]"
2,-2.1626,"[ 0.87894067  0.95734002  0.22756993 -0.39739123  1.55139716  0.35422307
  0.88484373 -0.8463547  -0.63527072 -0.27082596  0.        ]",[-1.17012173 -0.59240501],-0.0308378059479,[-0.67702907 -0.36866063],[-0.68622482 -0.66707265],"[[ 0.13705102 -0.02355695  0.18095216  0.04025989]
 [ 7.83650456 -3.07634379  0.          0.        ]]"
3,-1.99196,"[ 0.84189986  0.95072692  0.40148676 -0.57315848  1.55139604  0.35422298
  0.68390561 -1.2882456  -0.6642437  -0.0512376   0.        ]",[ 0.44533735 -0.23801833],-0.0247344480586,[ 0.15652023  0.44790012],[-0.68622482 -0.66707265],"[[ 0.25254438 -0.1079916   0.18095216  0.04025989]
 [ 3.7265119  -5.35951795  0.          0.        ]]"
4,-2.01816,"[ 0.79735264  0.92800321  0.53571118 -0.81093118  1.55139492  0.3542229
  0.76644839 -1.45023616 -0.6895377   0.03982506  0.        ]",[-0.21236414  0.44063582],-0.0233678297073,[-0.47275651  0.62581265],[-0.68622482 -0.66707265],"[[ 0.34401418 -0.22357973  0.18095216  0.04025989]
 [ 5.41485066 -6.19649895  0.          0.        ]]"
5,-1.99311,"[ 0.73459995  0.89383116  0.67577546 -1.02202796  1.55139379  0.35422281
  0.720106   -1.08873633 -0.72964539  0.16545105  0.        ]",[-0.27048453 -0.24464912],-0.0240289135564,[-0.69589865  0.17556198],[-0.68622482 -0.66707265],"[[ 0.44280076 -0.32876942  0.18095216  0.04025989]
 [ 4.46696628 -4.3286966   0.          0.        ]]"
6,-2.05973,"[ 0.67492774  0.85202877  0.78152745 -1.20715336  1.55139267  0.35422273
  0.66348899 -1.25954759 -0.76641597  0.23929416  0.        ]",[-1.30326469  0.1357785 ],-0.0252200618991,[-0.47691917  0.59694028],[-0.68622482 -0.66707265],"[[ 0.52052118 -0.42419827  0.18095216  0.04025989]
 [ 3.30892415 -5.21125146  0.          0.        ]]"
7,-2.07668,"[ 0.65315665  0.79894672  0.81567931 -1.38871996  1.55139155  0.35422264
  0.46686384 -1.13524087 -0.77547615  0.15466584  0.        ]",[ 0.91563027  1.37404179],-0.0203912779782,[ 0.67329752  0.87342763],[-0.68622482 -0.66707265],"[[ 0.54634823 -0.52197907  0.18095216  0.04025989]
 [-0.71285116 -4.56898361  0.          0.        ]]"
8,-2.06831,"[ 0.633675    0.76746453  0.84462835 -1.47915609  1.55139042  0.35422256
  0.64457968 -0.35163395 -0.7878411   0.13583681  0.        ]",[-0.63734242 -0.38018298],-0.0186918378059,[-0.52218097 -0.19987011],[-0.68622482 -0.66707265],"[[ 0.56856207 -0.57273634  0.18095216  0.04025989]
 [ 2.92215825 -0.52022628  0.          0.        ]]"
9,-2.08569,"[ 0.60386724  0.75073892  0.88633246 -1.52332503  1.5513893   0.35422247
  0.51850647 -0.64081598 -0.80732424  0.18822992  0.        ]",[ 0.59829393  0.54792006],-0.0202287264351,[ 0.23507094  0.32263356],[-0.68622482 -0.66707265],"[[ 0.60113242 -0.59813212  0.18095216  0.04025989]
 [ 0.34345605 -2.01437917  0.          0.        ]]"
10,-2.06542,"[ 0.57459798  0.73841057  0.92460268 -1.55439145  1.55138818  0.35422239
  0.63385773 -0.21335728 -0.82656809  0.24568587  0.        ]",[-0.91511975 -0.76400657],-0.0226799975689,[-0.82611537 -0.34490174],[-0.68622482 -0.66707265],"[[ 0.63167406 -0.61626014  0.18095216  0.04025989]
 [ 2.70285752  0.19422308  0.          0.        ]]"
11,-2.11331,"[ 0.55755658  0.71981944  0.94579325 -1.59907872  1.55138705  0.3542223
  0.45429299 -0.79934938 -0.83759846  0.25113901  0.        ]",[ 0.07273128  0.74443782],-0.022598440484,[ 0.43522212  0.63702351],[-0.68622482 -0.66707265],"[[ 0.64888087 -0.64275366  0.18095216  0.04025989]
 [-0.96996146 -2.83349391  0.          0.        ]]"
12,-2.07785,"[ 0.57373908  0.70052938  0.92568798 -1.64295286  1.55138593  0.35422222
  0.46924785 -0.21801277 -0.82779711  0.16120366  0.        ]",[ 0.56896921 -0.2127587 ],-0.0176707080812,[ 0.31115147  0.0249514 ],[-0.68622482 -0.66707265],"[[ 0.63255061 -0.66928683  0.18095216  0.04025989]
 [-0.66407185  0.17016708  0.          0.        ]]"
13,-2.12836,"[ 0.56442938  0.69675253  0.93733709 -1.65126624  1.55138481  0.35422213
  0.57995501 -0.38186127 -0.83369399  0.17965119  0.        ]",[-0.04428461  0.46978556],-0.0184458588131,[-0.26448986  0.05869365],[-0.68622482 -0.66707265],"[[ 0.64198867 -0.6743775   0.18095216  0.04025989]
 [ 1.60033755 -0.67640882  0.          0.        ]]"
14,-2.13077,"[ 0.53413388  0.70066192  0.97372672 -1.64265589  1.55138368  0.35422205
  0.56981024 -0.01923471 -0.85287176  0.27274876  0.        ]",[-0.92302613 -0.25795163],-0.023464501365,[-0.65707272 -0.39836192],[-0.68622482 -0.66707265],"[[ 0.67191354 -0.66910698  0.18095216  0.04025989]
 [ 1.39283958  1.19721632  0.          0.        ]]"
15,-2.10124,"[ 0.54342451  0.7105363   0.96280408 -1.62048723  1.55138256  0.35422197
  0.38994772 -0.22125883 -0.84683811  0.26944753  0.        ]",[ 0.66740982  0.17034224],-0.0234354142094,[ 0.5114516  0.0684613],[-0.68622482 -0.66707265],"[[ 0.66285871 -0.65563564  0.18095216  0.04025989]
 [-2.28606831  0.15339459  0.          0.        ]]"
16,-2.08967,"[ 0.56234909  0.71760872  0.9399074  -1.60422203  1.55138144  0.35422188
  0.52123815 -0.09148259 -0.83442748  0.23238274  0.        ]",[-0.68312992 -0.57479316],-0.0215646287782,[-0.23514982 -0.26921463],[-0.68622482 -0.66707265],"[[ 0.64408096 -0.6458401   0.18095216  0.04025989]
 [ 0.39934972  0.82392432  0.          0.        ]]"
17,-2.08807,"[ 0.58121632  0.71291746  0.91615914 -1.61504492  1.55138031  0.3542218
  0.3887588  -0.53495084 -0.82256265  0.16721748  0.        ]",[ 1.30147467  0.65357706],-0.0182729640588,[ 0.90527701  0.45853755],[-0.68622482 -0.66707265],"[[ 0.62488048 -0.65235116  0.18095216  0.04025989]
 [-2.31038128 -1.46739445  0.          0.        ]]"
18,-2.14614,"[ 0.58707238  0.71066605  0.90858925 -1.62018654  1.55137919  0.35422171
  0.58437007 -0.02872393 -0.81907083  0.14471411  0.        ]",[-0.91433918  0.0415925 ],-0.0172299664476,[-0.41849524 -0.36413497],[-0.68622482 -0.66707265],"[[ 0.6188164  -0.65545611  0.18095216  0.04025989]
 [ 1.69065487  1.14818545  0.          0.        ]]"
19,-2.08711,"[  5.89775557e-01   7.28109808e-01   9.05061690e-01  -1.57944300e+00
   1.55137807e+00   3.54221626e-01   4.05880523e-01  -1.00507207e-03
  -8.16658516e-01   1.76799937e-01   0.00000000e+00]",[ 0.40611146 -0.32102165],-0.0191099192346,[ 0.5091517  -0.20152968],[-0.68622482 -0.66707265],"[[ 0.61599962 -0.63105543  0.18095216  0.04025989]
 [-1.96016761  1.2914036   0.          0.        ]]"
20,-2.12617,"[ 0.611158    0.73704033  0.87639461 -1.55775374  1.55137694  0.35422154
  0.48634806 -0.25207826 -0.80291096  0.13269812  0.        ]",[ 0.56842767  0.52895127],-0.0175722085309,[ 0.3254585  -0.01992118],[-0.68622482 -0.66707265],"[[ 0.59330996 -0.61824307  0.18095216  0.04025989]
 [-0.31428251 -0.00584445  0.          0.        ]]"
21,-2.12502,"[ 0.59583706  0.75125906  0.8970744  -1.52196614  1.55137582  0.35422146
  0.59656035  0.15315458 -0.81263731  0.21382678  0.        ]",[-1.74862346 -0.35816779],-0.0214045919936,[-0.76677191 -0.72683758],[-0.68622482 -0.66707265],"[[ 0.60964228 -0.5973526   0.18095216  0.04025989]
 [ 1.940002    2.08791685  0.          0.        ]]"
22,-1.97959,"[ 0.59704443  0.76908091  0.89547012 -1.47473035  1.5513747   0.35422137
  0.40129134 -0.12905497 -0.81264229  0.25477803  0.        ]",[ 1.00569397 -1.29649331],-0.0237995069593,[ 0.42537421 -0.20096356],[-0.68622482 -0.66707265],"[[ 0.60836895 -0.57022407  0.18095216  0.04025989]
 [-2.05402568  0.62979385  0.          0.        ]]"
23,-2.10601,"[ 0.59795842  0.75116287  0.89425263 -1.52221029  1.55137357  0.35422129
  0.59676334 -0.89809098 -0.81121493  0.20719977  0.        ]",[-0.405836    0.68627407],-0.0210941900407,[-0.15213616  0.55640477],[-0.68622482 -0.66707265],"[[ 0.60740344 -0.59749531  0.18095216  0.04025989]
 [ 1.94415884 -3.34366925  0.          0.        ]]"
24,-2.13433,"[ 0.57644553  0.72431194  0.92225086 -1.58848287  1.55137245  0.3542212
  0.51633927 -0.35924079 -0.82525139  0.20724275  0.        ]",[-0.7654943  0.2853281],-0.0204408457605,[ 0.02649154  0.04266614],[-0.68622482 -0.66707265],"[[ 0.62978193 -0.63643451  0.18095216  0.04025989]
 [ 0.2991693  -0.5595344   0.          0.        ]]"
25,-2.13282,"[ 0.59992968  0.72450046  0.89161832 -1.58803439  1.55137133  0.35422112
  0.3679685  -0.1382314  -0.81045264  0.13781853  0.        ]",[-0.38932006  0.1954904 ],-0.0173677393514,[ 0.91232705  0.04281324],[-0.68622482 -0.66707265],"[[ 0.60531653 -0.63616802  0.18095216  0.04025989]
 [-2.7356012   0.58237825  0.          0.        ]]"
26,-2.13602,"[ 0.66225224  0.73799046  0.80164366 -1.55540121  1.5513702   0.35422103
  0.29529963  0.0094571  -0.77308877 -0.03202219  0.        ]",[ 1.70537595  0.02913342],-0.0147950088251,[ 1.66828561  0.08235028],[-0.68622482 -0.66707265],"[[ 0.53569131 -0.61686427  0.18095216  0.04025989]
 [-4.22196713  1.34545605  0.          0.        ]]"
27,-2.20911,"[ 0.69802081  0.75677044  0.74292108 -1.50764392  1.55136908  0.35422095
  0.49280023  0.02635767 -0.75142292 -0.11547265  0.        ]",[ 1.28057405  0.40596478],-0.0170892526684,[ 0.76926512 -0.22394377],[-0.68622482 -0.66707265],"[[ 0.49178331 -0.58907897  0.18095216  0.04025989]
 [-0.18229306  1.43277803  0.          0.        ]]"
28,-2.10168,"[ 0.66883392  0.78523909  0.79127855 -1.42933594  1.55136796  0.35422086
  0.68636462  0.33171028 -0.76502059  0.06343027  0.        ]",[-1.53416031 -0.74826639],-0.0174966431943,[-0.98887783 -1.04467463],[-0.68622482 -0.66707265],"[[ 0.5278611  -0.54459392  0.18095216  0.04025989]
 [ 3.7768708   3.01047535  0.          0.        ]]"
29,-2.07096,"[ 0.63864403  0.80324307  0.83736694 -1.37549185  1.55136683  0.35422078
  0.48934856 -0.25297858 -0.785984    0.21495703  0.        ]",[-0.66523869 -0.4870276 ],-0.0228311450929,[ 0.10322961 -0.25192684],[-0.68622482 -0.66707265],"[[ 0.56296663 -0.51469474  0.18095216  0.04025989]
 [-0.25288584 -0.01049678  0.          0.        ]]"
30,-2.032,"[ 0.66573442  0.79157632  0.79618116 -1.41079841  1.55136571  0.35422069
  0.36095906 -0.62598883 -0.76689673  0.09135359  0.        ]",[ 1.41723628  0.06888179],-0.0183101724009,[ 1.32459998  0.45254356],[-0.68622482 -0.66707265],"[[ 0.53156085 -0.5342416   0.18095216  0.04025989]
 [-2.87895788 -1.93776767  0.          0.        ]]"
31,-2.12999,"[ 0.68006993  0.76929362  0.77314162 -1.47413396  1.55136459  0.35422061
  0.55715352 -0.56605121 -0.75935699 -0.01798118  0.        ]",[ 0.54602196  0.66898167],-0.0161898735845,[ 0.49514782  0.29066545],[-0.68622482 -0.66707265],"[[ 0.51424476 -0.56988984  0.18095216  0.04025989]
 [ 1.1339982  -1.62808274  0.          0.        ]]"
32,-2.02668,"[ 0.64270113  0.76563188  0.83137927 -1.48407455  1.55136346  0.35422052
  0.66162068 -0.04728084 -0.78210456  0.10163861  0.        ]",[-0.68765766 -1.27678746],-0.0175744578527,[-0.71689802 -0.55013114],[-0.68622482 -0.66707265],"[[ 0.55836358 -0.5755584   0.18095216  0.04025989]
 [ 3.2707689   1.05229999  0.          0.        ]]"
33,-2.1362,"[ 0.60879811  0.75320493  0.8796202  -1.51692192  1.55136234  0.35422044
  0.52552073 -0.81747296 -0.80408965  0.17912634  0.        ]",[-0.46756196  1.01693437],-0.0199055203297,[ 0.28943923  0.54584253],[-0.68622482 -0.66707265],"[[ 0.59584854 -0.59443923  0.18095216  0.04025989]
 [ 0.48698993 -2.92712937  0.          0.        ]]"
34,-2.06782,"[ 0.61705154  0.74087449  0.86823447 -1.54823621  1.55136122  0.35422036
  0.43454551 -0.03977889 -0.79908887  0.12344552  0.        ]",[ 0.53026697 -0.54461908],-0.0173691285995,[ 0.51334363 -0.19131219],[-0.68622482 -0.66707265],"[[ 0.5869183  -0.612666    0.18095216  0.04025989]
 [-1.37381011  1.09105925  0.          0.        ]]"
