timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.463827,"[ 0.96464238  1.36248642  0.09280996 -0.20188501  1.03170687 -0.65425863
  0.69936506 -0.32290842  0.21610347  0.91058224  0.        ]",[-1.5655268  -1.26705825],-0.125790481049,[-1.49988055 -1.04213953],[-0.31680149 -0.32054541],"[[ 0.01216859  0.09168163  0.12055033 -0.07642503]
 [-0.00097066  0.00255074  0.          0.        ]]"
1,-0.426251,"[ 0.96419798  1.36572184  0.03093978 -0.3018449   1.03170546 -0.65425801
  0.49798175 -0.95659956  0.22055446  0.78139393  0.        ]",[-0.93897085  0.23567264],-0.117563891327,[-0.52435589 -0.00407031],[-0.31680149 -0.32054541],"[[-0.02752575  0.0520197   0.12055033 -0.07642503]
 [-3.95529914 -3.95555766  0.          0.        ]]"
2,-0.261477,"[ 0.94988098  1.36709473 -0.14849291 -0.47601536  1.03170404 -0.65425738
  0.31277904 -0.79443566  0.20072709  0.45785444  0.        ]",[ 2.70198773 -0.07597593],-0.0978010028495,[ 0.4760386   0.30749333],[-0.31680149 -0.32054541],"[[-0.14311891 -0.01692879  0.12055033 -0.07642503]
 [-7.59190937 -2.9426705   0.          0.        ]]"
3,-0.0507251,"[ 0.91818024  1.36377657 -0.31748938 -0.63072792  1.03170262 -0.65425676
  0.52189253 -0.83352476  0.14367296  0.16049999  0.        ]",[ 0.84694765  0.93439941],-0.0817165052974,[ 0.44380358  0.47073871],[-0.31680149 -0.32054541],"[[-0.25375908 -0.078232    0.12055033 -0.07642503]
 [-3.48577966 -3.18683091  0.          0.        ]]"
4,0.132319,"[ 0.9043682   1.36108064 -0.37068157 -0.69614193  1.03170121 -0.65425614
  0.69595712 -0.23129157  0.11551569  0.06132198  0.        ]",[-0.7994244   0.81517046],-0.077106275473,[-0.11084998 -0.28259385],[-0.31680149 -0.32054541],"[[-0.28918177 -0.10422721  0.12055033 -0.07642503]
 [-0.06786185  0.57477733  0.          0.        ]]"
5,0.210257,"[ 0.88988753  1.36517267 -0.41986227 -0.58589662  1.03169979 -0.65425552
  0.53490765  0.2838434   0.11090026  0.04031551  0.        ]",[-0.42041366 -0.72041701],-0.0764323953458,[ 0.1639789  -0.74030679],[-0.31680149 -0.32054541],"[[-0.32226766 -0.06044856  0.12055033 -0.07642503]
 [-3.23019326  3.79236154  0.          0.        ]]"
6,0.0843586,"[ 0.84830847  1.36713634 -0.53735694 -0.46853448  1.03169837 -0.6542549
  0.45352141 -0.18477154  0.07454913 -0.07179088  0.        ]",[ 0.64757154 -0.78703314],-0.0723939763566,[ 0.80104041 -0.09475309],[-0.31680149 -0.32054541],"[[-0.40290549 -0.01396899  0.12055033 -0.07642503]
 [-4.82827209  0.86534823  0.          0.        ]]"
7,-0.0113688,"[ 0.80522585  1.36679535 -0.63600828 -0.50426369  1.03169696 -0.65425428
  0.58890761 -0.68660309  0.01517668 -0.22079954  0.        ]",[ 1.00527554 -0.31026365],-0.068569326888,[ 0.96054173  0.51818931],[-0.31680149 -0.32054541],"[[-0.47279809 -0.02811141  0.12055033 -0.07642503]
 [-2.16984366 -2.26914054  0.          0.        ]]"
8,-0.0679721,"[ 0.80305202  1.36309879 -0.64054362 -0.64874103  1.03169554 -0.65425366
  0.79257837 -0.87634343 -0.01446521 -0.28231269  0.        ]",[ 1.37991567 -0.0259361 ],-0.0675093803312,[ 0.58990753  0.65520024],[-0.31680149 -0.32054541],"[[-0.47606924 -0.08538518  0.12055033 -0.07642503]
 [ 1.82941242 -3.45428164  0.          0.        ]]"
9,-0.00856912,"[ 0.84986984  1.3536348  -0.5334062  -0.82292839  1.03169412 -0.65425303
  0.99219856 -0.88207617  0.01579183 -0.20609803  0.        ]",[-0.52322669  1.89807797],-0.0681913749074,[-0.16096824  0.4615635 ],[-0.31680149 -0.32054541],"[[-0.40015325 -0.15483024  0.12055033 -0.07642503]
 [ 5.74914019 -3.4900953   0.          0.        ]]"
