timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.33630231 -0.137439  ],-1.50636,"[ 0.93768014  1.15926733 -0.04892551 -0.15522151  0.59378491  1.36475337
  0.43685814 -0.21882656  0.56957477 -1.8997663   0.        ]",-0.210744136392,[ 3.44631028  0.33886355],[ 2.62004313  0.66295622],"[[ 0.04339136 -0.07164789  0.06939336  0.15833395]
 [ 0.00462082  0.00192548  0.          0.        ]]"
1,[-0.33630231 -0.137439  ],-1.52555,"[ 0.93373142  1.16104698  0.01180309 -0.10279086  0.59378452  1.3647515
  0.73741123  0.19433801  0.56686483 -1.7739586   0.        ]",-0.202307080985,[ 2.71369219 -0.50560951],[ 2.95901818 -0.61991492],"[[ 0.08316316 -0.04528736  0.06939336  0.15833395]
 [ 3.95939313  2.62538954  0.          0.        ]]"
2,[-0.33630231 -0.137439  ],-1.31043,"[ 0.9074676   1.16204501  0.19058197 -0.04833974  0.59378414  1.36474963
  1.03216993 -0.20065584  0.53432528 -1.46526371  0.        ]",-0.180810464902,[ 1.56395435 -0.4506546 ],[ 1.68015977 -0.65059326],"[[ 0.20126552 -0.01794405  0.06939336  0.15833395]
 [ 7.83792675  0.11730491  0.          0.        ]]"
3,[-0.33630231 -0.137439  ],-0.927727,"[ 0.81756379  1.16123516  0.47514428 -0.09521734  0.59378375  1.36474776
  1.32110025 -0.60695433  0.43274125 -1.053866    0.        ]",-0.150097786184,[-0.00506726 -0.42542532],[ 0.08698285 -0.06253601],"[[  0.39616917  -0.04148268   0.06939336   0.15833395]
 [ 11.63977827  -2.46256133   0.           0.        ]]"
4,[-0.33630231 -0.137439  ],-0.602133,"[ 0.63768558  1.15726109  0.78628011 -0.19708235  0.59378337  1.36474589
  1.32975907 -0.63827325  0.24229813 -0.62351149  0.        ]",-0.114334904849,[-1.01630485 -0.68174577],[-2.14154555 -0.81341647],"[[  0.6301081   -0.09272927   0.06939336   0.15833395]
 [ 11.75373668  -2.66142898   0.           0.        ]]"
5,[-0.33630231 -0.137439  ],-0.234572,"[ 0.43664074  1.14401442  1.0067259  -0.36484031  0.59378299  1.36474402
  1.01154671 -1.1369491   0.05831227 -0.35175328  0.        ]",-0.0884910265803,[-0.6289826   0.03833097],[-1.49314944  0.73578989],"[[ 0.82317227 -0.17772764  0.06939336  0.15833395]
 [ 7.56661628 -5.82786501  0.          0.        ]]"
6,[-0.33630231 -0.137439  ],-0.225145,"[ 0.30365219  1.12220373  1.11426341 -0.5322744   0.5937826   1.36474216
  0.69944537 -0.6596952  -0.03712933 -0.24972798  0.        ]",-0.0769987101781,[-0.12850863 -0.29979315],[ 0.5089167   0.21017264],"[[ 0.93330074 -0.26387978  0.06939336  0.15833395]
 [ 3.45990013 -2.79746172  0.          0.        ]]"
7,[-0.33630231 -0.137439  ],-0.310886,"[ 0.18821833  1.10678305  1.19010645 -0.62216727  0.59378222  1.36474029
  0.84722183 -0.52002322 -0.13433144 -0.15471425  0.        ]",-0.0661274373818,[-0.93763232 -0.72836542],[ 0.37644596 -2.06640674],"[[ 1.02200839 -0.31093084  0.06939336  0.15833395]
 [ 5.40439563 -1.91059253  0.          0.        ]]"
8,[-0.33630231 -0.137439  ],-0.251325,"[ 0.01917687  1.07606191  1.27752073 -0.76732006  0.59378183  1.36473842
  0.95238893 -1.13772751 -0.26723989 -0.05010532  0.        ]",-0.0527057417176,[-1.45373178  0.05485365],[-2.13781035  0.53003758],"[[ 1.14398067 -0.38849576  0.06939336  0.15833395]
 [ 6.78822668 -5.83281828  0.          0.        ]]"
9,[-0.33630231 -0.137439  ],-0.282767,"[-0.1188878   1.02999996  1.33118202 -0.93781514  0.59378145  1.36473655
  0.64147549 -0.78877133 -0.35072788 -0.01057322  0.        ]",-0.0447989533824,[-0.8724196   0.00981334],[-1.50990119  1.24203404],"[[ 1.2386983  -0.48292054  0.06939336  0.15833395]
 [ 2.69714209 -3.61706562  0.          0.        ]]"
10,[-0.33630231 -0.137439  ],-0.337617,"[-0.1392676   1.01236459  1.33787869 -0.99359052  0.59378107  1.36473468
  0.33665648 -0.1536754  -0.3501531  -0.0221109   0.        ]",-0.044601070631,[-0.19806536 -0.51290965],[-0.14356152 -1.37944719],"[[ 1.25239863 -0.51480088  0.06939336  0.15833395]
 [-1.31375234  0.41558273  0.          0.        ]]"
11,[-0.33630231 -0.137439  ],-0.315755,"[-0.0922613   0.99393702  1.32196635 -1.04771582  0.59378068  1.36473281
  0.29557528 -0.77852903 -0.27911429 -0.09294904  0.        ]",-0.0510034262258,[ 0.31528091  0.57760262],[ 0.42024828 -1.55479654],"[[ 1.2207002  -0.54629761  0.06939336  0.15833395]
 [-1.85430839 -3.55203282  0.          0.        ]]"
12,[-0.33630231 -0.137439  ],-0.241792,"[-0.06284284  0.92197391  1.31116847 -1.22845966  0.5937803   1.36473095
  0.42481044 -1.39113544 -0.18387327 -0.23213841  0.        ]",-0.0614251694111,[ 0.43711156  1.64717937],[ 2.33197234  2.41472077],"[[ 1.20067603 -0.65636653  0.06939336  0.15833395]
 [-0.15379309 -7.44189045  0.          0.        ]]"
13,[-0.33630231 -0.137439  ],-0.143596,"[-0.1168287   0.84086619  1.33048139 -1.39100422  0.59377991  1.36472908
  0.72560433 -0.74454802 -0.18038473 -0.29440972  0.        ]",-0.0627661904876,[-0.62503624  0.56585133],[-0.54068237  1.44477253],"[[ 1.23731063 -0.76401161  0.06939336  0.15833395]
 [ 3.80414207 -3.33627891  0.          0.        ]]"
14,[-0.33630231 -0.137439  ],-0.190459,"[-0.1974181   0.81951923  1.35534284 -1.4283969   0.59377953  1.36472721
  0.55721663 -0.11043883 -0.24243511 -0.24622728  0.        ]",-0.0554993539851,[-0.53905559 -0.17894015],[-0.54484935  0.22210786],"[[ 1.29116287 -0.79033909  0.06939336  0.15833395]
 [ 1.58845586  0.69010241  0.          0.        ]]"
15,[-0.33630231 -0.137439  ],-0.210733,"[-0.21226024  0.83779394  1.35941826 -1.39650232  0.59377915  1.36472534
  0.3909834   0.02602603 -0.26802667 -0.20863322  0.        ]",-0.0523440480176,[-0.18594518 -0.25423625],[-0.96292178 -0.42633597],"[[ 1.30098572 -0.76784308  0.06939336  0.15833395]
 [-0.59888237  1.5566084   0.          0.        ]]"
16,[-0.33630231 -0.137439  ],-0.188944,"[-0.13704714  0.84887416  1.33715301 -1.37644585  0.59377876  1.36472347
  0.10240137 -0.24448633 -0.20412605 -0.26367075  0.        ]",-0.0597573711155,[ 0.84091479  0.48108697],[ 0.75710999  1.12599651],"[[ 1.25090925 -0.75394485  0.06939336  0.15833395]
 [-4.39611924 -0.16105396  0.          0.        ]]"
17,[-0.33630231 -0.137439  ],-0.289316,"[-0.05293816  0.87721576  1.30737648 -1.32248857  0.59377838  1.36472161
  0.33655381  0.37944993 -0.14337668 -0.30781574  0.        ]",-0.0668431318517,[ 0.27463543 -0.69628859],[ 0.31510547 -2.07514721],"[[ 1.19389992 -0.71741598  0.06939336  0.15833395]
 [-1.31507958  3.80072876  0.          0.        ]]"
18,[-0.33630231 -0.137439  ],-0.192756,"[-0.03325812  0.90366565  1.29963212 -1.26833346  0.59377799  1.36471974
  0.43337618 -0.25605895 -0.1422704  -0.28948777  0.        ]",-0.0666117619961,[ 0.19130373  0.04843915],[ 0.60237933  0.68401787],"[[ 1.18038093 -0.68188851  0.06939336  0.15833395]
 [-0.04106347 -0.23453397  0.          0.        ]]"
19,[-0.33630231 -0.137439  ],-0.171153,"[-0.0669329   0.9198483   1.31269676 -1.23317661  0.59377761  1.36471787
  0.61448205  0.17109284 -0.18620933 -0.23126065  0.        ]",-0.0611701533021,[-0.61123639 -0.87125659],[-0.46271711  0.39859386],"[[ 1.2034695  -0.65936618  0.06939336  0.15833395]
 [ 2.34197703  2.47773169  0.          0.        ]]"
20,[-0.33630231 -0.137439  ],-0.223904,"[-0.1081753   0.9638641   1.32751983 -1.12846646  0.59377722  1.364716
  0.47179478  0.41203022 -0.26496316 -0.12538372  0.        ]",-0.052335961223,[-0.51497066 -1.23654091],[-0.17625512 -0.27435011],"[[ 1.23147138 -0.59446185  0.06939336  0.15833395]
 [ 0.46446735  4.0076009   0.          0.        ]]"
21,[-0.33630231 -0.137439  ],-0.355446,"[-0.11144044  1.00591606  1.32863746 -1.01293847  0.59377684  1.36471413
  0.41813285  0.22849158 -0.31275518 -0.05649298  0.        ]",-0.0478676917604,[-0.44106966 -1.11269236],[ 0.20053054 -2.70519306],"[[ 1.23367621 -0.52600272  0.06939336  0.15833395]
 [-0.2416259   2.84219617  0.          0.        ]]"
22,[-0.33630231 -0.137439  ],-0.301131,"[-0.11616829  1.01538449  1.33024259 -0.98428683  0.59377646  1.36471226
  0.478896   -0.40400746 -0.32912008 -0.03700143  0.        ]",-0.0464778354875,[-0.46617156 -0.30309418],[-0.35349713 -0.53100486],"[[ 1.23686572 -0.5094541   0.06939336  0.15833395]
 [ 0.55791326 -1.17394858  0.          0.        ]]"
23,[-0.33630231 -0.137439  ],-0.27543,"[-0.11175619  0.98939892  1.32874181 -1.06042535  0.59377607  1.3647104
  0.3718312  -0.73139758 -0.29458807 -0.08251065  0.        ]",-0.0494645299698,[ 0.03700629  0.42292765],[ 0.80024989  0.00798731],"[[ 1.23388941 -0.55379046  0.06939336  0.15833395]
 [-0.85086669 -3.25276174  0.          0.        ]]"
24,[-0.33630231 -0.137439  ],-0.236621,"[-0.13391212  0.9484254   1.33612337 -1.16682957  0.59377569  1.36470853
  0.61371037 -0.71644997 -0.27669341 -0.12515666  0.        ]",-0.0510978533294,[-0.6148479   0.27116978],[-1.65785875 -0.38374832],"[[ 1.24880493 -0.61789354  0.06939336  0.15833395]
 [ 2.33183774 -3.1578531   0.          0.        ]]"
25,[-0.33630231 -0.137439  ],-0.182481,"[-0.14357969  0.89354282  1.33923106 -1.2895003   0.5937753   1.36470666
  0.30957346 -0.94568887 -0.24095861 -0.19549536  0.        ]",-0.0550687560199,[ 0.43855304  1.1495415 ],[ 0.29498723  1.58065043],"[[ 1.25528983 -0.69565488  0.06939336  0.15833395]
 [-1.67005914 -4.61344253  0.          0.        ]]"
26,[-0.33630231 -0.137439  ],-0.226096,"[-0.11179444  0.85411914  1.32874962 -1.3667261   0.59377492  1.36470479
  0.40067302 -0.3077738  -0.18377414 -0.2810785   0.        ]",-0.0621660435204,[ 0.16343647  0.25394619],[-0.97553439 -0.93011218],"[[ 1.23391537 -0.74728347  0.06939336  0.15833395]
 [-0.47134901 -0.56291399  0.          0.        ]]"
27,[-0.33630231 -0.137439  ],-0.241693,"[-0.04123458  0.8153663   1.30279126 -1.43540937  0.59377454  1.36470292
  0.10814831 -0.8858274  -0.09876969 -0.40713924  0.        ]",-0.0738063926245,[ 1.39600682  1.5911262 ],[ 0.78081305  0.74331715],"[[ 1.18586968 -0.79536843  0.06939336  0.15833395]
 [-4.32044824 -4.23334817  0.          0.        ]]"
28,[-0.33630231 -0.137439  ],-0.3542,"[ 0.03724379  0.76935533  1.26934398 -1.50901497  0.59377415  1.36470105
  0.34934097 -0.40925511 -0.01402629 -0.55820065  0.        ]",-0.0871900115542,[ 0.98640198  0.83710182],[ 1.46974564  0.24630886],"[[ 1.1313026  -0.84967394  0.06939336  0.15833395]
 [-1.14678502 -1.20728985  0.          0.        ]]"
29,[-0.33630231 -0.137439  ],-0.281975,"[ 0.01301799  0.75700567  1.2801998  -1.52745415  0.59377377  1.36469919
  0.65172591 -0.25208911 -0.02946367 -0.5468791   0.        ]",-0.0852838891714,[ 0.00553301  0.2643345 ],[ 0.28198501  0.61953822],"[[ 1.14828778 -0.86380712  0.06939336  0.15833395]
 [ 2.83206022 -0.20934442  0.          0.        ]]"
30,[-0.33630231 -0.137439  ],-0.214784,"[-0.08467697  0.77483705  1.31921299 -1.5006515   0.59377338  1.36469732
  0.73219566  0.13485727 -0.11784258 -0.41608674  0.        ]",-0.0721703463725,[-0.69102228 -0.53195751],[-1.7560658  -0.31558632],"[[ 1.2155528  -0.84334251  0.06939336  0.15833395]
 [ 3.89090339  2.24762191  0.          0.        ]]"
31,[-0.33630231 -0.137439  ],-0.235951,"[-0.14002387  0.8020562   1.33808501 -1.4575229   0.593773    1.36469545
  0.42569279 -0.06874386 -0.17982347 -0.32382995  0.        ]",-0.0634490889581,[ 0.03634542  0.00602716],[-0.16571298 -0.72660453],"[[ 1.2529062  -0.81136098  0.06939336  0.15833395]
 [-0.14211518  0.95483067  0.          0.        ]]"
32,[-0.33630231 -0.137439  ],-0.2239,"[-0.12605363  0.79366676  1.33353199 -1.4711085   0.59377262  1.36469358
  0.37614957 -0.52479395 -0.16295191 -0.34880277  0.        ]",-0.0657672730239,[ 0.37754637  0.76918679],[-0.04734132 -0.04523717],"[[ 1.2435233  -0.82131835  0.06939336  0.15833395]
 [-0.7940112  -1.94091746  0.          0.        ]]"
33,[-0.33630231 -0.137439  ],-0.259819,"[-0.09996725  0.75898753  1.32464866 -1.52451702  0.59377223  1.36469171
  0.36310985 -0.54694261 -0.1241359  -0.42108802  0.        ]",-0.0717003489043,[ 0.56645882  0.93170202],[ 1.27736217  0.93390516],"[[ 1.22592162 -0.86154776  0.06939336  0.15833395]
 [-0.96558757 -2.08155518  0.          0.        ]]"
34,[-0.33630231 -0.137439  ],-0.198873,"[-0.13046046  0.75535863  1.33497951 -1.52985817  0.59377185  1.36468985
  0.66515865  0.04173236 -0.14872756 -0.39471985  0.        ]",-0.0684565111591,[-0.57510531 -0.30096409],[-0.15032778  0.5965707 ],"[[ 1.24648634 -0.86567576  0.06939336  0.15833395]
 [ 3.00882807  1.6563065   0.          0.        ]]"
35,[-0.33630231 -0.137439  ],-0.207653,"[-0.21090564  0.8038842   1.35901744 -1.4545127   0.59377146  1.36468798
  0.61537204  0.40862244 -0.24565183 -0.2542431   0.        ]",-0.05529096615,[-0.87801057 -0.97975099],[-1.28726004 -0.65104803],"[[ 1.30009024 -0.80917585  0.06939336  0.15833395]
 [ 2.35373279  3.9859189   0.          0.        ]]"
36,[-0.33630231 -0.137439  ],-0.211939,"[-0.22138352  0.84715133  1.36181167 -1.37953817  0.59377108  1.36468611
  0.31121823 -0.00959004 -0.28309123 -0.18808267  0.        ]",-0.0505779768092,[ 0.00244358 -0.14613947],[-0.31551591 -0.07603476],"[[ 1.30701029 -0.75610084  0.06939336  0.15833395]
 [-1.64837034  1.33043144  0.          0.        ]]"
37,[-0.33630231 -0.137439  ],-0.206505,"[-0.15337525  0.86542545  1.34229187 -1.3453532   0.5937707   1.36468424
  0.21883752 -0.06108748 -0.23036493 -0.22545259  0.        ]",-0.056478372783,[ 0.41984558  0.02447742],[ 0.60118608  0.42304101],"[[ 1.26184679 -0.73277302  0.06939336  0.15833395]
 [-2.86392878  1.00344257  0.          0.        ]]"
38,[-0.33630231 -0.137439  ],-0.237661,"[-0.10451018  0.89320105  1.32622276 -1.2901619   0.59377031  1.36468237
  0.40386157  0.19946344 -0.20288288 -0.2331866   0.        ]",-0.0594482335871,[-0.06499663 -0.61345696],[ 0.62546587 -0.68768549],"[[ 1.22899515 -0.69610503  0.06939336  0.15833395]
 [-0.42935136  2.65783914  0.          0.        ]]"
39,[-0.33630231 -0.137439  ],-0.189557,"[-0.12873987  0.91167211  1.33440582 -1.25107475  0.59376993  1.36468051
  0.59263637 -0.23779385 -0.24030254 -0.18356983  0.        ]",-0.0550538638857,[-0.59611785 -0.27395937],[-0.11685337  0.51976433],"[[ 1.24533017 -0.67080493  0.06939336  0.15833395]
 [ 2.05457996 -0.11857223  0.          0.        ]]"
40,[-0.33630231 -0.137439  ],-0.256199,"[-0.18265989  0.9246738   1.35109027 -1.22230165  0.59376954  1.36467864
  0.55435878  0.08672737 -0.30485471 -0.11620347  0.        ]",-0.0481544829764,[-0.77981323 -0.79680765],[-1.48652958 -1.00202812],"[[ 1.28136845 -0.65250188  0.06939336  0.15833395]
 [ 1.55092257  1.94200832  0.          0.        ]]"
41,[-0.33630231 -0.137439  ],-0.268951,"[-0.16918248  0.92378797  1.34711261 -1.22429332  0.59376916  1.36467677
  0.25146328 -0.54270733 -0.29054228 -0.12929251  0.        ]",-0.049626387531,[ 0.32286006  0.49024963],[-0.01399301 -0.90548124],"[[ 1.27239886 -0.65376148  0.06939336  0.15833395]
 [-2.43461634 -2.05465122  0.          0.        ]]"
42,[-0.33630231 -0.137439  ],-0.197967,"[-0.09660517  0.86723982  1.32345151 -1.34185517  0.59376877  1.3646749
  0.25099987 -1.10095204 -0.17786751 -0.27772377  0.        ]",-0.0627181473412,[ 0.85946494  1.57133007],[ 1.32478935  1.97163442],"[[ 1.2236457  -0.730419    0.06939336  0.15833395]
 [-2.44071224 -5.59928705  0.          0.        ]]"
43,[-0.33630231 -0.137439  ],-0.214216,"[-0.08385747  0.81021296  1.31889376 -1.44401008  0.59376839  1.36467303
  0.55524205 -0.46010163 -0.13375407 -0.36944912  0.        ]",-0.069252218465,[-0.05835184  0.45461556],[ 0.11765971  0.33230483],"[[ 1.21499681 -0.80157782  0.06939336  0.15833395]
 [ 1.56254908 -1.53014706  0.          0.        ]]"
44,[-0.33630231 -0.137439  ],-0.251245,"[-0.13659115  0.79589176  1.33695693 -1.467494    0.59376801  1.36467117
  0.58823846 -0.24812658 -0.17348586 -0.33540874  0.        ]",-0.0643674003803,[-0.35574344  0.10305557],[ 0.12769764 -0.81907126],"[[ 1.250604   -0.81867637  0.06939336  0.15833395]
 [ 1.99672482 -0.18419231  0.          0.        ]]"
45,[-0.33630231 -0.137439  ],-0.214067,"[-0.20354557  0.76482574  1.35699001 -1.51578813  0.59376762  1.3646693
  0.62371183 -0.75834302 -0.21757963 -0.31131938  0.        ]",-0.0593076575681,[-0.44095367  0.85561979],[-1.93199496 -0.58708827],"[[ 1.29522175 -0.85486491  0.06939336  0.15833395]
 [ 2.46349301 -3.42386189  0.          0.        ]]"
