timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.30880255 -0.10092388],-1.42068,"[ 0.94604903  1.26095486 -0.01333137  0.02249318 -0.82667068  0.62810256
  0.46780058 -0.23924291  2.04021886 -0.67689345  0.        ]",-0.310306993889,[ 1.67001271  2.35793352],[ 1.76143481  2.44690192],"[[ 0.06099459  0.04349584 -0.09620281  0.07244085]
 [-0.00180705  0.00249053  0.          0.        ]]"
1,[-0.30880255 -0.10092388],-1.58782,"[ 0.94109189  1.2580269   0.04703878  0.10171492 -0.82666981  0.62810201
  0.76994726  0.36940295  2.02615791 -0.5468276   0.        ]",-0.30677135269,[ 0.99596882  2.02205801],[ 0.86511567  0.37708417],"[[ 0.10063392  0.08325756 -0.09620281  0.07244085]
 [ 3.95258191  3.96049476  0.          0.        ]]"
2,[-0.30880255 -0.10092388],-1.35167,"[ 0.91384769  1.24396775  0.21689421  0.28653515 -0.82666895  0.62810147
  1.02542599  0.58674623  1.95329154 -0.20776419  0.        ]",-0.295835809251,[ 0.11432591  1.74429345],[ 0.00481712  1.28976132],"[[ 0.21323295  0.17664834 -0.09620281  0.07244085]
 [ 7.29620508  5.37387286  0.          0.        ]]"
3,[-0.30880255 -0.10092388],-1.1094,"[ 0.8507872   1.20203927  0.42879979  0.56900544 -0.82666808  0.62810092
  1.01575487  1.17927317  1.77173942  0.21886416  0.        ]",-0.27718578768,[-0.43449575  1.18803596],[-1.01790419  2.35146532],"[[ 0.35788683  0.32278616 -0.09620281  0.07244085]
 [ 7.16965007  9.22706233  0.          0.        ]]"
4,[-0.30880255 -0.10092388],-1.17799,"[ 0.78781558  1.09356832  0.57211932  0.97113245 -0.82666721  0.62810038
  0.70257135  1.76029213  1.49829192  0.56026544  0.        ]",-0.253179983689,[-0.31440446  0.6260004 ],[ 0.23192348 -0.79647197],"[[  0.46015486   0.54523716  -0.09620281   0.07244085]
 [  3.07083455  13.00543465   0.           0.        ]]"
5,[-0.30880255 -0.10092388],-1.17755,"[ 0.73628256  0.93336678  0.66625819  1.32714801 -0.82666635  0.62809983
  0.76816785  1.23568247  1.20383345  0.75978248  0.        ]",-0.227870313832,[-0.88467443  0.47743663],[-2.39965833 -0.02250037],"[[ 0.53018547  0.77111707 -0.09620281  0.07244085]
 [ 3.92934565  9.59392714  0.          0.        ]]"
6,[-0.30880255 -0.10092388],-1.14732,"[ 0.70546351  0.76629635  0.71593238  1.57147204 -0.82666548  0.62809929
  0.45995839  1.19296296  0.96603946  0.8334014   0.        ]",-0.206412726716,[-0.39688545  0.44430029],[-0.04837059 -0.47238818],"[[ 0.56830166  0.96020861 -0.09620281  0.07244085]
 [-0.10437296  9.31613514  0.          0.        ]]"
7,[-0.30880255 -0.10092388],-1.0825,"[ 0.70876901  0.60013916  0.7108014   1.73788102 -0.82666462  0.62809874
  0.44555467  0.87697573  0.8093862   0.82283272  0.        ]",-0.190349874219,[-0.45368534  0.49802908],[-1.30636944  0.82557504],"[[ 0.5643232   1.12591434 -0.09620281  0.07244085]
 [-0.29287871  7.26128517  0.          0.        ]]"
8,[-0.30880255 -0.10092388],-1.08235,"[ 0.74509908  0.40810513  0.65121868  1.86079164 -0.82666375  0.6280982
  0.14360306  1.35769671  0.70385285  0.75516769  0.        ]",-0.176840399882,[ 0.1675227   0.42873001],[ 1.6539535  -0.26172707],"[[  0.51881627   1.30250593  -0.09620281   0.07244085]
 [ -4.24469662  10.38741564   0.           0.        ]]"
9,[-0.30880255 -0.10092388],-0.94291,"[ 0.77782106  0.18485194  0.59165039  1.92689228 -0.82666288  0.62809765
  0.45242747  1.16657545  0.58242313  0.65996812  0.        ]",-0.160510402046,[-0.49599433  0.29574609],[-0.04193839  1.58145628],"[[ 0.47447374  1.49778393 -0.09620281  0.07244085]
 [-0.20292713  9.14457     0.          0.        ]]"
10,[-0.30880255 -0.10092388],-0.889789,"[ 0.78182135 -0.07101141  0.58391038  1.9104413  -0.82666202  0.62809711
  0.440043    1.74762344  0.40055757  0.53582321  0.        ]",-0.13690056226,[-0.55776072  0.00873354],[-0.35237266 -0.05817335],"[[  0.46878816   1.71858697  -0.09620281   0.07244085]
 [ -0.36500554  12.92314002   0.           0.        ]]"
