timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.14136563 -0.04286619],-1.3915,"[ 1.05499349  1.67341013  0.05906118 -0.25663213 -0.9926868  -1.3091421
  0.58158564 -0.29701929  2.02543009  1.40422328  0.        ]",-0.370696943705,[-1.25576341  1.10432839],[-2.84357385  0.58501132],"[[ 0.07188598  0.09268391 -0.11779519 -0.15116874]
 [-0.00316581  0.00235163  0.          0.        ]]"
1,[-0.14136563 -0.04286619],-1.34693,"[  1.05792431e+00   1.67038791e+00  -9.24422310e-04  -2.02766328e-01
  -9.92683577e-01  -1.30913630e+00   3.00306771e-01   2.29623689e-02
   2.02893495e+00   1.35646656e+00   0.00000000e+00]",-0.368425689605,[-0.98436719  1.18735206],[-0.63203394  0.15719866],"[[ 0.03212369  0.11598711 -0.11779519 -0.15116874]
 [-3.95988743  2.32023633  0.          0.        ]]"
2,[-0.14136563 -0.04286619],-1.20435,"[ 1.05503797  1.66120531 -0.15718697 -0.08268317 -0.99268036 -1.30913049
  0.12811725  0.102675    2.03242512  1.22420546  0.        ]",-0.361758086751,[-0.6337657   1.30502427],[-1.33599482  3.16138325],"[[-0.07137638  0.16818538 -0.11779519 -0.15116874]
 [-6.38205818  2.8976593   0.          0.        ]]"
3,[-0.14136563 -0.04286619],-1.21267,"[ 1.01880792  1.63528561 -0.40482299  0.13767457 -0.99267714 -1.30912469
 -0.14424068  0.64156632  2.01741987  1.02544422  0.        ]",-0.350250668594,[-0.11488725  1.41827857],[-0.44224933  0.54734168],"[[ -0.2374573    0.2653051   -0.11779519  -0.15116874]
 [-10.21328871   6.80128051   0.           0.        ]]"
4,[-0.14136563 -0.04286619],-1.11355,"[ 0.91278102  1.56996124 -0.71642651  0.47964497 -0.99267392 -1.30911888
 -0.25431705  0.92221838  1.9633664   0.79652521  0.        ]",-0.333778955235,[ 0.2874397   1.52825177],[ 0.75682298  0.90842821],"[[ -0.45725878   0.42172873  -0.11779519  -0.15116874]
 [-11.76172382   8.83428067   0.           0.        ]]"
5,[-0.14136563 -0.04286619],-1.01211,"[ 0.76035072  1.43844234 -0.97586864  0.90268213 -0.9926707  -1.30911308
 -0.02503374  1.39444138  1.88613676  0.66145277  0.        ]",-0.318796447831,[ 0.23794997  1.52994573],[-0.18067569  2.17790925],"[[ -0.6601335    0.63273533  -0.11779519  -0.15116874]
 [ -8.53643306  12.25500489   0.           0.        ]]"
6,[-0.14136563 -0.04286619],-0.900759,"[ 0.59034171  1.19429699 -1.17072455  1.37051199 -0.99266748 -1.30910728
 -0.06394146  1.90754396  1.79763377  0.6512841   0.        ]",-0.306661873094,[ 0.23646152  1.57041919],[ 0.99294091  3.20841941],"[[ -0.83635376   0.9151286   -0.11779519  -0.15116874]
 [ -9.08374221  15.97191335   0.           0.        ]]"
7,[-0.14136563 -0.04286619],-0.959578,"[ 0.43343441  0.80403321 -1.30142196  1.74885256 -0.99266426 -1.30910147
  0.22808455  2.41030083  1.68629491  0.77235536  0.        ]",-0.296477326195,[ 0.02754852  1.50987947],[ 0.42874809  1.31773263],"[[ -0.97681596   1.27110815  -0.11779519  -0.15116874]
 [ -4.97586731  19.61398492   0.           0.        ]]"
8,[-0.14136563 -0.04286619],-0.898203,"[ 0.3350015   0.27871967 -1.36609497  1.83329407 -0.99266104 -1.30909567
  0.35574273  2.90320472  1.5130133   1.01775231  0.        ]",-0.286128575662,[-0.12108721  1.39777851],[-0.26309691  1.46187856],"[[ -1.05831866   1.69921502  -0.11779519  -0.15116874]
 [ -3.18011963  23.18484113   0.           0.        ]]"
9,[-0.14136563 -0.04286619],-0.942671,"[ 0.24237232 -0.29072076 -1.41687074  1.41001879 -0.99265782 -1.30908987
  0.28628536  3.38638154  1.21358767  1.24309088  0.        ]",-0.264962868088,[-0.18096343  1.24388635],[-0.99751711  0.82879645],"[[ -1.13172429   2.19803484  -0.11779519  -0.15116874]
 [ -4.15715199  26.68545389   0.           0.        ]]"
10,[-0.14136563 -0.04286619],-0.987681,"[ 0.08158368 -0.71381986 -1.48482043  0.39512241 -0.9926546  -1.30908406
  0.01147942  3.7663629   0.80013113  1.31751736  0.        ]",-0.227835123247,[-0.13973813  1.03634036],[ 0.9629103  -0.82342339],"[[ -1.25364988   2.75936918  -0.11779519  -0.15116874]
 [ -8.02277276  29.4387473    0.           0.        ]]"
11,[-0.14136563 -0.04286619],-0.884403,"[-0.08395369 -0.80250748 -1.53107191 -0.55858378 -0.99265138 -1.30907826
  0.29373677  0.5725508   0.46480133  1.26465316  0.        ]",-0.193585174839,[-0.29597908  0.72443873],[ 0.17041782  0.72207584],"[[-1.37426467  3.17895656 -0.11779519 -0.15116874]
 [-4.05233395  6.30201817  0.          0.        ]]"
12,[-0.14136563 -0.04286619],-0.865634,"[-0.18692887 -0.80252837 -1.54872188 -0.55742051 -0.99264816 -1.30907245
  0.34737549 -0.74139619  0.48192094  1.27194941  0.        ]",-0.195660762282,[-0.31079328  0.72238493],[-0.36417903  1.15307591],"[[-1.44774233  3.17845622 -0.11779519 -0.15116874]
 [-3.297806   -3.21653094  0.          0.        ]]"
13,[-0.14136563 -0.04286619],-0.895302,"[-0.29976677 -0.80269475 -1.55872166 -0.39513786 -0.99264494 -1.30906665
  0.24951178 -0.73932259  0.54592773  1.27877975  0.        ]",-0.201533029786,[-0.27873486  0.74064171],[-0.6460894  -0.68630249],"[[-1.52751071  3.10861907 -0.11779519 -0.15116874]
 [-4.67441604 -3.20152291  0.          0.        ]]"
14,[-0.14136563 -0.04286619],-0.86953,"[-0.46751269 -0.79389438 -1.55588774 -0.18514091 -0.99264172 -1.30906085
  0.07423055 -1.10570913  0.62614874  1.26245607  0.        ]",-0.206878045156,[-0.2513026  0.7691859],[ 0.119543    1.38182833],"[[-1.64573748  3.01795805 -0.11779519 -0.15116874]
 [-7.140033   -5.85573675  0.          0.        ]]"
15,[-0.14136563 -0.04286619],-0.863911,"[-0.65937239 -0.778662   -1.52643328 -0.0103361  -0.9926385  -1.30905504
  0.1179417  -0.54312022  0.68946739  1.22039647  0.        ]",-0.208817260868,[-0.2317404   0.78530043],[ 0.24371022  1.51598645],"[[-1.78236884  2.94173427 -0.11779519 -0.15116874]
 [-6.52516207 -1.78022561  0.          0.        ]]"
16,[-0.14136563 -0.04286619],-0.873932,"[-0.82277203 -0.77975083 -1.47805888 -0.02053914 -0.99263528 -1.30904924
  0.19573217  0.00833298  0.68783839  1.1995295   0.        ]",-0.206813287821,[-0.2465983   0.77052474],[-0.5408354   1.18213842],"[[-1.90189303  2.94621133 -0.11779519 -0.15116874]
 [-5.43091007  2.21461983  0.          0.        ]]"
17,[-0.14136563 -0.04286619],-0.910781,"[-0.99169743 -0.7938862  -1.40298852 -0.18511105 -0.99263206 -1.30904344
  0.0511498   0.18488805  0.63278965  1.21909798  0.        ]",-0.203483044128,[-0.28455061  0.72627676],[-0.37125444  0.98634669],"[[-2.03091615  3.01794502 -0.11779519 -0.15116874]
 [-7.46468786  3.49362283  0.          0.        ]]"
18,[-0.14136563 -0.04286619],-0.923125,"[-1.18928083 -0.79693965 -1.27656331 -0.23567123 -0.99262884 -1.30903763
 -0.0428535  -0.33205304  0.62777645  1.20559552  0.        ]",-0.201797677084,[-0.33428729  0.69357574],[-1.37922678  0.32602677],"[[-2.19347751  3.03983819 -0.11779519 -0.15116874]
 [-8.78699139 -0.2512017   0.          0.        ]]"
19,[-0.14136563 -0.04286619],-0.929094,"[-1.41506181 -0.7953275  -1.06176663 -0.20780443 -0.99262562 -1.30903183
 -0.31195683 -0.39489704  0.633553    1.17010735  0.        ]",-0.199120543696,[-0.37852857  0.66734278],[-0.23830854  0.71848385],"[[ -2.40719719   3.02777853  -0.11779519  -0.15116874]
 [-12.57234956  -0.70646043   0.           0.        ]]"
20,[-0.14136563 -0.04286619],-0.925721,"[-1.62321602 -0.79357923 -0.74159818 -0.18061585 -0.9926224  -1.30902603
 -0.36133773 -0.36051858  0.6277201   1.12822932  0.        ]",-0.194843767842,[-0.43383303  0.64764303],[ 0.6900682  -0.00769153],"[[ -2.6656136    3.01599634  -0.11779519  -0.15116874]
 [-13.26697592  -0.45742179   0.           0.        ]]"
21,[-0.14136563 -0.04286619],-0.955625,"[-1.74010115 -0.79206765 -0.40948265 -0.15903913 -0.99261918 -1.30902023
 -0.14843253 -0.36346465  0.61212434  1.0936395   0.        ]",-0.190317662176,[-0.48126048  0.6431694 ],[-0.56121428  1.2914504 ],"[[ -2.90090506   3.00663368  -0.11779519  -0.15116874]
 [-10.27215043  -0.4787685    0.           0.        ]]"
22,[-0.14136563 -0.04286619],-0.934277,"[-1.78085774 -0.79135206 -0.07201698 -0.14935106 -0.99261596 -1.30901442
 -0.29193899 -0.30413836  0.58972623  1.06947309  0.        ]",-0.18606855805,[-0.53015268  0.62633198],[ 0.77829726 -1.38935719],"[[ -3.12660165   3.00242602  -0.11779519  -0.15116874]
 [-12.29078681  -0.04900384   0.           0.        ]]"
23,[-0.14136563 -0.04286619],-0.957199,"[-1.75341314 -0.78332797  0.24701313 -0.05596781 -0.99261275 -1.30900862
 -0.05558376 -0.85058438  0.5539841   1.02163715  0.        ]",-0.178471100442,[-0.64945233  0.63241267],[ 0.12725331  0.8114205 ],"[[-3.33905993  2.9617285  -0.11779519 -0.15116874]
 [-8.96610973 -4.00755239  0.          0.        ]]"
24,[-0.14136563 -0.04286619],-0.952973,"[-1.68493521 -0.77151327  0.4968623   0.05128059 -0.99260953 -1.30900282
 -0.00713494 -0.39612052  0.50737435  0.9820832   0.        ]",-0.170578582597,[-0.67491919  0.63738739],[-0.27167557 -0.28196874],"[[-3.51154428  2.91460911 -0.11779519 -0.15116874]
 [-8.28460826 -0.71535973  0.          0.        ]]"
25,[-0.14136563 -0.04286619],-0.967169,"[-1.57544377 -0.76403805  0.73354477  0.10855537 -0.99260631 -1.30899702
 -0.07194512 -0.54830215  0.46121366  0.9722153   0.        ]",-0.165413757226,[-0.68061745  0.66137737],[-0.30727066  1.13667304],"[[-3.68638335  2.8892409  -0.11779519 -0.15116874]
 [-9.19625587 -1.81779107  0.          0.        ]]"
26,[-0.14136563 -0.04286619],-0.976215,"[-1.41051381 -0.76518402  0.96827814  0.10015253 -0.99260309 -1.30899121
 -0.14547909  0.0032394   0.42744409  0.99213425  0.        ]",-0.164208109885,[-0.63857961  0.72493786],[ 0.07176865  0.28427433],"[[ -3.8806864    2.89297259  -0.11779519  -0.15116874]
 [-10.23061589   2.17764102   0.           0.        ]]"
27,[-0.14136563 -0.04286619],-1.07742,"[-1.19988911 -0.78001013  1.1695711  -0.02321419 -0.99259987 -1.30898541
 -0.11088016  0.15265991  0.4339329   1.03794245  0.        ]",-0.169065651887,[-0.67225844  0.73911417],[-1.35610598  1.55680757],"[[-4.08041572  2.94738563 -0.11779519 -0.15116874]
 [-9.74393768  3.26006094  0.          0.        ]]"
28,[-0.14136563 -0.04286619],-1.10803,"[-0.9131375  -0.79567459  1.34249515 -0.2138651  -0.99259665 -1.30897961
 -0.37864622 -0.00929162  0.45276061  1.07922969  0.        ]",-0.174589310962,[-0.6488384   0.73540753],[-0.76250636  0.87718073],"[[ -4.31308366   3.03040213  -0.11779519  -0.15116874]
 [-13.5104341    2.0868686    0.           0.        ]]"
29,[-0.14136563 -0.04286619],-1.13485,"[-0.50498494 -0.79675554  1.45356142 -0.23272994 -0.99259343 -1.30897381
 -0.57426469 -0.3649569   0.45037652  1.10782913  0.        ]",-0.177111063282,[-0.63685656  0.75557184],[-0.97212355  2.00189036],"[[ -4.61090092   3.03856562  -0.11779519  -0.15116874]
 [-16.26208239  -0.489605     0.           0.        ]]"
30,[-0.14136563 -0.04286619],-1.12148,"[ 0.00269728 -0.79502509  1.41088546 -0.20326162 -0.99259021 -1.308968
 -0.82500272 -0.38490552  0.41815761  1.14769178  0.        ]",-0.1783300317,[-0.55261499  0.80735886],[-0.5043502   1.66672269],"[[ -4.97153006   3.02581084  -0.11779519  -0.15116874]
 [-19.78907009  -0.63411954   0.           0.        ]]"
31,[-0.14136563 -0.04286619],-1.11382,"[ 0.52170365 -0.79346034  1.13377386 -0.17919276 -0.99258699 -1.3089622
 -0.93910917 -0.35267314  0.40455878  1.20715825  0.        ]",-0.183175525747,[-0.48628446  0.84073603],[-1.01925818  1.33464322],"[[ -5.3834159    3.01537916  -0.11779519  -0.15116874]
 [-21.39416515  -0.40063081   0.           0.        ]]"
32,[-0.14136563 -0.04286619],-1.06767,"[ 0.92562224 -0.79250624  0.58916572 -0.1654688  -0.99258377 -1.3089564
 -1.19046765 -0.32623775  0.42038689  1.2723212   0.        ]",-0.19095222829,[-0.40207565  0.84720516],[-0.72881412  1.77505374],"[[ -5.84677449   3.00942501  -0.11779519  -0.15116874]
 [-24.92991186  -0.2091358    0.           0.        ]]"
33,[-0.14136563 -0.04286619],-1.00285,"[ 1.05342334 -0.79201268 -0.17944604 -0.15862304 -0.99258055 -1.3089506
 -1.36051699 -0.3111364   0.4682195   1.32393774  0.        ]",-0.199789602729,[-0.35660446  0.82264513],[-1.53529546  0.90174932],"[[ -6.36937297   3.00645328  -0.11779519  -0.15116874]
 [-27.32196562  -0.09974503   0.           0.        ]]"
