timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.40935892 -0.16107099],-1.39285,"[ 0.93183898  1.10529892 -0.09278646 -0.03239334 -0.36803867 -0.86047467
  0.43031188 -0.20831787  1.67087401  1.05270342  0.        ]",-0.272183365475,[-2.34393692  0.59130251],[-2.84973034 -0.67416485],"[[ 0.00555844 -0.0113677  -0.04321799 -0.09991382]
 [ 0.00289992  0.00439412  0.          0.        ]]"
1,[-0.40935892 -0.16107099],-1.20406,"[ 0.93095767  1.10453401 -0.15373378 -0.08537806 -0.36803851 -0.86047408
  0.13876678 -0.63692929  1.66751263  0.91868813  0.        ]",-0.267942420715,[-1.51842129  0.59323943],[-1.91071176  1.5110537 ],"[[-0.03406423 -0.03804836 -0.04321799 -0.09991382]
 [-3.95200324 -2.66357317  0.          0.        ]]"
2,[-0.40935892 -0.16107099],-1.19195,"[ 0.91387469  1.1038621  -0.33432275 -0.11117608 -0.36803835 -0.86047349
 -0.14720264  0.00789726  1.63720266  0.60877272  0.        ]",-0.257525392934,[-0.10274079  0.88220257],[-0.15491826  0.99331347],"[[-0.1520262  -0.0510477  -0.04321799 -0.09991382]
 [-7.83127063  1.35025909  0.          0.        ]]"
3,[-0.40935892 -0.16107099],-1.33657,"[ 0.85596515  1.10523786 -0.57543142  0.02029063 -0.36803818 -0.86047291
 -0.18107203  0.63549094  1.57495174  0.30127019  0.        ]",-0.246262534384,[ 0.51987213  1.03278434],[ 0.0159076  -0.18096731],"[[-0.31326145  0.01515336 -0.04321799 -0.09991382]
 [-8.29072058  5.256823    0.          0.        ]]"
4,[-0.40935892 -0.16107099],-1.31374,"[ 0.75792781  1.0981011  -0.80738651  0.21232675 -0.36803802 -0.86047232
 -0.16432215  0.50363833  1.48935018  0.03898204  0.        ]",-0.235293639444,[ 0.82992566  0.97394431],[ 0.77119223  0.34280114],"[[-0.47679609  0.11205514 -0.04321799 -0.09991382]
 [-8.06350428  4.43608615  0.          0.        ]]"
5,[-0.40935892 -0.16107099],-1.307,"[ 0.65428467  1.07905366 -0.97744008  0.41110633 -0.36803785 -0.86047173
  0.07229163  0.7073858   1.41263655 -0.12645577  0.        ]",-0.227060385759,[ 0.22407651  0.71532303],[-0.2107452   0.90240478],"[[-0.60586199  0.21350167 -0.04321799 -0.09991382]
 [-4.85376593  5.70434826  0.          0.        ]]"
6,[-0.40935892 -0.16107099],-1.23971,"[ 0.55466363  1.03012642 -1.10456155  0.69429058 -0.36803769 -0.86047115
  0.01781237  1.26331231  1.36699402 -0.17075682  0.        ]",-0.222453372118,[ 0.26086003  0.68210816],[ 1.14268702  1.38878713],"[[-0.71035225  0.36230866 -0.04321799 -0.09991382]
 [-5.59279329  9.16481122  0.          0.        ]]"
7,[-0.40935892 -0.16107099],-1.16896,"[ 0.47946705  0.91359891 -1.18484777  1.0846709  -0.36803753 -0.86047056
  0.31750498  1.8700304   1.36328483 -0.04364323  0.        ]",-0.222198756896,[-0.75446033  0.26146895],[ 0.23882448  1.84378963],"[[ -0.78141958   0.58349685  -0.04321799  -0.09991382]
 [ -1.52737326  12.94144807   0.           0.        ]]"
8,[-0.40935892 -0.16107099],-1.40512,"[ 0.45641431  0.68528597 -1.20729818  1.52064165 -0.36803736 -0.86046997
  0.38933537  2.46492191  1.36666697  0.298036    0.        ]",-0.225380653842,[-1.37798762  0.07603896],[-0.95226733 -1.30249463],"[[ -0.80219195   0.87947959  -0.04321799  -0.09991382]
 [ -0.55297085  16.64449408   0.           0.        ]]"
9,[-0.40935892 -0.16107099],-1.0055,"[ 0.40051257  0.39924332 -1.25808079  1.81879685 -0.3680372  -0.86046938
  0.11251235  1.77603533  1.27992921  0.56801148  0.        ]",-0.221659563585,[-0.8408255   0.71230346],[-1.80292302  1.16895943],"[[ -0.85092599   1.16934624  -0.04321799  -0.09991382]
 [ -4.30815316  12.35641183   0.           0.        ]]"
