timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.42923477 -0.17968208],-1.02835,"[ 0.9296253   1.08916634 -0.14029204 -0.18406834 -0.04147249 -0.60833394
  0.42696647 -0.20685903  1.30038434  0.53663648  0.        ]",-0.221842793837,[-1.39676893  0.41004813],[-0.83081132 -0.24615102],"[[-0.02605663 -0.08821271 -0.00544995 -0.0709932 ]
 [ 0.00265419 -0.00084807  0.          0.        ]]"
1,[-0.42923477 -0.17968208],-1.01916,"[ 0.92744429  1.0881099  -0.19094932 -0.20338826 -0.04147248 -0.60833362
  0.18547539 -0.363889    1.29266702  0.44076672  0.        ]",-0.219222538591,[-0.45551473  0.60615736],[-0.52331694 -0.0997711 ],"[[-0.05897565 -0.09799574 -0.00544995 -0.0709932 ]
 [-3.28361716 -0.97421467  0.          0.        ]]"
2,[-0.42923477 -0.17968208],-1.0069,"[ 0.9138518   1.08515761 -0.32236698 -0.24921877 -0.04147246 -0.60833331
  0.03813125 -0.4243833   1.25890889  0.19618658  0.        ]",-0.212343577097,[ 0.44969487  0.69876218],[ 0.65605579  0.17657162],"[[-0.1447657  -0.12124233 -0.00544995 -0.0709932 ]
 [-5.28871299 -1.34919554  0.          0.        ]]"
3,[-0.42923477 -0.17968208],-1.06224,"[ 0.89140741  1.08216634 -0.44149198 -0.28797924 -0.04147245 -0.608333
  0.2365116  -0.30744872  1.21113476 -0.02147178  0.        ]",-0.205964893762,[ 0.21056914  0.55950725],[ 0.31901376 -0.08280828],"[[-0.223454   -0.14095381 -0.00544995 -0.0709932 ]
 [-2.5891032  -0.62436638  0.          0.        ]]"
4,[-0.42923477 -0.17968208],-1.09917,"[ 0.87694601  1.07947176 -0.49920855 -0.31869286 -0.04147243 -0.60833268
  0.33302034 -0.35843261  1.1792063  -0.13331516  0.        ]",-0.202535107809,[ 0.11136827  0.4867717 ],[-0.40803858 -0.04740428],"[[-0.26205917 -0.15661198 -0.00544995 -0.0709932 ]
 [-1.27578716 -0.94039561  0.          0.        ]]"
5,[-0.42923477 -0.17968208],-0.987793,"[ 0.85891925  1.07551986 -0.56052465 -0.35878446 -0.04147241 -0.60833237
  0.21626264 -0.385611    1.13818757 -0.25546056  0.        ]",-0.198656668408,[ 0.71218908  0.54187858],[-0.93451567  1.32464269],"[[-0.30351646 -0.17711018 -0.00544995 -0.0709932 ]
 [-2.86465231 -1.10886436  0.          0.        ]]"
6,[-0.42923477 -0.17968208],-0.957354,"[ 0.80873702  1.07897466 -0.69622037 -0.32400697 -0.0414724  -0.60833205
 -0.05134866  0.25694787  1.06481028 -0.44954939  0.        ]",-0.192788704718,[ 1.59683323  0.57597852],[ 1.37149458  2.04377233],"[[ -3.97348029e-01  -1.59325136e-01  -5.44995333e-03  -7.09931993e-02]
 [ -6.50636909e+00   2.87409382e+00   0.00000000e+00   0.00000000e+00]]"
7,[-0.42923477 -0.17968208],-1.31138,"[ 0.74933082  1.09139197 -0.82031972 -0.13361352 -0.04147238 -0.60833174
  0.24869672  0.88630392  1.03109805 -0.53847492  0.        ]",-0.190579194278,[ 0.65318429  0.23535816],[ 0.54300366 -1.15924514],"[[ -4.86508550e-01  -6.27020249e-02  -5.44995333e-03  -7.09931993e-02]
 [ -2.42328224e+00   6.77521486e+00   0.00000000e+00   0.00000000e+00]]"
8,[-0.42923477 -0.17968208],-1.22803,"[ 0.72960438  1.09308789 -0.85603242  0.05357605 -0.04147237 -0.60833142
  0.41018519  0.22573785  1.05522433 -0.48782618  0.        ]",-0.192287655952,[ 0.26518971  0.19784166],[ 0.07360181 -0.34238596],"[[-0.51292525  0.03172004 -0.00544995 -0.0709932 ]
 [-0.22570897  2.68064041  0.          0.        ]]"
9,[-0.42923477 -0.17968208],-1.30674,"[ 0.72842265  1.09073062 -0.85810126  0.13176787 -0.04147235 -0.60833111
  0.4319491  -0.00155491  1.07300668 -0.44434605  0.        ]",-0.193547363793,[ 0.2054804   0.22677873],[ 0.19187954 -1.11847772],"[[-0.51446784  0.07119696 -0.00544995 -0.0709932 ]
 [ 0.07046165  1.27174739  0.          0.        ]]"
