timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.00943969  0.00157419],0.157024,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],-0.158145918945,[ 0.  0.],[-0.70305992  0.83011969],"[[ 0.07316559 -0.00895535  0.08562213  0.11266873]
 [ 0.0035125  -0.00357384  0.          0.        ]]"
1,[-0.00943969  0.00157419],-7.6532,"[ 0.7122038  -0.12303898 -1.40694946  1.40902138  0.          0.
 -1.41421283  1.41421304  0.06375263 -0.87373439  0.        ]",-0.159635916677,[ 0.00117097 -0.00128782],[ 1.40962096 -0.02273902],"[[ 0.04531752  0.02396361  0.08562213  0.11266873]
 [-2.77905043  3.28450738  0.          0.        ]]"
2,[-0.00943969  0.00157419],-8.57243,"[ 0.75854772 -1.41796733 -1.40637338  1.65508065  0.          0.
  1.35471652  0.89457321 -0.25049666  1.13878852  0.        ]",-0.156918159515,[ -7.10095919e-05  -3.04880948e-03],[-0.07755506  0.92241514],"[[ 0.02997915  0.0880823   0.08562213  0.11266873]
 [ 1.23186096  3.12788937  0.          0.        ]]"
3,[-0.00943969  0.00157419],-22.2795,"[ 0.04408856 -1.93284034  0.11214436  1.79247223  0.          0.
  0.85798958  1.74600375 -1.40999907  1.9493219   0.        ]",-0.14607521746,[-0.00093386 -0.00291194],[ 1.5888743  -0.35393055],"[[ 0.0512799   0.18666561  0.08562213  0.11266873]
 [ 0.89933328  6.7184746   0.          0.        ]]"
4,[-0.00943969  0.00157419],-26.6875,"[-1.82824478 -2.09053108  1.98953496  1.83899351  0.          0.
  1.90208773  0.80569778 -2.05096593  2.04416568  0.        ]",-0.128115936919,[-0.00199342 -0.00266955],[ 0.73872332  0.07583342],"[[ 0.10878559  0.30562444  0.08562213  0.11266873]
 [ 4.83813528  5.18253166  0.          0.        ]]"
5,[-0.00943969  0.00157419],-28.251,"[ -2.39270160e+00  -2.09794346e+00   2.29572685e+00   1.77824770e+00
   0.00000000e+00  -1.38777878e-14   1.88806111e+00   7.86579635e-01
  -2.25934379e+00   2.09349245e+00   0.00000000e+00]",-0.102247556757,[-0.00160394 -0.00306354],[ 0.82640154  1.28237654],"[[ 0.23390971  0.41124713  0.08562213  0.11266873]
 [ 7.66488795  5.37907822  0.          0.        ]]"
6,[-0.00943969  0.00157419],-28.8178,"[-2.52610901 -2.24067791  2.31051588  1.83699     0.          0.          1.8916785
  1.88575837 -2.40529878  2.1082127   0.        ]",-0.070040139997,[-0.00214976 -0.0040605 ],[-0.46953487  0.62930249],"[[  0.41847699   0.55747509   0.08562213   0.11266873]
 [ 10.78156871   9.23086414   0.           0.        ]]"
7,[-0.00943969  0.00157419],-27.7749,"[-2.53149118 -2.40424637  2.20236615  1.921841    0.          0.
  1.16915417  1.93912591 -2.44534959  1.9851393   0.        ]",-0.0555821477503,[-0.0024119  -0.00295287],[-0.63323592 -0.04490182],"[[  0.61333056   0.76526425   0.08562213   0.11266873]
 [  8.7107374   11.54034983   0.           0.        ]]"
8,[-0.00943969  0.00157419],-25.3634,"[ -2.38589164e+00  -2.43771231e+00   2.00267460e+00   1.89309268e+00
   1.38777878e-14   0.00000000e+00   4.80302010e-01   1.48185133e+00
  -2.33590178e+00   1.71273170e+00   0.00000000e+00]",-0.072454985106,[-0.00216083 -0.00093038],[ 0.47771982 -0.8152372 ],"[[  0.76069053   0.99200155   0.08562213   0.11266873]
 [  6.03412431  11.13472869   0.           0.        ]]"
9,[-0.00943969  0.00157419],-21.9973,"[ -2.30253820e+00  -2.33098763e+00   1.85991358e+00   1.75589677e+00
   1.38777878e-14   0.00000000e+00   8.52464223e-01   4.23880357e-01
  -2.19321063e+00   1.41339720e+00   0.00000000e+00]",-0.0986259468949,[-0.0014998  -0.00052711],[-0.6526778  -1.31566427],"[[ 0.89915878  1.1800901   0.08562213  0.11266873]
 [ 7.80675789  7.6856149   0.          0.        ]]"
10,[-0.00943969  0.00157419],-19.4202,"[ -2.23235702e+00  -2.11352696e+00   1.73920881e+00   1.57612453e+00
   1.38777878e-14   0.00000000e+00   1.36323958e-01  -7.95835317e-01
  -2.02248188e+00   1.14590293e+00   0.00000000e+00]",-0.12132282519,[-0.00084535  0.00111817],[ 1.2482587   1.41589897],"[[ 1.02784706  1.29255269  0.08562213  0.11266873]
 [ 5.07105413  3.5743556   0.          0.        ]]"
11,[-0.00943969  0.00157419],-16.7932,"[ -2.22090940e+00  -2.00118838e+00   1.64890682e+00   1.43818909e+00
   1.38777878e-14   1.38777878e-14   1.07756184e+00   4.18292185e-01
  -1.91514700e+00   8.47000743e-01   0.00000000e+00]",-0.144288786652,[-0.00141356 -0.00118274],[ 0.58208408  0.21263282],"[[ 1.16795991  1.40304717  0.08562213  0.11266873]
 [ 8.92753615  7.4621148   0.          0.        ]]"
12,[-0.00943969  0.00157419],-14.6792,"[ -2.33476361e+00  -2.02711394e+00   1.58505260e+00   1.32199374e+00
   1.38777878e-14   0.00000000e+00   1.45227435e+00   6.12428267e-01
  -1.87603181e+00   3.48300531e-01   0.00000000e+00]",-0.173163916172,[-0.00152967 -0.00201426],[ 0.27636008 -0.65191132],"[[  1.36785793   1.55924641   0.08562213   0.11266873]
 [ 11.05525096   8.15547971   0.           0.        ]]"
13,[-0.00943969  0.00157419],-12.4759,"[ -2.40410641e+00  -1.99035633e+00   1.45922799e+00   1.18828271e+00
   1.38777878e-14   0.00000000e+00   1.48387844e+00  -3.02648553e-01
  -1.78685141e+00  -2.72221421e-01   0.00000000e+00]",-0.199224916487,[-0.00069961 -0.00138843],[-1.99719179  0.59357967],"[[  1.59775574   1.69482995   0.08562213   0.11266873]
 [ 11.93153905   5.41200833   0.           0.        ]]"
14,[-0.00943969  0.00157419],-16.0701,"[-2.33439411 -1.94859694  1.26885875  1.0419866   0.          0.
  0.43895621  0.462176   -1.63084059 -0.84976495  0.        ]",-0.215721117583,[-0.00124978 -0.00093742],[ 0.68099083 -0.20814065],"[[ 1.79431101  1.82557766  0.08562213  0.11266873]
 [ 7.73794127  7.65532526  0.          0.        ]]"
15,[-0.00943969  0.00157419],-17.9855,"[-2.23746473 -1.92850131  1.04290182  0.86465933  0.          0.
  1.01100769  0.10773084 -1.44241899 -1.31723594  0.        ]",-0.224755886333,[-0.00064903 -0.00129122],[-0.55043106 -0.8933007 ],"[[  1.97458596   1.96888874   0.08562213   0.11266873]
 [ 10.28109807   6.67902178   0.           0.        ]]"
16,[-0.00943969  0.00157419],-18.3062,"[-2.15135932 -1.83874107  0.76827265  0.71454982  0.          0.
  0.39772569 -1.16664661 -1.26717612 -1.58399593  0.        ]",-0.230430712689,[ 0.00077682  0.00013893],[-1.31870437  0.83807255],"[[ 2.15631422  2.06565191  0.08562213  0.11266873]
 [ 7.89954934  3.00954718  0.          0.        ]]"
17,[-0.00943969  0.00157419],-19.0122,"[-2.00249867 -1.76547376  0.55241778  0.55753359  0.          0.
 -0.63822849  0.0280204  -1.10079423 -1.64531621  0.        ]",-0.229831914901,[-0.00073506  0.00043054],[-0.99869173 -0.99408883],"[[ 2.27302072  2.15854084  0.08562213  0.11266873]
 [ 3.78481198  6.2685027   0.          0.        ]]"
18,[-0.00943969  0.00157419],-17.4128,"[ -1.81460994e+00  -1.69739481e+00   4.70604525e-01   4.00441946e-01
   0.00000000e+00   1.38777878e-14  -1.54363739e+00  -1.38813196e+00
  -9.68891144e-01  -1.56689837e+00   0.00000000e+00]",-0.225264882443,[ 0.00066294  0.00168425],[-0.36126788  0.85795465],"[[ 2.30830313  2.2431743   0.08562213  0.11266873]
 [-0.24323052  2.20837286  0.          0.        ]]"
19,[-0.00943969  0.00157419],-16.2913,"[ -1.62571812e+00  -1.63459112e+00   4.91750099e-01   2.43284015e-01
   1.38777878e-14   1.38777878e-14  -1.71347992e+00  -1.51347525e-01
  -8.67864109e-01  -1.44004490e+00   0.00000000e+00]",-0.219116276049,[-0.00036023  0.00136819],[-0.30816425 -0.4817134 ],"[[ 2.28913681  2.32098822  0.08562213  0.11266873]
 [-1.66864565  5.56183824  0.          0.        ]]"
20,[-0.00943969  0.00157419],-15.0786,"[ -1.45277409e+00  -1.59404102e+00   5.59475657e-01   4.49392361e-02
   1.38777878e-14   2.77555756e-14  -1.79361009e+00  -8.73536291e-01
  -7.70542498e-01  -1.31303970e+00   0.00000000e+00]",-0.211171185719,[ 0.00020526  0.00165708],[-0.21319377 -1.46400029],"[[ 2.24385553  2.41198284  0.08562213  0.11266873]
 [-2.85554781  3.5443423   0.          0.        ]]"
