timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.40377724 -0.15436935],-1.13858,"[ 0.9253713   1.10917292  0.04667897 -0.14181702  0.63760262  0.94311713
  0.4320461  -0.21034353  0.52235335 -1.26905303  0.        ]",-0.167067259655,[ 2.96946836  0.32250893],[ 3.64140592  1.10431632],"[[  9.60423448e-02  -6.61902806e-02   7.25177821e-02   1.08528572e-01]
 [  1.97477846e-04   2.20458489e-05   0.00000000e+00   0.00000000e+00]]"
1,[-0.40377724 -0.15436935],-1.24822,"[ 0.91821326  1.11130247  0.10727016 -0.06296667  0.63760226  0.94311642
  0.72379503  0.42428111  0.51189049 -1.11934391  0.        ]",-0.159253175729,[ 1.81821096 -0.97400898],[ 1.66185618 -1.20838207],"[[ 0.13572134 -0.02647743  0.07251778  0.10852857]
 [ 3.95453871  3.95807749  0.          0.        ]]"
2,[-0.40377724 -0.15436935],-0.91069,"[ 0.88260591  1.11162193  0.28517526  0.01381902  0.6376019   0.9431157
  1.01000153 -0.22339512  0.45792734 -0.78209418  0.        ]",-0.141354172405,[ 0.24177298 -0.61867779],[ 1.45416104 -0.2201226 ],"[[ 0.25373356  0.01215492  0.07251778  0.10852857]
 [ 7.83376287 -0.08137667  0.          0.        ]]"
3,[-0.40377724 -0.15436935],-0.641293,"[ 0.77822188  1.11170466  0.56597136 -0.00679609  0.63760154  0.94311499
  1.29045593 -0.36312297  0.32242683 -0.34124547  0.        ]",-0.117898719898,[-1.72770333 -1.12005353],[-0.7935141  -1.19925511],"[[  4.48548081e-01   1.78367608e-03   7.25177821e-02   1.08528572e-01]
 [  1.16350312e+01  -9.52837741e-01   0.00000000e+00   0.00000000e+00]]"
4,[-0.40377724 -0.15436935],-0.332736,"[ 0.61680506  1.10983753  0.8265757  -0.12318358  0.63760118  0.94311428
  1.04199164 -0.99475806  0.14536965  0.01792409  0.        ]",-0.0994643380494,[-1.64038789 -0.30740809],[-1.14596163 -0.084836  ],"[[ 0.64746013 -0.05679845  0.07251778  0.10852857]
 [ 8.26738296 -4.8922473   0.          0.        ]]"
5,[-0.40377724 -0.15436935],-0.3476,"[ 0.49083946  1.09745288  0.9711455  -0.32119263  0.63760082  0.94311356
  0.73807088 -1.03282946  0.0514733   0.15476056  0.        ]",-0.0923859869493,[-0.94775033  0.05628848],[-0.8560463   1.48933773],"[[ 0.77147762 -0.15702574  0.07251778  0.10852857]
 [ 4.14807758 -5.12969772  0.          0.        ]]"
6,[-0.40377724 -0.15436935],-0.372067,"[ 0.43719263  1.08407159  1.02294659 -0.44192047  0.63760046  0.94311285
  0.4820526  -0.38146034  0.02614908  0.17998973  0.        ]",-0.0905108813803,[-0.41138831 -0.55506486],[-0.26201261 -0.25953764],"[[ 0.81962318 -0.2188594   0.07251778  0.10852857]
 [ 0.67803534 -1.06721614  0.          0.        ]]"
7,[-0.40377724 -0.15436935],-0.34839,"[ 0.43373181  1.07560623  1.02612047 -0.50270027  0.6376001   0.94311214
  0.40461845 -0.54278104  0.04096452  0.15162714  0.        ]",-0.091284591927,[-0.0465436  -0.22741753],[ 0.62168274 -0.61808459],"[[ 0.82265366 -0.25029856  0.07251778  0.10852857]
 [-0.37149632 -2.07334838  0.          0.        ]]"
8,[-0.40377724 -0.15436935],-0.318565,"[ 0.41375758  1.05437591  1.04407298 -0.62792254  0.63759974  0.94311143
  0.58667641 -0.92875296  0.05560004  0.11176253  0.        ]",-0.0918943775332,[-0.40547955  0.32136875],[-1.09752648  1.22943686],"[[ 0.83998188 -0.31591828  0.07251778  0.10852857]
 [ 2.09610137 -4.48059493  0.          0.        ]]"
9,[-0.40377724 -0.15436935],-0.294751,"[ 0.41166544  1.03543457  1.04591662 -0.71968565  0.63759939  0.94311071
  0.29163438 -0.27941758  0.07872848  0.0593035   0.        ]",-0.0933008240102,[ 0.40380165 -0.20773458],[ 0.27514819 -0.6763172 ],"[[ 0.84178109 -0.36489718  0.07251778  0.10852857]
 [-1.90286272 -0.4307999   0.          0.        ]]"
10,[-0.40377724 -0.15436935],-0.273252,"[ 0.44241551  1.02012419  1.01811431 -0.78496741  0.63759903  0.94311
  0.37479161 -0.7074912   0.12706619 -0.03513019  0.        ]",-0.0971203179931,[ 0.5364598   0.49455106],[ 0.81303707 -0.18076795],"[[ 0.81503249 -0.40030042  0.07251778  0.10852857]
 [-0.77575737 -3.10062487  0.          0.        ]]"
