timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.17880198 -0.05941632],-0.655206,"[ 1.02689526  1.57918635 -0.23307315 -0.36859662  0.82389864 -1.45384629
  0.54805022 -0.28339704  0.47364863  1.21059121  0.        ]",-0.18635316595,[-1.35636306 -0.76597261],[-0.35038046 -1.75902364],"[[-0.08752371 -0.02898553  0.09528419 -0.16926256]
 [-0.00469763  0.00321566  0.          0.        ]]"
1,[-0.17880198 -0.05941632],-0.601103,"[ 1.02497308  1.57682548 -0.25409432 -0.45403596  0.82389689 -1.45384056
  0.4466238  -0.84202584  0.46616883  1.14754034  0.        ]",-0.180065313792,[-1.0387044  -0.35304567],[-1.85322115 -0.7602049 ],"[[-0.10150808 -0.06864429  0.09528419 -0.16926256]
 [-1.3891364  -3.95589853  0.          0.        ]]"
2,[-0.17880198 -0.05941632],-0.49076,"[ 1.01181113  1.56064315 -0.35459995 -0.6862387   0.82389514 -1.45383484
  0.15890268 -1.25548055  0.42142102  0.92671648  0.        ]",-0.157069822721,[-0.21265475  0.25946075],[ 0.1809223   0.24918317],"[[-0.16869457 -0.17716243  0.09528419 -0.16926256]
 [-5.31645874 -6.88615324  0.          0.        ]]"
3,[-0.17880198 -0.05941632],-0.423756,"[ 0.98099857  1.52403629 -0.49916927 -0.95099915  0.82389339 -1.45382911
  0.21900175 -1.09706385  0.32145437  0.65034251  0.        ]",-0.125552738906,[ 0.07027704  0.35709262],[-0.4946514  -0.45014764],"[[-0.26679303 -0.30362104  0.09528419 -0.16926256]
 [-4.49611767 -5.76344726  0.          0.        ]]"
4,[-0.17880198 -0.05941632],-0.355807,"[ 0.93113906  1.46606365 -0.65477615 -1.21630933  0.82389164 -1.45382338
  0.08218827 -1.33235018  0.16599335  0.38295306  0.        ]",-0.0905324913794,[ 0.71719551  0.82545388],[ 1.41624789  0.51464266],"[[-0.37545184 -0.43562109  0.09528419 -0.16926256]
 [-6.36358337 -7.4309974   0.          0.        ]]"
5,[-0.17880198 -0.05941632],-0.311615,"[ 0.88011457  1.39234718 -0.77383283 -1.45614742  0.82388989 -1.45381766
  0.38116694 -1.02426228 -0.00356634  0.19016085  0.        ]",-0.0599094107261,[ 0.49817437  0.67409909],[ 0.52300189  0.93872465],"[[-0.46177833 -0.56233372  0.09528419 -0.16926256]
 [-2.28260279 -5.24753914  0.          0.        ]]"
6,[-0.17880198 -0.05941632],-0.344352,"[ 0.86387872  1.34688208 -0.80668348 -1.57508003  0.82388814 -1.45381193
  0.53595734 -0.48524411 -0.079559    0.12922899  0.        ]",-0.0478369203599,[ 0.24559939  0.32024062],[ 0.62755847 -0.11544827],"[[-0.48623184 -0.62895604  0.09528419 -0.16926256]
 [-0.16974872 -1.42742091  0.          0.        ]]"
7,[-0.17880198 -0.05941632],-0.299848,"[ 0.87822398  1.32283467 -0.77775114 -1.63169515  0.82388639 -1.4538062
  0.71810439 -0.54587651 -0.08057406  0.14122619  0.        ]",-0.0484214967138,[-0.03850546  0.28329727],[-0.06754342  0.86346088],"[[-0.4646814  -0.66181604  0.09528419 -0.16926256]
 [ 2.31652013 -1.85714015  0.          0.        ]]"
8,[-0.17880198 -0.05941632],-0.375741,"[ 0.90514425  1.3209812  -0.71885311 -1.63588536  0.82388464 -1.45380048
  0.69508269 -0.05825822 -0.03563447  0.1927526   0.        ]",-0.0565271465916,[-0.1833901  -0.05294523],[ 1.59728792 -0.61096236],"[[-0.42150364 -0.6642853   0.09528419 -0.16926256]
 [ 2.00229915  1.59869591  0.          0.        ]]"
9,[-0.17880198 -0.05941632],-0.342785,"[ 0.94813511  1.32647827 -0.60769186 -1.62332314  0.82388289 -1.45379475
  0.9820807  -0.40425026  0.05028346  0.29887913  0.        ]",-0.072673582338,[-0.71966743 -0.04767179],[-1.45624646 -0.45447726],"[[-0.34215265 -0.65691436  0.09528419 -0.16926256]
 [ 5.91976005 -0.85341164  0.          0.        ]]"
