timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.68014181 -0.3329314 ],-2.50106,"[ 0.91612193  1.01466701 -0.16026158  0.17161431 -1.13418141  0.45413368
  0.38982803 -0.18928242  2.72984052 -0.79403701  0.        ]",-0.343062311654,[ 1.63327909  5.10148621],[ 2.50118044  5.3704032 ],"[[-0.02875751  0.09534201 -0.1299755   0.05242459]
 [-0.00484287  0.00098366  0.          0.        ]]"
1,[-0.68014181 -0.3329314 ],-2.50864,"[ 0.91666768  1.0092747  -0.09837068  0.24842686 -1.13418072  0.45413354
  0.6725487   0.46617054  2.72032033 -0.62340542  0.        ]",-0.340641372939,[ 0.83709335  4.75820208],[ 0.90337653  5.01956112],"[[ 0.01082182  0.13507392 -0.1299755   0.05242459]
 [ 3.94962064  3.95902019  0.          0.        ]]"
2,[-0.68014181 -0.3329314 ],-2.35946,"[ 0.90477447  0.98239081  0.07948315  0.47385184 -1.13418003  0.45413339
  0.92235997  1.10867318  2.64141658 -0.13707088  0.        ]",-0.331431217564,[-0.16878538  4.08699703],[ 0.22553458  3.64562337],"[[ 0.12487173  0.253182   -0.1299755   0.05242459]
 [ 7.44377727  7.83885676  0.          0.        ]]"
3,[-0.68014181 -0.3329314 ],-2.08289,"[ 0.85630692  0.90345632  0.31871215  0.82961971 -1.13417935  0.45413325
  0.97554559  1.73862016  2.3913277   0.51164809  0.        ]",-0.311880943392,[-0.93688011  3.19505024],[-0.69753901  2.73779772],"[[  0.2812104    0.44812625  -0.1299755    0.05242459]
 [  8.18769999  11.6428819    0.           0.        ]]"
4,[-0.68014181 -0.3329314 ],-2.05678,"[ 0.78572251  0.72824881  0.5161721   1.26736133 -1.13417866  0.4541331
  0.76664048  2.35630706  1.9623426   1.03878092  0.        ]",-0.281952782333,[-1.09359217  2.28002429],[-1.33356239  2.31502021],"[[  0.41564644   0.71840838  -0.1299755    0.05242459]
 [  5.26571548  15.37288848   0.           0.        ]]"
5,[-0.68014181 -0.3329314 ],-2.31437,"[ 0.74268896  0.41396246  0.60717979  1.68661936 -1.13417797  0.45413296
  0.47634186  2.96180839  1.46735229  1.25640222  0.        ]",-0.244808959361,[-0.91017735  1.07824934],[-0.79240391 -0.41077602],"[[  0.48022073   1.06255281  -0.1299755    0.05242459]
 [  1.20526493  19.02933711   0.           0.        ]]"
6,[-0.68014181 -0.3329314 ],-2.15962,"[ 0.74803471  0.01323112  0.59665298  1.9114236  -1.13417728  0.45413281
  0.25058618  2.63019032  1.0622097   1.1700944   0.        ]",-0.208071785519,[-0.49315971  0.82605791],[-0.37228255  1.0872522 ],"[[  0.47264612   1.42304833  -0.1299755    0.05242459]
 [ -1.95241381  17.02684551   0.           0.        ]]"
7,[-0.68014181 -0.3329314 ],-1.88605,"[ 0.78349995 -0.42872123  0.521262    1.88175525 -1.13417659  0.45413267
  0.14804729  3.23009763  0.75175117  0.88105784  0.        ]",-0.172514736635,[-0.2970306  -0.23278847],[-0.65890906  1.26525612],"[[  0.41920725   1.79993318  -0.1299755    0.05242459]
 [ -3.3866402   20.6495398    0.           0.        ]]"
8,[-0.68014181 -0.3329314 ],-1.39862,"[ 0.83570588 -0.90085047  0.38552908  1.50245791 -1.1341759   0.45413252
 -0.03356886  3.81810558  0.50591937  0.37731604  0.        ]",-0.137480990299,[ 0.12127826 -0.46014729],[-0.49554892  0.0232581 ],"[[  0.32598744   2.24855165  -0.1299755    0.05242459]
 [ -5.92693237  24.20042292   0.           0.        ]]"
9,[-0.68014181 -0.3329314 ],-0.909922,"[ 0.88936444 -1.24193262  0.17844494  0.76734131 -1.13417522  0.45413238
 -0.16539481  3.75397996  0.38836203 -0.27005215  0.        ]",-0.121292932429,[ 0.03701037 -0.09926036],[ 0.26430868  1.40468027],"[[  0.18895022   2.72867593  -0.1299755    0.05242459]
 [ -7.77080158  23.81327865   0.           0.        ]]"
