timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.25221056 -0.08028776],-1.48324,"[ 0.9735692   1.3960598  -0.07901322 -0.22230003 -0.74574452  0.67969095
  0.51010956 -0.26055534  1.91115778 -0.82862606  0.        ]",-0.307142539239,[ 1.80464578  1.88020349],[ 2.60066498  1.61221478],"[[ 0.02239896 -0.03790898 -0.08729885  0.07781701]
 [ 0.00225662  0.00094468  0.          0.        ]]"
1,[-0.25221056 -0.08028776],-1.55626,"[ 0.97105497  1.39690127 -0.01823958 -0.14142733 -0.7457435   0.67969008
  0.80939922  0.32573574  1.90800205 -0.7082274   0.        ]",-0.303825531788,[ 1.19538403  1.5867672 ],[ 0.06994554  0.80164463],"[[  6.21187005e-02   1.82212869e-03  -8.72988486e-02   7.78170141e-02]
 [  3.95655625e+00   3.95898028e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.25221056 -0.08028776],-1.34453,"[ 0.95860799  1.3895049   0.10529489  0.08254011 -0.74574249  0.67968922
  0.82432806  0.78429459  1.87334789 -0.43496663  0.        ]",-0.294887242445,[ 0.77066582  1.23985529],[-0.62502025  1.76119025],"[[ 0.14322885  0.11206214 -0.08729885  0.07781701]
 [ 4.15381541  7.05470238  0.          0.        ]]"
3,[-0.25221056 -0.08028776],-1.22292,"[ 0.94389401  1.347164    0.19194251  0.43996237 -0.74574148  0.67968835
  0.63086731  1.35026871  1.78635663 -0.15184286  0.        ]",-0.282299246335,[ 0.74126309  0.87774169],[ 1.07564047  0.49101865],"[[  0.20065942   0.29149251  -0.08729885   0.07781701]
 [  1.59777898  10.87559479   0.           0.        ]]"
4,[-0.25221056 -0.08028776],-0.968915,"[ 0.91889067  1.23732822  0.29812284  0.87766716 -0.74574047  0.67968748
  0.9278766   1.60614402  1.60493268  0.16800131  0.        ]",-0.261877440134,[-0.22723734  0.41300023],[-0.45078538  2.32099841],"[[  0.27198626   0.52633629  -0.08729885   0.07781701]
 [  5.52194981  12.60303445   0.           0.        ]]"
5,[-0.25221056 -0.08028776],-0.950483,"[ 0.87612687  1.02601144  0.4311181   1.33735877 -0.74573946  0.67968662
  0.78459919  2.15578188  1.29238185  0.46738649  0.        ]",-0.230548249985,[-0.48643345 -0.02481312],[-0.13962244 -0.19898373],"[[  0.36343126   0.81562739  -0.08729885   0.07781701]
 [  3.62895249  16.31369842   0.           0.        ]]"
6,[-0.25221056 -0.08028776],-0.857051,"[ 0.83776342  0.72015055  0.52480479  1.69686238 -0.74573845  0.67968575
  0.73747159  1.99124527  0.93165653  0.60434342  0.        ]",-0.193942591194,[-0.72469449 -0.0533852 ],[-1.30344557  0.03892962],"[[  0.42976326   1.13075712  -0.08729885   0.07781701]
 [  3.0063059   15.20297024   0.           0.        ]]"
7,[-0.25221056 -0.08028776],-0.786125,"[ 0.82511701  0.37947948  0.55229804  1.87161103 -0.74573744  0.67968489
  0.43354866  1.96962274  0.63464901  0.57102002  0.        ]",-0.159875354439,[-0.37786642  0.13048828],[-0.82687691  0.34768318],"[[  0.44960235   1.43335288  -0.08729885   0.07781701]
 [ -1.00918035  15.05705274   0.           0.        ]]"
8,[-0.25221056 -0.08028776],-0.643675,"[ 0.85758911  0.01324004  0.47855999  1.85987589 -0.74573642  0.67968402
  0.18741349  2.12945385  0.43921986  0.41013018  0.        ]",-0.131371847277,[ 0.02541432  0.41188449],[-0.43357633  0.05127204],"[[  0.39679173   1.74532136  -0.08729885   0.07781701]
 [ -4.26116411  16.13614711   0.           0.        ]]"
9,[-0.25221056 -0.08028776],-0.509426,"[ 0.90915757 -0.34320267  0.3322526   1.64537423 -0.74573541  0.67968315
  0.06393433  2.11220377  0.31203957  0.17534107  0.        ]",-0.108568967088,[ 0.34000653  0.79982698],[-0.18810245 -1.16750978],"[[  0.29520063   2.06687682  -0.08729885   0.07781701]
 [ -5.89259294  16.01975878   0.           0.        ]]"
10,[-0.25221056 -0.08028776],-0.369314,"[ 0.95207708 -0.6057614   0.14737548  1.3114134  -0.7457344   0.67968229
  0.01642266  1.4786927   0.24537435 -0.06104314  0.        ]",-0.0967777799686,[ 0.38211185  1.2885375 ],[ 1.83127026  2.73686411],"[[  0.1710515    2.34436098  -0.08729885   0.07781701]
 [ -6.52032506  11.74290663   0.           0.        ]]"
11,[-0.25221056 -0.08028776],-0.272551,"[ 0.96893873 -0.80222432  0.01160764  0.87525159 -0.74573339  0.67968142
  0.32584653  2.03074872  0.16972802 -0.30894276  0.        ]",-0.0904377987178,[ 0.16129112  1.25934386],[-0.4751961   2.78115953],"[[  0.08166142   2.61661324  -0.08729885   0.07781701]
 [ -2.43216281  15.46994255   0.           0.        ]]"
12,[-0.25221056 -0.08028776],-0.625556,"[ 0.97376706 -0.94216456 -0.09091733  0.21718724 -0.74573238  0.67968056
  0.18712104  2.57186462  0.096379   -0.64921224  0.        ]",-0.0980339844484,[ 0.43452072  1.35192037],[ 0.4787331   1.51170478],"[[  1.46288319e-02   2.96266635e+00  -8.72988486e-02   7.78170141e-02]
 [ -4.26502267e+00   1.91231847e+01   0.00000000e+00   0.00000000e+00]]"
13,[-0.25221056 -0.08028776],-0.668467,"[ 0.97199266 -0.96098183 -0.19111384 -0.14094324 -0.74573137  0.67967969
  0.33691341 -0.15787367  0.08397221 -0.83605541  0.        ]",-0.109844875759,[-0.18606113  1.47945142],[-1.02098858  1.40472568],"[[-0.05081561  3.13952277 -0.08729885  0.07781701]
 [-2.28594059  0.69436032  0.          0.        ]]"
14,[-0.25221056 -0.08028776],-0.659094,"[ 0.96013589 -0.96034403 -0.32067695 -0.07814852 -0.74573036  0.67967882
  0.04065576 -0.62839163  0.08916575 -0.78909847  0.        ]",-0.106837575124,[-0.20971178  1.50099611],[-0.41906938  2.1541695 ],"[[-0.13580741  3.10867397 -0.08729885  0.07781701]
 [-6.20013475 -2.48217099  0.          0.        ]]"
15,[-0.25221056 -0.08028776],-0.719507,"[ 0.91756377 -0.95731637 -0.52953932  0.01524943 -0.74572935  0.67967796
 -0.07563492 -0.54538195  0.1094742  -0.73005897  0.        ]",-0.104544206793,[-0.252271  1.494524],[ 0.75369826  2.54565351],"[[-0.27522588  3.06272391 -0.08729885  0.07781701]
 [-7.73658189 -1.92176661  0.          0.        ]]"
16,[-0.25221056 -0.08028776],-0.714336,"[ 0.85659788 -0.95404359 -0.70758575  0.07536405 -0.74572833  0.67967709
  0.16182281 -0.42054112  0.13403818 -0.69512731  0.        ]",-0.104566874854,[-0.24449     1.49393368],[-0.24290198 -0.53850007],"[[-0.39847974  3.03306625 -0.08729885  0.07781701]
 [-4.59926291 -1.07895429  0.          0.        ]]"
17,[-0.25221056 -0.08028776],-0.570981,"[ 0.79117724 -0.94751236 -0.84650657  0.16167882 -0.74572732  0.67967623
  0.09591738 -0.73321878  0.16937296 -0.65599689  0.        ]",-0.105624299354,[-0.26415396  1.51024771],[-0.45205685  2.84374889],"[[-0.49920154  2.99030753 -0.08729885  0.07781701]
 [-5.47001068 -3.18988338  0.          0.        ]]"
18,[-0.25221056 -0.08028776],-0.623989,"[ 0.69043026 -0.94302686 -1.01000466  0.2087622  -0.74572631  0.67967536
 -0.03134123 -0.1373701   0.20416122 -0.64046918  0.        ]",-0.108243681606,[-0.28326097  1.49979901],[-0.84917937  0.44957098],"[[-0.62547124  2.96687035 -0.08729885  0.07781701]
 [-7.15136257  0.83275635  0.          0.        ]]"
19,[-0.25221056 -0.08028776],-0.530033,"[ 0.51887624 -0.94937848 -1.21284242  0.13969967 -0.7457253   0.67967449
 -0.27509829  0.03852365  0.20743412 -0.67138658  0.        ]",-0.110337574964,[-0.34387499  1.49716187],[-2.08564119  1.18932966],"[[ -0.80081091   3.00121868  -0.08729885   0.07781701]
 [-10.37190206   2.02023383   0.           0.        ]]"
20,[-0.25221056 -0.08028776],-0.615641,"[ 0.22684854 -0.95179978 -1.43868436  0.10833032 -0.74572429  0.67967363
 -0.55923645 -0.25271844  0.22690603 -0.69391314  0.        ]",-0.113604437962,[-0.39004862  1.50293207],[-0.23842247  1.43261985],"[[ -1.04591491   3.01676286  -0.08729885   0.07781701]
 [-14.12596164   0.05402797   0.           0.        ]]"
21,[-0.25221056 -0.08028776],-0.507824,"[-0.17385886 -0.95135429 -1.60250659  0.11436657 -0.74572328  0.67967276
 -0.60951937 -0.29535091  0.26263131 -0.71873401  0.        ]",-0.118635407505,[-0.40441924  1.49418306],[-1.11577938  2.47197105],"[[ -1.33509984   3.01377419  -0.08729885   0.07781701]
 [-14.79031196  -0.23378971   0.           0.        ]]"
22,[-0.25221056 -0.08028776],-0.635651,"[-0.66842043 -0.95069481 -1.63766134  0.12305875 -0.74572227  0.6796719
 -0.88702904 -0.2873046   0.29425593 -0.76164076  0.        ]",-0.124322746954,[-0.48826781  1.49824905],[ 0.64184857  0.91496112],"[[ -1.66769317   3.0094685   -0.08729885   0.07781701]
 [-18.45680109  -0.17947021   0.           0.        ]]"
23,[-0.25221056 -0.08028776],-0.401444,"[-1.15713192 -0.95024491 -1.50099992  0.12882138 -0.74572126  0.67967103
 -0.66702818 -0.27652817  0.31024834 -0.81575294  0.        ]",-0.129185807442,[-0.53052568  1.47145772],[-1.81723107  3.27224145],"[[ -2.00766582   3.0066126   -0.08729885   0.07781701]
 [-15.55015096  -0.10671937   0.           0.        ]]"
24,[-0.25221056 -0.08028776],-0.586632,"[-1.58146868 -0.95000801 -1.19722395  0.13179722 -0.74572024  0.67967017
 -0.94339944 -0.26783804  0.30786666 -0.87368072  0.        ]",-0.132642995779,[-0.6589005   1.44345164],[-0.50445657  0.53938628],"[[ -2.355305     3.00513735  -0.08729885   0.07781701]
 [-19.20159914  -0.04805334   0.           0.        ]]"
