timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.70525134 -0.34575093],-3.14643,"[ 0.90773062  1.01581787  0.04809902  0.08080255 -1.19067204  1.29277288
  0.39478335 -0.18864247  2.7929852  -1.79670694  0.        ]",-0.366625052938,[ 3.90137768  5.73840666],[ 3.78493353  5.26894022],"[[ 0.09959501  0.05001749 -0.13730097  0.14877579]
 [-0.00471689  0.00443276  0.          0.        ]]"
1,[-0.70525134 -0.34575093],-3.07953,"[ 0.90048332  1.01253041  0.10958656  0.15792627 -1.19067129  1.29277198
  0.67383337  0.46859588  2.77027905 -1.6267735   0.        ]",-0.360629521009,[ 2.92149854  4.74247503],[ 2.92584926  5.05257769],"[[ 0.13917672  0.08981767 -0.13730097  0.14877579]
 [ 3.94973109  3.96239871  0.          0.        ]]"
2,[-0.70525134 -0.34575093],-2.93921,"[ 0.86483274  0.99181567  0.29032786  0.38482331 -1.19067053  1.29277108
  0.9473722   1.1128244   2.65072022 -1.13847424  0.        ]",-0.340479058687,[ 1.98190904  3.66543055],[ 2.25039967  3.06898983],"[[ 0.25706356  0.20799116 -0.13730097  0.14877579]
 [ 7.82608203  7.84202013  0.          0.        ]]"
3,[-0.70525134 -0.34575093],-2.337,"[ 0.76115647  0.92259163  0.57551189  0.74551909 -1.19066978  1.29277018
  1.21553041  1.74428979  2.29780751 -0.43314101  0.        ]",-0.300301372,[ 0.58355474  2.16801548],[ 0.83167349  2.5504354 ],"[[  0.45171162   0.40298614  -0.13730097   0.14877579]
 [ 11.6261879   11.64478804   0.           0.        ]]"
4,[-0.70525134 -0.34575093],-1.92482,"[ 0.53891215  0.75930863  0.91827325  1.19502462 -1.19066903  1.29276928
  1.43146928  2.36326443  1.58134762  0.20723681  0.        ]",-0.234123940194,[-1.21882832 -0.30009151],[-1.89370761  0.20423952],"[[  0.71493584   0.67328216  -0.13730097   0.14877579]
 [ 14.68629424  15.37235051   0.           0.        ]]"
5,[-0.70525134 -0.34575093],-1.54235,"[ 0.25205133  0.48789158  1.1797114   1.60328616 -1.19066828  1.29276837
  1.13190747  2.44715251  0.72677488  0.35201617  0.        ]",-0.157321752754,[-1.24093711 -2.29030418],[-1.31612713 -2.35233647],"[[  0.9660695    0.9857982   -0.13730097   0.14877579]
 [ 10.44118393  15.87756188   0.           0.        ]]"
6,[-0.70525134 -0.34575093],-0.795797,"[ 0.02955621  0.19607807  1.30972625  1.83353197 -1.19066753  1.29276747
  0.83830428  1.73758315  0.1445081   0.09387607  0.        ]",-0.100423308577,[-0.78611183 -2.73340034],[-0.36433377 -2.65323725],"[[  1.13315066   1.26047595  -0.13730097   0.14877579]
 [  6.28050917  11.60445211   0.           0.        ]]"
7,[-0.70525134 -0.34575093],-0.681822,"[-0.12711916 -0.02309615  1.37391417  1.91228735 -1.19066678  1.29276657
  0.72791826  1.04196192 -0.16376296 -0.21975103  0.        ]",-0.070638873907,[-0.68858254 -2.77660656],[-0.43778806 -2.64792046],"[[ 1.24306744  1.45053416 -0.13730097  0.14877579]
 [ 4.71622217  7.41533     0.          0.        ]]"
8,[-0.70525134 -0.34575093],-0.656253,"[-0.23908385 -0.14938052  1.40788456  1.92614824 -1.19066603  1.29276567
  0.59914911  0.36012349 -0.31740142 -0.44654492  0.        ]",-0.0606287498105,[-0.63654292 -2.40301418],[-1.75438465 -0.98522702],"[[ 1.31908414  1.55764267 -0.13730097  0.14877579]
 [ 2.89142507  3.30920696  0.          0.        ]]"
9,[-0.70525134 -0.34575093],-0.749299,"[-0.2652772  -0.1805816   1.41449046  1.92614368 -1.19066528  1.29276477
  0.31588856 -0.2984362  -0.34820478 -0.50460606  0.        ]",-0.0598205061796,[-0.26675212 -1.3721441 ],[-0.39174995 -1.23078368],"[[ 1.33663817  1.58403528 -0.13730097  0.14877579]
 [-1.12268554 -0.65672861  0.          0.        ]]"
10,[-0.70525134 -0.34575093],-0.553045,"[-0.20905152 -0.11825602  1.39969128  1.92479698 -1.19066452  1.29276387
  0.20810557 -0.95374143 -0.28078014 -0.38689862  0.        ]",-0.0623364015865,[ 0.04808539 -0.06745845],[-1.08039062  0.43907994],"[[ 1.29885913  1.53130583 -0.13730097  0.14877579]
 [-2.6500873  -4.60306675  0.          0.        ]]"
11,[-0.70525134 -0.34575093],-0.486026,"[-0.0744898  -0.03140321  1.35460405  1.91387858 -1.19066377  1.29276297
 -0.06746682 -0.64980488 -0.11152678 -0.197265    0.        ]",-0.0753589429935,[ 0.96024942  0.67797661],[ 0.83820959  1.47964987],"[[ 1.20667554  1.45760913 -0.13730097  0.14877579]
 [-6.55524787 -2.77272193  0.          0.        ]]"
