timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.50270814 -0.18306412],-1.48704,"[ 0.92145729  1.07642564 -0.2430169   0.06204036 -0.12285034 -1.51962234
  0.42126218 -0.20397595  1.41152092  1.84757014  0.        ]",-0.276039549814,[-3.40446234 -1.67975199],[-3.17615532 -2.12901691],"[[-0.0923783   0.03718014 -0.01487283 -0.17621824]
 [-0.00145789 -0.001559    0.          0.        ]]"
1,[-0.50270814 -0.18306412],-1.34136,"[ 0.91454479  1.07722489 -0.30392512 -0.01657962 -0.1228503  -1.51962056
  0.13315564 -0.84614581  1.39867093  1.69165266  0.        ]",-0.267808183842,[-2.53821301 -1.66279614],[-2.72812425 -0.97698871],"[[ -1.32082226e-01  -2.56313866e-03  -1.48728329e-02  -1.76218243e-01]
 [ -3.95577333e+00  -3.95958241e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.50270814 -0.18306412],-1.16001,"[ 0.87972414  1.06889528 -0.4826924  -0.24791516 -0.12285025 -1.51961879
 -0.14925976 -1.46082134  1.31097682  1.24039319  0.        ]",-0.241691435675,[-1.11482775 -1.48736548],[-0.89060081 -1.74270238],"[[-0.25008856 -0.11976672 -0.01487283 -0.17621824]
 [-7.83197694 -7.74815076  0.          0.        ]]"
3,[-0.50270814 -0.18306412],-0.834194,"[ 0.7796811   1.02074559 -0.75890842 -0.62057502 -0.12285021 -1.51961701
 -0.39457835 -2.07813013  1.02040117  0.58176597  0.        ]",-0.19450959919,[ 0.87024164 -0.22727111],[ 0.9080672   0.22217314],"[[ -0.44050973  -0.31290482  -0.01487283  -0.17621824]
 [-11.1990204  -11.55296473   0.           0.        ]]"
4,[-0.50270814 -0.18306412],-0.554055,"[ 0.63309876  0.91595898 -1.00546103 -1.01663806 -0.12285017 -1.51961524
 -0.11677606 -1.89849175  0.55933568  0.06939759  0.        ]",-0.140917719536,[ 1.18919551  0.77355766],[ 0.90443472  1.79769924],"[[ -0.62623455  -0.53285545  -0.01487283  -0.17621824]
 [ -7.38613639 -10.44577921   0.           0.        ]]"
5,[-0.50270814 -0.18306412],-0.411664,"[ 0.52507446  0.8037025  -1.13774432 -1.28614087 -0.12285012 -1.51961346
  0.15443204 -1.22271198  0.19315919 -0.13750628  0.        ]",-0.103661497716,[ 0.85024071  0.80737597],[ 0.09862543  1.11660649],"[[-0.73661059 -0.69998046 -0.01487283 -0.17621824]
 [-3.6637586  -6.28060058  0.          0.        ]]"
6,[-0.50270814 -0.18306412],-0.325073,"[ 0.45072907  0.7371702  -1.21374695 -1.40951121 -0.12285008 -1.51961169
  0.18803327 -0.56013431 -0.02499456 -0.21018005  0.        ]",-0.082273444921,[ 0.71533382  0.65921366],[-0.02034277  0.84399236],"[[-0.80525903 -0.78461825 -0.01487283 -0.17621824]
 [-3.20257524 -2.19678769  0.          0.        ]]"
7,[-0.50270814 -0.18306412],-0.273474,"[ 0.37656125  0.72893578 -1.28012045 -1.4233985  -0.12285003 -1.51960991
  0.18670453 -0.01087207 -0.15548021 -0.25756521  0.        ]",-0.0698237655934,[ 0.64373124  0.5687145 ],[-0.51778368  0.81790827],"[[-0.86949368 -0.79458726 -0.01487283 -0.17621824]
 [-3.22081155  1.18860344  0.          0.        ]]"
8,[-0.50270814 -0.18306412],-0.31848,"[ 0.27294681  0.77414444 -1.35984121 -1.34354463 -0.12284999 -1.51960814
  0.04201924  0.51086675 -0.25405711 -0.31714943  0.        ]",-0.0611395030309,[ 0.81729424  0.40578046],[ 0.72868418  0.89628496],"[[-0.95383446 -0.73855061 -0.01487283 -0.17621824]
 [-5.20663927  4.40435357  0.          0.        ]]"
9,[-0.50270814 -0.18306412],-0.496996,"[ 0.17649687  0.86359593 -1.42258005 -1.15428126 -0.12284995 -1.51960636
  0.25948148  1.07235503 -0.26300446 -0.3737074   0.        ]",-0.0615457146541,[ 0.04147983 -0.42203733],[-0.25979439 -1.63974077],"[[-1.02802035 -0.61574054 -0.01487283 -0.17621824]
 [-2.22193609  7.86510304  0.          0.        ]]"
10,[-0.50270814 -0.18306412],-0.343934,"[ 0.10307638  0.93497981 -1.46390613 -0.9596257  -0.1228499  -1.51960459
  0.18790637  0.40472768 -0.24213721 -0.41025113  0.        ]",-0.0644660891315,[ 0.61863971  0.11274022],[-0.1676766   0.75660704],"[[-1.08231579 -0.49972499 -0.01487283 -0.17621824]
 [-3.20431405  3.75016904  0.          0.        ]]"
11,[-0.50270814 -0.18306412],-0.465409,"[ 0.005113    0.98747021 -1.5113134  -0.77363181 -0.12284986 -1.51960281
  0.14411759  0.87878249 -0.26782732 -0.4478661   0.        ]",-0.0632312358512,[ 0.48114517 -0.3654193 ],[ 0.20048927 -0.04590681],"[[-1.15243214 -0.39540574 -0.01487283 -0.17621824]
 [-3.80532038  6.67201823  0.          0.        ]]"
12,[-0.50270814 -0.18306412],-0.421545,"[-0.09197551  1.03658184 -1.55034726 -0.52994462 -0.12284981 -1.51960104
  0.20739697  0.82780875 -0.26114177 -0.47442228  0.        ]",-0.0647166395517,[ 0.37236634 -0.54582202],[-0.26148547  0.63750961],"[[-1.21982439 -0.26511757 -0.01487283 -0.17621824]
 [-2.93680137  6.35784367  0.          0.        ]]"
13,[-0.50270814 -0.18306412],-0.603353,"[-0.19320529  1.06968549 -1.58329439 -0.23636458 -0.12284977 -1.51959927
  0.13619553  1.21699893 -0.23581299 -0.4865203   0.        ]",-0.0674040674855,[ 0.2661095  -1.09678102],[-1.21849881 -1.5790445 ],"[[-1.28836546 -0.11389287 -0.01487283 -0.17621824]
 [-3.91404967  8.75663083  0.          0.        ]]"
14,[-0.50270814 -0.18306412],-0.837234,"[-0.37071586  1.07699315 -1.62342697  0.02764942 -0.12284973 -1.51959749
 -0.14626893  0.54669258 -0.3330518  -0.5146427   0.        ]",-0.0599320197855,[ 1.37457013 -0.08446172],[ 2.06593318 -2.17056599],"[[-1.40554412  0.01978768 -0.01487283 -0.17621824]
 [-7.79091098  4.62518659  0.          0.        ]]"
15,[-0.50270814 -0.18306412],-0.751934,"[-0.54767688  1.0742373  -1.64247439  0.13010468 -0.12284968 -1.51959572
  0.15329443 -0.11084698 -0.51697043 -0.54290668  0.        ]",-0.0468050825809,[ 1.20564246  0.73618793],[ 0.99811264 -0.40491884],"[[-1.52010995  0.07162871 -0.01487283 -0.17621824]
 [-3.67936649  0.57242991  0.          0.        ]]"
16,[-0.50270814 -0.18306412],-0.828682,"[-0.59930915  1.07462017 -1.64421992  0.12069444 -0.12284964 -1.51959394
  0.44632032 -0.37306787 -0.59252829 -0.54962202  0.        ]",-0.0422332389968,[ 0.73983872  0.96591592],[ 2.43675477  0.61489003],"[[-1.55334518  0.06686135 -0.01487283 -0.17621824]
 [ 0.34245074 -1.04377343  0.          0.        ]]"
17,[-0.50270814 -0.18306412],-0.495959,"[-0.52714888  1.07432019 -1.64130066  0.12808627 -0.12284959 -1.51959217
  0.73397943  0.02505635 -0.49021153 -0.53985563  0.        ]",-0.0485623081739,[-0.27625069  0.06523621],[-0.0280928   2.20346676],"[[-1.50688316  0.07060606 -0.01487283 -0.17621824]
 [ 4.29060995  1.41007051  0.          0.        ]]"
18,[-0.50270814 -0.18306412],-0.695662,"[-0.39759922  1.06611809 -1.62763145  0.26118531 -0.12284955 -1.51959039
  0.71958949  0.66296187 -0.24155371 -0.48606709  0.        ]",-0.0668729530178,[-0.89949894 -1.18764889],[-1.05633958 -1.85709684],"[[-1.42305264  0.13825592 -0.01487283 -0.17621824]
 [ 4.09311177  5.34181033  0.          0.        ]]"
19,[-0.50270814 -0.18306412],-0.585498,"[-0.33419504  1.05302136 -1.61692191  0.38996261 -0.12284951 -1.51958862
  0.42558185  0.00363025 -0.08778789 -0.42891989  0.        ]",-0.0794321034855,[ 0.07648742 -0.37918285],[-0.2502373  -0.20887758],"[[-1.38167743  0.20431877 -0.01487283 -0.17621824]
 [ 0.05782744  1.27801337  0.          0.        ]]"
20,[-0.50270814 -0.18306412],-0.560106,"[-0.34761714  1.04884087 -1.61941069  0.42286294 -0.12284946 -1.51958684
  0.35339751 -0.13460138 -0.08811945 -0.42660342  0.        ]",-0.0793451761883,[ 0.34181646 -0.14502248],[ 0.24060393  0.41610176],"[[-1.39046121  0.22133074 -0.01487283 -0.17621824]
 [-0.93290831  0.4260214   0.          0.        ]]"
21,[-0.50270814 -0.18306412],-0.591157,"[-0.36128401  1.04211273 -1.62182068  0.47090981 -0.12284942 -1.51958507
  0.42404445  0.13128398 -0.08068661 -0.4198756   0.        ]",-0.079890838481,[-0.04575071 -0.5837481 ],[-0.07633155 -0.11994537],"[[-1.39939074  0.24629363 -0.01487283 -0.17621824]
 [ 0.03673042  2.06480757  0.          0.        ]]"
