timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.51927668 -0.19286464],-0.964975,"[ 0.92644577  1.06370945 -0.14586393 -0.20144685  1.07653696 -0.88607009
  0.41861491 -0.20238678  0.01257169  0.93989982  0.        ]",-0.121828793005,[-1.7440263  -1.75735712],[-2.08644623 -2.92542645],"[[-0.02906829 -0.09577512  0.12317115 -0.10296445]
 [ 0.00173341 -0.00204075  0.          0.        ]]"
1,[-0.51927668 -0.19286464],-0.792427,"[ 0.92343885  1.05836598 -0.20706731 -0.2794689   1.07653617 -0.88606955
  0.13196271 -0.84639843 -0.00394748  0.78302365  0.        ]",-0.112041503852,[-0.40840998 -0.80808675],[-0.30498312  0.44600567],"[[-0.0687092  -0.13552796  0.12317115 -0.10296445]
 [-3.95266877 -3.9600564   0.          0.        ]]"
2,[-0.51927668 -0.19286464],-0.691136,"[ 0.90750145  1.04669496 -0.34583475 -0.39773094  1.07653538 -0.88606901
  0.05011948 -0.5462212  -0.06107032  0.47171522  0.        ]",-0.0926273294762,[ 0.49969509 -0.46663058],[ 0.54273543  0.60447868],"[[-0.15909057 -0.19621911  0.12317115 -0.10296445]
 [-5.08170568 -2.11520749  0.          0.        ]]"
3,[-0.51927668 -0.19286464],-0.622252,"[ 0.88328417  1.04245207 -0.46566935 -0.43231632  1.07653458 -0.88606847
  0.21297339 -0.15009874 -0.11960518  0.25251118  0.        ]",-0.0793743726885,[ 0.38394132 -0.46910882],[ 0.45846814  0.43403754],"[[-0.23818407 -0.21409697  0.12317115 -0.10296445]
 [-2.83511627  0.31930896  0.          0.        ]]"
4,[-0.51927668 -0.19286464],-0.59499,"[ 0.86830515  1.04796513 -0.5224022  -0.38671394  1.07653379 -0.88606794
  0.34846216  0.12839325 -0.13657128  0.18899623  0.        ]",-0.0759427942402,[-0.11544707 -0.9112519 ],[-1.09444966 -0.08337541],"[[-0.27613332 -0.19053801  0.12317115 -0.10296445]
 [-0.96603178  2.03088392  0.          0.        ]]"
5,[-0.51927668 -0.19286464],-0.593902,"[ 0.84084915  1.05532688 -0.60910494 -0.31484639  1.076533   -0.8860674
  0.06309656  0.06838243 -0.16582356  0.09234479  0.        ]",-0.0708518451092,[ 1.20911658 -0.42318815],[ 0.75440331  0.36156357],"[[-0.33495155 -0.15362079  0.12317115 -0.10296445]
 [-4.90268039  1.66206572  0.          0.        ]]"
6,[-0.51927668 -0.19286464],-0.679157,"[ 0.80331705  1.06246132 -0.70591406 -0.22224967  1.07653221 -0.88606686
  0.2864205   0.29578006 -0.20110951 -0.00988312  0.        ]",-0.0657445999841,[ 0.51391518 -0.87791681],[ 0.48869192 -1.73294652],"[[-0.40209479 -0.10635735  0.12317115 -0.10296445]
 [-1.82190247  3.05962101  0.          0.        ]]"
7,[-0.51927668 -0.19286464],-0.605769,"[ 0.79299744  1.0647866  -0.72953535 -0.18124156  1.07653142 -0.88606632
  0.42928267 -0.35846886 -0.20558805 -0.02389427  0.        ]",-0.065142857872,[ 0.43296584  0.0515565 ],[-0.7599378  -0.69995362],"[[-0.41875916 -0.0855082   0.12317115 -0.10296445]
 [ 0.14889748 -0.96130275  0.          0.        ]]"
8,[-0.51927668 -0.19286464],-0.640053,"[ 0.7753071   1.05885664 -0.76771747 -0.27322344  1.07653063 -0.88606578
  0.21122553 -0.80614077 -0.25986839 -0.14179374  0.        ]",-0.0591642896857,[ 1.62086213  1.04263902],[ 1.48508104  0.94226116],"[[-0.44596246 -0.13233922  0.12317115 -0.10296445]
 [-2.85922007 -3.71263399  0.          0.        ]]"
9,[-0.51927668 -0.19286464],-0.607139,"[ 0.76376571  1.0525571  -0.79124805 -0.34374214  1.07652984 -0.88606524
  0.50197974 -0.18736234 -0.30124792 -0.22079436  0.        ]",-0.0554943144661,[ 0.44161448  0.1589655 ],[ 0.23038174  1.23344128],"[[-0.46290359 -0.16843597  0.12317115 -0.10296445]
 [ 1.15176317  0.09029019  0.          0.        ]]"
10,[-0.51927668 -0.19286464],-0.592509,"[ 0.78518579  1.05967052 -0.74673    -0.26261181  1.07652905 -0.8860647
  0.56628168  0.45656071 -0.24112856 -0.10129328  0.        ]",-0.0610761554503,[-0.45018148 -1.29521132],[-0.85405112 -0.47040637],"[[-0.43096826 -0.12692369  0.12317115 -0.10296445]
 [ 2.03881737  4.04774992  0.          0.        ]]"
11,[-0.51927668 -0.19286464],-0.642223,"[ 0.78935788  1.06654543 -0.73761269 -0.14171462  1.07652825 -0.88606417
  0.31850409  0.14066817 -0.20030432 -0.01307626  0.        ]",-0.0657832365942,[ 0.51967919 -0.67888939],[ 0.41160477 -0.89239331],"[[-0.42448685 -0.06544765  0.12317115 -0.10296445]
 [-1.37929331  2.1063206   0.          0.        ]]"
12,[-0.51927668 -0.19286464],-0.694576,"[ 0.78226621  1.06699797 -0.75301505 -0.12939104  1.07652746 -0.88606363
  0.4386138  -0.44116336 -0.20746522 -0.03125844  0.        ]",-0.0648797149821,[ 0.4747484   0.16370296],[ 0.28308244 -1.81413646],"[[-0.43544824 -0.05919895  0.12317115 -0.10296445]
 [ 0.27763205 -1.46953139  0.          0.        ]]"
13,[-0.51927668 -0.19286464],-0.58899,"[ 0.79303239  1.0595044  -0.72944895 -0.26477977  1.07652667 -0.88606309
  0.51950238 -1.08076888 -0.22940613 -0.07425478  0.        ]",-0.0623668594455,[ 0.55738342  1.09228027],[ 0.35534164  0.94024308],"[[-0.41869971 -0.12802986  0.12317115 -0.10296445]
 [ 1.39349912 -5.4004565   0.          0.        ]]"
14,[-0.51927668 -0.19286464],-0.537846,"[ 0.81809409  1.0463671  -0.67004919 -0.40044044  1.07652588 -0.88606255
  0.61929593 -0.45768718 -0.22960357 -0.05878031  0.        ]",-0.0624615206535,[-0.20563814  0.17383543],[-0.27087233  1.464568  ],"[[-0.37701736 -0.19761774  0.12317115 -0.10296445]
 [ 2.7701623  -1.5710902   0.          0.        ]]"
15,[-0.51927668 -0.19286464],-0.57388,"[ 0.84187294  1.04829569 -0.60614911 -0.38371943  1.07652509 -0.88606201
  0.53753668  0.19171498 -0.18324237  0.05460427  0.        ]",-0.0684562622926,[-0.55166554 -0.99034631],[-0.62126304 -0.0155678 ],"[[-0.3329304  -0.18899522  0.12317115 -0.10296445]
 [ 1.64229105  2.42003833  0.          0.        ]]"
16,[-0.51927668 -0.19286464],-0.692853,"[ 0.84581469  1.05736391 -0.59464708 -0.29151494  1.0765243  -0.88606147
  0.35702975  0.17404528 -0.1513387   0.13060913  0.        ]",-0.0730703825962,[-0.0158827  -0.94352448],[-0.29711458 -2.13484328],"[[-0.32506855 -0.14168399  0.12317115 -0.10296445]
 [-0.84781176  2.31144341  0.          0.        ]]"
17,[-0.51927668 -0.19286464],-0.648142,"[ 0.83105747  1.05833655 -0.63628582 -0.27968174  1.07652351 -0.88606093
  0.27315611 -0.47759818 -0.17261001  0.06953636  0.        ]",-0.0697499613204,[ 0.81951869  0.20156452],[ 0.90423345 -0.69180063],"[[-0.35363366 -0.1356376   0.12317115 -0.10296445]
 [-2.00485241 -1.69345794  0.          0.        ]]"
