timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.87460196 -0.44582057],-2.92002,"[ 0.9019088   0.98704008 -0.24293468 -0.11105601 -1.20617792  0.14563546
  0.36929008 -0.1794476   2.94299001 -0.68972046  0.        ]",-0.348813992373,[ 1.57891846  5.34302759],[ 1.75573925  5.3062245 ],"[[-0.07774472 -0.0413821  -0.13787553  0.01664644]
 [ 0.00331123  0.00218623  0.          0.        ]]"
1,[-0.87460196 -0.44582057],-2.92475,"[ 0.90542109  0.98806945 -0.18024998 -0.03572202 -1.20617731  0.14563543
  0.64573551  0.48820616  2.95335994 -0.50359475  0.        ]",-0.34860069827,[ 0.64010084  5.00770426],[ 0.18657424  4.95315691],"[[ -3.80040954e-02  -1.62640188e-03  -1.37875535e-01   1.66464442e-02]
 [  3.95759001e+00   3.96019742e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.87460196 -0.44582057],-2.53664,"[ 0.90478217  0.97990238 -0.04478956  0.18771612 -1.20617671  0.1456354
  0.69175793  1.14285624  2.93721318 -0.04957246  0.        ]",-0.346335053312,[-0.08245486  4.90778732],[ 0.10551162  5.89090803],"[[ 0.04775253  0.11651614 -0.13787553  0.01664644]
 [ 4.6158976   7.84112164  0.          0.        ]]"
3,[-0.87460196 -0.44582057],-2.38251,"[ 0.89085366  0.93009125  0.10548418  0.54831562 -1.2061761   0.14563537
  0.71446584  1.78456387  2.81788104  0.53548772  0.        ]",-0.33879948261,[-0.95474267  4.51135969],[-0.89044415  5.01635791],"[[  0.14332891   0.31150743  -0.13787553   0.01664644]
 [  4.94071469  11.64532596   0.           0.        ]]"
4,[-0.87460196 -0.44582057],-2.29683,"[ 0.87427207  0.78983884  0.20269352  1.00905081 -1.2061755   0.14563534
  0.4613029   2.4138102   2.56719897  1.06094122  0.        ]",-0.323858241059,[-1.22078609  4.2245059 ],[-1.75258397  4.93950636],"[[  0.20580977   0.58184185  -0.13787553   0.01664644]
 [  1.31947432  15.37566937   0.           0.        ]]"
5,[-0.87460196 -0.44582057],-2.42821,"[ 0.87837236  0.50739665  0.18167231  1.48232266 -1.20617489  0.14563531
  0.1828596   3.03059448  2.23842103  1.34932906  0.        ]",-0.301676429076,[-1.2824409  3.8011241],[-1.03811882  3.5200551 ],"[[  1.92238029e-01   9.26042379e-01  -1.37875535e-01   1.66464442e-02]
 [ -2.66337677e+00   1.90321558e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.87460196 -0.44582057],-2.51455,"[ 0.89891888  0.05584748  0.03721592  1.81372429 -1.20617429  0.14563528
 -0.09008396  3.6351002   1.87110912  1.3643679   0.        ]",-0.271513588551,[-0.79974329  3.04601526],[-0.37834989  3.16949627],"[[  9.97991796e-02   1.34264304e+00  -1.37875535e-01   1.66464442e-02]
 [ -6.56755959e+00   2.26158831e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.87460196 -0.44582057],-2.45491,"[ 0.90495709 -0.52563731 -0.19171753  1.79942744 -1.20617368  0.14563525
 -0.185649    4.22747318  1.45445968  1.12802414  0.        ]",-0.231122413775,[-0.61173564  1.93214214],[-0.53280901  1.83098125],"[[ -4.52676958e-02   1.83019657e+00  -1.37875535e-01   1.66464442e-02]
 [ -7.93452147e+00   2.61277273e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.87460196 -0.44582057],-2.09238,"[ 0.86850038 -1.09455292 -0.47048726  1.26535186 -1.20617307  0.14563522
 -0.32206162  4.80807952  0.99934113  0.63017036  0.        ]",-0.181643606405,[-0.39937121  1.56036973],[-0.30040649  1.09589565],"[[ -2.23535077e-01   2.38728767e+00  -1.37875535e-01   1.66464442e-02]
 [ -9.88576680e+00   2.95698714e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.87460196 -0.44582057],-1.18036,"[ 0.76662961 -1.41131152 -0.78065109  0.21130243 -1.20617247  0.14563518
 -0.3914999   4.39760446  0.56785231 -0.13913821  0.        ]",-0.135539876603,[-0.54872829  1.77718961],[-1.01260032  2.12982251],"[[ -4.31212428e-01   3.01253676e+00  -1.37875535e-01   1.66464442e-02]
 [ -1.08790121e+01   2.71365531e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.87460196 -0.44582057],-1.01719,"[ 0.56046007 -1.41857988 -1.12157612 -0.16062644 -1.20617186  0.14563515
 -0.65332496 -0.19922701  0.44807411 -0.39286158  0.        ]",-0.126074316342,[-0.03116226  3.37835741],[-0.28636199  3.44112114],"[[ -0.68637217   3.20916446  -0.13787553   0.01664644]
 [-14.62415566  -0.11502858   0.           0.        ]]"
11,[-0.87460196 -0.44582057],-0.952201,"[ 0.22023697 -1.42123678 -1.4388938  -0.05600059 -1.20617126  0.14563512
 -0.71236191 -0.81397474  0.51673305 -0.27473732  0.        ]",-0.131317332431,[ 0.14252073  3.72785091],[ 0.13238857  3.99850455],"[[ -0.98732884   3.15391597  -0.13787553   0.01664644]
 [-15.46862209  -3.75946325   0.           0.        ]]"
12,[-0.87460196 -0.44582057],-1.03037,"[-0.19579212 -1.41950668 -1.63770739  0.07152933 -1.20617065  0.14563509
 -0.6543046  -0.64415131  0.62808136 -0.22049113  0.        ]",-0.141005370519,[ 0.4693161   3.91357231],[ 0.23485197  3.58125356],"[[ -1.28836927   3.08660708  -0.13787553   0.01664644]
 [-14.63817442  -2.75269355   0.           0.        ]]"
13,[-0.87460196 -0.44582057],-1.103,"[-0.61877803 -1.41565566 -1.70030359  0.15105718 -1.20617005  0.14563506
 -0.56903374 -0.43585473  0.71384523 -0.24423325  0.        ]",-0.148697008675,[ 0.64618921  3.99029589],[-0.48682285  3.37658857],"[[ -1.56889497   3.04452597  -0.13787553   0.01664644]
 [-13.41846411  -1.51784163   0.           0.        ]]"
14,[-0.87460196 -0.44582057],-1.14415,"[-1.04862298 -1.41281466 -1.63738999  0.192272   -1.20616944  0.14563503
 -0.68521019 -0.30547358  0.76410094 -0.30732305  0.        ]",-0.153422504357,[ 0.69041061  3.93934155],[ 0.60579481  3.9371915 ],"[[ -1.85393747   3.02265442  -0.13787553   0.01664644]
 [-15.08025215  -0.74489863   0.           0.        ]]"
15,[-0.87460196 -0.44582057],-1.20109,"[-1.43044549 -1.41126147 -1.46089198  0.21184547 -1.20616884  0.145635
 -0.49665547 -0.23767363  0.78355602 -0.3809312   0.        ]",-0.155598250058,[ 0.7250762   3.76655054],[ 1.66380917  3.68498113],"[[ -2.1284818    3.01224791  -0.13787553   0.01664644]
 [-12.38317225  -0.34295806   0.           0.        ]]"
16,[-0.87460196 -0.44582057],-1.20276,"[-1.67799496 -1.41051694 -1.26206829  0.22067886 -1.20616823  0.14563497
 -0.20271992 -0.20540547  0.78362189 -0.43735452  0.        ]",-0.15605727138,[ 0.67506707  3.54658413],[ 0.42589973  3.90441957],"[[-2.33396067  3.00754695 -0.13787553  0.01664644]
 [-8.17872731 -0.15166184  0.          0.        ]]"
17,[-0.87460196 -0.44582057],-1.30805,"[-1.82650947 -1.41018314 -1.09223454  0.22453353 -1.20616762  0.14563494
 -0.07351275 -0.19082676  0.77696582 -0.47539572  0.        ]",-0.155829754273,[ 0.50958395  3.33067703],[ 1.14327086  2.77292798],"[[-2.47899186  3.00549463 -0.13787553  0.01664644]
 [-6.33055231 -0.06523465  0.          0.        ]]"
18,[-0.87460196 -0.44582057],-1.36436,"[-1.90249498 -1.41003886 -0.98213203  0.22617586 -1.20616702  0.14563491
  0.21204537 -0.18446083  0.77074879 -0.49674917  0.        ]",-0.155503846013,[ 0.03911138  3.06130266],[-0.55800866  2.34024429],"[[-2.56462065  3.00462002 -0.13787553  0.01664644]
 [-2.24593817 -0.0274955   0.          0.        ]]"
19,[-0.87460196 -0.44582057],-1.3216,"[-1.95516091 -1.40997769 -0.8920329   0.22686332 -1.20616641  0.14563488
  0.0606988  -0.1817487   0.76475995 -0.51239752  0.        ]",-0.155148758656,[ 0.28841105  3.05588675],[ 0.97529658  2.89348741],"[[-2.63126011  3.00425387 -0.13787553  0.01664644]
 [-4.41079373 -0.01141732  0.          0.        ]]"
20,[-0.87460196 -0.44582057],-1.40634,"[-1.98984637 -1.40995189 -0.82414512  0.22714706 -1.20616581  0.14563485
  0.33676214 -0.18061198  0.75982872 -0.52330533  0.        ]",-0.154839853977,[-0.296211    2.71851444],[-0.41918928  2.09692399],"[[-2.67985639  3.00410273 -0.13787553  0.01664644]
 [-0.46199373 -0.00467874  0.          0.        ]]"
21,[-0.87460196 -0.44582057],-1.36191,"[-2.00695238 -1.40994083 -0.78741678  0.22726293 -1.2061652   0.14563482
  0.22137124 -0.18014382  0.75704116 -0.52893083  0.        ]",-0.154660778795,[-0.03646761  2.81625175],[ 0.08359256  2.5569755 ],"[[ -2.70565673e+00   3.00404100e+00  -1.37875535e-01   1.66464442e-02]
 [ -2.11253952e+00  -1.90353245e-03   0.00000000e+00   0.00000000e+00]]"
22,[-0.87460196 -0.44582057],-1.32355,"[-2.0307677  -1.40993584 -0.7317763   0.22730982 -1.2061646   0.14563479
  0.24743307 -0.17995198  0.75264659 -0.5370555   0.        ]",-0.154371875363,[-0.10977842  2.71974182],[ 0.22820357  3.07413048],"[[ -2.74416721e+00   3.00401599e+00  -1.37875535e-01   1.66464442e-02]
 [ -1.73975154e+00  -7.66467847e-04   0.00000000e+00   0.00000000e+00]]"
23,[-0.87460196 -0.44582057],-1.30229,"[-2.04532425 -1.40993332 -0.69459983  0.22732861 -1.20616399  0.14563476
  0.31300684 -0.17987429  0.74961814 -0.54227697  0.        ]",-0.154169626636,[-0.2699827   2.58775711],[ 0.15653697  3.41369932],"[[ -2.76955134e+00   3.00400596e+00  -1.37875535e-01   1.66464442e-02]
 [ -8.01786591e-01  -3.06137499e-04   0.00000000e+00   0.00000000e+00]]"
24,[-0.87460196 -0.44582057],-1.40191,"[-2.05062091 -1.4099318  -0.68035642  0.22733607 -1.20616338  0.14563473
  0.35744537 -0.17984317  0.74843946 -0.54423677  0.        ]",-0.154090320199,[-0.37657207  2.51158953],[-0.18818188  2.31267376],"[[ -2.77920941e+00   3.00400196e+00  -1.37875535e-01   1.66464442e-02]
 [ -1.66138876e-01  -1.21859826e-04   0.00000000e+00   0.00000000e+00]]"
25,[-0.87460196 -0.44582057],-1.41023,"[-2.05636791 -1.40993067 -0.66441865  0.22733903 -1.20616278  0.1456347
  0.30558706 -0.17983091  0.74710843 -0.54639834  0.        ]",-0.154000303209,[-0.25907603  2.55949306],[-0.83621461  2.35601782],"[[ -2.78997468e+00   3.00400036e+00  -1.37875535e-01   1.66464442e-02]
 [ -9.07916473e-01  -4.93807067e-05   0.00000000e+00   0.00000000e+00]]"
26,[-0.87460196 -0.44582057],-1.30418,"[-2.08142068 -1.4099297  -0.58779276  0.22734026 -1.20616217  0.14563467
  0.07538184 -0.17982625  0.74053547 -0.55640918  0.        ]",-0.153549954797,[ 0.19727072  2.71509552],[-0.41117425  3.49337287],"[[ -2.84117117e+00   3.00399968e+00  -1.37875535e-01   1.66464442e-02]
 [ -4.20075872e+00  -2.20181315e-05   0.00000000e+00   0.00000000e+00]]"
27,[-0.87460196 -0.44582057],-1.36993,"[-2.11912526 -1.40992879 -0.43552711  0.22734074 -1.20616157  0.14563464
 -0.03261622 -0.17982391  0.72667394 -0.57455488  0.        ]",-0.152573798526,[ 0.26363423  2.59570599],[ 0.73256381  2.78728592],"[[ -2.94068580e+00   3.00399940e+00  -1.37875535e-01   1.66464442e-02]
 [ -5.74555656e+00  -8.32848632e-06   0.00000000e+00   0.00000000e+00]]"
28,[-0.87460196 -0.44582057],-1.3708,"[-2.13954862 -1.40992792 -0.30346001  0.22734079 -1.20616096  0.14563461
  0.17810711 -0.17982235  0.71383948 -0.58851497  0.        ]",-0.151643128871,[-0.06138316  2.29976487],[ 0.36958257  3.0082473 ],"[[ -3.02535475e+00   3.00399934e+00  -1.37875535e-01   1.66464442e-02]
 [ -2.73138271e+00   6.49911964e-07   0.00000000e+00   0.00000000e+00]]"
29,[-0.87460196 -0.44582057],-1.46852,"[-2.14534981 -1.40992706 -0.24149252  0.22734072 -1.20616036  0.14563458
  0.28418667 -0.17982233  0.7075704  -0.59451458  0.        ]",-0.15118031935,[-0.30742431  2.08699632],[ 0.11549735  2.04106281],"[[ -3.06475827e+00   3.00399936e+00  -1.37875535e-01   1.66464442e-02]
 [ -1.21402661e+00   5.43147434e-07   0.00000000e+00   0.00000000e+00]]"
30,[-0.87460196 -0.44582057],-1.46779,"[-2.14734064 -1.4099262  -0.21082726  0.22734067 -1.20615975  0.14563455
  0.31783615 -0.17982247  0.70441027 -0.59735596  0.        ]",-0.150945123223,[-0.39456081  1.99937189],[-0.7765694   2.25204829],"[[ -3.08420956e+00   3.00399935e+00  -1.37875535e-01   1.66464442e-02]
 [ -7.32705738e-01  -4.90851003e-07   0.00000000e+00   0.00000000e+00]]"
31,[-0.87460196 -0.44582057],-1.43538,"[-2.14974302 -1.40992533 -0.13920704  0.22734072 -1.20615915  0.14563452
  0.10389784 -0.17982292  0.69688242 -0.60366572  0.        ]",-0.150379887307,[ 0.03675011  2.19365549],[-0.44944719  2.61054692],"[[ -3.12956723e+00   3.00399930e+00  -1.37875535e-01   1.66464442e-02]
 [ -3.79286391e+00  -3.35866638e-06   0.00000000e+00   0.00000000e+00]]"
32,[-0.87460196 -0.44582057],-1.44177,"[-2.14484888 -1.40992446  0.00753576  0.22734076 -1.20615854  0.14563449
 -0.01525869 -0.17982257  0.68080553 -0.61517555  0.        ]",-0.149150605155,[ 0.0637866  2.068084 ],[ 0.29176102  2.53766602],"[[ -3.22252537e+00   3.00399926e+00  -1.37875535e-01   1.66464442e-02]
 [ -5.49727025e+00  -1.51155575e-06   0.00000000e+00   0.00000000e+00]]"
33,[-0.87460196 -0.44582057],-1.56886,"[-2.12564985 -1.4099236   0.15987301  0.22734068 -1.20615793  0.14563445
  0.07310816 -0.17982198  0.66318373 -0.62507782  0.        ]",-0.147770627451,[-0.07593623  1.80243635],[-0.39272787  1.40377589],"[[ -3.31978873e+00   3.00399927e+00  -1.37875535e-01   1.66464442e-02]
 [ -4.23327744e+00   1.75003264e-06   0.00000000e+00   0.00000000e+00]]"
34,[-0.87460196 -0.44582057],-1.61148,"[-2.09133191 -1.40992274  0.31284975  0.22734063 -1.20615733  0.14563442
 -0.02973913 -0.17982236  0.644501   -0.63283954  0.        ]",-0.146272139943,[-0.0304547   1.69808257],[ 0.18698741  0.98813747],"[[ -3.41921450e+00   3.00399927e+00  -1.37875535e-01   1.66464442e-02]
 [ -5.70439695e+00  -7.61973961e-07   0.00000000e+00   0.00000000e+00]]"
35,[-0.87460196 -0.44582057],-1.68014,"[-2.03903852 -1.4099198   0.47050129  0.22736418 -1.20615672  0.14563439
  0.02991334 -0.17996865  0.62412006 -0.63840291  0.        ]",-0.14459709321,[-0.11398174  1.45902121],[ 0.17534355  0.54706348],"[[ -3.52474136e+00   3.00398670e+00  -1.37875535e-01   1.66464442e-02]
 [ -4.85113287e+00  -8.68215501e-04   0.00000000e+00   0.00000000e+00]]"
36,[-0.87460196 -0.44582057],-1.71202,"[-1.98258289 -1.40983892  0.59855479  0.22827166 -1.20615612  0.14563436
  0.08516182 -0.18538212  0.60632425 -0.64148939  0.        ]",-0.143109199305,[-0.20856136  1.23562431],[ 0.46599068  0.30878865],"[[-3.61383499  3.00350333 -0.13787553  0.01664644]
 [-4.06086304 -0.03296118  0.          0.        ]]"
37,[-0.87460196 -0.44582057],-1.49079,"[-1.93697297 -1.40969783  0.68422443  0.22985438 -1.20615551  0.14563433
  0.21976707 -0.1868415   0.59343534 -0.64305707  0.        ]",-0.142022054115,[-0.40230197  0.94966471],[ 0.42100467  2.46671615],"[[-3.67573427  3.00266024 -0.13787553  0.01664644]
 [-2.13548065 -0.0416131   0.          0.        ]]"
38,[-0.87460196 -0.44582057],-1.73045,"[-1.91665706 -1.40970533  0.7187207   0.22976025 -1.20615491  0.1456343
  0.3392558  -0.17569377  0.58835886 -0.6429524   0.        ]",-0.141582232469,[-0.59600747  0.72546947],[-1.33311075  0.61867701],"[[-3.70129534  3.00271036 -0.13787553  0.01664644]
 [-0.42632361  0.02447387  0.          0.        ]]"
39,[-0.87460196 -0.44582057],-1.56708,"[-1.87608777 -1.40972392  0.78221745  0.22954108 -1.2061543   0.14563427
  0.06304797 -0.18054597  0.57895285 -0.64209376  0.        ]",-0.140756465505,[-0.21772361  1.0345614 ],[-0.40963817  1.83400621],"[[ -3.74946199e+00   3.00282709e+00  -1.37875535e-01   1.66464442e-02]
 [ -4.37717447e+00  -4.29167073e-03   0.00000000e+00   0.00000000e+00]]"
