timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.39767158 -0.15137336],-1.76666,"[ 0.92732005  1.11744825 -0.22935188  0.12684371  0.02859285  1.03901732
  0.43409537 -0.21217721  1.20671502 -1.65313515  0.        ]",-0.244254282932,[ 3.64071894  1.02633476],[ 3.46274006  1.65997238],"[[-0.08265202  0.06866588  0.00252363  0.11966506]
 [ 0.00317954 -0.00276292  0.          0.        ]]"
1,[-0.39767158 -0.15137336],-1.76458,"[ 0.93121334  1.11338921 -0.16840074  0.20537029  0.02859283  1.03901643
  0.7272214   0.42071716  1.20695782 -1.50440988  0.        ]",-0.23779435051,[ 2.78844213  0.11884683],[ 3.61754034  0.70871301],"[[ -4.29139033e-02   1.08323587e-01   2.52363186e-03   1.19665062e-01]
 [  3.95747600e+00   3.95534626e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.39767158 -0.15137336],-1.69139,"[ 0.92824444  1.09356933  0.01289905  0.41416346  0.02859282  1.03901554
  1.01459063  0.85666065  1.16260323 -1.08184029  0.        ]",-0.218091763412,[ 1.21385503 -0.52342498],[ 0.73359633 -0.34771596],"[[  7.51308165e-02   2.14785225e-01   2.52363186e-03   1.19665062e-01]
 [  7.83411739e+00   6.68173054e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.39767158 -0.15137336],-1.3841,"[ 0.88040092  1.05646578  0.29173856  0.64078684  0.02859281  1.03901465
  1.21828381  0.61517515  0.99442243 -0.51758559  0.        ]",-0.188213428037,[-0.48758307 -0.56856883],[-0.80569756 -1.28114644],"[[  2.59383050e-01   3.33267185e-01   2.52363186e-03   1.19665062e-01]
 [  1.05819687e+01   5.17148821e+00   0.00000000e+00   0.00000000e+00]]"
4,[-0.39767158 -0.15137336],-0.856125,"[ 0.78589444  1.03058714  0.54795136  0.75719636  0.0285928   1.03901375
  0.9666144  -0.03414468  0.7670609  -0.0883454   0.        ]",-0.162127549736,[-0.71381664  0.08400247],[-0.74768627  0.57869448],"[[  4.36959529e-01   3.95953262e-01   2.52363186e-03   1.19665062e-01]
 [  7.18694143e+00   1.11065853e+00   0.00000000e+00   0.00000000e+00]]"
5,[-0.39767158 -0.15137336],-0.73246,"[ 0.70263968  1.00941862  0.70033709  0.83891979  0.02859279  1.03901286
  0.73675529  0.32890319  0.58142085  0.15215779  0.        ]",-0.145149926471,[-0.53298616 -0.3034699 ],[ 0.16281778 -0.91299576],"[[  5.49586947e-01   4.40946989e-01   2.52363186e-03   1.19665062e-01]
 [  4.08613265e+00   3.38115061e+00   0.00000000e+00   0.00000000e+00]]"
6,[-0.39767158 -0.15137336],-0.655097,"[ 0.62635164  0.99376728  0.8116602   0.89366543  0.02859277  1.03901197
  0.7786127  -0.25988586  0.42389348  0.3127974   0.        ]",-0.13256026231,[-1.1712625  -0.05590481],[-1.44427933 -0.31796607],"[[  6.36975253e-01   4.71624596e-01   2.52363186e-03   1.19665062e-01]
 [  4.65079887e+00  -3.01118830e-01   0.00000000e+00   0.00000000e+00]]"
7,[-0.39767158 -0.15137336],-0.563015,"[ 0.57596625  1.00336214  0.87512428  0.86060567  0.02859276  1.03901108
  0.47856917 -0.46001332  0.35961772  0.38000034  0.        ]",-0.128123588537,[-0.4150531   0.32741675],[-0.7123699   1.19445919],"[[ 0.6893804   0.45304455  0.00252363  0.11966506]
 [ 0.60319576 -1.55271081  0.          0.        ]]"
8,[-0.39767158 -0.15137336],-0.621977,"[ 0.59204367  0.99876181  0.85560797  0.87664341  0.02859275  1.03901019
  0.26866901  0.17819966  0.37686264  0.3611285   0.        ]",-0.129247446406,[ 0.37823576  0.02057853],[-0.41218333 -0.35913992],"[[ 0.67303436  0.46203704  0.00252363  0.11966506]
 [-2.22836832  2.43865134  0.          0.        ]]"
9,[-0.39767158 -0.15137336],-0.548707,"[ 0.64866101  0.98060169  0.78121503  0.93667049  0.02859274  1.03900929
  0.15109865 -0.05681435  0.43781197  0.28959918  0.        ]",-0.133374247893,[ 0.938034    0.47194737],[ 1.8406266   0.50217254],"[[  6.12553940e-01   4.96063452e-01   2.52363186e-03   1.19665062e-01]
 [ -3.81439798e+00   9.68882360e-01   0.00000000e+00   0.00000000e+00]]"
10,[-0.39767158 -0.15137336],-0.69742,"[ 0.68002374  0.95826743  0.73558059  1.00432649  0.02859273  1.0390084
  0.44989925  0.25782674  0.45430845  0.25663051  0.        ]",-0.134272722122,[ 0.10131285 -0.15360314],[ 0.44894536 -1.67907768],"[[  5.76708423e-01   5.35184087e-01   2.52363186e-03   1.19665062e-01]
 [  2.16439803e-01   2.93663587e+00   0.00000000e+00   0.00000000e+00]]"
11,[-0.39767158 -0.15137336],-0.583905,"[ 0.6608653   0.94722395  0.76387189  1.03564274  0.02859272  1.03900751
  0.58134703 -0.38470397  0.40290347  0.30042892  0.        ]",-0.130197220462,[-0.52426404  0.22118469],[-0.52704588  0.36111097],"[[ 0.59882877  0.55359926  0.00252363  0.11966506]
 [ 1.98968052 -1.08172507  0.          0.        ]]"
12,[-0.39767158 -0.15137336],-0.642085,"[ 0.64438125  0.95149999  0.78717456  1.02366683  0.0285927   1.03900662
  0.42382788 -0.15252758  0.38138195  0.32411061  0.        ]",-0.128687245168,[-0.05921444  0.14011875],[-0.16661834 -0.87280701],"[[ 0.61730222  0.54653336  0.00252363  0.11966506]
 [-0.13525647  0.37029532  0.          0.        ]]"
