timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.22771536 -0.07720992],-0.473635,"[ 0.99245566  1.44199705 -0.06452709 -0.06664655  0.80941651 -0.86257782
  0.51097358 -0.26731904  0.43841816  0.96653768  0.        ]",-0.162954750264,[-1.22225094 -0.856794  ],[-0.88602566 -0.77776009],"[[  3.87960255e-02   5.42953740e-02   9.31748357e-02  -1.00065682e-01]
 [  3.92371260e-05  -4.98358205e-04   0.00000000e+00   0.00000000e+00]]"
1,[-0.22771536 -0.07720992],-0.399359,"[ 0.9935644   1.44341676 -0.11801696 -0.13024552  0.80941523 -0.86257638
  0.24652884 -0.71717665  0.44258811  0.86688145  0.        ]",-0.155986869207,[-0.50206089 -0.44676709],[-0.70538516  0.58178435],"[[ 0.003642    0.02340045  0.09317484 -0.10006568]
 [-3.5037787  -3.07873994  0.          0.        ]]"
2,[-0.22771536 -0.07720992],-0.349777,"[ 0.98703407  1.4436137  -0.26603121 -0.20819697  0.80941395 -0.86257494
  0.04108809 -0.37145884  0.43408386  0.63925479  0.        ]",-0.140037573181,[ 0.16216898 -0.4370088 ],[-0.5687617  -0.41318752],"[[-0.09374455 -0.01443913  0.09317484 -0.10006568]
 [-6.22581004 -0.71310528  0.          0.        ]]"
3,[-0.22771536 -0.07720992],-0.260968,"[ 0.95103392  1.44253355 -0.48474433 -0.27105859  0.80941267 -0.86257351
 -0.11938216 -0.60836866  0.38346076  0.33019624  0.        ]",-0.118602549481,[ 1.04093933  0.06659296],[ 0.71191689  0.60577106],"[[-0.23959335 -0.04496629  0.09317484 -0.10006568]
 [-8.35199492 -2.33420827  0.          0.        ]]"
4,[-0.22771536 -0.07720992],-0.245825,"[ 0.88914305  1.44105567 -0.68347761 -0.31665212  0.80941139 -0.86257207
  0.1055668  -0.25124582  0.29856069  0.05774518  0.        ]",-0.100440491969,[ 0.99914163 -0.1270622 ],[ 1.08509461 -0.14651735],"[[-0.37672901 -0.06713231  0.09317484 -0.10006568]
 [-5.37148911  0.10946495  0.          0.        ]]"
5,[-0.22771536 -0.07720992],-0.270885,"[ 0.8495693   1.44075136 -0.7765207  -0.32419281  0.8094101  -0.86257063
  0.41216639 -0.33657554  0.24772842 -0.0624404   0.        ]",-0.0929792474614,[ 0.64740425 -0.15327746],[-0.47413101 -0.74018047],"[[-0.4434     -0.07080136  0.09317484 -0.10006568]
 [-1.30913665 -0.47442038  0.          0.        ]]"
6,[-0.22771536 -0.07720992],-0.190422,"[ 0.81965659  1.43660048 -0.83734217 -0.40378351  0.80940882 -0.86256919
  0.27264642 -0.76341109  0.1917506  -0.17164715  0.        ]",-0.0865178310838,[ 1.20047021  0.36367431],[ 0.0314679   0.64706702],"[[-0.48813011 -0.10959408  0.09317484 -0.10006568]
 [-3.15772636 -3.39511948  0.          0.        ]]"
7,[-0.22771536 -0.07720992],-0.324195,"[ 0.77441142  1.43019137 -0.91833751 -0.48859521  0.80940754 -0.86256775
  0.28667806 -0.37916406  0.11109464 -0.30435805  0.        ]",-0.0796155545325,[ 1.28623366  0.15915641],[ 1.88481431  0.11398422],"[[-0.54941932 -0.15111617  0.09317484 -0.10006568]
 [-2.97180802 -0.76585103  0.          0.        ]]"
8,[-0.22771536 -0.07720992],-0.328514,"[ 0.75928134  1.4282176  -0.94305522 -0.51027203  0.80940626 -0.86256631
  0.58966653 -0.31121525  0.08521553 -0.34233625  0.        ]",-0.0779218425736,[ 0.77056247 -0.03846735],[ 1.47268763  0.03745883],"[[-0.56857683 -0.16176826  0.09317484 -0.10006568]
 [ 1.04269191 -0.30090308  0.          0.        ]]"
9,[-0.22771536 -0.07720992],-0.201374,"[ 0.80534443  1.42734432 -0.86422391 -0.51938813  0.80940498 -0.86256487
  0.88667081 -0.28888859  0.1429042  -0.25094869  0.        ]",-0.0819422852746,[ 0.03607684 -0.28638613],[-0.2341984   0.50653148],"[[-0.50823978 -0.16625359  0.09317484 -0.10006568]
 [ 4.97791107 -0.14813168  0.          0.        ]]"
10,[-0.22771536 -0.07720992],-0.328415,"[ 0.86476539  1.4305439  -0.74273852 -0.48440336  0.8094037  -0.86256343
  0.80925573  0.00471108  0.23116801 -0.0888577   0.        ]",-0.0909018065776,[-0.17961323 -0.60798514],[-1.68654822 -1.37235162],"[[-0.41897276 -0.14905927  0.09317484 -0.10006568]
 [ 3.95220645  1.86086554  0.          0.        ]]"
11,[-0.22771536 -0.07720992],-0.213597,"[ 0.88712014  1.43003007 -0.688643   -0.49023748  0.80940242 -0.86256199
  0.50490464 -0.5791087   0.26023182 -0.02488255  0.        ]",-0.0947272229171,[ 0.44894344  0.02439088],[ 0.69604085  0.17652671],"[[-0.38038818 -0.15192374  0.09317484 -0.10006568]
 [-0.08032492 -2.13400497  0.          0.        ]]"
