timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.8178727  -0.40689442],-2.54047,"[ 0.91035706  0.9971654  -0.08827682 -0.01337122  1.72522912  1.71363615
  0.38079953 -0.18281769 -0.82902967 -2.89546442  0.        ]",-0.193809785159,[ 3.01131725 -0.94538879],[ 3.03997521  0.43186522],"[[ 0.01515817  0.00790014  0.198942    0.19754834]
 [ 0.00020736  0.00201587  0.          0.        ]]"
1,[-0.8178727  -0.40689442],-2.60855,"[ 0.90823196  0.99682583 -0.02586194  0.01945046  1.7252276   1.71363465
  0.65663216  0.10393869 -0.8341266  -2.74930613  0.        ]",-0.183591790142,[ 2.01918006 -2.18925691],[ 2.13493512 -2.1656541 ],"[[ 0.05484611  0.02508168  0.198942    0.19754834]
 [ 3.95541986  1.71044967  0.          0.        ]]"
2,[-0.8178727  -0.40689442],-2.32303,"[ 0.88772738  0.99698107  0.15857226  0.00823095  1.72522608  1.71363316
  0.92716291 -0.56660535 -0.86746603 -2.40656532  0.        ]",-0.159527310742,[ 1.2011342  -1.05769491],[ 0.91162448 -0.84397016],"[[ 0.17287563  0.01920789  0.198942    0.19754834]
 [ 7.83460986 -2.28450961  0.          0.        ]]"
3,[-0.8178727  -0.40689442],-2.10999,"[ 0.81017797  0.99507822  0.44844019 -0.14221234  1.72522456  1.71363167
  1.16794311 -1.12014534 -0.95723573 -1.97112313  0.        ]",-0.128935759379,[-0.11433402 -0.21843627],[-0.15566666 -0.52360754],"[[  0.36420873  -0.05957108   0.198942     0.19754834]
 [ 11.28720514  -5.58238554   0.           0.        ]]"
4,[-0.8178727  -0.40689442],-1.95981,"[ 0.65903746  0.97545499  0.75232852 -0.39099654  1.72522304  1.71363018
  1.10948407 -1.44952257 -1.10225366 -1.56732262  0.        ]",-0.101653249948,[-0.68247819  0.78101599],[ 0.01412848  0.9183288 ],"[[  0.58154241  -0.19090792   0.198942     0.19754834]
 [ 10.44895924  -7.54475051   0.           0.        ]]"
5,[-0.8178727  -0.40689442],-1.86921,"[ 0.45852943  0.94238062  1.00464426 -0.60004436  1.72522153  1.71362868
  1.09887371 -0.81409369 -1.29609129 -1.20302667  0.        ]",-0.081486572303,[-1.88686335 -0.53222263],[-2.48952122 -0.95252691],"[[  0.78899509  -0.30381935   0.198942     0.19754834]
 [ 10.29682323  -3.75900211   0.           0.        ]]"
6,[-0.8178727  -0.40689442],-1.8471,"[ 0.26653791  0.89507676  1.17088044 -0.8006716   1.72522001  1.71362719
  0.8088852  -1.43437939 -1.46597747 -0.98035201  0.        ]",-0.0757155257607,[-1.37101614  1.56654179],[-0.64570861  1.97671582],"[[ 0.95321146 -0.41607768  0.198942    0.19754834]
 [ 6.13863436 -7.45453797  0.          0.        ]]"
7,[-0.8178727  -0.40689442],-1.85467,"[ 0.14301944  0.83662712  1.25225069 -0.9843303   1.72521849  1.7136257
  0.6221698  -0.74482944 -1.54793229 -0.92262515  0.        ]",-0.0775324236508,[-1.433321    0.65950465],[-1.66158824  0.24748468],"[[ 1.04912163 -0.52394946  0.198942    0.19754834]
 [ 3.46129431 -3.3463468   0.          0.        ]]"
8,[-0.8178727  -0.40689442],-1.86284,"[ 0.10445059  0.80121165  1.27429836 -1.07608622  1.72521697  1.71362421
  0.3414719  -0.56898781 -1.55942209 -0.94040491  0.        ]",-0.0791468713488,[-0.81644201  0.80340767],[-0.92733047  0.79256324],"[[ 1.07796392 -0.58036509  0.198942    0.19754834]
 [-0.56367726 -2.29872067  0.          0.        ]]"
9,[-0.8178727  -0.40689442],-1.92252,"[ 0.16826549  0.79191291  1.23699036 -1.09837906  1.72521546  1.71362271
  0.08632092 -0.03438764 -1.47929222 -1.06154941  0.        ]",-0.0809689207449,[ 0.03514391  0.03136554],[-0.09285134 -0.33293438],"[[ 1.02998196 -0.59438303  0.198942    0.19754834]
 [-4.22232747  0.88631319  0.          0.        ]]"
