timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.9247874  -0.45799628],-2.51797,"[ 0.90470914  0.97576606 -0.15584252 -0.21611594 -0.39639505  0.14418487
  0.36217008 -0.17700016  1.93390116 -0.60466502  0.        ]",-0.255883474798,[ 1.93168807  3.03717875],[ 2.09257687  2.6819477 ],"[[-0.01895466 -0.09251961 -0.04470961  0.01678442]
 [ 0.00276714  0.00062907  0.          0.        ]]"
1,[-0.9247874  -0.45799628],-2.49651,"[ 0.90465377  0.97926694 -0.09285831 -0.14181167 -0.39639497  0.14418484
  0.63580533  0.49501327  1.94102676 -0.41236722  0.        ]",-0.255283582517,[ 0.46840328  2.48157859],[ 1.42429594  2.17449194],"[[ 0.02077526 -0.05279472 -0.04470961  0.01678442]
 [ 3.95706021  3.95867461  0.          0.        ]]"
2,[-0.9247874  -0.45799628],-2.40945,"[ 0.89033629  0.97837014  0.09356647  0.07955656 -0.39639488  0.14418481
  0.9040305   1.15372609  1.90478283  0.15738644  0.        ]",-0.252208168167,[-1.57159066  1.50962877],[-1.83547217  1.00052776],"[[ 0.13880651  0.06530515 -0.04470961  0.01678442]
 [ 7.83317395  7.83838354  0.          0.        ]]"
3,[-0.9247874  -0.45799628],-2.2233,"[ 0.85604455  0.94006769  0.27290974  0.43979661 -0.3963948   0.14418478
  0.61947059  1.79991757  1.74213846  0.81164238  0.        ]",-0.245348643701,[-2.04323816  1.37328434],[-1.79401424  1.41028995],"[[  0.25421114   0.26025942  -0.04470961   0.01678442]
 [  3.72101442  11.64434956   0.           0.        ]]"
4,[-0.9247874  -0.45799628],-2.38108,"[ 0.84218402  0.81402402  0.32480984  0.90624247 -0.39639471  0.14418476
  0.34055306  2.43330147  1.49572291  1.25860658  0.        ]",-0.234515901433,[-2.21841502  1.02178538],[-2.7096539   1.62273103],"[[  0.28819069   0.53057634  -0.04470961   0.01678442]
 [ -0.3096082   15.3748926    0.           0.        ]]"
5,[-0.9247874  -0.45799628],-2.65337,"[ 0.860479    0.54527777  0.25469543  1.39643382 -0.39639463  0.14418473
  0.06715968  3.05411177  1.20118509  1.47264595  0.        ]",-0.217608820001,[-1.94665599  0.46592006],[-1.89840224  0.78347407],"[[  2.42359045e-01   8.74761578e-01  -4.47096099e-02   1.67844161e-02]
 [ -4.26040194e+00   1.90313985e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.9247874  -0.45799628],-2.72619,"[ 0.89433884  0.11169206  0.06131837  1.75542748 -0.39639455  0.1441847
 -0.20082498  3.51699422  0.8875198   1.43245029  0.        ]",-0.192707343932,[-0.99632561  0.06076458],[-1.50067883  0.12154984],"[[  1.18296622e-01   1.28274489e+00  -4.47096099e-02   1.67844161e-02]
 [ -8.13303438e+00   2.17577561e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.9247874  -0.45799628],-2.56901,"[ 0.8998076  -0.41182731 -0.25636655  1.81230277 -0.39639446  0.14418468
 -0.46353391  3.52561001  0.59691941  1.14905976  0.        ]",-0.161268517618,[ 0.00133991  0.48076984],[ 0.14535778  0.25410843],"[[ -8.24520997e-02   1.71841087e+00  -4.47096099e-02   1.67844161e-02]
 [ -1.19294279e+01   2.18085533e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.9247874  -0.45799628],-2.24567,"[ 0.83104394 -0.90831601 -0.61381671  1.51609865 -0.39639438  0.14418465
 -0.40739139  3.62302043  0.28334769  0.74731112  0.        ]",-0.124304356376,[-0.09450388  0.48386768],[-0.33560859  0.52854944],"[[ -3.12901193e-01   2.16033856e+00  -4.47096099e-02   1.67844161e-02]
 [ -1.11181169e+01   2.23823437e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.9247874  -0.45799628],-1.63782,"[ 0.68328395 -1.28872017 -0.94957997  0.88428588 -0.39639429  0.14418462
 -0.48410436  3.90303678 -0.09558319  0.2795351   0.        ]",-0.0814525866487,[-0.30344486  0.74262214],[-0.28043953  0.75143445],"[[ -5.46386108e-01   2.62453365e+00  -4.47096099e-02   1.67844161e-02]
 [ -1.22266929e+01   2.40316764e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.9247874  -0.45799628],-1.25664,"[ 0.44354972 -1.44553305 -1.26269492  0.06233485 -0.39639421  0.14418459
 -0.54421236  2.69169521 -0.53128976 -0.26853811  0.        ]",-0.0396186172978,[-0.78728706  1.47252429],[-1.57557044  2.00878962],"[[ -7.99632909e-01   3.08548498e+00  -4.47096099e-02   1.67844161e-02]
 [ -1.30953118e+01   1.68970200e+01   0.00000000e+00   0.00000000e+00]]"
11,[-0.9247874  -0.45799628],-1.17748,"[ 0.07475804 -1.44615141 -1.53777113 -0.12932495 -0.39639412  0.14418457
 -0.80031261 -0.42623528 -0.57405348 -0.29883588  0.        ]",-0.0365215037006,[-1.47498465  2.85274315],[-1.78269978  2.96684686],"[[ -1.09867380e+00   3.18771986e+00  -4.47096099e-02   1.67844161e-02]
 [ -1.67962034e+01  -1.46729971e+00   0.00000000e+00   0.00000000e+00]]"
12,[-0.9247874  -0.45799628],-1.19624,"[-0.4660141  -1.44733396 -1.70331628 -0.01781218 -0.39639404  0.14418454
 -1.05129199 -0.74904083 -0.45881302 -0.23772338  0.        ]",-0.0454712498068,[-1.26410758  3.01688862],[-0.98494221  2.28346138],"[[ -1.47098820e+00   3.12824680e+00  -4.47096099e-02   1.67844161e-02]
 [ -2.04230960e+01  -3.36859520e+00   0.00000000e+00   0.00000000e+00]]"
13,[-0.9247874  -0.45799628],-1.02844,"[-1.13089152 -1.44438362 -1.61846873  0.09017785 -0.39639395  0.14418451
 -1.29316532 -0.56451567 -0.34050992 -0.29129882  0.        ]",-0.0562496113393,[-1.37169588  2.84450173],[-2.02851826  2.95011247],"[[ -1.91451975e+00   3.07060954e+00  -4.47096099e-02   1.67844161e-02]
 [ -2.39184010e+01  -2.28176035e+00   0.00000000e+00   0.00000000e+00]]"
14,[-0.9247874  -0.45799628],-1.03791,"[-1.76880309 -1.44070609 -1.16369635  0.15441911 -0.39639387  0.14418449
 -1.53437479 -0.38492763 -0.29382468 -0.42989456  0.        ]",-0.0624718630377,[-1.56597424  2.64036846],[-1.72498687  3.14271089],"[[ -2.42786107e+00   3.03622214e+00  -4.47096099e-02   1.67844161e-02]
 [ -2.74041174e+01  -1.22400444e+00   0.00000000e+00   0.00000000e+00]]"
15,[-0.9247874  -0.45799628],-1.19374,"[-2.12734012 -1.43828329 -0.33346457  0.18705701 -0.39639378  0.14418446
 -1.7708104  -0.27767638 -0.33753945 -0.57500503  0.        ]",-0.0626613684285,[-1.73379123  2.46302772],[-1.66126457  1.82117291],"[[ -3.01022460e+00   3.01870610e+00  -4.47096099e-02   1.67844161e-02]
 [ -3.08208538e+01  -5.92305209e-01   0.00000000e+00   0.00000000e+00]]"
16,[-0.9247874  -0.45799628],-1.33407,"[-1.94020311 -1.43701498  0.66011497  0.20238933 -0.3963937   0.14418443
 -2.00256634 -0.22302154 -0.45344924 -0.64792405  0.        ]",-0.0566152194389,[-1.94719565  2.13345003],[-1.75030483  1.34118485],"[[ -3.66024445e+00   3.01046480e+00  -4.47096099e-02   1.67844161e-02]
 [ -3.41699731e+01  -2.70393794e-01   0.00000000e+00   0.00000000e+00]]"
17,[-0.9247874  -0.45799628],-1.3447,"[-1.11952232 -1.43641909  1.37106954  0.20926109 -0.39639362  0.1441844
 -2.22973451 -0.19730028 -0.58769327 -0.59314334  0.        ]",-0.0452326478411,[-1.44529593  1.81724787],[-1.54592507  1.78676705],"[[ -4.37658161e+00   3.00676827e+00  -4.47096099e-02   1.67844161e-02]
 [ -3.74528053e+01  -1.18898299e-01   0.00000000e+00   0.00000000e+00]]"
18,[-0.9247874  -0.45799628],-1.30602,"[ 0.03846338 -1.43615462  1.30485549  0.21224548 -0.39639353  0.14418438
 -2.45240511 -0.18576171 -0.66065286 -0.41546489  0.        ]",-0.0329755747356,[-0.56463271  1.57601202],[-0.73133586  1.35475073],"[[ -5.15792345e+00   3.00516229e+00  -4.47096099e-02   1.67844161e-02]
 [ -4.06706561e+01  -5.09374803e-02   0.00000000e+00   0.00000000e+00]]"
19,[-0.9247874  -0.45799628],-1.23606,"[ 0.84101769 -1.4360409   0.32888998  0.21351266 -0.39639345  0.14418435
 -2.59705826 -0.18074815 -0.60951673 -0.21098787  0.        ]",-0.0321897398984,[-0.91733009  1.51281428],[-1.80422072  1.5474695 ],"[[ -5.99231057e+00   3.00448026e+00  -4.47096099e-02   1.67844161e-02]
 [ -4.27610892e+01  -2.14083748e-02   0.00000000e+00   0.00000000e+00]]"
