timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.81809539 -0.41317192],-2.96896,"[ 0.90619398  0.99127856 -0.22629925  0.14712835 -0.86322375 -1.65920135
  0.38042279 -0.18289726  2.47881492  2.55417038  0.        ]",-0.361644736142,[-3.42374682 -0.75809705],[-3.24955389  0.06662314],"[[-0.07280492  0.09233378 -0.0999324  -0.19195736]
 [ 0.00114813  0.00023957  0.          0.        ]]"
1,[-0.81809539 -0.41317192],-2.86457,"[ 0.90058117  0.99097944 -0.28847116  0.15219948 -0.86322342 -1.65919998
  0.10466022 -0.13834787  2.47479456  2.43919799  0.        ]",-0.357255387993,[-2.79114008 -0.57240725],[-2.71043892 -0.10943507],"[[-0.11247379  0.09500072 -0.0999324  -0.19195736]
 [-3.95486278  0.26556344  0.          0.        ]]"
2,[-0.81809539 -0.41317192],-2.6366,"[ 0.86980133  0.99087333 -0.4713897   0.1539597  -0.86322309 -1.65919861
 -0.16562901 -0.21173776  2.44167313  2.08847953  0.        ]",-0.342992410487,[-1.90862846 -0.34797749],[-1.73822965 -1.54278339],"[[-0.23047507  0.0959266  -0.0999324  -0.19195736]
 [-7.83235487 -0.17152696  0.          0.        ]]"
3,[-0.81809539 -0.41317192],-2.14571,"[ 0.77402283  0.99470822 -0.76118935  0.0718596  -0.86322276 -1.65919724
 -0.43047595 -0.8757629   2.29978281  1.46202875  0.        ]",-0.313664259383,[-0.60370922 -0.15091118],[-0.4791754  -0.34124926],"[[ -0.42524287   0.05281678  -0.0999324   -0.19195736]
 [-11.63177366  -4.12628008   0.           0.        ]]"
4,[-0.81809539 -0.41317192],-1.84796,"[ 0.57522742  0.99529937 -1.09495129 -0.10999687 -0.86322243 -1.65919587
 -0.54653815 -1.08881322  1.93924999  0.69522841  0.        ]",-0.267143652332,[ 0.68580204 -0.19253471],[ 0.38773374  0.68626428],"[[ -0.67458363  -0.04243992  -0.0999324   -0.19195736]
 [-13.29677007  -5.39515226   0.           0.        ]]"
5,[-0.81809539 -0.41317192],-1.81621,"[ 0.30428701  0.98747485 -1.36655485 -0.26141934 -0.8632221  -1.6591945
 -0.42136465 -0.6147317   1.43653719  0.12031121  0.        ]",-0.21624743368,[ 0.68737191 -0.66402376],[ 0.50937523 -0.98138728],"[[ -0.92250229  -0.12201397  -0.0999324   -0.19195736]
 [-11.50106968  -2.57165423   0.           0.        ]]"
6,[-0.81809539 -0.41317192],-1.35945,"[ 0.03329056  0.96958556 -1.53545943 -0.43070657 -0.86322176 -1.65919313
 -0.26494722 -1.25877789  0.9045871  -0.20590744  0.        ]",-0.167646275478,[ 1.24700761 -0.10154191],[ 1.29616967  0.02888782],"[[-1.13000957 -0.2119326  -0.0999324  -0.19195736]
 [-9.25715273 -6.40741992  0.          0.        ]]"
7,[-0.81809539 -0.41317192],-0.934387,"[-0.171416    0.92875377 -1.61692371 -0.6616962  -0.86322143 -1.65919176
  0.0235578  -1.21852581  0.43046069 -0.31997264  0.        ]",-0.125491577908,[ 0.97801524  0.5654723 ],[ 0.69559982  1.2793442 ],"[[-1.27362687 -0.33767579 -0.0999324  -0.19195736]
 [-5.11834658 -6.16769362  0.          0.        ]]"
8,[-0.81809539 -0.41317192],-0.839064,"[-0.28040612  0.89226297 -1.64679634 -0.80788678 -0.8632211  -1.65919039
  0.22232404 -0.53336024  0.16272322 -0.31805989  0.        ]",-0.101482205532,[ 0.23387092 -0.00181311],[ 0.53085972 -0.18455615],"[[-1.34738481 -0.42008711 -0.0999324  -0.19195736]
 [-2.2669058  -2.08703643  0.          0.        ]]"
9,[-0.81809539 -0.41317192],-0.7366,"[-0.31601923  0.86721087 -1.65466462 -0.89179524 -0.86322077 -1.65918902
  0.37185844 -0.64925374  0.05103336 -0.29884772  0.        ]",-0.0913120604101,[ 0.04753673  0.28576308],[ 0.25628491  0.13637184],"[[-1.37119978 -0.46875318 -0.0999324  -0.19195736]
 [-0.12172995 -2.77726741  0.          0.        ]]"
