timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.01237191  0.07319058  0.08306295 -0.04698376]
 [ 0.0040755  -0.00175706  0.          0.        ]]","[ 0.9807483   1.42099972  0.22384993 -0.87708648  0.72650723 -0.40044219
 -0.34132792 -0.31045348  0.64307567  0.50714399  0.        ]",-0.139029833314,[-0.98063631  1.95811134],-1.45764,[-1.67322278  1.95651877],[-0.62422961 -0.33886889]
1,"[[-0.02648481  0.11289874  0.08306295 -0.04698376]
 [-3.87682277  3.95936493  0.          0.        ]]","[ 0.9803003   1.41649692  0.16569745 -0.7712748   0.72650678 -0.400442
 -0.5360861   0.29969192  0.64269265  0.4631754   0.        ]",-0.137469566483,[-0.28810706  0.27273594],-1.56698,[-1.14722824  1.33857071],[-0.62422961 -0.33886889]
2,"[[-0.11469106  0.20213878  0.08306295 -0.04698376]
 [-4.94026264  4.96129557  0.          0.        ]]","[ 0.97015512  1.39942066  0.03404907 -0.53546119  0.72650633 -0.40044181
 -0.58945332  0.45402264  0.63586594  0.36244664  0.        ]",-0.133712231129,[-0.76077673 -0.61609225],-1.55974,[-0.67905974  1.22878718],[-0.62422961 -0.33886889]
3,"[[-0.24270241  0.275914    0.08306295 -0.04698376]
 [-7.85119135  2.42466683  0.          0.        ]]","[ 0.93306469  1.37811244 -0.1543681  -0.34366092  0.72650588 -0.40044163
 -0.73553458  0.06329652  0.61518509  0.14738737  0.        ]",-0.126769531755,[ 0.83907967  2.05746177],-1.30421,[ 0.78715295  1.66156209],[-0.62422961 -0.33886889]
4,"[[-0.36487929  0.36363975  0.08306295 -0.04698376]
 [-4.37804343  6.33489075  0.          0.        ]]","[ 0.87348528  1.34447469 -0.32875038 -0.12083934  0.72650543 -0.40044144
 -0.56123818  0.66560231  0.57636617 -0.03181105  0.        ]",-0.120869342174,[-0.60987125 -0.43073745],-1.35366,[ 0.0318644   1.18538427],[-0.62422961 -0.33886889]
5,"[[-0.47577186  0.47197514  0.08306295 -0.04698376]
 [-6.70349203  4.50473197  0.          0.        ]]","[ 0.79971125  1.29086602 -0.48020044  0.14404632  0.72650498 -0.40044125
 -0.67793789  0.38369598  0.52750089 -0.15236327  0.        ]",-0.115833185687,[ 2.26392875  1.36435513],-1.24472,[ 1.14402556  1.46991777],[-0.62422961 -0.33886889]
6,"[[-0.56883317  0.60088736  0.08306295 -0.04698376]
 [-2.61619198  8.37362285  0.          0.        ]]","[ 0.72400923  1.21053543 -0.60087254  0.44040782  0.72650453 -0.40044106
 -0.4728209   0.97963503  0.47674012 -0.2002394   0.        ]",-0.111183554537,[-0.2064838   0.47531899],-1.17568,[-0.14355478  0.57841265],[-0.62422961 -0.33886889]
7,"[[ -0.62883911   0.7855823    0.08306295  -0.04698376]
 [ -3.38184317  10.09014303   0.           0.        ]]","[ 0.66884405  1.06673514 -0.6750451   0.82009884  0.72650408 -0.40044087
 -0.51124403  1.24403582  0.42625005 -0.09937768  0.        ]",-0.106593445381,[-0.35443153  0.22580065],-1.11683,[-0.31336963 -0.11025591],[-0.62422961 -0.33886889]
8,"[[ -0.7098757    0.99435516   0.08306295  -0.04698376]
 [ -4.71738764  10.78481091   0.           0.        ]]","[ 0.58684808  0.86915851 -0.770136    1.17117337  0.72650363 -0.40044069
 -0.57826662  1.35103657  0.33873626 -0.01413407  0.        ]",-0.0991747952037,[ 0.63049341 -1.74955594],-1.13493,[-0.19916508 -0.70018536],[-0.62422961 -0.33886889]
9,"[[-0.77824469  1.16817346  0.08306295 -0.04698376]
 [-2.12813124  6.610957    0.          0.        ]]","[ 0.5113312   0.682224   -0.84540693  1.38964936  0.72650319 -0.4004405
 -0.44832725  0.70812204  0.24725277  0.05443525  0.        ]",-0.0917965859219,[ 0.01189027  1.17328606],-0.977832,[-0.46505719 -0.3133606 ],[-0.62422961 -0.33886889]
10,"[[ -0.81992103   1.33880685   0.08306295  -0.04698376]
 [ -2.03973444  10.43962199   0.           0.        ]]","[ 0.46261121  0.4846651  -0.88890323  1.53196758  0.72650274 -0.40044031
 -0.44389093  1.29786412  0.14777247  0.16845371  0.        ]",-0.0855467303406,[-0.87271053 -0.21370197],-0.951284,[-1.12025809 -1.36471081],[-0.62422961 -0.33886889]
11,"[[-0.89495788  1.53704229  0.08306295 -0.04698376]
 [-5.45269703  9.38738327  0.          0.        ]]","[ 0.37007916  0.24532006 -0.96237768  1.60214107  0.72650229 -0.40044012
 -0.6151667   1.13578287  0.00621417  0.24292304  0.        ]",-0.0760385085552,[-0.32502776 -2.2301807 ],-0.981099,[-0.26765281 -1.48637938],[-0.62422961 -0.33886889]
12,"[[-1.01582976  1.6831979   0.08306295 -0.04698376]
 [-6.63062335  5.24197647  0.          0.        ]]","[ 0.20918553  0.06729032 -1.06675107  1.58677372  0.72650184 -0.40043993
 -0.67427937  0.49725047 -0.11867176  0.18761675  0.        ]",-0.0635892286777,[ 1.03349824  0.50123651],-0.970588,[ 0.75185043 -1.01165462],[-0.62422961 -0.33886889]
13,"[[-1.10741913  1.80690227  0.08306295 -0.04698376]
 [-2.54184862  7.12224119  0.          0.        ]]","[ 0.0787844  -0.08126235 -1.13354872  1.52940586  0.72650139 -0.40043974
 -0.46908797  0.78687409 -0.22913712  0.16756193  0.        ]",-0.0538656399846,[-1.06762829 -1.38856839],-0.904103,[-0.30361006 -1.72154081],[-0.62422961 -0.33886889]
14,"[[-1.19745957  1.90820825  0.08306295 -0.04698376]
 [-6.44925209  3.02198308  0.          0.        ]]","[-0.05537524 -0.19976895 -1.18827881  1.45274549  0.72650094 -0.40043956
 -0.66517687  0.15529599 -0.32669508  0.13616308  0.        ]",-0.0448305115606,[ 1.70893662 -0.75698089],-1.01254,[ 1.47604179 -0.93453628],[-0.62422961 -0.33886889]
15,"[[-1.28544803  1.93796936  0.08306295 -0.04698376]
 [-2.36318217 -0.03565186  0.          0.        ]]","[-0.19114213 -0.23384937 -1.23085646  1.42525987  0.72650049 -0.40043937
 -0.46012111 -0.31568295 -0.37303471  0.04542759  0.        ]",-0.0370513837325,[ 0.40854999  0.57732684],-0.951961,[ 1.21554017 -0.37103775],[-0.62422961 -0.33886889]
16,"[[-1.31601945  1.96019766  0.08306295 -0.04698376]
 [-0.69949684  2.2508667   0.          0.        ]]","[-0.2392     -0.25905229 -1.24306226  1.40328599  0.72650004 -0.40043918
 -0.37663044  0.03651827 -0.39886108  0.02747233  0.        ]",-0.0342119303958,[ 0.96806235 -0.91875828],-0.990631,[ 0.59065825 -1.00050938],[-0.62422961 -0.33886889]
17,"[[-1.29142116  1.96826418  0.08306295 -0.04698376]
 [ 3.14650727 -1.4319448   0.          0.        ]]","[-0.20049929 -0.26814227 -1.23334485  1.39500763  0.72649959 -0.40043899
 -0.18362216 -0.53075929 -0.39706422  0.06792787  0.        ]",-0.0361405586512,[-0.06082412 -0.06023713],-0.935311,[-0.00657731 -0.30154541],[-0.62422961 -0.33886889]
18,"[[-1.23153149  1.93751653  0.08306295 -0.04698376]
 [ 2.8434699  -1.64211809  0.          0.        ]]","[-0.10745891 -0.2333333  -1.20606093  1.42568956  0.72649914 -0.4004388
 -0.19882974 -0.56313281 -0.35750238  0.1177251   0.        ]",-0.0415837975662,[ 0.48180579 -1.43720193],-0.962595,[-0.13774818 -0.22973116],[-0.62422961 -0.33886889]
19,"[[-1.15608909  1.86527022  0.08306295 -0.04698376]
 [ 4.6945917  -5.56943871  0.          0.        ]]","[ 0.00693234 -0.14997595 -1.16450303  1.4884417   0.72649869 -0.40043861
 -0.10593277 -1.16807256 -0.28421216  0.15303377  0.        ]",-0.0488989071265,[-0.98174863  0.76227099],-0.880859,[-0.34059301  0.73249906],[-0.62422961 -0.33886889]
20,"[[-1.10212091  1.78527522  0.08306295 -0.04698376]
 [ 0.71551397 -2.44046391  0.          0.        ]]","[ 0.0865059  -0.05554129 -1.12997727  1.54232342  0.72649824 -0.40043843
 -0.30561924 -0.68610375 -0.21163749  0.15431725  0.        ]",-0.0546722716364,[-0.35148509  1.27634182],-0.899703,[ 0.09936416  0.23207034],[-0.62422961 -0.33886889]
21,"[[-1.1019157   1.77668035  0.08306295 -0.04698376]
 [-0.69030991  1.567618    0.          0.        ]]","[ 0.08680449 -0.04528534 -1.12983747  1.54712075  0.72649779 -0.40043824
 -0.37616916 -0.06872282 -0.20517727  0.14607364  0.        ]",-0.05484487623,[ 0.09811413 -0.03924275],-0.932834,[ 0.03006655 -0.52391207],[-0.62422961 -0.33886889]
