timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.04585808 -0.06934643 -0.19955587 -0.19618008]
 [ 0.00392886 -0.00332111  0.          0.        ]]","[ 0.98339772  1.41440446  0.11495317 -1.23507487 -1.72697239 -1.69029724
 -0.31217661 -0.30784228  3.56665291  1.87985868  0.        ]",-0.44618038313,[ 0.39729175  3.4607962 ],-4.58213,[ 0.38827908  4.31276989],[-0.7246235 -0.4016459]
1,"[[-0.030027   -0.02969048 -0.19955587 -0.19618008]
 [ 1.57395544  3.95572377  0.          0.        ]]","[ 0.98436255  1.41681698  0.1385868  -1.13255689 -1.72697019 -1.69029516
 -0.22793717  0.30815019  3.57275445  1.96707338  0.        ]",-0.44984612992,[ 0.42577908  4.68634439],-4.53449,[ 0.36163741  4.21703529],[-0.7246235 -0.4016459]
2,"[[ 0.01802403  0.08835962 -0.19955587 -0.19618008]
 [ 3.22566143  7.83635468  0.          0.        ]]","[ 0.98482551  1.41255987  0.21036472 -0.82729178 -1.726968   -1.69029308
 -0.13931524  0.9119419   3.56864831  2.22957668  0.        ]",-0.459533441961,[ 0.62369595  3.20687289],-4.7218,[ 0.26414722  3.95099664],[-0.7246235 -0.4016459]
3,"[[  0.10663837   0.28324851  -0.19955587  -0.19618008]
 [  5.62783705  11.63985879   0.           0.        ]]","[ 0.97595356  1.36835078  0.34245036 -0.33228763 -1.72696581 -1.69029101
 -0.01042706  1.50373235  3.4842012   2.67338943  0.        ]",-0.471597350817,[ 0.69495475  2.5600786 ],-4.8664,[-0.02166671  3.62746119],[-0.7246235 -0.4016459]
4,"[[  0.24565351   0.5534508   -0.19955587  -0.19618008]
 [  8.26506834  15.36793946   0.           0.        ]]","[ 0.93682027  1.23376075  0.54675471  0.30487292 -1.72696361 -1.69028893
  0.13107299  2.08378535  3.20080668  3.25086821  0.        ]",-0.47846495661,[-0.0371211   3.84793406],-4.71385,[-0.45692077  3.22475314],[-0.7246235 -0.4016459]
5,"[[  0.40784312   0.89748405  -0.19955587  -0.19618008]
 [  7.95514513  19.02319014   0.           0.        ]]","[ 0.85321946  0.95441976  0.77598732  0.96787856 -1.72696142 -1.69028685
  0.11444409  2.65250279  2.65352323  3.73661212  0.        ]",-0.468502320095,[-0.60225432  3.04124807],-4.51119,[-0.86578727  3.08275533],[-0.7246235 -0.4016459]
6,"[[  0.54147382   1.31390228  -0.19955587  -0.19618008]
 [  5.4165182   22.60666927   0.           0.        ]]","[ 0.75510403  0.49999513  0.9534231   1.44784691 -1.72695923 -1.69028477
 -0.02176549  3.21004738  1.9742205   3.86536797  0.        ]",-0.435340845208,[-0.79496132  1.9892047 ],-4.18391,[-1.10515511  2.97430563],[-0.7246235 -0.4016459]
7,"[[  0.6171904    1.80127841  -0.19955587  -0.19618008]
 [  2.16594945  26.11919603   0.           0.        ]]","[ 0.68847718 -0.09342951  1.04805968  1.46434091 -1.72695703 -1.69028269
 -0.19617417  3.75654428  1.39925532  3.56411652  0.        ]",-0.382470944717,[-1.24504953  3.57762043],-3.65024,[-0.66796094  3.34143782],[-0.7246235 -0.4016459]
8,"[[  0.62039292   2.35820525  -0.19955587  -0.19618008]
 [ -1.83262607  29.56194424   0.           0.        ]]","[ 0.68549037 -0.68384789  1.05195627  0.77094991 -1.72695484 -1.69028061
 -0.41071701  4.2921736   1.12838514  2.9413882   0.        ]",-0.322162841794,[ 0.01226471  5.7955304 ],-3.13396,[ 0.11201084  4.60942888],[-0.7246235 -0.4016459]
9,"[[  0.58461119   2.98329974  -0.19955587  -0.19618008]
 [ -1.74608031  32.93626133   0.           0.        ]]","[ 0.71808865 -1.02693465  1.00791416 -0.64768313 -1.72695265 -1.69027853
 -0.40607326  4.81714223  1.23583531  2.18649408  0.        ]",-0.275319330659,[ 1.80960409  7.7551579 ],-2.64499,[ 1.40028012  7.35081244],[-0.7246235 -0.4016459]
