timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.02515088 -0.03553174 -0.0717852   0.09322518]
 [-0.00170889 -0.00267774  0.          0.        ]]","[ 0.9843325   1.42423042  0.22332461 -1.14179491 -0.62292273  0.81652561
 -0.31532243 -0.30866965  2.24673019 -1.19369984  0.        ]",-0.296341980876,[ 2.93155619  6.48069015],-2.74105,[ 2.19626236  5.99672222],[-0.71620697 -0.37587208]
1,"[[ 0.0647921   0.00412764 -0.0717852   0.09322518]
 [ 3.95266917  3.95542945  0.          0.        ]]","[ 0.98146742  1.4249942   0.28251799 -1.03893503 -0.62292245  0.81652516
 -0.10379858  0.30547233  2.24228126 -1.05043578  0.        ]",-0.292245560612,[ 2.5390925  6.0031893],-2.78193,[ 2.38012147  5.53637886],[-0.71620697 -0.37587208]
2,"[[ 0.18273662  0.12216318 -0.0717852   0.09322518]
 [ 7.82890043  7.83519505  0.          0.        ]]","[ 0.95807604  1.41584488  0.45737602 -0.73353161 -0.62292216  0.81652472
  0.10354512  0.90745854  2.17796311 -0.63048775  0.        ]",-0.278241764958,[ 2.59351161  4.64976443],-2.80911,[ 2.57978249  4.85454178],[-0.71620697 -0.37587208]
3,"[[  0.37743911   0.31702316  -0.0717852    0.09322518]
 [ 11.62879333  11.63811462   0.           0.        ]]","[ 0.87169444  1.36376406  0.73664136 -0.24097258 -0.62292188  0.81652428
  0.30680538  1.49752026  1.91342829  0.00329588  0.        ]",-0.249666990464,[ 1.46094616  3.46181516],-2.78498,[ 1.61872864  3.15247989],[-0.71620697 -0.37587208]
4,"[[  0.64739378   0.58718474  -0.0717852    0.09322518]
 [ 15.35451289  15.36557639   0.           0.        ]]","[ 0.65958854  1.21916839  1.08728317  0.3875153  -0.6229216   0.81652383
  0.50609799  2.07587166  1.28300113  0.64662917  0.        ]",-0.200789683363,[-0.40060737 -1.15271705],-2.59358,[-0.79074234  0.10624598],[-0.71620697 -0.37587208]
5,"[[  0.93556571   0.85171675  -0.0717852    0.09322518]
 [ 13.468847    11.10181678   0.           0.        ]]","[ 0.33119791  1.00557483  1.38897848  0.90215699 -0.62292132  0.81652339
  0.40523148  1.41430373  0.45830198  0.91543789  0.        ]",-0.143256245441,[-2.26847264 -0.28013807],-2.06469,[-2.09572315 -1.02053154],[-0.71620697 -0.37587208]
6,"[[ 1.16258874  1.06042633 -0.0717852   0.09322518]
 [ 9.24739653  9.77358352  0.          0.        ]]","[ 0.01550093  0.79642879  1.55774262  1.21383584 -0.62292104  0.81652295
  0.17942129  1.20821366 -0.18598072  0.81682876  0.        ]",-0.0969103696522,[-3.1315659 -1.5669125],-1.69448,[-2.47041678 -1.79370368],[-0.71620697 -0.37587208]
7,"[[ 1.30601991  1.21423738 -0.0717852   0.09322518]
 [ 5.10932004  5.62137182  0.          0.        ]]","[-0.20193858  0.62506332  1.62847231  1.38125403 -0.62292075  0.8165225
 -0.04192912  0.563955   -0.55754401  0.60588378  0.        ]",-0.0678563276244,[-2.41636797 -2.45336343],-1.55143,[-2.25157213 -1.91783726],[-0.71620697 -0.37587208]
8,"[[ 1.36750186  1.28582957 -0.0717852   0.09322518]
 [ 1.05229617  1.55141468  0.          0.        ]]","[-0.29805723  0.54159012  1.64978031  1.439794   -0.62292047  0.81652206
 -0.25894393 -0.06754089 -0.69798835  0.48142764  0.        ]",-0.0565498368087,[-1.62271641 -0.25083547],-1.56189,[-1.66344881 -1.42913294],[-0.71620697 -0.37587208]
9,"[[ 1.34863828  1.30659372 -0.0717852   0.09322518]
 [-2.92541929  0.52839889  0.          0.        ]]","[-0.26841911  0.51702963  1.6438251   1.45439716 -0.62292019  0.81652161
 -0.47171641 -0.22627234 -0.68006233  0.47485092  0.        ]",-0.0558362118159,[-1.32692647 -0.47177866],-1.55175,[-0.77398562 -1.00701845],[-0.71620697 -0.37587208]
