timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.09000106 -0.07653745  0.19276555  0.17166285]
 [-0.00371148  0.00269841  0.          0.        ]]","[ 0.96918137  1.61490334  0.36900037 -1.1585007   1.65454743  1.4889661
 -0.33463038 -0.32495642 -0.35280235 -1.69891616  0.        ]",-0.162069084103,[-0.44715428 -0.24930286],-1.71569,[ 2.4831748   1.73646522],[ 2.95588455  1.09528509]
1,"[[ 0.12960266 -0.0367716   0.19276555  0.17166285]
 [ 3.95070792  3.96070158  0.          0.        ]]","[ 0.96236002  1.61768959  0.42914158 -1.0499595   1.65454432  1.48896369
 -0.10964652  0.25607188 -0.36110793 -1.57330039  0.        ]",-0.149398274677,[-0.44715428 -0.24930286],-1.62365,[ 1.06431317  0.66454697],[ 0.30640281  0.88769875]
2,"[[ 0.21998068  0.07691761  0.19276555  0.17166285]
 [ 5.08333563  7.39676775  0.          0.        ]]","[ 0.93766397  1.61486137  0.56508511 -0.73935737  1.65454121  1.48896128
 -0.04520644  0.76048044 -0.41582939 -1.26653972  0.        ]",-0.118088372473,[-0.44715428 -0.24930286],-1.39762,[ 0.06044739 -0.70131207],[ 0.02090626  0.17035024]
3,"[[ 0.32146707  0.23015126  0.19276555  0.17166285]
 [ 5.06538032  7.9248336   0.          0.        ]]","[ 0.89502289  1.58585701  0.7144401  -0.32574244  1.6545381   1.48895887
 -0.04622797  0.83799899 -0.54745931 -0.91648365  0.        ]",-0.0825269982566,[-0.44715428 -0.24930286],-1.22439,[-0.59120953 -1.82831323],[-1.41804918 -0.93992588]
4,"[[ 0.38209416  0.34974785  0.19276555  0.17166285]
 [ 1.01079071  4.04774109  0.          0.        ]]","[ 0.86219239  1.5435219   0.80138921 -0.01259516  1.65453499  1.48895646
 -0.27691109  0.26884749 -0.67655413 -0.70239432  0.        ]",-0.0635130095935,[-0.44715428 -0.24930286],-1.19833,[ 0.22851259 -1.86077917],[-0.86678384 -2.38093155]
5,"[[ 0.36772057  0.39018374  0.19276555  0.17166285]
 [-2.43668714  0.00929904  0.          0.        ]]","[ 0.87046444  1.52540847  0.78095189  0.09047137  1.65453188  1.48895405
 -0.47305292 -0.32398984 -0.689672   -0.69474941  0.        ]",-0.0631999451983,[-0.44715428 -0.24930286],-1.26719,[ 1.31409574 -1.22037578],[ 1.3192753  -0.43003471]
6,"[[ 0.35916858  0.3732685   0.19276555  0.17166285]
 [ 1.56814801 -1.69513741  0.          0.        ]]","[ 0.87524215  1.53321172  0.76873773  0.04755347  1.65452877  1.48895164
 -0.24520008 -0.5741984  -0.66922951 -0.72319991  0.        ]",-0.0653085936785,[-0.44715428 -0.24930286],-1.24541,[ 0.53079182 -0.96401435],[ 0.53129151 -0.90622741]
7,"[[ 0.41132143  0.30369213  0.19276555  0.17166285]
 [ 3.64023166 -5.2506512   0.          0.        ]]","[ 0.84444078  1.56182283  0.84257581 -0.13184235  1.65452566  1.48894923
 -0.12730999 -1.09614192 -0.67563538 -0.68944459  0.        ]",-0.0622360563005,[-0.44715428 -0.24930286],-1.21303,[ 0.1866166  -0.36881474],[ 0.10960871  0.72932152]
8,"[[ 0.48774255  0.22869491  0.19276555  0.17166285]
 [ 4.00068183 -2.25904031  0.          0.        ]]","[ 0.7922568   1.58625389  0.94771727 -0.32962029  1.65452255  1.48894683
 -0.10680232 -0.65697696 -0.70731605 -0.61993238  0.        ]",-0.0567788434139,[-0.44715428 -0.24930286],-1.17619,[-0.32192844 -0.9257102 ],[-0.43099898 -1.52389796]
9,"[[ 0.54987051  0.14424177  0.19276555  0.17166285]
 [ 2.21805192 -6.17322774  0.          0.        ]]","[ 0.74384427  1.6056404   1.03014074 -0.55644935  1.65451944  1.48894442
 -0.20822402 -1.23157306 -0.72112394 -0.58488516  0.        ]",-0.0541443060043,[-0.44715428 -0.24930286],-1.17179,[ 0.27039367 -0.10290537],[ 0.98909694  0.3175671 ]
10,"[[ 0.63304384  0.03460461  0.19276555  0.17166285]
 [ 6.08639777 -4.79507839  0.          0.        ]]","[ 0.67097363  1.61776027  1.13560682 -0.85485547  1.65451633  1.48894201
  0.01186363 -1.0292615  -0.74704228 -0.53884972  0.        ]",-0.051331599617,[-0.44715428 -0.24930286],-1.10833,[-0.93474644 -0.40545046],[-0.87043887 -2.47113204]
11,"[[ 0.71903083 -0.1000584   0.19276555  0.17166285]
 [ 2.52415468 -8.65835155  0.          0.        ]]","[ 0.5864336   1.61230305  1.23806177 -1.22255499  1.65451322  1.4889396
 -0.19080847 -1.596382   -0.76715751 -0.51472474  0.        ]",-0.0504162192318,[-0.44715428 -0.24930286],-1.09803,[ 0.06482458  0.58054757],[-0.78287978  0.3839797 ]
12,"[[ 0.7379331  -0.25623865  0.19276555  0.17166285]
 [-0.62345868 -6.96532293  0.          0.        ]]","[ 0.56665437  1.57805046  1.25961116 -1.64237231  1.65451011  1.48893719
 -0.36989037 -1.34784594 -0.70572844 -0.62847981  0.        ]",-0.0575129341165,[-0.44715428 -0.24930286],-1.06953,[ 0.78303295  0.94260836],[ 0.97025738 -0.508456  ]
13,"[[ 0.76410496 -0.414376    0.19276555  0.17166285]
 [ 3.22783442 -8.84214238  0.          0.        ]]","[ 0.53858405  1.51365372  1.28884082 -2.05021928  1.654507    1.48893478
 -0.15077252 -1.62335724 -0.66799946 -0.74132015  0.        ]",-0.0670352002603,[-0.44715428 -0.24930286],-1.0471,[ 0.04101533  1.56552088],[ 0.198474   2.8503643]
14,"[[ 0.8358837  -0.54973702  0.19276555  0.17166285]
 [ 3.94767234 -4.70773315  0.          0.        ]]","[ 0.45766935  1.43597349  1.36523445 -2.37787114  1.65450389  1.48893237
 -0.10981756 -1.01643166 -0.69542917 -0.75763783  0.        ]",-0.0694270072031,[-0.44715428 -0.24930286],-1.0699,[-0.476004    1.03663778],[-0.41283859  0.39274184]
