timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.05145571 -0.04043744 -0.12099566  0.01854873]
 [ 0.00484505  0.00345407  0.          0.        ]]","[ 0.98833152  1.41021735  0.10409208 -1.18215285 -1.05333365  0.16913366
 -0.30564965 -0.30472246  2.78792451 -0.54896593  0.        ]",-0.332122149969,[-0.72874814 -0.42850319],-3.65346,[ 2.33040118  6.02401161],[ 2.06521708  5.11923966]
1,"[[ -1.16847073e-02  -6.56642982e-04  -1.20995658e-01   1.85487320e-02]
 [  3.95909349e+00   3.96144013e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99033936  1.41122492  0.16337643 -1.07931452 -1.05333297  0.16913361
 -0.09174936  0.31195397  2.79396274 -0.40252126  0.        ]",-0.331650997815,[-0.72874814 -0.42850319],-3.59975,[ 2.57408738  5.6766777 ],[ 2.6965151   5.26705762]
2,"[[ 0.10638701  0.11749792 -0.12099566  0.01854873]
 [ 7.83519494  7.84108728  0.          0.        ]]","[ 0.98140209  1.40271264  0.33917905 -0.77448596 -1.0533323   0.16913356
  0.11792366  0.91642452  2.75968581  0.03045841  0.        ]",-0.328100389906,[-0.72874814 -0.42850319],-3.60353,[ 2.73111725  5.06342173],[ 3.01583416  4.88746211]
3,"[[  0.30121407   0.31247459  -0.12099566   0.01854873]
 [ 11.63495574  11.64389121   0.           0.        ]]","[ 0.91841156  1.35144676  0.62329707 -0.28269694 -1.05333162  0.1691335
  0.32346712  1.50892149  2.53851246  0.6986583   0.        ]",-0.315341661282,[-0.72874814 -0.42850319],-3.50039,[ 2.22125959  4.06128311],[ 3.19604403  4.31360551]
4,"[[  0.57129064   0.58275056  -0.12099566   0.01854873]
 [ 15.3605401   15.37124      0.           0.        ]]","[ 0.7363763   1.20748298  0.98727638  0.34542101 -1.05333095  0.16913345
  0.52499805  2.08965999  1.94791521  1.40912442  0.        ]",-0.284338695832,[-0.72874814 -0.42850319],-3.19466,[ 1.11796808  2.61675334],[ 1.42062688  2.8117076 ]
5,"[[  9.15157978e-01   9.26829749e-01  -1.20995658e-01   1.85487320e-02]
 [  1.90144732e+01   1.90244225e+01   0.00000000e+00   0.00000000e+00]]","[ 0.36591908  0.91791188  1.36304139  0.99032003 -1.05333027  0.1691334
  0.722653    2.65883927  0.93737806  1.76170852  0.        ]",-0.22592931118,[-0.72874814 -0.42850319],-2.78594,[-1.4042778  -0.45453122],[-0.84559553 -0.50832319]
6,"[[  1.25814709   1.28334322  -0.12099566   0.01854873]
 [ 15.29661898  16.63489005   0.           0.        ]]","[-0.11741099  0.52677061  1.59998183  1.4021073  -1.05332959  0.16913334
  0.52153975  2.28653341 -0.01471996  1.43927641  0.        ]",-0.151529011867,[-0.72874814 -0.42850319],-2.20644,[-2.40282273 -1.88452959],[-2.09404638 -1.24815394]
7,"[[  1.52137513   1.57300964  -0.12099566   0.01854873]
 [ 11.03998514  12.34607388   0.           0.        ]]","[-0.53049318  0.17406624  1.67046298  1.50819827 -1.05332892  0.16913329
  0.29128188  1.61831271 -0.48191553  0.83758144  0.        ]",-0.0879936397264,[-0.72874814 -0.42850319],-1.75164,[-2.40413594 -2.19852376],[-2.24575283 -1.76159173]
8,"[[ 1.70029479  1.7777533  -0.12099566  0.01854873]
 [ 6.86560866  8.14232357  0.          0.        ]]","[-0.81615023 -0.07685426  1.65979363  1.45302366 -1.05332824  0.16913324
  0.06547364  0.96334724 -0.60473518  0.35095009  0.        ]",-0.044497693578,[-0.72874814 -0.42850319],-1.41655,[-2.0473361  -2.23470807],[-1.69661678 -2.47257856]
9,"[[ 1.79654166  1.89925804 -0.12099566  0.01854873]
 [ 2.77255978  4.02189295  0.          0.        ]]","[-0.96766163 -0.22141087  1.63443772  1.36996316 -1.05332757  0.16913319
 -0.15593526  0.32136383 -0.59611609  0.08270998  0.        ]",-0.0216254165184,[-0.72874814 -0.42850319],-1.31553,[-1.59236002 -2.01980138],[-1.54720092 -2.70982222]
