timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.09684433  0.05488279  0.14781951  0.1564041 ]
 [-0.00381314 -0.00069173  0.          0.        ]]","[ 0.96582865  1.63535075  0.11481384 -0.85405602  1.28524468  1.36598963
 -0.36448905 -0.33154234  0.01635644 -1.87804535  0.        ]",-0.181468312581,[ 2.56492245  3.33089856],-1.60389,[ 3.08907032  2.84063673],[-0.40283561 -0.23859239]
1,"[[-0.05724471  0.09458149  0.14781951  0.1564041 ]
 [ 3.95061805  3.95737584  0.          0.        ]]","[ 0.9707009   1.63167577  0.17527963 -0.74020598  1.28524248  1.36598711
 -0.15583827  0.24671822  0.01955354 -1.74697685  0.        ]",-0.169730248704,[ 1.81500877  1.95047012],-1.58163,[ 1.78316605  1.7520529 ],[-0.40283561 -0.23859239]
2,"[[ 0.06065972  0.21265552  0.14781951  0.1564041 ]
 [ 7.82695522  7.83709655  0.          0.        ]]","[ 0.97037794  1.6093063   0.35575406 -0.4048127   1.28524028  1.36598458
  0.04869197  0.81353221 -0.02004899 -1.36020028  0.        ]",-0.133834814135,[-0.42002502  0.74174483],-1.38187,[ 0.04821748  0.10111175],[-0.40283561 -0.23859239]
3,"[[  0.198966     0.39731497   0.14781951   0.1564041 ]
 [  6.00976451  10.61956829   0.           0.        ]]","[ 0.94177083  1.54071841  0.56563054  0.10104894  1.28523808  1.36598205
 -0.04718995  1.2200406  -0.18423975 -0.88627752  0.        ]",-0.0854654789868,[-0.56638014 -0.98314375],-1.1589,[-0.73456031 -1.58263969],[-0.40283561 -0.23859239]
4,"[[ 0.2955062   0.56854684  0.14781951  0.1564041 ]
 [ 3.65204226  6.51728596  0.          0.        ]]","[ 0.90400546  1.44234368  0.70893693  0.53666772  1.28523588  1.36597953
 -0.17159237  0.62070971 -0.40020126 -0.56294784  0.        ]",-0.0476935565679,[-0.80424535 -2.38334338],-1.07382,[-0.53929597 -1.96179068],[-0.40283561 -0.23859239]
5,"[[ 0.33591459  0.6578814   0.14781951  0.1564041 ]
 [ 0.39956922  2.42978784  0.          0.        ]]","[ 0.8839433   1.37868124  0.76776193  0.74671605  1.28523368  1.365977
 -0.34320529  0.02353904 -0.52493222 -0.4348193   0.        ]",-0.0319346972446,[ 0.66321321  0.2526111 ],-1.13417,[ 0.24522024 -1.65808618],[-0.40283561 -0.23859239]
6,"[[ 0.37014959  0.71602119  0.14781951  0.1564041 ]
 [ 3.01524248  3.38102252  0.          0.        ]]","[ 0.86501592  1.33301499  0.81695858  0.87598332  1.28523148  1.36597447
 -0.20519195  0.16251143 -0.6227049  -0.34840226  0.        ]",-0.023139828958,[-0.70061596 -1.49299946],-1.09996,[-0.59281367 -2.26693869],[-0.40283561 -0.23859239]
7,"[[ 0.40205899  0.74325153  0.14781951  0.1564041 ]
 [ 0.18509531 -0.64457252  0.          0.        ]]","[ 0.84580071  1.31052993  0.86222964  0.93435846  1.28522928  1.36597195
 -0.35452147 -0.4256158  -0.69205487 -0.28817695  0.        ]",-0.0199919770974,[ 0.07496037 -1.63356217],-1.14712,[ 0.18365997 -1.73747015],[-0.40283561 -0.23859239]
8,"[[ 0.408713    0.69075929  0.14781951  0.1564041 ]
 [ 0.4793332  -4.59149712  0.          0.        ]]","[ 0.8416036   1.35324853  0.87159378  0.82057244  1.28522708  1.36596942
 -0.33899606 -1.00224885 -0.64992025 -0.3044885   0.        ]",-0.0196293764157,[-0.02139212  0.2869933 ],-1.1446,[ 0.44317782 -0.86120844],[-0.40283561 -0.23859239]
9,"[[ 0.41735153  0.61124335  0.14781951  0.1564041 ]
 [ 0.38483061 -3.36418793  0.          0.        ]]","[ 0.83605812  1.41291437  0.88371073  0.63870011  1.28522488  1.3659669
 -0.34398215 -0.82294161 -0.58626447 -0.33546503  0.        ]",-0.0216500272376,[-0.21905737 -0.78701974],-1.10452,[ 0.42098868 -0.80827707],[-0.40283561 -0.23859239]
