timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.05161495 -0.07418575 -0.14725432 -0.13022904]
 [ 0.00186556  0.00220195  0.          0.        ]]","[ 0.9667896   1.74077736  0.15436462 -1.09254721 -1.28237227 -1.12756238
 -0.33877353 -0.33353624  2.67295164  0.95169728  0.        ]",-0.373223813986,[ 1.06605403  2.64190685],-2.67566,[ 1.68178368  2.98693299],[-0.34478658 -0.19630609]
1,"[[-0.01190292 -0.03442972 -0.14725432 -0.13022904]
 [ 3.95617443  3.96021481  0.          0.        ]]","[ 0.96874969  1.74349381  0.21550424 -0.98067245 -1.28237007 -1.12756072
 -0.09496383  0.23312696  2.68059838  1.06973015  0.        ]",-0.378023713894,[ 1.68496832  3.54221352],-2.61757,[ 1.66010857  2.78615904],[-0.34478658 -0.19630609]
2,"[[ 0.10611086  0.08370062 -0.14725432 -0.13022904]
 [ 7.83231476  7.8398905   0.          0.        ]]","[ 0.96011005  1.73982211  0.39699204 -0.64803466 -1.28236788 -1.12755907
  0.14402625  0.78857441  2.65951879  1.42028151  0.        ]",-0.389780493246,[ 2.34830984  1.79560723],-2.74752,[ 1.5943234   2.69214702],[-0.34478658 -0.19630609]
3,"[[  0.30088039   0.27865366  -0.14725432  -0.13022904]
 [ 11.63207521  11.64272666   0.           0.        ]]","[ 0.89898018  1.69559239  0.69037046 -0.10843864 -1.28236569 -1.12755741
  0.37830696  1.33301941  2.48557928  1.96553405  0.        ]",-0.400671245326,[ 1.81994157  1.4950775 ],-2.81507,[ 1.32192087  2.491853  ],[-0.34478658 -0.19630609]
4,"[[  0.57089893   0.5489067   -0.14725432  -0.13022904]
 [ 15.35760971  15.37011176   0.           0.        ]]","[ 0.72218554  1.55898649  1.06628307  0.58682784 -1.2823635  -1.12755575
  0.608011    1.86665889  2.00119233  2.55395861  0.        ]",-0.397835680591,[ 0.75420961  2.36537247],-2.66518,[ 0.61974674  2.04906297],[-0.34478658 -0.19630609]
5,"[[  0.90495004   0.89296736  -0.14725432  -0.13022904]
 [ 18.03897698  19.02370755   0.           0.        ]]","[ 0.37424381  1.27401519  1.44524153  1.31165108 -1.28236131 -1.1275541
  0.77333483  2.38972825  1.17073985  2.85927685  0.        ]",-0.365835684006,[-0.33242755  1.69244062],-2.33055,[-0.28280109  1.41924977],[-0.34478658 -0.19630609]
6,"[[  1.24898314   1.30938397  -0.14725432  -0.13022904]
 [ 16.37018518  22.60598616   0.           0.        ]]","[-0.09463004  0.80914768  1.69520597  1.83892975 -1.28235911 -1.12755244
  0.67044175  2.90257836  0.32184464  2.57636754  0.        ]",-0.298648763495,[ 0.11604451  1.30494623],-1.94351,[-1.14579201  0.56305051],[-0.34478658 -0.19630609]
7,"[[  1.57779556   1.79672924  -0.14725432  -0.13022904]
 [ 16.51087768  26.11683744   0.           0.        ]]","[-0.59748848  0.20077916  1.77424506  1.86304828 -1.28235692 -1.12755079
  0.67911577  3.40518991 -0.09338731  1.82330496  0.        ]",-0.208615167887,[-1.77729945  0.08013749],-1.6033,[-1.57148886  0.21373926],[-0.34478658 -0.19630609]
8,"[[  1.86507859   2.31705649  -0.14725432  -0.13022904]
 [ 12.23113641  25.91659669   0.           0.        ]]","[-1.0377662  -0.37281315  1.70805528  1.18565212 -1.28235473 -1.12754913
  0.41523989  3.3764951   0.10829432  1.13579023  0.        ]",-0.145226358921,[-0.87111224  0.9094251 ],-1.2396,[-0.60726404  0.99506307],[-0.34478658 -0.19630609]
9,"[[  2.07270454   2.86636661  -0.14725432  -0.13022904]
 [  8.54326689  29.00415281   0.           0.        ]]","[-1.33492866 -0.73025505  1.58428501 -0.11773904 -1.28235254 -1.12754748
  0.18785705  3.81848787  0.64324239  0.94645195  0.        ]",-0.166129827377,[ 1.47449759  2.3653676 ],-1.32628,[ 0.65981251  2.57754087],[-0.34478658 -0.19630609]
10,"[[  2.28159039   3.15072033  -0.14725432  -0.13022904]
 [ 12.33260465   2.43979298   0.           0.        ]]","[-1.60143194 -0.77765989  1.40124293 -0.90938638 -1.28235035 -1.12754582
  0.4214958   0.01542388  0.92002249  1.07225404  0.        ]",-0.199064186054,[ 0.13406432  0.88612038],-1.6145,[ 0.55167621  1.27599001],[-0.34478658 -0.19630609]
11,"[[  2.53111544   3.12957423  -0.14725432  -0.13022904]
 [ 12.61903137  -2.69302458   0.           0.        ]]","[-1.86109286 -0.77762055  1.11689687 -0.84978978 -1.28234815 -1.12754417
  0.43915568 -0.71941135  0.91409712  1.06735625  0.        ]",-0.198206166441,[ 1.07289407  0.12615085],-1.60519,[ 0.46434623  0.95137858],[-0.34478658 -0.19630609]
12,"[[  2.82071448   3.0751222   -0.14725432  -0.13022904]
 [ 16.32851878  -2.50311895   0.           0.        ]]","[-2.06264843 -0.77492615  0.71967849 -0.696462   -1.28234596 -1.12754251
  0.66787104 -0.69222298  0.90827484  1.035071    0.        ]",-0.195536140752,[-0.34655606  1.27751685],-1.59461,[ 0.5291521   0.85778153],[-0.34478658 -0.19630609]
13,"[[  3.13027506   3.0379158   -0.14725432  -0.13022904]
 [ 14.63318562  -1.30702358   0.           0.        ]]","[-2.14193322 -0.77093906  0.25125457 -0.59198649 -1.28234377 -1.12754085
  0.56334131 -0.52098436  0.92855624  1.02113718  0.        ]",-0.196465338403,[ 0.45191665  0.07776056],-1.60902,[ 0.5414862  0.7347703],[-0.34478658 -0.19630609]
14,"[[  3.43798458   3.01512377  -0.14725432  -0.13022904]
 [ 16.13276908  -0.9733004    0.           0.        ]]","[-2.07420276 -0.76763843 -0.21610031 -0.52817656 -1.28234158 -1.1275392
  0.65580065 -0.4732067   0.95910231  1.02948657  0.        ]",-0.19979859157,[ 0.91180099  1.31069686],-1.5008,[ 0.61246282  0.70965111],[-0.34478658 -0.19630609]
