timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.08930536  0.06069351 -0.19978222  0.06015913]
 [-0.00180407 -0.00209876  0.          0.        ]]","[ 0.97955318  1.45137282  0.32823307 -0.8876325  -1.73739736  0.52691841
 -0.31959745 -0.31133357  3.51073331 -0.52917129  0.        ]",-0.409629640698,[-0.67954415 -0.3679288 ],-4.08242,[ 4.19213915  5.73802376],[ 3.81390496  5.80281072]
1,"[[ 0.12894477  0.10036436 -0.19978222  0.06015913]
 [ 3.95258882  3.9559969   0.          0.        ]]","[ 0.97265298  1.44744564  0.38730385 -0.7842302  -1.73739497  0.52691818
 -0.10850158  0.29739149  3.48971004 -0.39047766  0.        ]",-0.406685638092,[-0.67954415 -0.3679288 ],-4.15679,[ 4.30849504  5.37488699],[ 4.06395679  4.14202126]
2,"[[ 0.24688827  0.21841108 -0.19978222  0.06015913]
 [ 7.82889184  7.83574474  0.          0.        ]]","[ 0.93745678  1.4244084   0.56091358 -0.47961108 -1.73739259  0.52691795
  0.09842564  0.894067    3.37816091  0.00820249  0.        ]",-0.395292657587,[-0.67954415 -0.3679288 ],-3.94561,[ 4.44449329  4.8551693 ],[ 5.33314739  4.87813785]
3,"[[  0.44159215   0.41328179  -0.19978222   0.06015913]
 [ 11.62896176  11.63863529   0.           0.        ]]","[ 0.832599    1.35005787  0.83525835  0.00402866 -1.7373902   0.52691772
  0.30128332  1.47892141  3.04737398  0.5844618   0.        ]",-0.368271354893,[-0.67954415 -0.3679288 ],-3.8518,[ 4.15380716  4.32225132],[ 4.4072991   4.32885523]
4,"[[  0.71155304   0.68345339  -0.19978222   0.06015913]
 [ 15.35498827  15.36605664   0.           0.        ]]","[ 0.59808913  1.17731902  1.17352906  0.60513869 -1.73738782  0.52691749
  0.50018834  2.05216695  2.36265548  1.11565414  0.        ]",-0.315836275559,[-0.67954415 -0.3679288 ],-3.4527,[ 3.42201757  3.27692008],[ 2.39340692  3.11560288]
5,"[[  1.05531469   1.0274296   -0.19978222   0.06015913]
 [ 19.0094656   19.01931034   0.           0.        ]]","[ 0.17550503  0.85945693  1.49892567  1.19223304 -1.73738543  0.52691726
  0.69527378  2.61400211  1.3546109   1.21883206  0.        ]",-0.230580631679,[-0.67954415 -0.3679288 ],-2.64404,[ 1.35314894  0.62314415],[ 1.25140485  0.02984365]
6,"[[  1.4714765    1.40519786  -0.19978222   0.06015913]
 [ 22.59504885  18.75829214   0.           0.        ]]","[-0.45390428  0.42619689  1.68635087  1.53310734 -1.73738305  0.52691703
  0.88668131  2.57385291  0.4266062   0.6131064   0.        ]",-0.123953508089,[-0.67954415 -0.3679288 ],-1.97791,[-1.11855543 -1.71221638],[-0.90631305 -2.92647983]
7,"[[  1.88295748   1.73689753  -0.19978222   0.06015913]
 [ 18.56598769  14.4261822    0.           0.        ]]","[-1.10325256  0.01999825  1.621283    1.53288854 -1.73738067  0.5269168
  0.67159885  1.9076075   0.10136314 -0.31636307  0.        ]",-0.0731019528691,[-0.67954415 -0.3679288 ],-1.33906,[-1.50482154 -2.17656898],[-1.49944033 -1.89540808]
8,"[[  2.21090962   1.98282044  -0.19978222   0.06015913]
 [ 14.24324357  10.18033317   0.           0.        ]]","[-1.56703228 -0.26926123  1.39693231  1.35002414 -1.73737828  0.52691657
  0.4408389   1.25463081  0.24425767 -0.98063771  0.        ]",-0.114078801145,[-0.67954415 -0.3679288 ],-1.91774,[-1.55083108 -2.09325123],[-1.43165862 -2.95372552]
9,"[[  2.4532454    2.14467374  -0.19978222   0.06015913]
 [ 10.00422427   6.01891673   0.           0.        ]]","[-1.84675042 -0.44447973  1.14691182  1.14993931 -1.7373759   0.52691634
  0.21454845  0.61464008  0.49194861 -1.3181758   0.        ]",-0.152695714403,[-0.67954415 -0.3679288 ],-2.33115,[-1.51431382 -1.63937449],[-1.70369841 -0.79334033]
10,"[[ 2.6116311   2.23233808 -0.19978222  0.06015913]
 [ 5.84809008  2.75841404  0.          0.        ]]","[-1.99144093 -0.53236931  0.95237026  1.01720391 -1.73737351  0.52691611
 -0.00731735  0.11320236  0.67361601 -1.45957575  0.        ]",-0.174491194826,[-0.67954415 -0.3679288 ],-2.54455,[-1.16731954 -0.92277962],[-1.38213067 -0.60486955]
11,"[[ 2.68771462  2.26292903 -0.19978222  0.06015913]
 [ 1.77380616  0.30885778  0.          0.        ]]","[-2.04885963 -0.56170573  0.85185314  0.96709904 -1.73737113  0.52691588
 -0.22481377 -0.26351867  0.75396107 -1.51003351  0.        ]",-0.183413768871,[-0.67954415 -0.3679288 ],-2.68755,[-0.92391503 -0.21785352],[-1.0034136  -1.47462332]
12,"[[ 2.68312123  2.22931831 -0.19978222  0.06015913]
 [-2.21981187 -3.65671057  0.          0.        ]]","[-2.04562189 -0.52943406  0.85803495  1.02204461 -1.73736874  0.52691565
 -0.43800398 -0.87338935  0.71448819 -1.51559215  0.        ]",-0.18088707107,[-0.67954415 -0.3679288 ],-2.46619,[-0.3548587   0.85614753],[-0.50204377  1.32912796]
13,"[[ 2.61922457  2.19663882 -0.19978222  0.06015913]
 [-4.16339618  0.37531807  0.          0.        ]]","[-1.99752566 -0.49724082  0.94252423  1.07322818 -1.73736636  0.52691542
 -0.54175769 -0.25329696  0.63862988 -1.47087564  0.        ]",-0.172678379935,[-0.67954415 -0.3679288 ],-2.46517,[-0.49112573 -0.49847987],[ 0.07833623 -0.54803473]
14,"[[ 2.53989589  2.18229765 -0.19978222  0.06015913]
 [-3.77076856 -1.80217686  0.          0.        ]]","[-1.92997243 -0.4828679   1.04313353  1.09497786 -1.73736397  0.52691519
 -0.5207979  -0.58817731  0.57732746 -1.40287547  0.        ]",-0.164066224277,[-0.67954415 -0.3679288 ],-2.38676,[-0.44108513 -0.06226637],[-0.57043195 -0.33115492]
15,"[[ 2.44257479  2.13345637 -0.19978222  0.06015913]
 [-5.95404009 -3.07771042  0.          0.        ]]","[-1.835827   -0.43284731  1.15920841  1.16572193 -1.73736159  0.52691496
 -0.63734677 -0.78434338  0.47465173 -1.30571285  0.        ]",-0.150687133746,[-0.67954415 -0.3679288 ],-2.18718,[-0.22369352  0.10568126],[-0.0963712   0.23649386]
16,"[[ 2.32084974  2.0819077  -0.19978222  0.06015913]
 [-6.21759685 -2.08048213  0.          0.        ]]","[-1.70189276 -0.37835873  1.29141783  1.23466189 -1.7373592   0.52691473
 -0.65141585 -0.63097761  0.37151532 -1.1611483   0.        ]",-0.134325316356,[-0.67954415 -0.3679288 ],-2.10731,[-0.20608059 -0.28619698],[-1.3315373  -1.36084152]
17,"[[  2.15802184   2.00098396  -0.19978222   0.06015913]
 [-10.05230258  -5.99886618   0.           0.        ]]","[-1.49790957 -0.28965199  1.44258057  1.33059984 -1.73735682  0.5269145
 -0.8561228  -1.23359178  0.25477656 -0.92519363  0.        ]",-0.111639719046,[-0.67954415 -0.3679288 ],-1.67772,[ 0.43580794  0.70170856],[ 0.30026488  0.15017485]
18,"[[ 1.97090184  1.88815944 -0.19978222  0.06015913]
 [-8.66435565 -5.28595196  0.          0.        ]]","[-1.23492834 -0.16050336  1.57531775  1.43827422 -1.73735444  0.52691427
 -0.78202982 -1.12395059  0.16752785 -0.59103562  0.        ]",-0.087786333165,[-0.67954415 -0.3679288 ],-1.42391,[ 0.64197177  0.79919189],[ 0.68080834  1.10637298]
19,"[[ 1.82637063  1.82321259 -0.19978222  0.06015913]
 [-5.79840611 -1.22225376  0.          0.        ]]","[-1.01641767 -0.08383754  1.64502687  1.48599939 -1.73735205  0.52691404
 -0.62903698 -0.49898719  0.17201828 -0.3306523   0.        ]",-0.0801953522682,[-0.67954415 -0.3679288 ],-1.32673,[ 0.59947771  0.01401995],[ 0.51551694  0.15138391]
20,"[[ 1.73202575  1.80502078 -0.19978222  0.06015913]
 [-3.64327205 -0.59898985  0.          0.        ]]","[-0.86894362 -0.06211688  1.67427802  1.49745941 -1.73734967  0.52691381
 -0.51398955 -0.40313416  0.21076449 -0.18551722  0.        ]",-0.0823081807158,[-0.67954415 -0.3679288 ],-1.34959,[ 0.6369639   0.05943682],[ 1.50707663 -0.32889971]
21,"[[ 1.69959717  1.78008828 -0.19978222  0.06015913]
 [ 0.38697889 -1.88995106  0.          0.        ]]","[-0.81765898 -0.03219591  1.6813011   1.51179818 -1.73734728  0.52691358
 -0.29884308 -0.60167315  0.22035397 -0.11497511  0.        ]",-0.0832046035256,[-0.67954415 -0.3679288 ],-1.3263,[ 0.33032471  0.38751867],[ 1.06479363  1.58404133]
22,"[[ 1.74696605  1.78238728 -0.19978222  0.06015913]
 [ 4.33676922  2.10652092  0.          0.        ]]","[-0.89248242 -0.03496182  1.67051294  1.51054059 -1.7373449   0.52691335
 -0.08799185  0.01295166  0.19258088 -0.17959576  0.        ]",-0.0804905928107,[-0.67954415 -0.3679288 ],-1.32878,[-0.4238919 -0.8368004],[-0.10275249 -0.64913157]
23,"[[ 1.82876365  1.79831054 -0.19978222  0.06015913]
 [ 3.84460848 -0.50548713  0.          0.        ]]","[-1.02011483 -0.05408072  1.6441072   1.5014698  -1.73734251  0.52691312
 -0.11426478 -0.38875387  0.15773679 -0.30722462  0.        ]",-0.0783911924376,[-0.67954415 -0.3679288 ],-1.3144,[-0.5204187  -0.40451011],[-1.05462618 -0.45262285]
