timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.08841044  0.00823447  0.17585509 -0.01827289]
 [-0.00052271 -0.00347716  0.          0.        ]]","[ 1.00765879  2.05906395  0.07313522 -0.74706882  1.50825771 -0.15560876
 -0.32833088 -0.34801235 -0.01460401 -0.0738576   0.        ]",-0.0334069919375,[-0.24335577 -0.11934237],-0.202233,[-0.74050248  0.47675246],[-1.09220757  0.5506091 ]
1,"[[-0.1281198   0.03005557  0.17585509 -0.01827289]
 [-3.95723628  2.17831047  0.          0.        ]]","[ 1.00124573  2.05848861  0.0129393  -0.68145439  1.50825259 -0.15560859
 -0.60208508 -0.04867811 -0.01928694 -0.12371095  0.        ]",-0.0332180320903,[-0.24335577 -0.11934237],-0.234618,[-0.26904523  0.44649732],[-0.76974481  0.63138794]
2,"[[-0.2370404   0.09828428  0.17585509 -0.01827289]
 [-6.92494264  4.63636111  0.          0.        ]]","[ 0.97170765  2.05256983 -0.15031662 -0.47671861  1.50824746 -0.15560843
 -0.80741196  0.28855848 -0.03871545 -0.25162943  0.        ]",-0.0365331549823,[-0.24335577 -0.11934237],-0.393036,[ 0.24493301  0.4096961 ],[ 1.2596838  -0.19870183]
3,"[[-0.33447108  0.18218047  0.17585509 -0.01827289]
 [-2.83174967  3.75620096  0.          0.        ]]","[ 0.93068426  2.03672689 -0.29281127 -0.22695126  1.50824233 -0.15560826
 -0.52421326  0.16780295 -0.06168739 -0.34299588  0.        ]",-0.0415103819615,[-0.24335577 -0.11934237],-0.379731,[-0.01939452  0.35166281],[ 0.72397788 -0.10135141]
4,"[[-0.36180696  0.25252059  0.17585509 -0.01827289]
 [ 0.08844411  3.27940649  0.          0.        ]]","[ 0.91674824  2.01623551 -0.33199462 -0.02042343  1.50823721 -0.1556081
 -0.32217168  0.10238799 -0.06413333 -0.32508822  0.        ]",-0.0397231707442,[-0.24335577 -0.11934237],-0.401038,[-0.3277514  0.2529512],[ 1.24394302  0.26203216]
5,"[[-0.3203679   0.32785212  0.17585509 -0.01827289]
 [ 4.04231504  4.25051497  0.          0.        ]]","[ 0.93745789  1.98712253 -0.27244665  0.19661225  1.50823208 -0.15560793
 -0.04861252  0.2356212  -0.048319   -0.18388856  0.        ]",-0.0315885339239,[-0.24335577 -0.11934237],-0.217191,[-0.99400759 -0.01950119],[-1.34911018 -0.01371754]
6,"[[-0.28001429  0.41148822  0.17585509 -0.01827289]
 [ 0.00646784  4.11354567  0.          0.        ]]","[ 0.95528506  1.94631485 -0.21366519  0.43108702  1.50822695 -0.15560777
 -0.32784329  0.21682913 -0.04639843 -0.03648286  0.        ]",-0.0297346414287,[-0.24335577 -0.11934237],-0.249172,[-0.71361423 -0.09982817],[-0.32728147 -2.77920287]
7,"[[-0.29286162  0.45321897  0.17585509 -0.01827289]
 [-1.28690928  0.07299261  0.          0.        ]]","[ 0.94985936  1.92269302 -0.23245812  0.5450347   1.50822183 -0.1556076
 -0.4173287  -0.33752458 -0.05279897 -0.02035411  0.        ]",-0.0293162691774,[-0.24335577 -0.11934237],-0.198404,[-0.44017607  0.10164794],[-1.68704426  2.01748365]
8,"[[-0.35805137  0.49440647  0.17585509 -0.01827289]
 [-5.21897869  4.03254484  0.          0.        ]]","[ 0.91871738  1.8973058  -0.32663362  0.65525132  1.5082167  -0.15560744
 -0.68937913  0.20571668 -0.06592737 -0.09455213  0.        ]",-0.0268442537138,[-0.24335577 -0.11934237],-0.332822,[ 0.02484816 -0.02978745],[ 0.59475713  0.08605263]
9,"[[-0.43778894  0.57766573  0.17585509 -0.01827289]
 [-2.76294175  4.29252808  0.          0.        ]]","[ 0.87255828  1.83988697 -0.43869896  0.87046898  1.50821157 -0.15560727
 -0.5194504   0.24138555 -0.09030217 -0.15338866  0.        ]",-0.0252196226834,[-0.24335577 -0.11934237],-0.269046,[-0.12605986 -0.11846088],[-0.69090096 -1.09911377]
