timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.02410025  0.04816662 -0.14801078 -0.12584706]
 [-0.00269377  0.00406872  0.          0.        ]]","[ 0.98163563  1.49049502  0.1708491  -0.88837796 -1.29414499 -1.07977169
 -0.3269517  -0.31445297  2.94653178  1.22647998  0.        ]",-0.379506748356,[-0.60943961 -0.32164091],-3.44054,[ 0.92200989  3.34415293],[ 0.65988462  4.33972202]
1,"[[  2.02216157e-03   8.79648409e-02  -1.48010776e-01  -1.25847059e-01]
 [  2.60625639e+00   3.96256402e+00   0.00000000e+00   0.00000000e+00]]","[ 0.98209458  1.48716956  0.21021738 -0.78340277 -1.29414367 -1.0797708
 -0.18681759  0.2868833   2.94272268  1.33225093  0.        ]",-0.382531507598,[-0.60943961 -0.32164091],-3.51954,[ 0.87580448  3.28146768],[ 0.74271001  3.32997082]
2,"[[ 0.083094    0.20614555 -0.14801078 -0.12584706]
 [ 5.49135176  7.84257689  0.          0.        ]]","[ 0.97659665  1.46591605  0.33226527 -0.47448862 -1.29414236 -1.07976992
 -0.03185096  0.87629701  2.89852656  1.65008842  0.        ]",-0.389966387186,[-0.60943961 -0.32164091],-3.5948,[ 0.77926213  3.1879878 ],[ 0.99676522  2.14421049]
3,"[[  0.23138189   0.40115185  -0.14801078  -0.12584706]
 [  9.3247795   11.64537304   0.           0.        ]]","[ 0.93961195  1.39442794  0.5528063   0.01673587 -1.29414105 -1.07976903
  0.17405329  1.45397963  2.7103308   2.16882757  0.        ]",-0.39662776035,[-0.60943961 -0.32164091],-3.48454,[ 0.54208869  3.00313401],[-0.2514897   3.63804744]
4,"[[  0.40603911   0.67147663  -0.14801078  -0.12584706]
 [  8.14500206  15.37466269   0.           0.        ]]","[ 0.8524762   1.22532585  0.80247607  0.6292479  -1.29413974 -1.07976814
  0.11068402  2.02049342  2.29402496  2.68902455  0.        ]",-0.392441194213,[-0.60943961 -0.32164091],-3.23163,[ 0.28760362  3.08171082],[ 0.43164594  3.1640671 ]
5,"[[  0.58446235   1.01563634  -0.14801078  -0.12584706]
 [  9.69246863  19.02911707   0.           0.        ]]","[ 0.71747394  0.91118099  1.03877161  1.23120898 -1.29413842 -1.07976726
  0.19380284  2.57563475  1.66336499  2.99779563  0.        ]",-0.369780403668,[-0.60943961 -0.32164091],-2.94861,[-0.30319703  2.79515648],[-0.9793713   2.64004356]
6,"[[  0.73752607   1.43217446  -0.14801078  -0.12584706]
 [  5.62748152  22.61272683   0.           0.        ]]","[ 0.5678199   0.43362312  1.22070241  1.60292612 -1.29413711 -1.07976637
 -0.02453942  3.12000766  0.98916217  2.92231369  0.        ]",-0.325930665031,[-0.60943961 -0.32164091],-2.65862,[-0.4733505   2.71021676],[-1.20743316  1.57509634]
7,"[[  0.80927761   1.91967109  -0.14801078  -0.12584706]
 [  1.56111031  26.12517749   0.           0.        ]]","[ 0.48793001 -0.15582456  1.29806604  1.46900883 -1.2941358  -1.07976548
 -0.24295602  3.65356185  0.55636669  2.47532876  0.        ]",-0.268778212362,[-0.60943961 -0.32164091],-2.21372,[-0.09174731  3.02703309],[ 0.14531567  3.76265992]
8,"[[  0.84599014   2.47671253  -0.14801078  -0.12584706]
 [  2.10832254  29.56750311   0.           0.        ]]","[ 0.44483703 -0.70245444  1.33550223  0.61555326 -1.29413449 -1.07976459
 -0.21356355  4.17645162  0.45613744  1.81528417  0.        ]",-0.209721739426,[-0.60943961 -0.32164091],-1.97109,[ 0.27569985  3.65156054],[-0.13781611  3.0431389 ]
9,"[[  0.88228416   3.10191697  -0.14801078  -0.12584706]
 [  1.52234867  26.76235216   0.           0.        ]]","[ 0.40083497 -0.96305599  1.371017   -0.91080871 -1.29413317 -1.07976371
 -0.24503785  3.75030622  0.77487355  1.17145826  0.        ]",-0.183768836681,[-0.60943961 -0.32164091],-1.68061,[ 1.11487818  5.42685652],[ 0.29641766  4.59625523]
