timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.03340939  0.05258892 -0.13997708 -0.19771406]
 [ 0.00230529  0.00184781  0.          0.        ]]","[ 0.99260571  1.96110799  0.28544564 -0.66573639 -1.22193655 -1.70983332
 -0.33062844 -0.34298716  2.49968937  1.76253363  0.        ]",-0.408009664811,[-0.28197372 -0.14729641],-2.86238,[-0.05609778  2.46981096],[-0.64645697  3.10911309]
1,"[[ 0.00778139  0.09236332 -0.13997708 -0.19771406]
 [-2.55658088  3.96238905  0.          0.        ]]","[ 0.99340277  1.95729331  0.2460148  -0.54866216 -1.2219339  -1.70982749
 -0.49943301  0.2054262   2.49893148  1.75369976  0.        ]",-0.407409538698,[-0.28197372 -0.14729641],-2.8441,[ 0.10530844  2.47695065],[-0.19800765  3.17676905]
2,"[[-0.05071699  0.21055466 -0.13997708 -0.19771406]
 [-3.29080423  7.84380668  0.          0.        ]]","[ 0.99150079  1.93372954  0.15602245 -0.20402789 -1.22193126 -1.70982167
 -0.54786781  0.742883    2.49102102  1.75945407  0.        ]",-0.406913230689,[-0.28197372 -0.14729641],-2.92703,[ 0.24817911  2.46565437],[-0.37369341  2.08350803]
3,"[[ -0.13072667   0.40560578  -0.13997708  -0.19771406]
 [ -4.70544059  11.64861558   0.           0.        ]]","[ 0.98053127  1.85567425  0.03343089  0.34366994 -1.22192861 -1.70981584
 -0.64118816  1.26973015  2.46309381  1.7976798   0.        ]",-0.406259445144,[-0.28197372 -0.14729641],-2.90734,[ 0.40106741  2.4544425 ],[ 0.36798058  1.71907369]
4,"[[ -0.20930784   0.67598607  -0.13997708  -0.19771406]
 [ -3.15773538  15.37699837   0.           0.        ]]","[ 0.96041167  1.67225353 -0.08572705  1.02570881 -1.22192597 -1.70981002
 -0.53908805  1.78599072  2.3906189   1.90133744  0.        ]",-0.405198952339,[-0.28197372 -0.14729641],-2.67604,[ 0.52415144  2.40706754],[ 1.32972857  3.47595335]
5,"[[ -0.23214534   1.02018617  -0.13997708  -0.19771406]
 [  0.86089804  19.0308802    0.           0.        ]]","[ 0.9528428   1.33273085 -0.12001926  1.69430675 -1.22192332 -1.70980419
 -0.27398516  2.29192828  2.21951123  2.13035223  0.        ]",-0.403729136925,[-0.28197372 -0.14729641],-2.49061,[ 0.58106875  2.31402135],[-0.17141035  3.87059469]
6,"[[ -0.22189547   1.43675312  -0.13997708  -0.19771406]
 [  0.16656617  22.61386404   0.           0.        ]]","[ 0.9563328   0.81784613 -0.10464994  2.1040205  -1.22192068 -1.70979837
 -0.31978882  2.78803803  1.90404734  2.35809644  0.        ]",-0.392216124019,[-0.28197372 -0.14729641],-2.34669,[ 0.63642216  2.22139931],[ 1.61590232  1.1067096 ]
7,"[[ -0.1788674    1.92425948  -0.13997708  -0.19771406]
 [  4.12350529  26.12512901   0.           0.        ]]","[ 0.96929236  0.18371172 -0.03976177  1.94803194 -1.22191803 -1.70979254
 -0.05875559  3.27420201  1.44654386  2.44037545  0.        ]",-0.362173753929,[-0.28197372 -0.14729641],-2.07778,[ 0.46411118  2.0249083 ],[ 0.90722445  3.2905802 ]
8,"[[ -0.06114845   2.48129718  -0.13997708  -0.19771406]
 [  7.63683812  29.56721268   0.           0.        ]]","[ 0.99060842 -0.40267136  0.1399952   0.9893391  -1.22191539 -1.70978672
  0.17301362  3.75076683  0.94460058  2.23115538  0.        ]",-0.307477408239,[-0.28197372 -0.14729641],-1.8547,[ 0.37837628  1.93706536],[ 1.2435136   2.68056191]
9,"[[  0.12982295   3.10649544  -0.13997708  -0.19771406]
 [ 11.44686058  26.74303211   0.           0.        ]]","[ 0.98069917 -0.67966126  0.43327162 -0.71731919 -1.22191274 -1.70978089
  0.42435492  3.35968052  0.72168046  1.67312901  0.        ]",-0.238551021928,[-0.28197372 -0.14729641],-1.64027,[ 0.25797012  1.77514684],[-0.3878437   1.47283841]
10,"[[ 0.34106257  3.27532311 -0.13997708 -0.19771406]
 [ 9.68335442 -1.83725345  0.          0.        ]]","[ 0.90625672 -0.66867353  0.7488027  -1.21439287 -1.22191009 -1.70977507
  0.30801856 -0.5976558   0.78157797  1.49324349  0.        ]",-0.225931279961,[-0.28197372 -0.14729641],-1.60275,[-0.16890311  1.10402286],[-0.35642903  0.78003161]
11,"[[ 0.5186453   3.18967478 -0.13997708 -0.19771406]
 [ 8.08033451 -4.99045131  0.          0.        ]]","[ 0.79439622 -0.67894601  0.99690437 -0.96273215 -1.22190745 -1.70976924
  0.20226929 -1.03425817  0.75858966  1.5659098   0.        ]",-0.230949156889,[-0.28197372 -0.14729641],-1.66924,[-0.13308367  1.16819024],[-0.18138605  0.14871923]
