timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.04435967  0.00524645  0.08781879  0.0747355 ]
 [-0.00433856 -0.00012972  0.          0.        ]]","[ 1.03505893  2.08746811  0.21022312 -0.70288845  0.74064897  0.64305073
 -0.32278953 -0.35175138  0.67876116 -0.61790205  0.        ]",-0.138116886821,[-0.13560671 -0.13497262],-0.696943,[-0.18733019  1.6271621 ],[-1.28325327  1.87765494]
1,"[[ 0.00456781  0.04498717  0.08781879  0.0747355 ]
 [-3.96166643  3.96099415  0.          0.        ]]","[ 1.03647739  2.08609899  0.15010935 -0.58307636  0.74064742  0.6430495
 -0.61701297  0.19388409  0.67948528 -0.65040408  0.        ]",-0.140115456939,[-0.13560671 -0.13497262],-0.597054,[ 0.2318826   1.64119315],[ 2.27227322  2.36118929]
2,"[[-0.03420384  0.16313234  0.08781879  0.0747355 ]
 [ 0.0710915   7.84060104  0.          0.        ]]","[ 1.03563558  2.06944349  0.09152552 -0.22888722  0.74064587  0.64304828
 -0.31717948  0.72829025  0.67327771 -0.61113302  0.        ]",-0.137077203944,[-0.13560671 -0.13497262],-0.770584,[-0.09962261  1.49221623],[-2.16244158  1.26623719]
3,"[[ -0.07250113   0.35812996   0.08781879   0.0747355 ]
 [ -3.8876371   11.64646064   0.           0.        ]]","[ 1.03265042  2.00136113  0.03373435  0.33845837  0.74064433  0.64304705
 -0.61150769  1.25253537  0.64541613 -0.50473507  0.        ]",-0.128049428882,[-0.13560671 -0.13497262],-0.65271,[ 0.17706552  1.37307918],[-0.36037343  1.74029597]
4,"[[ -0.16379906   0.62847819   0.08781879   0.0747355 ]
 [ -5.23763065  15.3759173    0.           0.        ]]","[ 1.01693704  1.8281843  -0.10323075  1.05442128  0.74064278  0.64304583
 -0.71187761  1.76625027  0.58385231 -0.42933806  0.        ]",-0.116888968239,[-0.13560671 -0.13497262],-0.615322,[ 0.25023088  1.1795634 ],[ 0.68213712  1.02678906]
5,"[[ -0.24044283   0.97266023   0.08781879   0.0747355 ]
 [ -2.43585998  19.03014509   0.           0.        ]]","[ 0.99447075  1.49465675 -0.21667342  1.77363821  0.74064124  0.6430446
 -0.50356631  2.26959211  0.44956085 -0.29274375  0.        ]",-0.0944840052445,[-0.13560671 -0.13497262],-0.413337,[-0.1745608  0.8378557],[ 0.00634786  1.81956597]
6,"[[ -0.28842203   1.38921042   0.08781879   0.0747355 ]
 [ -2.36212146  22.61293325   0.           0.        ]]","[ 0.97615719  0.97567244 -0.28665508  2.24764545  0.74063969  0.64304338
 -0.49808304  2.76307721  0.20247373 -0.13024095  0.        ]",-0.0580953538321,[-0.13560671 -0.13497262],-0.307827,[-0.38275391  0.54560864],[-1.08973634  1.20740456]
7,"[[ -0.37489219   1.87671144   0.08781879   0.0747355 ]
 [ -6.27198797  26.12536799   0.           0.        ]]","[ 0.93505044  0.32204183 -0.41017369  2.1571903   0.74063814  0.64304215
 -0.78877881  3.24684866 -0.13239923 -0.10170758  0.        ]",-0.0129188915989,[-0.13560671 -0.13497262],-0.310154,[ 0.04343411  0.54787087],[-0.62853347 -0.02856458]
8,"[[ -0.52403683   2.39289428   0.08781879   0.0747355 ]
 [ -8.63483191  25.49496955   0.           0.        ]]","[ 0.84050379 -0.26328084 -0.61299514  1.33417832  0.7406366   0.64304092
 -0.96445318  3.15996844 -0.47699193 -0.24873002  0.        ]",-0.0388607621725,[-0.13560671 -0.13497262],-0.393691,[ 0.61414468  0.63097119],[ 0.54199104 -0.75154921]
9,"[[ -0.67348481   2.86787063   0.08781879   0.0747355 ]
 [ -6.31774176  22.0143136    0.           0.        ]]","[ 0.71760824 -0.57560289 -0.79938451  0.09653213  0.74063505  0.6430397
 -0.79217632  2.68050623 -0.77688806 -0.47883594  0.        ]",-0.0880088513924,[-0.13560671 -0.13497262],-0.517852,[ 0.93800497  0.73718709],[-0.78006576  0.5510913 ]
