timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.01381766  0.01955202  0.13754112  0.13517912]
 [ 0.00495934 -0.00201508  0.          0.        ]]","[ 0.98840512  1.37440133  0.19212486 -1.04225406  1.18545945  1.18170938
 -0.29447183 -0.30087732  0.09075069 -1.72299049  0.        ]",-0.148906611864,[ 3.28866096  2.83318907],-2.38406,[ 2.66408992  2.56084132],[-0.81394356 -0.47332269]
1,"[[ 0.05359094  0.05922451  0.13754112  0.13517912]
 [ 3.95921002  3.95607803  0.          0.        ]]","[ 0.98625584  1.37246832  0.25133151 -0.94063445  1.18545865  1.18170859
 -0.07682485  0.32298124  0.08255092 -1.57224993  0.        ]",-0.137557741072,[ 1.32900813 -0.10617926],-2.48064,[ 0.97961724  1.41885257],[-0.81394356 -0.47332269]
2,"[[ 0.17168213  0.13332675  0.13754112  0.13517912]
 [ 7.83700335  3.45581351  0.          0.        ]]","[ 0.96498652  1.36365989  0.42601792 -0.75158816  1.18545785  1.18170779
  0.13661382  0.24413147  0.02192838 -1.18741396  0.        ]",-0.107612720146,[-0.23114648  0.76297568],-2.20941,[-0.90776294  0.33146048],[-0.81394356 -0.47332269]
3,"[[ 0.31768173  0.23207169  0.13754112  0.13517912]
 [ 6.76653983  6.40883544  0.          0.        ]]","[ 0.90833048  1.34148078  0.63682651 -0.502759    1.18545705  1.18170699
  0.0776941   0.70957481 -0.13392847 -0.72871076  0.        ]",-0.069179369923,[-1.40094128 -1.8923557 ],-2.03088,[-1.61073089 -1.11882544],[-0.81394356 -0.47332269]
4,"[[ 0.41199509  0.31926282  0.13754112  0.13517912]
 [ 2.67837473  2.32388931  0.          0.        ]]","[ 0.85439735  1.31213894  0.76801558 -0.28774264  1.18545625  1.1817062
 -0.14732382  0.06572165 -0.2963455  -0.43397955  0.        ]",-0.0419899924685,[-1.16636514 -1.57092133],-1.87814,[-0.64186567 -1.13197517],[-0.81394356 -0.47332269]
5,"[[ 0.42535487  0.3255663   0.13754112  0.13517912]
 [-1.32906168 -1.68020102  0.          0.        ]]","[ 0.84568877  1.30966786  0.78619636 -0.27241559  1.18545545  1.1817054
 -0.36789832 -0.56538728 -0.31763624 -0.40050957  0.        ]",-0.0388451037825,[ 0.39289566  0.37635876],-1.91155,[ 0.78631616 -0.31774059],[-0.81394356 -0.47332269]
6,"[[ 0.41462624  0.30724195  0.13754112  0.13517912]
 [ 0.25093631 -0.15730787  0.          0.        ]]","[ 0.85270219  1.31671802  0.77160408 -0.31705945  1.18545465  1.18170461
 -0.28093303 -0.32535464 -0.29012954 -0.44036287  0.        ]",-0.0427684413012,[ 0.4251209  -0.22586786],-1.91893,[ 0.27021629 -0.52830982],[-0.81394356 -0.47332269]
7,"[[ 0.43647214  0.29514741  0.13754112  0.13517912]
 [ 1.92806766 -1.04917279  0.          0.        ]]","[ 0.83824271  1.32115425  0.80124149 -0.34666905  1.18545384  1.18170381
 -0.18862139 -0.46592683 -0.30729547 -0.40717794  0.        ]",-0.039968130093,[ 0.07694201 -0.25805428],-1.90057,[-0.2767576  -0.49109396],[-0.81394356 -0.47332269]
8,"[[ 0.47770855  0.26411935  0.13754112  0.13517912]
 [ 2.19468406 -2.05029604  0.          0.        ]]","[ 0.8090654   1.33174376  0.85635518 -0.42311992  1.18545304  1.18170301
 -0.17394641 -0.62371984 -0.33466137 -0.3533045   0.        ]",-0.0356186620796,[-0.32232972  0.11510071],-1.86961,[-0.40856981 -0.29763815],[-0.81394356 -0.47332269]
9,"[[ 0.50837114  0.22809843  0.13754112  0.13517912]
 [ 0.87596856 -1.55345288  0.          0.        ]]","[ 0.78579747  1.34259526  0.89658687 -0.512676    1.18545224  1.18170222
 -0.24653026 -0.54540909 -0.34586826 -0.32637299  0.        ]",-0.0337525418852,[ 0.03908731 -0.22043013],-1.88359,[-0.13364503 -0.27734917],[-0.81394356 -0.47332269]
10,"[[ 0.52727133  0.18858019  0.13754112  0.13517912]
 [ 1.01359084 -2.39556359  0.          0.        ]]","[ 0.7707978   1.35270208  0.92104799 -0.61178794  1.18545144  1.18170142
 -0.23895527 -0.67813916 -0.33980247 -0.32701664  0.        ]",-0.0343025338347,[-0.20104044  0.18681095],-1.86633,[-0.12960553  0.0306958 ],[-0.81394356 -0.47332269]
11,"[[ 0.53935951  0.14856952  0.13754112  0.13517912]
 [ 0.19794461 -1.60812854  0.          0.        ]]","[ 0.76094434  1.36100231  0.93655281 -0.71289873  1.18545064  1.18170063
 -0.2838495  -0.55402636 -0.32525804 -0.34251868  0.        ]",-0.0360630265536,[ 0.11577328  0.07543242],-1.87052,[ 0.03897488  0.04947859],[-0.81394356 -0.47332269]
12,"[[ 0.54787296  0.11972139  0.13754112  0.13517912]
 [ 0.65188927 -1.27778495  0.          0.        ]]","[ 0.75388394  1.36577256  0.94740543 -0.78618682  1.18544984  1.18169983
 -0.25886366 -0.50195864 -0.31502622 -0.35457647  0.        ]",-0.0373479458744,[ 0.18056455 -0.17114301],-1.87167,[-0.12733805  0.08219273],[-0.81394356 -0.47332269]
13,"[[ 0.56795063  0.08761764  0.13754112  0.13517912]
 [ 1.35354011 -1.93041487  0.          0.        ]]","[ 0.73684163  1.36987989  0.97277621 -0.86804259  1.18544904  1.18169904
 -0.22024373 -0.60482356 -0.31768685 -0.34673571  0.        ]",-0.0368572837812,[ 0.11257282  0.03126972],-1.85882,[-0.35240149  0.24159679],[-0.81394356 -0.47332269]
14,"[[ 0.59922026  0.05063344  0.13754112  0.13517912]
 [ 1.77202938 -1.76854425  0.          0.        ]]","[ 0.70921714  1.37303778  1.01164281 -0.96262339  1.18544824  1.18169824
 -0.19720941 -0.57930988 -0.33193945 -0.32165973  0.        ]",-0.0348303938137,[-0.97197119 -0.15684734],-1.82,[-0.55159056  0.25401837],[-0.81394356 -0.47332269]
15,"[[ 0.59573343  0.00939779  0.13754112  0.13517912]
 [-2.1077937  -2.35307731  0.          0.        ]]","[ 0.71236179  1.37456701  1.00734823 -1.06827986  1.18544743  1.18169744
 -0.41076044 -0.67144162 -0.29918585 -0.37237231  0.        ]",-0.0393216778039,[ 0.38883645  1.16078863],-1.8345,[ 0.75963891  0.83954233],[-0.81394356 -0.47332269]
16,"[[ 0.56941334  0.00252533  0.13754112  0.13517912]
 [-0.52946531  1.65248394  0.          0.        ]]","[ 0.73557778  1.37461656  0.9746104  -1.08589717  1.18544663  1.18169665
 -0.32388681 -0.04009929 -0.26221511 -0.43465409  0.        ]",-0.0447987621991,[ 0.38499198  1.37981855],-1.82637,[ 0.12261152  0.19364244],[-0.81394356 -0.47332269]
17,"[[ 0.57419434  0.07496861  0.13754112  0.13517912]
 [ 1.00247172  5.57876153  0.          0.        ]]","[ 0.73142933  1.3711457   0.98059854 -0.9003602   1.18544583  1.18169585
 -0.23956663  0.57874657 -0.31670947 -0.34717348  0.        ]",-0.0369563184755,[-1.02403779 -0.54289522],-1.80975,[-0.65807569 -0.70222384],[-0.81394356 -0.47332269]
18,"[[ 0.5543631   0.16388309  0.13754112  0.13517912]
 [-2.97237163  3.32020589  0.          0.        ]]","[ 0.74843324  1.35804796  0.95563818 -0.67411582  1.18544503  1.18169506
 -0.45834786  0.22276084 -0.35649186 -0.29701271  0.        ]",-0.0319594149694,[ 0.81454572 -0.93071324],-1.89534,[ 0.69895339 -0.65782595],[-0.81394356 -0.47332269]
19,"[[ 0.52784997  0.19263973  0.13754112  0.13517912]
 [ 0.31012584 -0.43203068  0.          0.        ]]","[ 0.77032789  1.35174103  0.92178796 -0.60156542  1.18544423  1.18169426
 -0.27767411 -0.36865366 -0.34367135 -0.32186973  0.        ]",-0.0338052872018,[ 0.59637639  0.91363365],-1.87286,[-0.05566198 -0.32319331],[-0.81394356 -0.47332269]
20,"[[ 0.55764765  0.22037253  0.13754112  0.13517912]
 [ 2.66182309  3.19323058  0.          0.        ]]","[ 0.7456531   1.34470784  0.95979274 -0.53198187  1.18544343  1.18169346
 -0.14823303  0.20274762 -0.40580841 -0.23650236  0.        ]",-0.0261585195866,[-1.79075677 -1.11426606],-1.73839,[-1.09596348 -1.26955378],[-0.81394356 -0.47332269]
21,"[[ 0.57068045  0.24389038  0.13754112  0.13517912]
 [-1.34521309 -0.82804841  0.          0.        ]]","[ 0.73447977  1.33801597  0.97619679 -0.47330947  1.18544263  1.18169267
 -0.36878641 -0.43107272 -0.44381894 -0.18991565  0.        ]",-0.0221177771865,[-0.46512939 -0.81437888],-1.84837,[ 0.29380244 -0.56612319],[-0.81394356 -0.47332269]
22,"[[ 0.52559416  0.19514732  0.13754112  0.13517912]
 [-3.15737774 -4.03557119  0.          0.        ]]","[ 0.77214506  1.35114032  0.91888173 -0.59525687  1.18544183  1.18169187
 -0.46853063 -0.9366313  -0.34268603 -0.32389932  0.        ]",-0.0339537368206,[ 1.57172792  0.64920862],-1.91114,[ 1.3653549   0.65372449],[-0.81394356 -0.47332269]
