timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.06954096 -0.01079496 -0.05553912  0.10591189]
 [ 0.00464019  0.00258458  0.          0.        ]]","[ 1.06219259  1.37149424  0.07185031 -0.40928153 -0.46612418  0.9460683
 -0.27192679 -0.18721284  1.4298921  -0.73357099  0.        ]",-0.280783298932,[-0.01023066 -0.06595813],-1.36485,[ 0.30899638  0.81727099],[ 0.76319138 -0.69505739]
1,"[[ 0.09993503 -0.0383687  -0.05553912  0.10591189]
 [ 3.02470776 -2.75077783  0.          0.        ]]","[ 1.05862272  1.37063962  0.11838996 -0.46181892 -0.46612049  0.94605665
  0.00788285 -0.55525703  1.42809641 -0.70993904  0.        ]",-0.279440409003,[-0.01023066 -0.06595813],-1.2446,[ 0.30421871  0.81007439],[ 0.0803662   1.58745371]
2,"[[ 0.16300306 -0.05311099 -0.05553912  0.10591189]
 [ 3.28124627  1.26317207  0.          0.        ]]","[ 1.04718353  1.36978951  0.21446019 -0.48988589 -0.4661168   0.94604501
  0.03165113 -0.01869967  1.41985371 -0.62817965  0.        ]",-0.274743346337,[-0.01023066 -0.06595813],-1.32405,[ 0.29682222  0.8004697 ],[ 0.97536925 -0.42435398]
3,"[[ 0.26669636 -0.04497189 -0.05553912  0.10591189]
 [ 7.07544887 -0.44356795  0.          0.        ]]","[ 1.01662874  1.37025193  0.37008243 -0.47438664 -0.46611312  0.94603336
  0.38318626 -0.24684473  1.39265901 -0.47061832  0.        ]",-0.265157078894,[-0.01023066 -0.06595813],-1.2533,[ 0.28304812  0.78304923],[ 0.10088014  0.59828023]
4,"[[ 0.41079591 -0.02998767 -0.05553912  0.10591189]
 [ 7.33364766  1.93406582  0.          0.        ]]","[ 0.95049178  1.37091306  0.57876904 -0.44584149 -0.46610943  0.94602171
  0.40710577  0.07098455  1.32872203 -0.25626206  0.        ]",-0.250599754419,[-0.01023066 -0.06595813],-1.19308,[ 0.26559758  0.76033115],[ 0.74956758  0.26153318]
5,"[[  0.58576028   0.01868865  -0.05553912   0.10591189]
 [ 10.15340371   2.93024678   0.           0.        ]]","[ 0.83506046  1.37122373  0.81465613 -0.35306528 -0.46610575  0.94601007
  0.66835655  0.20414833  1.20076672  0.0055639   0.        ]",-0.229687259426,[-0.01023066 -0.06595813],-1.06578,[ 0.24115093  0.72855949],[-1.10220266  1.70440003]
6,"[[ 0.74710784  0.11645545 -0.05553912  0.10591189]
 [ 5.99521203  6.83341672  0.          0.        ]]","[ 0.69734674  1.36312721  1.00934071 -0.16720442 -0.46610206  0.94599842
  0.2830869   0.72590326  1.01484293  0.24471808  0.        ]",-0.205510561943,[-0.01023066 -0.06595813],-0.980809,[ 0.22309895  0.70202327],[ 0.20465773  0.74573853]
7,"[[ 0.8739356   0.28139002 -0.05553912  0.10591189]
 [ 6.68530853  9.65064712  0.          0.        ]]","[ 0.57040259  1.32328208  1.14355321  0.14063914 -0.46609837  0.94598677
  0.34702405  1.10248607  0.78246651  0.42708261  0.        ]",-0.17898507023,[-0.01023066 -0.06595813],-0.787608,[ 0.20297937  0.6739291 ],[ 0.61397357  1.36272831]
8,"[[  1.03067476   0.5122043   -0.05553912   0.10591189]
 [  8.98109885  13.41821483   0.           0.        ]]","[ 0.39407715  1.21439727  1.28305393  0.54552424 -0.46609469  0.94597513
  0.55973292  1.60608486  0.43581644  0.55731957  0.        ]",-0.14203486475,[-0.01023066 -0.06595813],-0.743422,[ 0.17488624  0.6337173 ],[-1.58749171  0.63859362]
9,"[[  1.16882298   0.80328626  -0.05553912   0.10591189]
 [  4.84751039  15.68242085   0.           0.        ]]","[ 0.22406591  0.99749521  1.37930232  0.98306268 -0.466091    0.94596348
  0.17673744  1.90869584  0.06184504  0.54009911  0.        ]",-0.101522826187,[-0.01023066 -0.06595813],-0.55959,[ 0.15261482  0.59809971],[-2.13430487  0.08924907]
