timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.07102754 -0.06042003 -0.10247549  0.13715693]
 [-0.00262773  0.0003085   0.          0.        ]]","[ 1.06787308  1.42706548 -0.14610669 -0.53033098 -0.85945169  1.19158862
 -0.31785044 -0.2144688   1.74404512 -1.19125192  0.        ]",-0.349382815373,[-0.65774974  0.65545972],-1.62996,[ 0.48329216  1.15436137],[-0.01093135 -0.10049925]
1,"[[-0.09719612 -0.03436377 -0.10247549  0.13715693]
 [-2.60555981  2.59666161  0.          0.        ]]","[ 1.06480245  1.42854772 -0.18588758 -0.47891181 -0.85944328  1.1915724
 -0.55763268  0.13519162  1.74257786 -1.20969842  0.        ]",-0.35038332746,[-0.25680841  0.85849723],-1.60865,[ 0.48218665  1.15182924],[-0.01093135 -0.10049925]
2,"[[-0.15899615  0.05116367 -0.10247549  0.13715693]
 [-3.57122354  5.94492198  0.          0.        ]]","[ 1.05381075  1.42764666 -0.27938458 -0.310004   -0.85943487  1.19155617
 -0.64658639  0.58611323  1.73945654 -1.23463198  0.        ]",-0.351604224864,[ 0.78796316  0.28918349],-1.60806,[ 0.48000476  1.14973891],[-0.01093135 -0.10049925]
3,"[[-0.19844113  0.18035742 -0.10247549  0.13715693]
 [-0.38387624  6.9710391   0.          0.        ]]","[ 1.04404585  1.4094215  -0.33860019 -0.05665874 -0.85942646  1.19153994
 -0.35295841  0.72429956  1.73889811 -1.19255563  0.        ]",-0.348775789282,[ 0.51059776  0.41741962],-1.60572,[ 0.47595757  1.1479044 ],[-0.01093135 -0.10049925]
4,"[[-0.18578156  0.33496886 -0.10247549  0.13715693]
 [ 1.64311244  8.48506388  0.          0.        ]]","[ 1.04739548  1.36135782 -0.3196392   0.2384076  -0.85941806  1.19152372
 -0.16622568  0.92819201  1.7326562  -1.05447755  0.        ]",-0.339425764366,[-0.9389941   0.20316171],-1.64225,[ 0.46305585  1.13153601],[-0.01093135 -0.10049925]
5,"[[-0.19051682  0.51106983 -0.10247549  0.13715693]
 [-2.10418645  9.1228926   0.          0.        ]]","[ 1.04615123  1.27321338 -0.3267342   0.55522858 -0.85940965  1.19150749
 -0.51143541  1.01408045  1.703789   -0.92861342  0.        ]",-0.328342304339,[ 0.093901   0.7439655],-1.5569,[ 0.45718721  1.12258863],[-0.01093135 -0.10049925]
6,"[[ -0.22846402   0.72127011  -0.10247549   0.13715693]
 [ -1.69185451  11.88792204   0.           0.        ]]","[ 1.03516331  1.12519713 -0.38335839  0.89349565 -0.85940124  1.19149127
 -0.47344663  1.38643983  1.65039278 -0.83225983  0.        ]",-0.315748187599,[-0.4961745   2.37081775],-1.44503,[ 0.43602371  1.08972859],[-0.01093135 -0.10049925]
7,"[[ -0.2816699    0.99640103  -0.10247549   0.13715693]
 [ -3.62227063  15.6127331    0.           0.        ]]","[ 1.01648166  0.87174447 -0.46189595  1.24746732 -0.85939283  1.19147504
 -0.65127914  1.88803013  1.55250635 -0.72714198  0.        ]",-0.296529193031,[ 1.68756008  1.6661933 ],-1.33296,[ 0.40154558  1.03262949],[-0.01093135 -0.10049925]
8,"[[ -0.31369789   1.34527113  -0.10247549   0.13715693]
 [  0.4063891   19.26217305   0.           0.        ]]","[ 1.00340457  0.48150673 -0.50860657  1.51445044 -0.85938442  1.19145882
 -0.28013983  2.37942203  1.37490284 -0.59154878  0.        ]",-0.264532079953,[-0.76120509  1.86600161],-1.24381,[ 0.33831158  0.92863607],[-0.01093135 -0.10049925]
9,"[[ -0.33586526   1.76642197  -0.10247549   0.13715693]
 [ -2.6130901   22.84093104   0.           0.        ]]","[ 0.9935548  -0.02870133 -0.54065493  1.52676802 -0.85937601  1.19144259
 -0.55830467  2.86122361  1.10522012 -0.50389324  0.        ]",-0.220909463343,[ 1.43778314 -0.58399089],-1.08889,[ 0.26956904  0.80085754],[-0.01093135 -0.10049925]
10,"[[ -0.3478747    2.1954987   -0.10247549   0.13715693]
 [  1.39883786  20.07601862   0.           0.        ]]","[ 0.98794379 -0.50531417 -0.55791339  1.19132482 -0.85936761  1.19142637
 -0.18870402  2.48878857  0.80956818 -0.53379861  0.        ]",-0.178824317863,[ 1.59260976  0.1434193 ],-0.887771,[ 0.21187994  0.69116849],[-0.01093135 -0.10049925]
11,"[[ -0.28044017   2.59872778  -0.10247549   0.13715693]
 [  5.33155419  20.24635087   0.           0.        ]]","[ 1.01691102 -0.83655084 -0.46007768  0.60943044 -0.8593592   1.19141015
  0.1735991   2.51162223  0.53463812 -0.66581652  0.        ]",-0.149691457232,[-0.52221926 -0.26463017],-0.820647,[ 0.15720981  0.582183  ],[-0.01093135 -0.10049925]
12,"[[ -0.19560277   2.98911893  -0.10247549   0.13715693]
 [  3.1592138   18.79759134   0.           0.        ]]","[ 1.0447129  -0.99786323 -0.33432335 -0.11106823 -0.85935079  1.19139393
 -0.02653016  2.31645496  0.36291563 -0.91195911  0.        ]",-0.153686336236,[ 0.51590888  1.69918706],-0.718109,[ 0.14009699  0.53700328],[-0.01093135 -0.10049925]
13,"[[-0.11256     3.15701234 -0.10247549  0.13715693]
 [ 5.13852929  0.20759819  0.          0.        ]]","[ 1.06242201 -1.01186767 -0.20915732 -0.4415826  -0.85934238  1.19137771
  0.15581673 -0.18673812  0.33133137 -1.05052581  0.        ]",-0.166609910201,[ 0.92906446  0.73301631],-0.796555,[ 0.18753913  0.61619735],[-0.01093135 -0.10049925]
14,"[[ 0.02609505  3.117675   -0.10247549  0.13715693]
 [ 8.71511685 -2.82293741  0.          0.        ]]","[ 1.07073751 -1.01165215  0.00202867 -0.36387218 -0.85933398  1.19136149
  0.48531435 -0.59480583  0.33245658 -1.02440222  0.        ]",-0.16363775657,[ 0.94598394  0.34215136],-0.804675,[ 0.18886845  0.62379491],[-0.01093135 -0.10049925]
15,"[[  0.23624569   3.06614288  -0.10247549   0.13715693]
 [ 12.28804587  -2.135418     0.           0.        ]]","[ 1.03256436 -1.00851719  0.31932674 -0.26220146 -0.85932557  1.19134527
  0.81447208 -0.50222505  0.32394617 -0.99884528  0.        ]",-0.159905690317,[-1.00359841 -0.19543585],-0.849625,[ 0.17511778  0.60801512],[-0.01093135 -0.10049925]
16,"[[ 0.43984046  3.0160921  -0.10247549  0.13715693]
 [ 8.08543735 -2.86721643  0.          0.        ]]","[ 0.93880132 -1.00237857  0.61187374 -0.16382948 -0.85931716  1.19132905
  0.42729229 -0.60076045  0.30604183 -0.97900194  0.        ]",-0.156013844307,[ 0.21245277  1.960863  ],-0.671191,[ 0.17697828  0.60982943],[-0.01093135 -0.10049925]
17,"[[ 0.60838445  2.99763324 -0.10247549  0.13715693]
 [ 8.76669858  1.05572468  0.          0.        ]]","[ 0.82161291 -0.99934093  0.83424305 -0.12769232 -0.85930876  1.19131284
  0.49005224 -0.07251622  0.292083   -0.98380092  0.        ]",-0.155365774416,[ 0.87840218 -0.53217392],-0.780011,[ 0.15735146  0.58080745],[-0.01093135 -0.10049925]
18,"[[  0.81687064   2.99739675  -0.10247549   0.13715693]
 [ 12.07090428  -1.07228909   0.           0.        ]]","[ 0.63235052 -0.99928825  1.07448576 -0.12722922 -0.85930035  1.19129662
  0.79445675 -0.35906334  0.28373694 -1.00864022  0.        ]",-0.157609852909,[-0.19106317  2.23498901],-0.609146,[ 0.15509176  0.57862663],[-0.01093135 -0.10049925]
19,"[[  1.04830252   3.00609847  -0.10247549   0.13715693]
 [ 11.0755626    0.95339015   0.           0.        ]]","[ 0.37438328 -1.00075749  1.28436723 -0.14425186 -0.85929195  1.1912804
  0.70275123 -0.08629205  0.27990553 -1.03754487  0.        ]",-0.160768434978,[-0.00637955 -0.55241453],-0.760385,[ 0.14410265  0.56049758],[-0.01093135 -0.10049925]
20,"[[  1.26735952   3.00287359  -0.10247549   0.13715693]
 [ 10.83094909  -1.26063391   0.           0.        ]]","[ 0.09586166 -1.00020822  1.41821073 -0.13793966 -0.85928354  1.19126419
  0.68020962 -0.38442388  0.28630953 -1.0675005   0.        ]",-0.164914345983,[-0.11433886  0.56209026],-0.682243,[ 0.14961113  0.5682615 ],[-0.01093135 -0.10049925]
