timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.04995781  0.09149843  0.15027457 -0.13712624]
 [ 0.00351224 -0.00208515  0.          0.        ]]","[ 0.97674477  1.45572394  0.29170027 -0.80835512  1.30696761 -1.18096002
 -0.3491639  -0.31485812 -0.08049166  1.63131331  0.        ]",-0.168134340464,[-3.76245583 -1.72774753],-2.03728,[-2.97957683 -0.56035084],[-0.57394785 -0.33348784]
1,"[[ 0.01035223  0.0517447   0.15027457 -0.13712624]
 [-3.95090491 -3.96010171  0.          0.        ]]","[ 0.97868347  1.45918987  0.23217775 -0.91582852  1.30696604 -1.18095876
 -0.54724212 -0.91806601 -0.06982937  1.48862897  0.        ]",-0.156729551172,[-1.85112383 -1.38748671],-1.87545,[-1.90710354  0.28101489],[-0.57394785 -0.33348784]
2,"[[-0.10755714 -0.06638342  0.15027457 -0.13712624]
 [-7.82714091 -7.83978217  0.          0.        ]]","[ 0.96938303  1.45813437  0.05519379 -1.23583362  1.30696446 -1.1809575
 -0.74140407 -1.50933393 -0.09123442  1.06365406  0.        ]",-0.121782332834,[ 0.34515497  1.41371842],-1.55282,[-0.10083103  1.40541053],[-0.57394785 -0.33348784]
3,"[[-0.24886384 -0.18189959  0.15027457 -0.13712624]
 [-6.30857522 -3.72554182  0.          0.        ]]","[ 0.92872722  1.44070412 -0.15374472 -1.54637     1.30696289 -1.18095624
 -0.66533797 -0.88231613 -0.20671086  0.60294371  0.        ]",-0.0812490802469,[ 0.16012803  1.12234051],-1.20396,[-0.24464238  1.01519656],[-0.57394785 -0.33348784]
4,"[[-0.36744362 -0.21594516  0.15027457 -0.13712624]
 [-5.55190709  0.30754458  0.          0.        ]]","[ 0.87034046  1.43250042 -0.32355014 -1.63682784  1.30696131 -1.18095499
 -0.6274357  -0.26766683 -0.33115288  0.30986229  0.        ]",-0.0535144608846,[-0.26257089  2.15371478],-1.04683,[-0.03745347  0.83513772],[-0.57394785 -0.33348784]
5,"[[-0.48781673 -0.17012362  0.15027457 -0.13712624]
 [-6.48229709  4.261431    0.          0.        ]]","[ 0.78930005  1.44321406 -0.48815225 -1.51493833  1.30695974 -1.18095373
 -0.67403897  0.33491222 -0.43457446  0.11094703  0.        ]",-0.0340376360949,[ 0.04261906  0.66546304],-1.08869,[ 0.55873817  0.59537357],[-0.57394785 -0.33348784]
6,"[[-0.61449432 -0.05930499  0.15027457 -0.13712624]
 [-6.18644864  6.81192894  0.          0.        ]]","[ 0.68161594  1.45866837 -0.6503176  -1.21667668  1.30695816 -1.18095247
 -0.65921935  0.72361223 -0.51627168 -0.02633303  0.        ]",-0.0204903550005,[ 0.95688266 -0.36418563],-1.18721,[ 0.93043798  0.33208001],[-0.57394785 -0.33348784]
7,"[[-0.69901024  0.06109694  0.15027457 -0.13712624]
 [-2.27815947  5.23352783  0.          0.        ]]","[ 0.5978221   1.45853491 -0.75093472 -0.89050933  1.30695659 -1.18095121
 -0.46345084  0.48306073 -0.54544506 -0.06658108  0.        ]",-0.0163452901871,[ 1.02201571  1.74321686],-1.19884,[ 0.47514659  0.22249867],[-0.57394785 -0.33348784]
8,"[[-0.70444554  0.20444018  0.15027457 -0.13712624]
 [ 1.72134199  9.08795789  0.          0.        ]]","[ 0.59212239  1.43541896 -0.75717603 -0.50570916  1.30695501 -1.18094995
 -0.26311351  1.07048215 -0.46261071  0.07290782  0.        ]",-0.0298200316479,[-0.92620737  0.57380994],-0.966235,[-1.10348678 -0.97854799],[-0.57394785 -0.33348784]
9,"[[ -0.70712933   0.40720447   0.15027457  -0.13712624]
 [ -1.97740825  11.18148097   0.           0.        ]]","[ 0.58929436  1.36111936 -0.76024694  0.01750822  1.30695344 -1.18094869
 -0.44838576  1.3895372  -0.37372132  0.29920772  0.        ]",-0.0502417572758,[-0.78507614 -1.63148206],-0.985107,[-0.89642513 -1.76365912],[-0.57394785 -0.33348784]
10,"[[-0.7774306   0.5888962   0.15027457 -0.13712624]
 [-5.04258305  7.00159968  0.          0.        ]]","[ 0.51211801  1.25544689 -0.83813078  0.44957997  1.30695186 -1.18094744
 -0.60192178  0.75251515 -0.39269063  0.37493246  0.        ]",-0.0547172872674,[ 1.07744898 -0.73002164],-1.14562,[ 0.16149706 -1.5446943 ],[-0.57394785 -0.33348784]
11,"[[-0.83757733  0.69852072  0.15027457 -0.13712624]
 [-0.98557753  3.97097705  0.          0.        ]]","[ 0.44153406  1.1752756  -0.90064258  0.68714417  1.30695029 -1.18094618
 -0.39870375  0.29064251 -0.42937534  0.38855156  0.        ]",-0.0540203037675,[-0.55311186 -2.04419772],-1.03535,[-0.45404738 -1.29582095],[-0.57394785 -0.33348784]
12,"[[-0.87903534  0.73743084  0.15027457 -0.13712624]
 [-3.15302178 -0.06651843  0.          0.        ]]","[ 0.39057686  1.14406971 -0.94139113  0.76657269  1.30694871 -1.18094492
 -0.50727208 -0.32467936 -0.46301841  0.35487161  0.        ]",-0.0499093645257,[ 0.1330856   0.21151677],-1.05991,[ 0.59300905 -0.53755468],[-0.57394785 -0.33348784]
13,"[[-0.93618998  0.74451456  0.15027457 -0.13712624]
 [-2.56440268  0.77209872  0.          0.        ]]","[ 0.31742565  1.13823922 -0.99429111  0.78073908  1.30694714 -1.18094366
 -0.47778752 -0.19687236 -0.52045313  0.25376772  0.        ]",-0.0394849505865,[ 1.7417148  -0.27717735],-1.19529,[ 0.6950261  -0.68772316],[-0.57394785 -0.33348784]
