timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.05793955 -0.07021136 -0.07266889 -0.12624373]
 [-0.00270252 -0.00456629  0.          0.        ]]","[ 0.99021973  1.38407052  0.08224462 -1.27607659 -0.63208681 -1.08452703
 -0.29676637 -0.30251775  2.31231313  1.08722667  0.        ]",-0.301028125198,[-0.80525267 -0.45292085],-3.34736,[-1.60558105  3.84697866],[-1.6256931   4.43280592]
1,"[[-0.09769902 -0.0305585  -0.07266889 -0.12624373]
 [-3.9600623   3.95664591  0.          0.        ]]","[ 0.98526912  1.3865418   0.02334617 -1.17429887 -0.63208656 -1.08452636
 -0.5138656   0.31962011  2.30902835  1.040325    0.        ]",-0.299355048074,[-0.80525267 -0.45292085],-3.50461,[-1.46907866  3.57358241],[-2.11250121  2.77115406]
2,"[[-0.21582004  0.08753144 -0.07266889 -0.12624373]
 [-7.83912327  7.83939816  0.          0.        ]]","[ 0.95575119  1.38237868 -0.14992438 -0.87109159 -0.63208631 -1.08452569
 -0.72666931  0.92943501  2.28954342  0.90265447  0.        ]",-0.293813951898,[-0.80525267 -0.45292085],-3.44579,[-1.26252377  3.08631277],[-1.68015989  3.3542686 ]
3,"[[ -0.41075281   0.28250421  -0.07266889  -0.12624373]
 [-11.64151644  11.64516259   0.           0.        ]]","[ 0.85968674  1.33803938 -0.4250522  -0.37931865 -0.63208606 -1.08452503
 -0.93526689  1.52715748  2.22615709  0.68416931  0.        ]",-0.282831170175,[-0.80525267 -0.45292085],-3.37278,[-0.58801508  2.62696242],[-0.5159277  3.2653872]
4,"[[ -0.66176716   0.55282656  -0.07266889  -0.12624373]
 [-13.45391886  15.37459172   0.           0.        ]]","[ 0.65482309  1.20269242 -0.74484976  0.25378976 -0.63208581 -1.08452436
 -1.0346941   2.11288885  2.09362002  0.45502422  0.        ]",-0.266203323435,[-0.80525267 -0.45292085],-3.37321,[-0.02930474  2.37514853],[-0.03186544  1.34895242]
5,"[[ -0.92945723   0.89698698  -0.07266889  -0.12624373]
 [-13.31552718  19.02923912   0.           0.        ]]","[ 0.34949926  0.92154628 -1.02240274  0.91265628 -0.63208556 -1.08452369
 -1.02710138  2.68687165  1.89841248  0.33355715  0.        ]",-0.246141843846,[-0.80525267 -0.45292085],-3.15699,[ 0.16850984  2.14223146],[-0.05773825  2.15167076]
6,"[[ -1.19543176   1.31351298  -0.07266889  -0.12624373]
 [-13.28196611  22.61139981   0.           0.        ]]","[-0.0215195   0.4640481  -1.21420829  1.3897595  -0.6320853  -1.08452302
 -1.02525963  3.24946449  1.64610102  0.37630927  0.        ]",-0.223386227393,[-0.80525267 -0.45292085],-2.84516,[ 0.30023795  2.15282416],[ 0.19806441  2.94754085]
7,"[[ -1.45057874   1.80096809  -0.07266889  -0.12624373]
 [-12.23602035  26.12244643   0.           0.        ]]","[-0.41660406 -0.13346293 -1.30694417  1.40657316 -0.63208505 -1.08452235
 -0.96787885  3.80088088  1.32284825  0.59536228  0.        ]",-0.19880857036,[-0.80525267 -0.45292085],-2.56055,[ 0.17439032  2.69656587],[-0.35503319  2.65978214]
8,"[[ -1.70697019   2.35795062  -0.07266889  -0.12624373]
 [-13.39921666  29.56432917   0.           0.        ]]","[-0.82609972 -0.72800696 -1.30391194  0.71838687 -0.6320848  -1.08452168
 -1.03169083  4.34142478  0.88552058  0.93885949  0.        ]",-0.17405244985,[-0.80525267 -0.45292085],-2.30165,[ 0.4901886   4.15108061],[ 0.63160195  3.64664306]
9,"[[ -1.9472007    2.98308886  -0.07266889  -0.12624373]
 [-10.63295605  32.93835817   0.           0.        ]]","[-1.19738742 -1.07358433 -1.21363827 -0.69010228 -0.63208455 -1.08452101
 -0.87993421  4.87129944  0.30834197  1.3407916   0.        ]",-0.157525511899,[-0.80525267 -0.45292085],-2.26858,[ 0.58132064  6.34766436],[ 0.30681151  6.1669682 ]
10,"[[-2.14557599  3.27413532 -0.07266889 -0.12624373]
 [-9.2091367   0.27551368  0.          0.        ]]","[-1.47937876 -1.07824457 -1.07889009 -1.43542775 -0.6320843  -1.08452034
 -0.80182356 -0.25853715  0.01016985  1.51307922  0.        ]",-0.156096768004,[-0.80525267 -0.45292085],-2.63183,[ 0.05853212 -0.83725953],[ 0.0438667  -0.20336594]
11,"[[-2.3261906   3.20324415 -0.07266889 -0.12624373]
 [-8.85341637 -5.12059887  0.          0.        ]]","[-1.70668325 -1.08675105 -0.91348577 -1.25412363 -0.63208405 -1.08451967
 -0.78230849 -1.10601878  0.11956574  1.46363016  0.        ]",-0.156899192058,[-0.80525267 -0.45292085],-2.78887,[ 0.34162974 -1.86282098],[ 0.1522328  -2.45037348]
12,"[[-2.49545483  3.06212191 -0.07266889 -0.12624373]
 [-8.07558061 -8.97877388  0.          0.        ]]","[-1.88740268 -1.08519496 -0.7264115  -0.8917363  -0.6320838  -1.084519
 -0.73963634 -1.71195955  0.24119607  1.30781978  0.        ]",-0.151589056012,[-0.80525267 -0.45292085],-2.59178,[ 0.85279989 -1.46661103],[ 0.6432513  -1.60163447]
13,"[[ -2.62980942   2.844603    -0.07266889  -0.12624373]
 [ -5.36884926 -12.76052084   0.           0.        ]]","[-2.00504795 -1.0348997  -0.55942681 -0.34364138 -0.63208355 -1.08451833
 -0.59114563 -2.30589443  0.31856237  1.02021383  0.        ]",-0.137056225372,[-0.80525267 -0.45292085],-2.37338,[ 1.26759803 -0.13654871],[ 1.02652557 -0.66338757]
