timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.400621416279,[-0.67313522 -0.2834022 ],[-6.04102468 -3.36981916],-5.00069,"[ 0.95740928  1.53447109 -0.06711556  0.82076513 -1.5586154  -1.03803996
 -0.3441976   0.33942534  3.19863993  1.37710934  0.        ]","[[ -3.91599728e-02  -8.98648458e-02  -1.78551850e-01  -1.19528268e-01]
 [ -2.49051900e-03   8.37591728e-05   0.00000000e+00   0.00000000e+00]]",[-6.55028481 -3.52199423]
1,-0.395966329573,[-0.67313522 -0.2834022 ],[-5.4672451  -2.48491073],-4.94963,"[ 0.95366627  1.52906297 -0.12635062  0.71506365 -1.55861341 -1.03803915
 -0.47709177 -0.27534752  3.18232548  1.24078417  0.        ]","[[-0.0788845  -0.12957561 -0.17855185 -0.11952827]
 [-3.95680711 -3.95797358  0.          0.        ]]",[-5.82104744 -2.811238  ]
2,-0.379599126079,[-0.67313522 -0.2834022 ],[-4.75486135 -1.56125426],-4.73453,"[ 0.92776801  1.50154738 -0.30089     0.40461249 -1.55861142 -1.03803835
 -0.60736211 -0.8779508   3.08710696  0.84794013  0.        ]","[[-0.19691174 -0.24766148 -0.17855185 -0.11952827]
 [-7.83305254 -7.83768186  0.          0.        ]]",[-4.24429962 -0.77836448]
3,-0.345584705015,[-0.67313522 -0.2834022 ],[-3.42570543 -1.0196805 ],-4.2382,"[ 0.83766415  1.42433448 -0.57892463 -0.06445666 -1.55860943 -1.03803755
 -0.73508137 -1.33230708  2.79621544  0.28253885  0.        ]","[[ -0.39170166  -0.43376541  -0.17855185  -0.11952827]
 [-11.63339191 -10.76294527   0.           0.        ]]",[-2.99906964 -1.79395597]
4,-0.28598162801,[-0.67313522 -0.2834022 ],[-1.68274999 -0.55106395],-3.5725,"[ 0.6215      1.25774493 -0.92659672 -0.63653857 -1.55860744 -1.03803674
 -0.86029758 -1.91394632  2.18396751 -0.25672159  0.        ]","[[ -0.66174971  -0.68659712  -0.17855185  -0.11952827]
 [-15.35925584 -14.50770043   0.           0.        ]]",[-2.07163699 -1.37714292]
5,-0.195234059358,[-0.67313522 -0.2834022 ],[ 1.00875747  1.06835556],-2.98148,"[ 0.21688851  0.95364354 -1.27015364 -1.21183649 -1.55860545 -1.03803594
 -0.98310443 -2.48400911  1.25137624 -0.41762271  0.        ]","[[ -1.00559398  -1.01357672  -0.17855185  -0.11952827]
 [-19.01343298 -18.17794859   0.           0.        ]]",[ 0.96565466  0.59776455]
6,-0.105065958944,[-0.67313522 -0.2834022 ],[ 2.33390164  3.0471251 ],-2.74571,"[ -2.79076781e-01   5.68694131e-01  -1.46415074e+00  -1.55180159e+00
  -1.55860346e+00  -1.03803514e+00  -8.42183032e-01  -2.06046340e+00
   4.60350379e-01  -2.09192084e-04   0.00000000e+00]","[[ -1.34379421  -1.34977592  -0.17855185  -0.11952827]
 [-14.82028932 -15.45107704   0.           0.        ]]",[ 2.32569101  3.64645412]
7,-0.0716372626813,[-0.67313522 -0.2834022 ],[ 2.61964893  3.66369629],-2.61996,"[-0.68131134  0.23993038 -1.50193685 -1.61420926 -1.55860147 -1.03803433
 -0.69942924 -1.397957    0.11760968  0.57488945  0.        ]","[[ -1.5975854   -1.61600115  -0.17855185  -0.11952827]
 [-10.57261825 -11.18569327   0.           0.        ]]",[ 2.27511478  3.04198181]
8,-0.0888470197934,[-0.67313522 -0.2834022 ],[ 2.65249681  3.52303696],-2.80713,"[-0.95027889  0.01632602 -1.47373777 -1.54825744 -1.55859948 -1.03803353
 -0.55943914 -0.74859412  0.04658025  0.99966464  0.        ]","[[-1.76724709 -1.79776775 -0.17855185 -0.11952827]
 [-6.40717897 -7.00492241  0.          0.        ]]",[ 2.9469009   4.89180587]
9,-0.105492994063,[-0.67313522 -0.2834022 ],[ 2.46149969  3.09472752],-2.92024,"[-1.0854646  -0.10202383 -1.44278912 -1.47593024 -1.55859749 -1.03803273
 -0.42218208 -0.11210263  0.06224336  1.21492613  0.        ]","[[-1.85441471 -1.89675049 -0.17855185 -0.11952827]
 [-2.32306085 -2.90701917  0.          0.        ]]",[ 2.13942343  3.2231701 ]
10,-0.10794898286,[-0.67313522 -0.2834022 ],[ 2.08574533  2.48417568],-2.95399,"[-1.09510084 -0.12297184 -1.4401294  -1.46022789 -1.5585955  -1.03803192
 -0.28762695  0.51178418  0.07127718  1.24025096  0.        ]","[[-1.86070551 -1.91458952 -0.17855185 -0.11952827]
 [ 1.68066179  1.10973208  0.          0.        ]]",[ 1.68827482  2.07607078]
11,-0.0959491383122,[-0.67313522 -0.2834022 ],[ 1.01862419  1.20163155],-2.94209,"[-0.98227477 -0.04999556 -1.46745732 -1.51108628 -1.55859351 -1.03803112
 -0.15574057  1.12332571  0.06284343  1.08494296  0.        ]","[[-1.78771763 -1.85289106 -0.17855185 -0.11952827]
 [ 5.60497512  5.04700462  0.          0.        ]]",[ 1.01642863  0.09362075]
12,-0.0800293962575,[-0.67313522 -0.2834022 ],[-0.2582278   0.34527504],-2.82427,"[-0.74422467  0.0754268  -1.49918937 -1.57441277 -1.55859152 -1.03803032
 -0.02646648  1.16534791  0.10852291  0.77999227  0.        ]","[[-1.6370235  -1.74923668 -0.17855185 -0.11952827]
 [ 9.45155928  5.31756128  0.          0.        ]]",[-1.26632421  0.83681637]
13,-0.07827195554,[-0.67313522 -0.2834022 ],[-0.88842779 -0.87251586],-2.70612,"[-0.5089685   0.24653097 -1.49753951 -1.61480278 -1.55858953 -1.03802952
 -0.16580091  1.66377433  0.219245    0.4429551   0.        ]","[[-1.48958976 -1.61068809 -0.17855185 -0.11952827]
 [ 5.30562635  8.52657839  0.          0.        ]]",[-1.37227039 -0.05411611]
