timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0799353761395,[ 0.04352714  0.08012595],[-0.01468846 -0.54839432],-1.25759,"[ 1.05765202  1.32857362  0.13780163  0.30349449  1.30769385  0.58851976
  0.17934197  0.169162    0.07375072 -0.34014137  0.        ]","[[ 0.07372189 -0.0184344   0.14714695  0.06338638]
 [-0.00492984 -0.00187237  0.          0.        ]]",[-0.25193111  0.8924966 ]
1,-0.0787478883195,[ 0.04352714  0.08012595],[-0.01075448 -0.53787875],-1.21691,"[ 1.05859876  1.32856889  0.1224037   0.36948362  1.30765914  0.588512
  0.08919116  0.634368    0.07299474 -0.32773833  0.        ]","[[ 0.06361121  0.01698938  0.14714695  0.06338638]
 [-1.00281051  3.53246996  0.          0.        ]]",[ 0.12498815  0.93226061]
2,-0.0728208845944,[ 0.04352714  0.08012595],[-0.00908488 -0.52380657],-1.08254,"[ 1.05974533  1.31934077  0.09967897  0.56820321  1.30762443  0.58850424
  0.13552455  1.11099833  0.06544923 -0.26776611  0.        ]","[[ 0.04870078  0.12397178  0.14714695  0.06338638]
 [-0.48993057  7.15370289  0.          0.        ]]",[ 1.15051737 -0.34726292]
3,-0.0599642172536,[ 0.04352714  0.08012595],[-0.0116823  -0.52092212],-1.13379,"[ 1.05705721  1.29017625  0.14536985  0.80201966  1.30758973  0.58849648
  0.49384044  0.91114893  0.03697686 -0.12900433  0.        ]","[[ 0.07869643  0.25181346  0.14714695  0.06338638]
 [ 3.47630198  5.63553082  0.          0.        ]]",[ 0.1669769   0.83246113]
4,-0.0463972487597,[ 0.04352714  0.08012595],[-0.01465463 -0.50452399],-1.05115,"[ 1.04479968  1.23395052  0.25973641  1.05725642  1.30755503  0.58848872
  0.54720375  1.33026639 -0.03362989  0.07677812  0.        ]","[[ 0.1541492   0.39647409  0.14714695  0.06338638]
 [ 4.06704826  8.81991934  0.          0.        ]]",[-0.03561205 -2.08569506]
5,-0.0464674779472,[ 0.04352714  0.08012595],[-0.02151541 -0.50126517],-1.1091,"[ 1.02351074  1.16028157  0.37824376  1.28185015  1.30752033  0.58848096
  0.52735442  0.78608907 -0.13398393  0.26164483  0.        ]","[[ 0.23328687  0.53139317  0.14714695  0.06338638]
 [ 3.8474141   4.68576508  0.          0.        ]]",[ 0.36637735  0.76816247]
6,-0.0604041000214,[ 0.04352714  0.08012595],[-0.02289307 -0.49040756],-1.14764,"[ 0.98865933  1.07619335  0.51133202  1.47217122  1.30748564  0.58847321
  0.65134774  1.17413872 -0.26329454  0.42877336  0.        ]","[[ 0.3240057   0.6546898   0.14714695  0.06338638]
 [ 5.2199561   7.63407044  0.          0.        ]]",[ 0.51971428 -0.06582768]
7,-0.0872987229856,[ 0.04352714  0.08012595],[-0.0282407  -0.48432896],-1.17452,"[ 0.92349379  0.955504    0.68656646  1.67833246  1.30745095  0.58846545
  0.82782026  1.11981119 -0.46223379  0.60151204  0.        ]","[[ 0.44800412  0.803232    0.14714695  0.06338638]
 [ 7.17341288  7.22151859  0.          0.        ]]",[-1.82890201  0.39398927]
8,-0.113245401545,[ 0.04352714  0.08012595],[-0.03081977 -0.47494334],-1.30871,"[ 0.8550922   0.80605509  0.82366461  1.8658038   1.30741626  0.58845769
  0.45754409  1.30645429 -0.67076004  0.70222366  0.        ]","[[ 0.55035253  0.96189205  0.14714695  0.06338638]
 [ 3.07504283  8.63975868  0.          0.        ]]",[ 0.1900928  -1.95556343]
9,-0.131555646642,[ 0.04352714  0.08012595],[-0.03479177 -0.47536749],-1.37598,"[ 0.80233923  0.66888503  0.91077339  1.99210257  1.30738157  0.58844993
  0.52012973  0.76271423 -0.83304772  0.73585783  0.        ]","[[ 0.61880503  1.09324079  0.14714695  0.06338638]
 [ 3.767843    4.5088828   0.          0.        ]]",[ 0.03836913 -1.38456364]
10,-0.145834424073,[ 0.04352714  0.08012595],[-0.03909465 -0.47629082],-1.4319,"[ 0.73741367  0.61448608  1.002779    2.03238079  1.30734689  0.58844217
  0.52721086  0.22976741 -0.9478451   0.7584784   0.        ]","[[ 0.69494943  1.1427942   0.14714695  0.06338638]
 [ 3.84629286  0.45995146  0.          0.        ]]",[ 0.11168008  0.32374989]
11,-0.158926801067,[ 0.04352714  0.08012595],[-0.03906845 -0.47330475],-1.4702,"[ 0.66193446  0.58995973  1.09397564  2.04885166  1.30731221  0.58843441
  0.56022761  0.39727832 -1.04958254  0.77563138  0.        ]","[[ 0.77554254  1.16476217  0.14714695  0.06338638]
 [ 4.21181311  1.73260217  0.          0.        ]]",[ 0.01343448 -0.40390316]
12,-0.171934888105,[ 0.04352714  0.08012595],[-0.04111833 -0.47268257],-1.49346,"[ 0.57645027  0.56939336  1.18157011  2.06189519  1.30727753  0.58842666
  0.55753531  0.18224135 -1.15300544  0.78369134  0.        ]","[[ 0.85948075  1.18302322  0.14714695  0.06338638]
 [ 4.18209321  0.09894747  0.          0.        ]]",[-0.72720772  1.62648491]
13,-0.181248800837,[ 0.04352714  0.08012595],[-0.0384006  -0.46658617],-1.52309,"[ 0.518097    0.52187977  1.23357747  2.08964589  1.30724286  0.5884189
  0.28998993  0.70326505 -1.23700603  0.77098852  0.        ]","[[ 0.91341174  1.22471742  0.14714695  0.06338638]
 [ 1.22088572  4.0572848   0.          0.        ]]",[ 0.97236798  0.77032253]
14,-0.193578023852,[ 0.04352714  0.08012595],[-0.03373587 -0.46353468],-1.55439,"[ 0.44706245  0.39219614  1.28968038  2.14870634  1.30720818  0.58841114
  0.63540528  1.09403716 -1.36470538  0.71533735  0.        ]","[[ 0.97618751  1.33565097  0.14714695  0.06338638]
 [ 5.04406879  7.02617627  0.          0.        ]]",[ 2.18972947  1.09729636]
15,-0.214695294716,[ 0.04352714  0.08012595],[-0.02827376 -0.45895475],-1.53439,"[ 0.27850523  0.17646501  1.39631512  2.19688845  1.30717351  0.58840339
  0.98392582  1.59673973 -1.5777645   0.57272085  0.        ]","[[  1.11577162   1.51449673   0.14714695   0.06338638]
 [  8.90171102  10.84565837   0.           0.        ]]",[ 1.01738342  1.46552657]
16,-0.236493106118,[ 0.04352714  0.08012595],[-0.02367238 -0.4558413 ],-1.52603,"[-0.00458353 -0.13257853  1.50818178  2.16326389  1.30713885  0.58839563
  1.32567297  2.08941361 -1.79399354  0.27821258  0.        ]","[[  1.33175747   1.7689725    0.14714695   0.06338638]
 [ 12.68457043  14.58942114   0.           0.        ]]",[ 1.02747143  1.42788092]
17,-0.245568115025,[ 0.04352714  0.08012595],[-0.01810502 -0.45595926],-1.46745,"[-0.40763149 -0.5059828   1.54948043  1.94712726  1.30710418  0.58838788
  1.66079303  2.57221907 -1.86367863 -0.15613356  0.        ]","[[  1.62266767   2.0975787    0.14714695   0.06338638]
 [ 16.39438872  18.25895607   0.           0.        ]]",[ 0.28506574 -0.29798143]
18,-0.23090895111,[ 0.04352714  0.08012595],[-0.01624226 -0.46207851],-1.46171,"[-0.86337817 -0.8303886   1.43810867  1.52882184  1.30706952  0.58838012
  1.73363366  2.36907071 -1.69770216 -0.520842    0.        ]","[[  1.95865396   2.44728278   0.14714695   0.06338638]
 [ 17.20136241  16.71663247   0.           0.        ]]",[-1.08108171 -0.17016752]
19,-0.198182186079,[ 0.04352714  0.08012595],[-0.01774488 -0.47083399],-1.44715,"[-1.22278005 -1.03034769  1.2034839   1.01071604  1.30703486  0.58837237
  1.34529434  2.23662853 -1.43297813 -0.62570014  0.        ]","[[  2.25956157   2.77152803   0.14714695   0.06338638]
 [ 12.90343573  15.71131111   0.           0.        ]]",[-1.14325279  0.06099078]
20,-0.169647584857,[ 0.04352714  0.08012595],[-0.0247838  -0.48019668],-1.47384,"[-1.43300027 -1.1073441   0.9684076   0.51567695  1.30700021  0.58836461
  0.96450583  1.01571293 -1.26260654 -0.55545093  0.        ]","[[ 2.4753481   3.04557103  0.14714695  0.06338638]
 [ 8.68884378  6.43435914  0.          0.        ]]",[ 0.35590316  1.19754693]
21,-0.159251167788,[ 0.04352714  0.08012595],[-0.02826573 -0.4848786 ],-1.50282,"[-1.57373997 -1.11075504  0.72996068  0.44858018  1.30696556  0.58835686
  1.0762238   0.06996203 -1.21232848 -0.50505082  0.        ]","[[ 2.66153348  3.08170639  0.14714695  0.06338638]
 [ 9.92565562 -0.75190932  0.          0.        ]]",[-1.35852105  0.31429801]
22,-0.159933392489,[ 0.04352714  0.08012595],[-0.03002826 -0.48223627],-1.45986,"[-1.65920254 -1.10833062  0.50986196  0.49843462  1.30693091  0.5883491
  0.70075225 -0.02523325 -1.21068192 -0.51871133  0.        ]","[[ 2.81834956  3.05486191  0.14714695  0.06338638]
 [ 5.76982288 -1.47524403  0.          0.        ]]",[ 0.65499537  0.55836902]
