timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.416715102927,[-0.15767086 -0.07130306],[-0.95108533 -3.36994338],-3.16663,"[ 1.11601515  2.18105739 -0.11455174  0.4799119  -1.65422812  0.85428598
 -0.2182673   0.35688283  2.76621905 -0.95672291  0.        ]","[[ -6.93747424e-02  -8.05315963e-02  -1.90088603e-01   9.81226960e-02]
 [  2.09159812e-03   1.28160110e-04   0.00000000e+00   0.00000000e+00]]",[ 0.68323951 -4.62154832]
1,-0.416263528493,[-0.15767086 -0.07130306],[-0.87175256 -3.29350877],-3.22503,"[ 1.11812277  2.17552674 -0.07392427  0.35032679 -1.65422071  0.85428421
 -0.12960431 -0.17578195  2.76571377 -0.9452635   0.        ]","[[-0.04219975 -0.12026743 -0.1900886   0.0981227 ]
 [ 2.7063993  -3.96050684  0.          0.        ]]",[-2.50533928 -3.05050797]
2,-0.416925157254,[-0.15767086 -0.07130306],[-0.52674496 -3.24606061],-3.16223,"[ 1.11880272  2.1463443  -0.05310077 -0.03047582 -1.6542133   0.85428244
 -0.26100861 -0.69755268  2.74770736 -1.02856943  0.        ]","[[-0.02828465 -0.23840313 -0.1900886   0.0981227 ]
 [-1.3015727  -7.84014213  0.          0.        ]]",[ 0.28539313 -3.69552891]
3,-0.416787200046,[-0.15767086 -0.07130306],[  3.00228596e-04  -3.29638076e+00],-3.15818,"[ 1.11808615  2.05746446 -0.07469799 -0.63291757 -1.65420589  0.85428067
 -0.22310711 -1.20925712  2.6845243  -1.22300193  0.        ]","[[ -0.04271701  -0.43338084  -0.1900886    0.0981227 ]
 [ -0.14554894 -11.64494457   0.           0.        ]]",[ 0.99040057 -2.25928802]
4,-0.410562875544,[-0.15767086 -0.07130306],[ 0.43604076 -3.35447431],-2.97478,"[ 1.11932641  1.85649119 -0.02015141 -1.37734733 -1.65419848  0.8542789
 -0.0945186  -1.71095281  2.57725634 -1.373       0.        ]","[[ -6.27676913e-03  -7.03708550e-01  -1.90088603e-01   9.81226960e-02]
 [  3.77651589e+00  -1.53753623e+01   0.00000000e+00   0.00000000e+00]]",[ 1.06116734 -3.42499986]
5,-0.395763573579,[-0.15767086 -0.07130306],[ 0.67572886 -3.35082722],-2.79156,"[ 1.11120356  1.49216088  0.15096358 -2.09626246 -1.65419107  0.85427713
  0.03277595 -2.20266858  2.43356944 -1.42130999  0.        ]","[[  0.10820835  -1.04790112  -0.1900886    0.0981227 ]
 [  7.65911373 -19.03163789   0.           0.        ]]",[ 0.47562609 -4.41834163]
6,-0.370218746087,[-0.15767086 -0.07130306],[ 0.72827494 -3.19508696],-2.79568,"[ 1.06557553  0.94748497  0.40127906 -2.51573229 -1.65418366  0.85427535
  0.08953081 -2.68450484  2.23151823 -1.39083376  0.        ]","[[  0.27875926  -1.46448296  -0.1900886    0.0981227 ]
 [  9.39018856 -22.61455221   0.           0.        ]]",[-0.12956741 -2.45379027]
7,-0.33142187068,[-0.15767086 -0.07130306],[ 0.73888022 -2.88690376],-2.52697,"[ 0.97482433  0.28525741  0.65342029 -2.29892341 -1.65417625  0.85427358
  0.06662049 -3.15670704  1.93647132 -1.31328826  0.        ]","[[  0.45955375  -1.95200496  -0.1900886    0.0981227 ]
 [  8.69140773 -26.12597022   0.           0.        ]]",[ 0.40943745 -3.29290022]
8,-0.27802727809,[-0.15767086 -0.07130306],[ 0.63370717 -2.42063713],-2.36674,"[ 0.83705078 -0.31649512  0.8929652  -1.19420408 -1.65416884  0.85427181
  0.11409692 -3.61956323  1.56043161 -1.14103068  0.        ]","[[  0.64791061  -2.50906033  -0.1900886    0.0981227 ]
 [ 10.13947986 -29.56807847   0.           0.        ]]",[-0.24291613 -2.76782514]
9,-0.212406011976,[-0.15767086 -0.07130306],[ 0.47916576 -1.87178707],-2.27437,"[ 0.65712893 -0.58440192  1.1033098   0.71962464 -1.65416143  0.85427004
  0.07597454 -3.22411471  1.15181387 -0.82592144  0.        ]","[[  0.83903023  -3.1342749   -0.1900886    0.0981227 ]
 [  8.97672202 -26.62793231   0.           0.        ]]",[ 0.64502011 -1.42204949]
10,-0.195426664324,[-0.15767086 -0.07130306],[ 0.09300723 -2.11167383],-2.20998,"[ 0.42860314 -0.56819603  1.28244443  1.24413181 -1.65415403  0.85426827
  0.15391914  0.67244786  1.04700834 -0.74227069  0.        ]","[[  1.04242135  -3.29489245  -0.1900886    0.0981227 ]
 [ 11.3540931    2.34643854   0.           0.        ]]",[ 1.41605486 -0.80043467]
11,-0.209648591372,[-0.15767086 -0.07130306],[ 0.22636768 -2.20494127],-2.15332,"[ 0.08960587 -0.58204757  1.43483587  0.93607257 -1.65414662  0.8542665
  0.27636596  1.07614602  1.12910301 -0.82343084  0.        ]","[[  1.30697561  -3.20034441  -0.1900886    0.0981227 ]
 [ 15.08881398   5.34830733   0.           0.        ]]",[ 1.12712985 -4.35569142]
12,-0.222238781251,[-0.15767086 -0.07130306],[ 0.55243856 -2.15997434],-2.3612,"[-0.37758105 -0.58370423  1.48246559  0.63704721 -1.65413921  0.85426473
  0.39638025  0.84181176  1.22964462 -0.84015492  0.        ]","[[  1.64547936  -3.10907854  -0.1900886    0.0981227 ]
 [ 18.74934281   3.60584011   0.           0.        ]]",[ 0.79047075 -1.96712896]
13,-0.227274263161,[-0.15767086 -0.07130306],[ 0.91746098 -2.05000901],-2.43531,"[-0.91361609 -0.57922038  1.31925073  0.45942146 -1.6541318   0.85426295
  0.48681824  0.61655908  1.29446185 -0.79317665  0.        ]","[[  2.04814247  -3.05478547  -0.1900886    0.0981227 ]
 [ 21.50777829   1.93089768   0.           0.        ]]",[ 0.91599474 -1.41475879]
