timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.264700376213,[-0.46402603 -0.2098414 ],[-2.87376285 -2.55598903],-3.31409,"[ 0.98909329  1.71193198 -0.05332204  1.11936333 -0.14666137 -1.20881953
 -0.34144313  0.35072925  1.57609768  1.598802    0.        ]","[[-0.02976181  0.05252575 -0.01572058 -0.13885315]
 [-0.00406197  0.00436973  0.          0.        ]]",[-3.77657227 -1.77623953]
1,-0.257990094118,[-0.46402603 -0.2098414 ],[-2.07746792 -1.55828738],-3.2893,"[ 0.98611737  1.71356538 -0.11303091  1.00800362 -0.1466613  -1.20881799
 -0.46811302 -0.23437778  1.57305077  1.47249596  0.        ]","[[-0.06951731  0.01289987 -0.01572058 -0.13885315]
 [-3.95832605 -3.95377184  0.          0.        ]]",[-2.75674343 -1.83298801]
2,-0.236465157919,[-0.46402603 -0.2098414 ],[-0.94138414 -0.57441175],-3.13989,"[ 0.96330488  1.70669714 -0.28900357  0.67673149 -0.14666122 -1.20881646
 -0.59227925 -0.80790385  1.51994495  1.10220744  0.        ]","[[-0.18757377 -0.10510286 -0.01572058 -0.13885315]
 [-7.83443537 -7.83357226  0.          0.        ]]",[-0.90474563 -1.84016513]
3,-0.197033551253,[-0.46402603 -0.2098414 ],[ 0.42716953  0.47891384],-2.78412,"[ 0.88295008  1.65727618 -0.56443254  0.1409276  -0.14666114 -1.20881492
 -0.70192838 -1.37009112  1.29902766  0.54876238  0.        ]","[[ -0.37860487  -0.29993223  -0.01572058  -0.13885315]
 [-11.25736743 -11.63667634   0.           0.        ]]",[ 0.50162192  0.64989846]
4,-0.151119260296,[-0.46402603 -0.2098414 ],[ 0.70654178  0.31690925],-2.36561,"[ 0.74176838  1.55627828 -0.8347604  -0.38757891 -0.14666106 -1.20881339
 -0.63127609 -0.95572985  0.91262421  0.0883391   0.        ]","[[-0.58162368 -0.50454174 -0.01572058 -0.13885315]
 [-9.0518309  -8.833606    0.          0.        ]]",[ 1.24721333 -0.79031706]
5,-0.11201935428,[-0.46402603 -0.2098414 ],[ 0.84564507  1.05007195],-2.11087,"[ 0.61427248  1.40773778 -1.00150606 -0.86304112 -0.14666099 -1.20881185
 -0.49879474 -1.39266041  0.51975869 -0.13750172  0.        ]","[[ -0.72116585  -0.7108701   -0.01572058  -0.13885315]
 [ -4.91617513 -11.78937386   0.           0.        ]]",[ 0.20649131 -0.20697337]
6,-0.0760242782241,[-0.46402603 -0.2098414 ],[ 1.05150437  1.56420898],-2.05116,"[ 0.5211083   1.18268402 -1.09812603 -1.31969132 -0.14666091 -1.20881032
 -0.46952832 -1.47933442  0.14540927 -0.19181351  0.        ]","[[ -0.81032272  -0.95254067  -0.01572058  -0.13885315]
 [ -4.00257576 -12.37572413   0.           0.        ]]",[ 1.38210029  1.70615195]
7,-0.0502783229205,[-0.46402603 -0.2098414 ],[ 0.60845709  1.31559467],-2.03327,"[ 0.47705961  0.95743796 -1.13828436 -1.60387383 -0.14666083 -1.20880878
 -0.34029627 -0.85795651 -0.10610988 -0.13565406  0.        ]","[[-0.84989956 -1.15788021 -0.01572058 -0.13885315]
 [ 0.03164734 -8.17221926  0.          0.        ]]",[ 0.90394228  1.13303123]
8,-0.0414684582677,[-0.46402603 -0.2098414 ],[ 0.00585538  0.77300286],-2.05787,"[ 0.51774399  0.8127536  -1.10130446 -1.72212992 -0.14666075 -1.20880724
 -0.22576846 -0.24884556 -0.15602629 -0.06795151  0.        ]","[[-0.81339655 -1.27998229 -0.01572058 -0.13885315]
 [ 3.60685003 -4.05169452  0.          0.        ]]",[ 0.28152466  0.36508608]
9,-0.0440826881932,[-0.46402603 -0.2098414 ],[-0.40151477  0.4082526 ],-2.10181,"[ 0.60462407  0.73249714 -1.01233736 -1.769265   -0.14666068 -1.20880571
 -0.19237635 -0.02331956 -0.09085892 -0.01817209  0.        ]","[[-0.730801   -1.34570901 -0.01572058 -0.13885315]
 [ 4.6492454  -2.52605263  0.          0.        ]]",[-0.83916821  0.03871252]
10,-0.0463085818864,[-0.46402603 -0.2098414 ],[-0.08832486  0.51131558],-2.14959,"[ 0.66178769  0.67250841 -0.94486003 -1.79645143 -0.1466606  -1.20880417
 -0.3017015   0.00684658 -0.04860191  0.02108047  0.        ]","[[-0.67205751 -1.39418236 -0.01572058 -0.13885315]
 [ 1.23644808 -2.32198433  0.          0.        ]]",[-0.88832808  1.28440183]
