timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.115953936991,[-0.40443069 -0.17324156],[-0.06887043 -1.63673174],-2.16507,"[ 0.99965434  1.78343145 -0.1042575   0.73628933  0.8119819  -0.37040601
 -0.33812639  0.35347646  0.59567172  0.40403409  0.        ]","[[-0.06702189 -0.06659132  0.09476198 -0.04236931]
 [ 0.00127227  0.00121658  0.          0.        ]]",[ 0.51393865 -1.68915138]
1,-0.115760069184,[-0.40443069 -0.17324156],[-0.12800121 -1.09918702],-2.18875,"[ 1.00136509  1.77905821 -0.07342605  0.62190286  0.81198112 -0.37040576
 -0.27415984 -0.22114727  0.59407373  0.40347947  0.        ]","[[-0.04658277 -0.106303    0.09476198 -0.04236931]
 [ 2.03586041 -3.95918197  0.          0.        ]]",[ 1.33643819 -1.59076283]
2,-0.115872737553,[-0.40443069 -0.17324156],[-0.7076655  -0.56471461],-2.20515,"[ 1.00213972  1.75428536  0.0474409   0.28516858  0.81198033 -0.37040551
 -0.15100699 -0.78449703  0.58837835  0.44067459  0.        ]","[[ 0.0334362  -0.22444316  0.09476198 -0.04236931]
 [ 5.95299675 -7.84188051  0.          0.        ]]",[ 0.65820084 -0.71342672]
3,-0.116116855542,[-0.40443069 -0.17324156],[-1.41019583 -0.09180094],-2.22246,"[ 0.97979578  1.68160572  0.2636383  -0.21874312  0.81197955 -0.37040527
 -0.07281245 -1.17196337  0.56759777  0.53733643  0.        ]","[[  0.17745021  -0.40807488   0.09476198  -0.04236931]
 [  8.44013835 -10.51236889   0.           0.        ]]",[-1.19329086 -0.21455583]
4,-0.11164277133,[-0.40443069 -0.17324156],[-1.13279939  0.39597532],-2.17905,"[ 0.93491971  1.54554205  0.45048759 -0.76245581  0.81197876 -0.37040502
 -0.2024308  -1.26480064  0.51870468  0.56550857  0.        ]","[[  0.30488849  -0.62474186   0.09476198  -0.04236931]
 [  4.31735082 -11.15223089   0.           0.        ]]",[-0.32079965  0.0955518 ]
5,-0.101108841704,[-0.40443069 -0.17324156],[-0.94213152  0.58465433],-2.12842,"[ 0.89900342  1.36080326  0.55404918 -1.22778347  0.81197798 -0.37040478
 -0.24502817 -1.17779801  0.4459672   0.49045276  0.        ]","[[  0.37764161  -0.84177014   0.09476198  -0.04236931]
 [  2.96244792 -10.55260643   0.           0.        ]]",[-0.58280384  0.05872592]
6,-0.0870929648025,[-0.40443069 -0.17324156],[-0.48042077  0.84052789],-2.14388,"[ 0.87881745  1.14777259  0.60357542 -1.57704829  0.81197719 -0.37040453
 -0.3193794  -1.11364153  0.35014084  0.36780654  0.        ]","[[  0.41316337  -1.04838565   0.09476198  -0.04236931]
 [  0.59754735 -10.11043981   0.           0.        ]]",[-1.08015486  2.08571979]
7,-0.0726674034001,[-0.40443069 -0.17324156],[ 0.36620978  0.55813205],-2.06238,"[ 0.89480572  0.96315895  0.5647611  -1.77536419  0.81197641 -0.37040429
 -0.44419789 -0.50993945  0.24133396  0.19472257  0.        ]","[[ 0.38528103 -1.20884752  0.09476198 -0.04236931]
 [-3.37257003 -5.94963156  0.          0.        ]]",[ 0.55676333  0.09280199]
8,-0.0625571045481,[-0.40443069 -0.17324156],[ 0.47883746  0.5574671 ],-2.05267,"[ 0.91820604  0.82450541  0.50165447 -1.87436359  0.81197562 -0.37040404
 -0.37284457 -0.43960781  0.13756091  0.05055816  0.        ]","[[ 0.34060009 -1.32297669  0.09476198 -0.04236931]
 [-1.10304062 -5.46489705  0.          0.        ]]",[ 0.47654131 -0.48858482]
9,-0.0534940507339,[-0.40443069 -0.17324156],[ 0.46771708  0.93541265],-2.07619,"[ 0.91963773  0.66472334  0.49749496 -1.94183171  0.81197484 -0.3704038
 -0.31286278 -0.70466264  0.03193098 -0.0210473   0.        ]","[[ 0.3376811  -1.45060364  0.09476198 -0.04236931]
 [ 0.8047947  -7.29169969  0.          0.        ]]",[ 0.90734927  1.70602847]
