timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56937844 -0.03710971],"[ 1.27449533  0.91715475  0.17369463  0.42297438 -0.45036524  1.48049944
  1.7062517  -0.22040381  1.4452514  -0.91755618  0.        ]",[-2.36961412 -2.83898163],"[[  5.59777530e-02  -2.03120040e-02  -5.17893976e-02   1.71275030e-01]
 [  1.15325414e-04   3.99722053e-03   0.00000000e+00   0.00000000e+00]]",-0.196522,-0.307539722491,[-2.51645115 -3.2185968 ]
1,[-0.56937844 -0.03710971],"[ 1.27648167  0.91506451  0.11583069  0.34704215 -0.45036512  1.48049836
  1.60197528 -0.62294874  1.44589076 -0.9956293   0.        ]",[-2.34709573 -2.63123441],"[[ 0.01630496 -0.05994525 -0.0517894   0.17127503]
 [-3.95423582 -3.9541351   0.          0.        ]]",-0.224733,-0.314484772317,[-1.85651524 -3.26817187]
2,[-0.56937844 -0.03710971],"[ 1.26950648  0.89666683 -0.05610766  0.1224829  -0.45036499  1.48049729
  1.49975891 -1.01752562  1.41837806 -1.22553688  0.        ]",[-2.333009   -2.46803594],"[[-0.10167088 -0.17795512 -0.0517894   0.17127503]
 [-7.830474   -7.83392158  0.          0.        ]]",0.0180027,-0.333016868697,[-2.45903872 -2.2877023 ]
3,[-0.56937844 -0.03710971],"[ 1.21621328  0.82714096 -0.33428636 -0.23647601 -0.45036487  1.48049621
  1.39955411 -1.40428598  1.28113993 -1.57610989  0.        ]",[-2.32409406 -2.31231332],"[[ -0.29640541  -0.37278978  -0.0517894    0.17127503]
 [-11.6304359  -11.6368548    0.           0.        ]]",0.391988,-0.356129587499,[-2.98577523 -2.39235043]
4,[-0.56937844 -0.03710971],"[ 1.06018741  0.65498571 -0.69116568 -0.68772093 -0.45036474  1.48049513
  1.30130338 -1.78337063  0.93575127 -1.94001684  0.        ]",[-2.32860422 -1.8503623 ],"[[ -0.56639426  -0.64292623  -0.0517894    0.17127503]
 [-15.35630148 -15.36432277   0.           0.        ]]",0.686017,-0.371646196858,[-2.46175112 -2.44941773]
5,[-0.56937844 -0.03710971],"[ 0.74101777  0.3276331  -1.06046993 -1.13788889 -0.45036462  1.48049405
  1.20494056 -2.15491098  0.36323652 -2.10385788  0.        ]",[-2.33846235 -0.76070845],"[[ -0.9101802   -0.98686824  -0.0517894    0.17127503]
 [-19.01057833 -19.01762173   0.           0.        ]]",0.543255,-0.362893792753,[-0.7841669  -0.15392974]
6,[-0.56937844 -0.03710971],"[ 0.23740266 -0.13426921 -1.32107785 -1.41691267 -0.4503645   1.48049298
  1.13291675 -2.17836372 -0.22542903 -1.86943744  0.        ]",[-2.40391064  0.170136  ],"[[ -1.31779285  -1.36953551  -0.0517894    0.17127503]
 [-21.74186693 -19.24825549   0.           0.        ]]",1.00353,-0.317126146632,[-2.69325443  0.55779498]
7,[-0.56937844 -0.03710971],"[-0.40843775 -0.60345754 -1.33322438 -1.43182465 -0.45036437  1.4804919
  1.03975721 -1.9146806  -0.52059293 -1.3293264   0.        ]",[-2.46478271  0.99915105],"[[ -1.78807597  -1.72848775  -0.0517894    0.17127503]
 [-25.27467552 -16.65553499   0.           0.        ]]",0.525038,-0.239743480898,[-3.13293768  1.22024368]
8,[-0.56937844 -0.03710971],"[-1.06212026 -0.96609605 -0.96841422 -1.266606   -0.45036425  1.48049082
  0.94845306 -1.47811018 -0.42702797 -0.79096478  0.        ]",[-2.49248028  1.71138167],"[[ -2.32831149  -2.01852888  -0.0517894    0.17127503]
 [-28.73712654 -12.36283816   0.           0.        ]]",-0.700357,-0.151987293896,[-2.29439094  0.85351385]
9,[-0.56937844 -0.03710971],"[-1.46696968 -1.20148834 -0.20436718 -1.0545738  -0.45036413  1.48048974
  0.85898861 -1.10914997 -0.0831746  -0.49255375  0.        ]",[-2.52104068  2.39169931],"[[ -2.93709574  -2.22938597  -0.0517894    0.17127503]
 [-32.12981429  -8.7349326    0.           0.        ]]",-1.84865,-0.0927557425189,[-3.12785886  2.51964298]
10,[-0.56937844 -0.03710971],"[-1.34462354 -1.33241905  0.75495395 -0.88528915 -0.450364    1.48048867
  0.77132296 -0.68848779  0.30218621 -0.49148776  0.        ]",[-2.56449723  2.97497177],"[[ -3.61304936  -2.36258429  -0.0517894    0.17127503]
 [-35.4542897   -4.59864861   0.           0.        ]]",-1.66782,-0.114578510193,[-2.4863273  1.8528355]
11,[-0.56937844 -0.03710971],"[-0.59477942 -1.3785352   1.45929692 -0.8135585  -0.45036388  1.48048759
  0.68541853 -0.27612098  0.57636453 -0.71544922  0.        ]",[-2.57008457  2.81476283],"[[ -4.35482211  -2.41387572  -0.0517894    0.17127503]
 [-38.71197672  -0.54393007   0.           0.        ]]",-0.711076,-0.172154706357,[-3.16871848  3.05065299]
12,[-0.56937844 -0.03710971],"[ 0.49176234 -1.35276625  1.4071293  -0.85454368 -0.45036376  1.48048651
  0.60123872  0.12815072  0.66143455 -1.06678546  0.        ]",[-2.48724508  1.58040833],"[[ -5.16109249  -2.38487218  -0.0517894    0.17127503]
 [-41.90426396   3.43119088   0.           0.        ]]",-0.126391,-0.2260777547,[-3.37141312  2.37675054]
13,[-0.56937844 -0.03710971],"[ 1.23266627 -1.2501965   0.45684506 -0.99681783 -0.45036363  1.48048543
  0.51875338  0.52454149  0.49579197 -1.43098872  0.        ]",[-2.3681097 -0.5658471],"[[ -6.03056434  -2.27714471  -0.0517894    0.17127503]
 [-45.03229361   7.32882062   0.           0.        ]]",0.795149,-0.264912053115,[-3.05892244 -1.12375333]
14,[-0.56937844 -0.03710971],"[ 0.96938432 -1.14018847 -0.82435424 -1.1197322  -0.45036351  1.48048436
  0.4379157   0.1078693   0.04719429 -1.55712205  0.        ]",[-2.29406118 -1.64991283],"[[ -6.96196657  -2.1716781   -0.0517894    0.17127503]
 [-48.09784064   3.23177033   0.           0.        ]]",0.92152,-0.266740849607,[-1.50620719 -2.8756288 ]
15,[-0.56937844 -0.03710971],"[-0.24812662 -1.11356454 -1.36023669 -1.14566316 -0.45036339  1.48048328
  0.35865027 -0.30040748 -0.35473512 -1.16469313  0.        ]",[-2.3047049  -1.15671587],"[[ -7.95408054  -2.14732356  -0.0517894    0.17127503]
 [-51.10376484  -0.78272984   0.           0.        ]]",-0.236725,-0.206631417766,[-2.67274076  0.34478669]
16,[-0.56937844 -0.03710971],"[-1.37590872 -1.11543763 -0.50185851 -1.14388201 -0.45036326  1.4804822
  0.28093461 -0.15895296 -0.22602384 -0.55796643  0.        ]",[-2.37725377  0.51042402],"[[ -9.00572646e+00  -2.14902475e+00  -5.17893976e-02   1.71275030e-01]
 [ -5.40509188e+01   6.08161996e-01   0.00000000e+00   0.00000000e+00]]",-2.2435,-0.105697187217,[-1.29506832  0.56997102]
17,[-0.56937844 -0.03710971],"[-1.17790609 -1.07670467  1.02217543 -1.17937119 -0.45036314  1.48048112
  0.20477548  0.07050912  0.36711488 -0.36020873  0.        ]",[-2.54338074  2.59042692],"[[ -1.01157240e+01  -2.11422622e+00  -5.17893976e-02   1.71275030e-01]
 [ -5.69390454e+01   2.86441335e+00   0.00000000e+00   0.00000000e+00]]",-1.04259,-0.106047257087,[-2.94385531  1.99411786]
18,[-0.56937844 -0.03710971],"[ 0.28325489 -0.96504883  1.49177759 -1.26732928 -0.45036302  1.48048005
  0.13015779  0.46876988  0.85745184 -0.83943858  0.        ]",[-2.48168254  1.42980766],"[[ -1.12828990e+01  -2.01765066e+00  -5.17893976e-02   1.71275030e-01]
 [ -5.97687174e+01   6.78042603e+00   0.00000000e+00   0.00000000e+00]]",-0.414532,-0.219995507167,[-2.58179727  1.74687084]
19,[-0.56937844 -0.03710971],"[ 1.27414714 -0.75107521  0.17997114 -1.38474382 -0.45036289  1.48047897
  0.05706963  0.85937488  0.66083979 -1.6010833   0.        ]",[-2.31722069 -2.16626358],"[[ -1.25060860e+01  -1.84351092e+00  -5.17893976e-02   1.71275030e-01]
 [ -6.25403861e+01   1.06211627e+01   0.00000000e+00   0.00000000e+00]]",0.510595,-0.301491969289,[-1.9942165  -2.13509481]
20,[-0.56937844 -0.03710971],"[ 0.36969564 -0.53081242 -1.27752974 -1.44565124 -0.45036277  1.48047789
 -0.01453459  0.4371026  -0.21461138 -1.72214973  0.        ]",[-2.25606871 -2.77469826],"[[ -1.37841359e+01  -1.67275070e+00  -5.17893976e-02   1.71275030e-01]
 [ -6.52557804e+01   6.46905332e+00   0.00000000e+00   0.00000000e+00]]",0.443641,-0.293135616958,[-1.93077425 -3.62707532]
21,[-0.56937844 -0.03710971],"[-1.25995432 -0.41463228 -0.72243343 -1.45543574 -0.45036264  1.48047681
 -0.08476438  0.02337972 -0.63385972 -0.75269727  0.        ]",[-2.28015327 -1.0049243 ],"[[ -1.51159698e+01  -1.58418847e+00  -5.17893976e-02   1.71275030e-01]
 [ -6.79190532e+01   2.40100805e+00   0.00000000e+00   0.00000000e+00]]",-2.16554,-0.162989086557,[-1.84358815  0.62247108]
22,[-0.56937844 -0.03710971],"[-1.08274659 -0.31940193  1.1315143  -1.45225988 -0.45036252  1.48047574
 -0.15363942  0.27136812  0.22969035 -0.03456014  0.        ]",[-2.52511549  2.27444458],"[[ -1.65005594e+01  -1.51170553e+00  -5.17893976e-02   1.71275030e-01]
 [ -7.05309509e+01   4.83942314e+00   0.00000000e+00   0.00000000e+00]]",-0.229412,-0.0581985198096,[-2.67410438  1.57925406]
23,[-0.56937844 -0.03710971],"[ 0.73825606 -0.14249682  1.24679329 -1.41931175 -0.4503624   1.48047466
 -0.22110816  0.66662273  1.14947483 -0.79164852  0.        ]",[-2.42538428 -0.76408732],"[[ -1.79368532e+01  -1.37592517e+00  -5.17893976e-02   1.71275030e-01]
 [ -7.30895183e+01   8.72587450e+00   0.00000000e+00   0.00000000e+00]]",-0.159391,-0.254244962965,[-3.39803027 -2.11942021]
24,[-0.56937844 -0.03710971],"[ 1.05432528  0.02662824 -0.70079024 -1.35327713 -0.45036227  1.48047358
 -0.28719421  0.24876556  0.54621729 -1.96744492  0.        ]",[-2.33230925 -3.37155199],"[[ -1.94237848e+01  -1.24263286e+00  -5.17893976e-02   1.71275030e-01]
 [ -7.55956515e+01   4.61718051e+00   0.00000000e+00   0.00000000e+00]]",0.493944,-0.349688836742,[-2.69227587 -3.47168217]
25,[-0.56937844 -0.03710971],"[-0.8223337   0.09066128 -1.15984948 -1.3187401  -0.45036215  1.48047251
 -0.35203098 -0.16072845 -0.73325849 -1.39640715  0.        ]",[-2.27142477 -2.6118145 ],"[[ -2.09603634e+01  -1.19068987e+00  -5.17893976e-02   1.71275030e-01]
 [ -7.80544093e+01   5.90719525e-01   0.00000000e+00   0.00000000e+00]]",-0.616567,-0.2628468469,[-2.67053989 -2.57274092]
26,[-0.56937844 -0.03710971],"[-1.28813812  0.05657626  0.86053513 -1.33780911 -0.45036203  1.48047143
 -0.4156506  -0.56197026 -0.16133633  0.01151418  0.        ]",[-2.53677988  2.48145247],"[[ -2.25456534e+01  -1.21846318e+00  -5.17893976e-02   1.71275030e-01]
 [ -8.04670105e+01  -3.35459996e+00   0.00000000e+00   0.00000000e+00]]",-0.231188,-0.0155616841031,[-2.23792612  1.5299431 ]
27,[-0.56937844 -0.03710971],"[ 0.69225817  0.02382569  1.28266018 -1.35466138 -0.4503619   1.48047035
 -0.47806355 -0.14968661  1.17099509 -0.6681348   0.        ]",[-2.5379858   0.80191189],"[[ -2.41787455e+01  -1.24488423e+00  -5.17893976e-02   1.71275030e-01]
 [ -8.28338524e+01   6.99288708e-01   0.00000000e+00   0.00000000e+00]]",0.0502268,-0.246841849253,[-3.14438675  0.39915118]
28,[-0.56937844 -0.03710971],"[ 0.92716023  0.06098521 -0.87688515 -1.33542952 -0.45036178  1.48046927
 -0.53917563  0.01263127  0.41565874 -2.01628305  0.        ]",[-2.35483408 -3.18580198],"[[ -2.58586767e+01  -1.21488710e+00  -5.17893976e-02   1.71275030e-01]
 [ -8.51513630e+01   2.29532229e+00   0.00000000e+00   0.00000000e+00]]",0.434563,-0.351110683896,[-2.81475343 -2.65508476]
29,[-0.56937844 -0.03710971],"[-1.17887542  0.06840403 -0.83686997 -1.33136833 -0.45036166  1.4804682
 -0.59906348 -0.39156116 -0.80771562 -1.03205784  0.        ]",[-2.30896115 -1.70080662],"[[ -2.75844858e+01  -1.20885894e+00  -5.17893976e-02   1.71275030e-01]
 [ -8.74224489e+01  -1.67900687e+00   0.00000000e+00   0.00000000e+00]]",-1.41799,-0.21710836942,[-2.68246338 -0.27712998]
30,[-0.56937844 -0.03710971],"[-0.76180221  0.013965    1.37998048 -1.35945701 -0.45036153  1.48046712
 -0.65783403 -0.49646813  0.38006544  0.05669317  0.        ]",[-2.66920376  3.41279078],"[[ -2.93552947e+01  -1.25279223e+00  -5.17893976e-02   1.71275030e-01]
 [ -8.96511649e+01  -2.71053341e+00   0.00000000e+00   0.00000000e+00]]",1.06615,-0.0808331152977,[-2.67459925  3.81145102]
31,[-0.56937844 -0.03710971],"[ 1.23503866 -0.00305364  0.44703094 -1.36744176 -0.45036141  1.48046604
 -0.71544531 -0.08480206  1.11961917 -1.40373855  0.        ]",[-2.44016218 -1.34185982],"[[ -3.11702434e+01  -1.26639283e+00  -5.17893976e-02   1.71275030e-01]
 [ -9.18359198e+01   1.33727962e+00   0.00000000e+00   0.00000000e+00]]",0.127397,-0.317023619422,[-2.06411492 -0.98589546]
32,[-0.56937844 -0.03710971],"[-0.16738631 -0.01854214 -1.36627434 -1.37438662 -0.45036129  1.48046496
 -0.7718669  -0.48082764 -0.44297597 -1.75911688  0.        ]",[-2.3674314  -1.99316502],"[[ -3.30284244e+01  -1.27872024e+00  -5.17893976e-02   1.71275030e-01]
 [ -9.39755602e+01  -2.55674480e+00   0.00000000e+00   0.00000000e+00]]",-0.263342,-0.304211099501,[-2.40457305 -1.59842608]
33,[-0.56937844 -0.03710971],"[-1.40129496 -0.13317946  0.62186213 -1.4165689  -0.45036116  1.48046389
 -0.8272589  -0.87447286 -0.2303053  -0.08506154  0.        ]",[-2.6750052   3.22205949],"[[ -3.49290055e+01  -1.36869455e+00  -5.17893976e-02   1.71275030e-01]
 [ -9.60761576e+01  -6.42736531e+00   0.00000000e+00   0.00000000e+00]]",0.187893,-0.0350279608556,[-3.47146945  2.61644464]
