timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55728018 -0.09060223],"[ 1.2818962   0.93857626  0.14311154  0.61955581 -0.15615542 -0.59674957
  1.76134656 -0.22440985  1.24912045  0.58672606  0.        ]",[-2.8103652  -0.07091093],"[[ 0.03711596  0.05046548 -0.01768138 -0.06875716]
 [ 0.00231657 -0.00124187  0.          0.        ]]",-2.56639,-0.241566552106,[-2.46575917  0.5542218 ]
1,[-0.55728018 -0.09060223],"[ 1.28284716  0.93679111  0.08537762  0.66184925 -0.15615539 -0.59674943
  1.65686054 -0.01294805  1.25042566  0.5503109   0.        ]",[-2.76652241 -1.044945  ],"[[ -2.53724730e-03   7.24743542e-02  -1.76813789e-02  -6.87571607e-02]
 [ -3.95446137e+00   2.19480407e+00   0.00000000e+00   0.00000000e+00]]",-2.59201,-0.239836593451,[-2.62805149 -1.14723   ]
2,[-0.55728018 -0.09060223],"[ 1.27278255  0.93642335 -0.08600938  0.66904392 -0.15615537 -0.59674928
  1.55450465 -0.39826574  1.24709812  0.40010358  0.        ]",[-2.74582052 -1.1337086 ],"[[-0.12051669  0.07622163 -0.01768138 -0.06875716]
 [-7.83057965 -1.80674799  0.          0.        ]]",-2.31541,-0.232702896619,[-3.42192934 -2.57361936]
3,[-0.55728018 -0.09060223],"[ 1.21444291  0.94025567 -0.36245339  0.52384352 -0.15615534 -0.59674914
  1.45417312 -0.77595793  1.19107939  0.10281243  0.        ]",[-2.71620512 -1.39608467],"[[ -3.15249370e-01   7.32348506e-04  -1.76813789e-02  -6.87571607e-02]
 [ -1.16300427e+01  -5.72910952e+00   0.00000000e+00   0.00000000e+00]]",-2.34577,-0.21739088658,[-3.47251818 -0.62431867]
4,[-0.55728018 -0.09060223],"[ 1.05185156  0.92779594 -0.71535826  0.25853334 -0.15615531 -0.596749
  1.3558078  -1.00292971  0.99146318 -0.28600438  0.        ]",[-2.67073107 -1.95511138],"[[ -0.58522397  -0.13749978  -0.01768138  -0.06875716]
 [-15.35505171  -8.08623045   0.           0.        ]]",-2.08876,-0.192865530276,[-2.77610156 -2.79013495]
5,[-0.55728018 -0.09060223],"[ 0.72575661  0.8658547  -1.07740494 -0.11479226 -0.15615528 -0.59674886
  1.25939103 -1.36862714  0.56047449 -0.63827415  0.        ]",[-2.64176106 -1.99453032],"[[ -9.28957466e-01  -3.37329483e-01  -1.76813789e-02  -6.87571607e-02]
 [ -1.90062752e+01  -1.18840301e+01   0.00000000e+00   0.00000000e+00]]",-1.98043,-0.160432789864,[-2.61392328 -1.87816204]
6,[-0.55728018 -0.09060223],"[ 0.20550639  0.70037963 -1.33024488 -0.58424587 -0.15615525 -0.59674872
  1.16484751 -1.727039   -0.10026524 -0.72663515  0.        ]",[-2.62220645 -0.80316418],"[[ -1.34500199e+00  -6.12356640e-01  -1.76813789e-02  -6.87571607e-02]
 [ -2.25865631e+01  -1.56061747e+01   0.00000000e+00   0.00000000e+00]]",-1.9628,-0.130596059075,[-2.17340404 -0.4112098 ]
7,[-0.55728018 -0.09060223],"[-0.46369759  0.40117885 -1.31782361 -1.02975962 -0.15615523 -0.59674858
  1.0720983  -1.85378703 -0.74500552 -0.33907874  0.        ]",[-2.66168833  1.93397737],"[[ -1.83197002e+00  -9.37688572e-01  -1.76813789e-02  -6.87571607e-02]
 [ -2.60989049e+01  -1.69224772e+01   0.00000000e+00   0.00000000e+00]]",-1.97416,-0.129757394661,[-3.34654413  1.25169326]
8,[-0.55728018 -0.09060223],"[-1.11802158  0.05760517 -0.90685522 -1.29410469 -0.1561552  -0.59674843
  0.9811118  -1.43987187 -0.99430827  0.3957114   0.        ]",[-2.73327303  4.61357164],"[[ -2.38851924e+00  -1.23301117e+00  -1.76813789e-02  -6.87571607e-02]
 [ -2.95444966e+01  -1.26239443e+01   0.00000000e+00   0.00000000e+00]]",-1.53435,-0.161182983035,[-3.34818313  4.89044025]
9,[-0.55728018 -0.09060223],"[-1.48197116 -0.21190886 -0.09725674 -1.38725298 -0.15615517 -0.59674829
  0.89194228 -1.03406045 -0.73745577  1.08254234  0.        ]",[-3.08180761  7.04956865],"[[ -3.01329106e+00  -1.44320736e+00  -1.76813789e-02  -6.87571607e-02]
 [ -3.29212825e+01  -8.40956435e+00   0.00000000e+00   0.00000000e+00]]",-0.397514,-0.195759398269,[-1.83091347  8.17381694]
10,[-0.55728018 -0.09060223],"[-1.27889412 -0.37876257  0.86673094 -1.40290154 -0.15615514 -0.59674815
  0.80456589 -0.63619497 -0.14046459  1.40878598  0.        ]",[-3.47637558  8.85750675],"[[ -3.70491780e+00  -1.56994387e+00  -1.76813789e-02  -6.87571607e-02]
 [ -3.62301655e+01  -4.27770141e+00   0.00000000e+00   0.00000000e+00]]",0.897995,-0.215365560459,[-3.67703296  8.11861674]
11,[-0.55728018 -0.09060223],"[-0.44914186 -0.43803196  1.49996426 -1.40103317 -0.15615511 -0.59674801
  0.71895223 -0.24611367  0.5016896   1.24180593  0.        ]",[-3.54477119  9.13967896],"[[ -4.46205266e+00  -1.61485435e+00  -1.76813789e-02  -6.87571607e-02]
 [ -3.94722960e+01  -2.26677028e-01   0.00000000e+00   0.00000000e+00]]",1.68001,-0.213361429813,[-3.6855869   9.54658094]
12,[-0.55728018 -0.09060223],"[ 0.64495675 -0.39142842  1.31434648 -1.40282721 -0.15615509 -0.59674787
  0.63506926  0.13634903  0.87463993  0.6518607   0.        ]",[-3.18395638  7.21899843],"[[ -5.28337272e+00  -1.57953841e+00  -1.76813789e-02  -6.87571607e-02]
 [ -4.26488876e+01   3.74522773e+00   0.00000000e+00   0.00000000e+00]]",0.6833,-0.188140520248,[-3.2072773   8.11187896]
13,[-0.55728018 -0.09060223],"[ 1.27358541 -0.2412188   0.25705375 -1.39224895 -0.15615506 -0.59674773
  0.55288512  0.51135465  0.74096598 -0.08715834  0.        ]",[-2.73854613  1.60449612],"[[ -6.16757926e+00  -1.46556147e+00  -1.76813789e-02  -6.87571607e-02]
 [ -4.57611460e+01   7.63969031e+00   0.00000000e+00   0.00000000e+00]]",-1.88632,-0.143675470501,[-2.22423171  1.74176511]
14,[-0.55728018 -0.09060223],"[ 0.83132276  0.00562197 -0.98577313 -1.31897777 -0.15615503 -0.59674758
  0.47236663  0.87904374  0.08022248 -0.53614796  0.        ]",[-2.5641098 -2.0242312],"[[ -7.11339800e+00  -1.27445723e+00  -1.76813789e-02  -6.87571607e-02]
 [ -4.88103281e+01   1.14581713e+01   0.00000000e+00   0.00000000e+00]]",-2.0517,-0.10392217296,[-2.82534592 -1.20097598]
15,[-0.55728018 -0.09060223],"[-0.46961361  0.23394684 -1.31614998 -1.18210837 -0.156155   -0.59674744
  0.39349616  0.47696854 -0.77655063 -0.23843861  0.        ]",[-2.52336454 -1.63094819],"[[ -8.11957000e+00  -1.08718961e+00  -1.76813789e-02  -6.87571607e-02]
 [ -5.17971010e+01   7.28259209e+00   0.00000000e+00   0.00000000e+00]]",-2.70035,-0.126895454925,[-1.48465521 -1.07143988]
16,[-0.55728018 -0.09060223],"[-1.45363303  0.35261024 -0.25692141 -1.07933111 -0.15615497 -0.5967473
  0.31615488  0.0829011  -1.03939519  0.81705027  0.        ]",[-2.59360743  0.96568358],"[[ -9.18489602e+00  -9.82599252e-01  -1.76813789e-02  -6.87571607e-02]
 [ -5.47259651e+01   3.19017359e+00   0.00000000e+00   0.00000000e+00]]",-1.56397,-0.200023153703,[-2.32246584  0.59091907]
17,[-0.55728018 -0.09060223],"[-0.98599195  0.44502731  1.21469623 -0.98073154 -0.15615495 -0.59674716
  0.2402891   0.30327041 -0.22778002  1.64628341  0.        ]",[-2.99711561  4.98347712],"[[ -1.03082424e+01  -8.95834766e-01  -1.76813789e-02  -6.87571607e-02]
 [ -5.75989528e+01   5.47872493e+00   0.00000000e+00   0.00000000e+00]]",1.71735,-0.254708612101,[-4.18546223  5.78035867]
18,[-0.55728018 -0.09060223],"[ 0.5515669   0.58829403  1.37200803 -0.78641915 -0.15615492 -0.59674702
  0.16593805  0.67525707  0.90590142  1.26879383  0.        ]",[-2.98046184  2.61141443],"[[ -1.14884733e+01  -7.47499736e-01  -1.76813789e-02  -6.87571607e-02]
 [ -6.04145784e+01   9.34183357e+00   0.00000000e+00   0.00000000e+00]]",-0.35859,-0.256221021268,[-2.57241405  2.6339895 ]
19,[-0.55728018 -0.09060223],"[ 1.26554347  0.76399734 -0.14017663 -0.43869566 -0.15615489 -0.59674688
  0.09307651  1.03976516  1.09991263 -0.02034841  0.        ]",[-2.7263577  -2.85409236],"[[ -1.27244493e+01  -5.22679012e-01  -1.76813789e-02  -6.87571607e-02]
 [ -6.31737976e+01   1.31272785e+01   0.00000000e+00   0.00000000e+00]]",-2.13139,-0.202565093794,[-3.31642512 -1.82874124]
20,[-0.55728018 -0.09060223],"[ 0.06384196  0.8803609  -1.35636316 -0.05091838 -0.15615486 -0.59674673
  0.02170892  0.63423977 -0.03211993 -0.77682866  0.        ]",[-2.69788837 -3.4263649 ],"[[ -1.40150389e+01  -3.02382794e-01  -1.76813789e-02  -6.87571607e-02]
 [ -6.58764416e+01   8.91587157e+00   0.00000000e+00   0.00000000e+00]]",-2.61332,-0.139086840532,[-2.01704978 -3.80185432]
