timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.64940375 -0.47248763],"[ 1.2926352   1.04148681  0.06320728  0.58384036 -0.98636909 -0.99936103
  1.86051414 -0.22647186  1.84269095  0.73987264  0.        ]",[-4.1971941   2.32261562],"[[-0.01441575 -0.05918982 -0.11339991 -0.11518773]
 [-0.00221412 -0.00449733  0.          0.        ]]",-3.47384,-0.339928835165,[-4.38550031  2.56269053]
1,[-0.64940375 -0.47248763],"[ 1.29073905  1.04360644  0.00556908  0.65978239 -0.98636892 -0.99936085
  1.75518798  0.11398723  1.84187261  0.71500169  0.        ]",[-4.13886929  0.36263728],"[[-0.05416555 -0.01953559 -0.11339991 -0.11518773]
 [-3.95958332  3.95671374  0.          0.        ]]",-4.11194,-0.338581894454,[-3.39437402  0.5535726 ]
2,[-0.64940375 -0.47248763],"[ 1.27218609  1.03943103 -0.16460157  0.85196483 -0.98636874 -0.99936067
  1.65196407  0.29577477  1.83295089  0.62958574  0.        ]",[-4.06410885 -1.49702346],"[[-0.1722702   0.08082008 -0.11339991 -0.11518773]
 [-7.83796934  6.07179563  0.          0.        ]]",-3.9132,-0.333288585492,[-3.96160361 -2.07535303]
3,[-0.64940375 -0.47248763],"[ 1.20005835  1.02622284 -0.43671236  1.00512054 -0.98636856 -0.99936049
  1.55084458 -0.05475529  1.79088966  0.43476847  0.        ]",[-3.95325255 -2.03602171],"[[ -0.36714918   0.16133641  -0.11339991  -0.11518773]
 [-11.63728982   1.99341052   0.           0.        ]]",-3.78614,-0.319507556474,[-4.0279804 -1.5299852]
4,[-0.64940375 -0.47248763],"[ 1.01971626  1.0262755  -0.77920029  1.00466181 -0.98636839 -0.99936031
  1.45172499 -0.39835512  1.65431649  0.11275754  0.        ]",[-3.84040856 -2.58104348],"[[ -0.63726087   0.16109403  -0.11339991  -0.11518773]
 [-15.36147197  -2.00434215   0.           0.        ]]",-3.66562,-0.291586401938,[-3.66497922 -2.67827874]
5,[-0.64940375 -0.47248763],"[ 0.6751962   1.03933454 -1.12180786  0.85362621 -0.98636821 -0.99936013
  1.35456761 -0.73515675  1.3313447  -0.25781173  0.        ]",[-3.70704389 -3.10370994],"[[ -0.98111652   0.08169     -0.11339991  -0.11518773]
 [-19.01193083  -5.92299883   0.           0.        ]]",-3.7296,-0.2435136097,[-2.53290952 -3.25974921]
6,[-0.64940375 -0.47248763],"[ 0.14175574  1.04001424 -1.34505594  0.55301591 -0.98636804 -0.99935995
  1.25932953 -1.06527922  0.75834087 -0.49976953  0.        ]",[-3.5586133  -3.13561463],"[[ -1.39725728  -0.0753079   -0.11339991  -0.11518773]
 [-22.59027849  -9.76394508   0.           0.        ]]",-3.18657,-0.169171147456,[-4.93181087 -2.50659876]
7,[-0.64940375 -0.47248763],"[-0.5274695   0.97978753 -1.29614524  0.11551035 -0.98636786 -0.99935977
  1.16595752 -1.3888265   0.02421792 -0.35341634  0.        ]",[-3.45204735 -2.75637746],"[[ -1.88426014  -0.30835785  -0.11339991  -0.11518773]
 [-26.09851495 -13.52839147   0.           0.        ]]",-3.57121,-0.071774752168,[-3.32500727 -2.20258937]
8,[-0.64940375 -0.47248763],"[-1.16179754  0.79420972 -0.85155675 -0.4101155  -0.98636768 -0.99935959
  1.07438559 -1.70588928 -0.51979439  0.33826059  0.        ]",[-3.60109639  1.91163301],"[[ -2.44074691  -0.61594061  -0.11339991  -0.11518773]
 [-29.53911857 -17.2173945    0.           0.        ]]",-3.45598,-0.0835872458012,[-3.30280563  1.48307592]
9,[-0.64940375 -0.47248763],"[-1.48568333  0.51149179 -0.02630688 -0.82434927 -0.98636751 -0.99935941
  0.98450851 -1.335923   -0.44232004  1.26398243  0.        ]",[-4.21145821  9.13719654],"[[ -3.06541051  -0.91710215  -0.11339991  -0.11518773]
 [-32.91604368 -12.91287436   0.           0.        ]]",-0.136784,-0.198719547708,[-3.94803486  9.13794626]
10,[-0.64940375 -0.47248763],"[-1.23452436  0.26126326  0.92168975 -1.03873732 -0.98636733 -0.99935923
  0.89641555 -0.97316777  0.2193222   1.83638228  0.        ]",[ -5.16526079  14.07102776],"[[ -3.75694164  -1.13301489  -0.11339991  -0.11518773]
 [-36.22593529  -8.69225198   0.           0.        ]]",3.05588,-0.285799755509,[ -5.71841731  14.52219421]
11,[-0.64940375 -0.47248763],"[-0.37266401  0.09388835  1.50663908 -1.13076978 -0.98636716 -0.99935905
  0.81009037 -0.61748916  1.04825355  1.74362255  0.        ]",[ -5.49767208  15.72623253],"[[ -4.51400504  -1.26534113  -0.11339991  -0.11518773]
 [-39.46940734  -4.55396432   0.           0.        ]]",2.73395,-0.327171499241,[ -4.74194078  15.32273037]
12,[-0.64940375 -0.47248763],"[ 0.71316689  0.0281356   1.26259663 -1.15747296 -0.98636698 -0.99935887
  0.72550739 -0.26875263  1.55187974  1.0597076   0.        ]",[ -4.85040474  12.86211967],"[[ -5.33528151  -1.31571193  -0.11339991  -0.11518773]
 [-42.64742108  -0.49644688   0.           0.        ]]",1.24271,-0.316050625706,[ -4.2853911   13.29903854]
13,[-0.64940375 -0.47248763],"[ 1.28995638  0.06739256  0.17650614 -1.1421393  -0.98636681 -0.99935869
  0.64263638  0.07317575  1.4110412   0.19339226  0.        ]",[-3.84930849  4.61163425],"[[ -6.21947305  -1.28572706  -0.11339991  -0.11518773]
 [-45.76111144   3.48185855   0.           0.        ]]",-2.63569,-0.251447446598,[-3.9367631   5.13480869]
14,[-0.64940375 -0.47248763],"[ 0.78569068  0.20665953 -1.0361554  -1.07275386 -0.98636663 -0.99935851
  0.56144454  0.40842091  0.66216694 -0.28978349  0.        ]",[-3.50800943 -1.96257305],"[[ -7.16530534  -1.17695591  -0.11339991  -0.11518773]
 [-48.81171152   7.38240535   0.           0.        ]]",-3.94612,-0.138612016715,[-2.93012994 -2.9968349 ]
15,[-0.64940375 -0.47248763],"[-0.53285523  0.33713018 -1.29431182 -0.98448615 -0.98636645 -0.99935833
  0.48191654  0.0564544  -0.24132108  0.0809537   0.        ]",[-3.41193056 -2.2582655 ],"[[ -8.17151788  -1.07039645  -0.11339991  -0.11518773]
 [-51.79979693   3.28730806   0.           0.        ]]",-3.97792,-0.025987622433,[-3.97455876 -2.28571096]
16,[-0.64940375 -0.47248763],"[-1.46523953  0.367285   -0.18686337 -0.96051237 -0.98636628 -0.99935815
  0.40392545 -0.28847129 -0.42561191  1.2021662   0.        ]",[-3.73053885  2.59186363],"[[ -9.23691223  -1.04491754  -0.11339991  -0.11518773]
 [-54.73013636  -0.72587      0.           0.        ]]",-2.7106,-0.188440929756,[-2.95094622  2.30586796]
17,[-0.64940375 -0.47248763],"[-0.92396804  0.39699752  1.25207676 -0.93546215 -0.9863661  -0.99935797
  0.32741917  0.05416592  0.48274473  1.93933134  0.        ]",[ -4.62809277  10.05573463],"[[-10.36035903  -1.01943828  -0.11339991  -0.11518773]
 [-57.60468759   3.26068127   0.           0.        ]]",1.40743,-0.312543715365,[-4.21759084  9.36336405]
18,[-0.64940375 -0.47248763],"[ 0.62294034  0.51374443  1.32478915 -0.82190758 -0.98636593 -0.99935778
  0.25246943  0.39008005  1.5530691   1.40945015  0.        ]",[-4.31413651  6.80070925],"[[-11.54070978  -0.91501168  -0.11339991  -0.11518773]
 [-60.42075514   7.16901011   0.           0.        ]]",-0.722664,-0.347411747885,[-3.72038165  7.38549949]
19,[-0.64940375 -0.47248763],"[ 1.26208738  0.69477889 -0.2189685  -0.58553287 -0.98636575 -0.9993576
  0.17903615  0.71932368  1.56003878  0.11251812  0.        ]",[-3.7532568  -2.61324453],"[[-12.77680929  -0.73319513  -0.11339991  -0.11518773]
 [-63.1798453   10.99972871   0.           0.        ]]",-4.06674,-0.275796810456,[-4.20962153 -1.76536465]
20,[-0.64940375 -0.47248763],"[-0.00164638  0.83995549 -1.36333158 -0.31276642 -0.98636557 -0.99935742
  0.10711568  0.36128674  0.32603298 -0.43160612  0.        ]",[-3.62322927 -3.6701448 ],"[[-14.06751609  -0.55499388  -0.11339991  -0.11518773]
 [-65.88209538   6.83400442   0.           0.        ]]",-3.96904,-0.107097200967,[-4.07024278 -2.80692702]
21,[-0.64940375 -0.47248763],"[-1.42912593  0.90307503 -0.33942178 -0.1524851  -0.9863654  -0.99935724
  0.03658201  0.01022626 -0.62817084  0.72859676  0.        ]",[-3.56549621 -2.75301647],"[[-15.41174571  -0.45929396  -0.11339991  -0.11518773]
 [-68.53223901   2.74945056   0.           0.        ]]",-3.45795,-0.137939512322,[-3.8474557  -2.89286141]
22,[-0.64940375 -0.47248763],"[-0.72891438  0.91186345  1.37757138 -0.12693897 -0.98636522 -0.99935706
 -0.03258534 -0.33390793  0.30331358  2.04323625  0.        ]",[-4.27203894  6.6174221 ],"[[-16.80846333  -0.44447871  -0.11339991  -0.11518773]
 [-71.13104675  -1.25451661   0.           0.        ]]",1.15952,-0.32099391802,[-5.15218955  7.26344029]
